Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.0114,,,,,,,,,,32,-0.2321,-0.1308,-0.0374,1.3470,0.8100,1.9290,1.3555,0.8148,1.9304
1,Line,,,,,,,0.0061,,,,,,,,,,57,0.0202,-0.0877,0.1163,1.3477,0.8068,1.9333,1.3470,0.8100,1.9290
1,Line,,,,,,,0.0118,,,,,,,,,,32,-0.2393,-0.1348,-0.0386,1.3456,0.8142,1.9256,1.3544,0.8192,1.9270
1,Line,,,,,,,0.0061,,,,,,,,,,33,0.0028,-0.0540,0.1313,1.3478,0.8048,1.9382,1.3477,0.8068,1.9333
1,Line,,,,,,,0.0110,,,,,,,,,,32,-0.2232,-0.1258,-0.0360,1.3478,0.8048,1.9382,1.3560,0.8094,1.9395
1,Line,,,,,,,0.0061,,,,,,,,,,9,-0.0147,-0.0167,0.1373,1.3473,0.8042,1.9432,1.3478,0.8048,1.9382
1,Line,,,,,,,0.0112,,,,,,,,,,32,-0.2266,-0.1277,-0.0365,1.3477,0.8068,1.9333,1.3560,0.8115,1.9347
1,Line,,,,,,,0.0061,,,,,,,,,,77,0.0362,-0.1154,0.0934,1.3470,0.8100,1.9290,1.3456,0.8142,1.9256
1,Line,,,,,,,0.0133,,,,,,,,,,39,-0.2552,-0.1830,-0.0411,1.3298,0.8233,1.9208,1.3392,0.8300,1.9223
1,Line,,,,,,,0.0061,,,,,,,,,,120,0.0775,-0.1382,-0.0034,1.3326,0.8182,1.9207,1.3298,0.8233,1.9208
1,Line,,,,,,,0.0138,,,,,,,,,,39,-0.2661,-0.1908,-0.0429,1.3269,0.8280,1.9222,1.3367,0.8350,1.9238
1,Line,,,,,,,0.0121,,,,,,,,,,39,0.2321,0.1664,0.0374,1.3438,0.8192,1.9232,1.3352,0.8131,1.9219
1,Line,,,,,,,0.0061,,,,,,,,,,93,0.0497,-0.1353,0.0641,1.3456,0.8142,1.9256,1.3438,0.8192,1.9232
1,Line,,,,,,,0.0127,,,,,,,,,,39,-0.2436,-0.1747,-0.0393,1.3326,0.8182,1.9207,1.3416,0.8246,1.9221
1,Line,,,,,,,0.0061,,,,,,,,,,110,0.0714,-0.1376,0.0323,1.3352,0.8131,1.9219,1.3326,0.8182,1.9207
1,Line,,,,,,,0.0061,,,,,,,,,,115,-0.0659,0.1466,0.0053,1.3350,0.8253,1.9607,1.3375,0.8199,1.9605
1,Line,,,,,,,0.0119,,,,,,,,,,32,-0.2404,-0.1354,-0.0387,1.3399,0.8149,1.9590,1.3488,0.8199,1.9605
