Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,35.5666,,,,,,,,,,,,,,,,0,35.5666,0.0000,0.0000,24.8388,1665.5408,275.5004,-10.7278,1665.5408,275.5004
1,Line,25.0000,,,,,,,,,,,,,,,,0,25.0000,0.0000,0.0000,49.8388,1588.7752,335.0629,24.8388,1588.7752,335.0629
1,Line,35.5666,,,,,,,,,,,,,,,,0,35.5666,0.0000,0.0000,24.8388,1673.6457,286.0629,-10.7278,1673.6457,286.0629
1,Arc,243.6388,5025.6031,90.8388,1629.4784,311.5629,40.0000,266,349,,,,,,,,,,,,,,,,,,
1,Arc,7.3609,0.8295,90.8388,1629.4784,311.5629,40.0000,255,11,,,,,,,,,,,,,,,,,,
1,Line,6.0000,,,,,,,,,,,,,,,,0,6.0000,0.0000,0.0000,90.8388,1654.9784,267.3956,84.8388,1654.9784,267.3956
1,Line,25.0000,,,,,,,,,,,,,,,,0,25.0000,0.0000,0.0000,49.8388,1617.3139,356.9614,24.8388,1617.3139,356.9614
1,Line,5.0000,,,,,,,,,,,,,,,,180,-5.0000,0.0000,0.0000,85.8388,1629.4784,351.5629,90.8388,1629.4784,351.5629
1,Line,5.0000,,,,,,,,,,,,,,,,180,-5.0000,0.0000,0.0000,85.8388,1664.1194,291.5629,90.8388,1664.1194,291.5629
1,Line,35.0000,,,,,,,,,,,,,,,,180,-35.0000,0.0000,0.0000,49.8388,1629.4784,260.5629,84.8388,1629.4784,260.5629
1,Line,35.5666,,,,,,,,,,,,,,,,0,35.5666,0.0000,0.0000,24.8388,1616.2786,262.3007,-10.7278,1616.2786,262.3007
1,Arc,26.7035,30.6902,90.8388,1629.4784,311.5629,51.0000,30,30,,,,,,,,,,,,,,,,,,
1,Line,5.0000,,,,,,,,,,,,,,,,180,-5.0000,0.0000,0.0000,85.8388,1609.4784,276.9219,90.8388,1609.4784,276.9219
1,Line,6.0000,,,,,,,,,,,,,,,,0,6.0000,0.0000,0.0000,90.8388,1685.7406,324.7626,84.8388,1685.7406,324.7626
1,Line,5.0000,,,,,,,,,,,,,,,,0,5.0000,0.0000,0.0000,90.8388,1619.1256,272.9258,85.8388,1619.1256,272.9258
1,Arc,26.7035,30.6902,90.8388,1629.4784,311.5629,51.0000,210,30,,,,,,,,,,,,,,,,,,
1,Arc,26.7035,30.6902,90.8388,1629.4784,311.5629,51.0000,255,30,,,,,,,,,,,,,,,,,,
1,Line,25.0000,,,,,,,,,,,,,,,,0,25.0000,0.0000,0.0000,49.8388,1670.1816,288.0629,24.8388,1670.1816,288.0629
1,Arc,26.7035,30.6902,90.8388,1629.4784,311.5629,51.0000,300,30,,,,,,,,,,,,,,,,,,
1,Arc,26.7035,30.6902,90.8388,1629.4784,311.5629,51.0000,345,30,,,,,,,,,,,,,,,,,,
1,Arc,26.7035,30.6902,90.8388,1629.4784,311.5629,51.0000,120,30,,,,,,,,,,,,,,,,,,
1,Line,123.0000,,,,,,,,,,,,,,,,180,-123.0000,0.0000,0.0000,-27.1612,1611.8667,285.1389,95.8388,1611.8667,285.1389
1,Line,13.3137,,,,,,,,,,,,,,,,90,0.0000,-12.3002,-5.0949,90.8388,1603.9784,355.7302,90.8388,1616.2786,360.8251
1,Line,25.0000,,,,,,,,,,,,,,,,0,25.0000,0.0000,0.0000,49.8388,1582.4784,311.5629,24.8388,1582.4784,311.5629
