Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0140,,,,,,,,,,,,,,,,48,0.0083,0.0094,-0.0061,0.5882,1.1434,2.6239,0.5798,1.1340,2.6300
1,Line,0.0253,,,,,,,,,,,,,,,,322,0.0197,-0.0155,0.0030,0.6079,1.1279,2.6269,0.5882,1.1434,2.6239
1,Line,0.0253,,,,,,,,,,,,,,,,323,0.0198,-0.0151,0.0040,0.6277,1.1128,2.6309,0.6079,1.1279,2.6269
1,Line,0.0253,,,,,,,,,,,,,,,,323,0.0199,-0.0147,0.0050,0.6476,1.0980,2.6360,0.6277,1.1128,2.6309
1,Line,0.0141,,,,,,,,,,,,,,,,48,0.0084,0.0095,-0.0062,0.6079,1.1279,2.6269,0.5995,1.1184,2.6331
1,Line,0.0091,,,,,,,,,,,,,,,,45,0.0049,0.0049,-0.0060,0.4867,1.2190,2.6278,0.4819,1.2141,2.6338
1,Line,0.0253,,,,,,,,,,,,,,,,315,0.0178,-0.0179,-0.0013,0.5045,1.2012,2.6265,0.4867,1.2190,2.6278
1,Line,0.0253,,,,,,,,,,,,,,,,316,0.0183,-0.0175,-0.0004,0.5228,1.1837,2.6261,0.5045,1.2012,2.6265
1,Line,0.0253,,,,,,,,,,,,,,,,318,0.0187,-0.0170,0.0004,0.5414,1.1667,2.6265,0.5228,1.1837,2.6261
1,Line,0.0106,,,,,,,,,,,,,,,,45,0.0057,0.0057,-0.0070,0.5045,1.2012,2.6265,0.4989,1.1954,2.6335
1,Line,0.0119,,,,,,,,,,,,,,,,48,0.0071,0.0080,-0.0052,0.6875,1.0698,2.6489,0.6804,1.0618,2.6541
