Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,647.8878,-1595.5687,788.2447,650.6263,-1595.5687,793.5815
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,650.1093,-1589.5392,787.1048,652.8478,-1589.5392,792.4416
1,Line,19.0000,,,,,,,,,,,,,,,,180,-8.6718,0.0000,-16.9000,650.6263,-1595.5687,793.5815,659.2981,-1595.5687,810.4815
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,644.3540,-1600.7464,790.0580,655.7643,-1600.7464,812.2948
1,Arc,39.2699,178.3739,628.6302,-1583.0687,798.1263,25.0000,300,90,,,,,,,,,,,,,,,,,,
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,647.8878,-1570.5687,788.2447,650.6263,-1570.5687,793.5815
1,Line,19.0000,,,,,,,,,,,,,,,,180,-8.6718,0.0000,-16.9000,630.6826,-1536.9096,803.8152,639.3544,-1536.9096,820.7151
1,Line,19.0000,,,,,,,,,,,,,,,,180,-8.6718,0.0000,-16.9000,703.0564,-1501.7133,766.6782,711.7282,-1501.7133,783.5782
1,Line,27.1704,,,,,,,,,,,,,,,,67,10.4323,24.5085,-5.3531,630.6826,-1536.9096,803.8152,620.2503,-1561.4181,809.1683
1,Line,19.0000,,,,,,,,,,,,,,,,180,-8.6718,0.0000,-16.9000,695.3673,-1516.6861,770.6237,704.0391,-1516.6861,787.5237
1,Line,93.5555,,,,,,,,,,,,,,,,61,44.7410,78.8826,-22.9578,695.3673,-1516.6861,770.6237,650.6263,-1595.5687,793.5815
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,612.9065,-1565.3911,806.1946,624.3167,-1565.3911,828.4314
1,Line,19.0000,,,,,,,,,,,,,,,,180,-8.6718,0.0000,-16.9000,620.2503,-1561.4181,809.1683,628.9221,-1561.4181,826.0682
1,Arc,65.4498,661.8731,628.6302,-1583.0687,798.1263,25.0000,150,150,,,,,,,,,,,,,,,,,,
1,3D Polyline,65.2631,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,617.5118,-1561.4181,803.8315,620.2503,-1561.4181,809.1683
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,634.3855,-1558.9206,795.1731,637.1240,-1558.9206,800.5099
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,634.3855,-1607.2169,795.1731,645.7958,-1607.2169,817.4099
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,639.7486,-1604.7194,792.4212,651.1589,-1604.7194,814.6579
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,612.9065,-1600.7464,806.1946,624.3167,-1600.7464,828.4314
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,606.3935,-1583.0687,809.5366,617.8037,-1583.0687,831.7734
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,628.6302,-1608.0687,798.1263,640.0405,-1608.0687,820.3631
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,644.3540,-1422.2151,790.0580,647.0925,-1422.2151,795.3948
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,639.7486,-1426.1880,792.4212,642.4871,-1426.1880,797.7580
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,622.8749,-1380.3893,801.0795,634.2852,-1380.3893,823.3163
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,609.3726,-1392.0374,808.0079,620.7829,-1392.0374,830.2447
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,617.5118,-1382.8868,803.8315,628.9221,-1382.8868,826.0682
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,628.6302,-1429.5374,798.1263,631.3687,-1429.5374,803.4631
1,Arc,65.4498,661.8731,631.3687,-1404.5374,803.4631,25.0000,150,150,,,,,,,,,,,,,,,,,,
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,612.9065,-1422.2151,806.1946,624.3167,-1422.2151,828.4314
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,617.5118,-1426.1880,803.8315,620.2503,-1426.1880,809.1683
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,622.8749,-1428.6856,801.0795,625.6134,-1428.6856,806.4163
1,3D Polyline,65.2631,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,19.0000,,,,,,,,,,,,,,,,180,-8.6718,0.0000,-16.9000,630.6826,-1450.6966,803.8152,639.3544,-1450.6966,820.7151
1,Line,86.2130,,,,,,,,,,,,,,,,90,0.0000,86.2130,0.0000,639.3544,-1450.6966,820.7151,639.3544,-1536.9096,820.7151
1,Arc,25.4960,40.1628,674.3603,-1493.0687,781.4030,33.4000,271,44,,,,,,,,,,,,,,,,,,
1,Line,19.0000,,,,,,,,,,,,,,,,180,-8.6718,0.0000,-16.9000,700.0885,-1509.7687,768.2011,708.7603,-1509.7687,785.1011
1,Line,19.0000,,,,,,,,,,,,,,,,180,-8.6718,0.0000,-16.9000,703.9827,-1493.8031,766.2029,712.6545,-1493.8031,783.1029
1,Line,86.2130,,,,,,,,,,,,,,,,90,0.0000,86.2130,0.0000,630.6826,-1450.6966,803.8152,630.6826,-1536.9096,803.8152
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,607.1512,-1411.0079,809.1478,618.5614,-1411.0079,831.3846
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,607.1512,-1398.0669,809.1478,618.5614,-1398.0669,831.3846
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,609.3726,-1417.0374,808.0079,620.7829,-1417.0374,830.2447
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,650.8670,-1404.5374,786.7160,653.6055,-1404.5374,792.0528
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,650.1093,-1411.0079,787.1048,652.8478,-1411.0079,792.4416
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,622.8749,-1558.9206,801.0795,625.6134,-1558.9206,806.4163
1,Line,15.0000,,,,,,,,,,,,,,,,180,-6.8462,0.0000,-13.3421,697.3323,-1557.4103,990.5814,704.1785,-1557.4103,1003.9235
1,Line,17.3000,,,,,,,,,,,,,,,,120,-8.3343,14.5428,4.2766,704.1785,-1557.4103,1003.9235,712.5129,-1571.9531,999.6469
1,Line,15.4536,,,,,,,,,,,,,,,,108,4.8048,-14.4787,-2.4655,723.4512,-1469.2447,977.1791,718.6464,-1454.7660,979.6446
1,Line,49.8000,,,,,,,,,,,,,,,,23,-41.5013,-17.4078,21.2955,696.2148,-1387.1708,991.1549,737.7161,-1369.7630,969.8594
1,Line,30.4000,,,,,,,,,,,,,,,,108,9.4519,-28.4822,-4.8500,705.6667,-1415.6531,986.3048,696.2148,-1387.1708,991.1549
1,Line,15.0000,,,,,,,,,,,,,,,,180,-6.8462,0.0000,-13.3421,705.6667,-1571.9531,986.3048,712.5129,-1571.9531,999.6469
1,Line,49.8000,,,,,,,,,,,,,,,,23,-41.5013,-17.4078,21.2955,707.6251,-1387.1708,1013.3916,749.1264,-1369.7630,992.0962
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,696.2148,-1387.1708,991.1549,707.6251,-1387.1708,1013.3916
1,Line,12.7000,,,,,,,,,,,,,,,,50,7.8364,9.1472,-4.0211,712.0149,-1538.1631,999.9024,704.1785,-1547.3103,1003.9235
1,Line,15.0000,,,,,,,,,,,,,,,,180,-6.8462,0.0000,-13.3421,697.3323,-1547.3103,990.5814,704.1785,-1547.3103,1003.9235
1,Line,10.1000,,,,,,,,,,,,,,,,90,0.0000,10.1000,0.0000,704.1785,-1547.3103,1003.9235,704.1785,-1557.4103,1003.9235
1,Line,14.3445,,,,,,,,,,,,,,,,25,11.8272,5.3814,-6.0688,812.5837,-1522.6058,931.4428,800.7565,-1527.9872,937.5116
1,Line,33.8160,,,,,,,,,,,,,,,,90,0.0000,33.8160,0.0000,746.7496,-1476.8951,993.3158,746.7496,-1510.7111,993.3158
1,Line,14.3445,,,,,,,,,,,,,,,,25,11.8272,5.3814,-6.0688,823.9940,-1522.6058,953.6796,812.1668,-1527.9872,959.7484
1,Line,17.3000,,,,,,,,,,,,,,,,60,-8.3343,-14.5428,4.2766,704.1785,-1430.1959,1003.9235,712.5129,-1415.6531,999.6469
1,Line,17.3000,,,,,,,,,,,,,,,,60,-8.3343,-14.5428,4.2766,697.3323,-1430.1959,990.5814,705.6667,-1415.6531,986.3048
1,Line,33.8160,,,,,,,,,,,,,,,,90,0.0000,-33.8160,0.0000,735.3393,-1510.7111,971.0790,735.3393,-1476.8951,971.0790
1,Line,17.3000,,,,,,,,,,,,,,,,120,-8.3343,14.5428,4.2766,697.3323,-1557.4103,990.5814,705.6667,-1571.9531,986.3048
1,Line,30.4000,,,,,,,,,,,,,,,,72,9.4519,28.4822,-4.8500,705.6667,-1571.9531,986.3048,696.2148,-1600.4353,991.1549
1,Line,10.1000,,,,,,,,,,,,,,,,90,0.0000,10.1000,0.0000,697.3323,-1547.3103,990.5814,697.3323,-1557.4103,990.5814
1,Line,15.4536,,,,,,,,,,,,,,,,72,4.8048,14.4787,-2.4655,723.4512,-1518.3615,977.1791,718.6464,-1532.8402,979.6446
1,Line,12.7000,,,,,,,,,,,,,,,,50,7.8364,9.1472,-4.0211,705.1687,-1538.1631,986.5603,697.3323,-1547.3103,990.5814
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,609.3726,-1570.5687,808.0079,620.7829,-1570.5687,830.2447
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,609.3726,-1595.5687,808.0079,620.7829,-1595.5687,830.2447
1,Line,25.0000,,,,,,,,,,,,,,,,180,-11.4103,0.0000,-22.2368,607.1512,-1576.5983,809.1478,618.5614,-1576.5983,831.3846
1,Line,6.0000,,,,,,,,,,,,,,,,180,-2.7385,0.0000,-5.3368,650.8670,-1583.0687,786.7160,653.6055,-1583.0687,792.0528
