Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0690,,,,,,,,,,,,,,,,0,0.0384,0.0000,0.0573,1.4963,0.5350,1.8092,1.4579,0.5350,1.7518
1,Line,0.0690,,,,,,,,,,,,,,,,0,0.0384,0.0000,0.0573,1.4811,0.5334,1.8193,1.4427,0.5334,1.7620
1,Line,0.0690,,,,,,,,,,,,,,,,0,0.0384,0.0000,0.0573,1.4764,0.5360,1.8225,1.4380,0.5360,1.7652
1,Line,0.0690,,,,,,,,,,,,,,,,0,0.0384,0.0000,0.0573,1.4914,0.5329,1.8124,1.4530,0.5329,1.7551
1,Line,0.0690,,,,,,,,,,,,,,,,0,0.0384,0.0000,0.0573,1.4863,0.5323,1.8159,1.4479,0.5323,1.7586
1,Line,0.5963,,,,,,,,,,,,,,,,23,0.5508,0.2283,0.0000,2.2212,1.1449,1.7921,1.6704,0.9166,1.7921
1,Line,0.0052,,,,,,,,,,,,,,,,113,-0.0018,0.0044,-0.0020,2.2156,1.1585,1.7729,2.2174,1.1541,1.7749
1,Line,0.5964,,,,,,,,,,,,,,,,23,0.5510,0.2283,0.0000,2.2190,1.1503,1.7780,1.6681,0.9219,1.7780
1,Line,0.0052,,,,,,,,,,,,,,,,113,-0.0020,0.0048,-0.0007,2.2136,1.1633,1.7722,2.2156,1.1585,1.7729
1,Line,0.5965,,,,,,,,,,,,,,,,23,0.5511,0.2284,0.0000,2.2174,1.1541,1.7749,1.6664,0.9257,1.7749
1,Line,0.0052,,,,,,,,,,,,,,,,113,-0.0016,0.0038,-0.0032,2.2174,1.1541,1.7749,2.2190,1.1503,1.7780
1,Line,0.5963,,,,,,,,,,,,,,,,23,0.5508,0.2283,0.0000,2.2210,1.1455,1.7870,1.6701,0.9172,1.7870
1,Line,0.0052,,,,,,,,,,,,,,,,113,-0.0008,0.0018,-0.0048,2.2202,1.1473,1.7822,2.2210,1.1455,1.7870
1,Line,0.5963,,,,,,,,,,,,,,,,23,0.5509,0.2283,0.0000,2.2202,1.1473,1.7822,1.6693,0.9190,1.7822
1,Line,0.0052,,,,,,,,,,,,,,,,113,-0.0012,0.0029,-0.0041,2.2190,1.1503,1.7780,2.2202,1.1473,1.7822
1,Line,0.0317,,,,,,,,,,,,,,,,42,0.0235,0.0213,0.0000,1.5756,0.8990,1.7780,1.5520,0.8777,1.7780
1,Line,0.0052,,,,,,,,,,,,,,,,129,-0.0020,0.0025,0.0041,1.5735,0.9015,1.7822,1.5756,0.8990,1.7780
1,Line,0.0320,,,,,,,,,,,,,,,,42,0.0237,0.0215,0.0000,1.5735,0.9015,1.7822,1.5498,0.8800,1.7822
1,Line,0.0052,,,,,,,,,,,,,,,,129,-0.0013,0.0015,0.0048,1.5723,0.9030,1.7870,1.5735,0.9015,1.7822
1,Line,0.0313,,,,,,,,,,,,,,,,42,0.0232,0.0210,0.0000,1.5782,0.8959,1.7749,1.5550,0.8748,1.7749
1,Line,0.0052,,,,,,,,,,,,,,,,129,-0.0031,0.0037,0.0020,1.5782,0.8959,1.7749,1.5812,0.8921,1.7729
1,Line,0.0304,,,,,,,,,,,,,,,,42,0.0225,0.0204,0.0000,1.5845,0.8881,1.7722,1.5620,0.8678,1.7722
1,Line,0.0052,,,,,,,,,,,,,,,,129,-0.0026,0.0032,0.0032,1.5756,0.8990,1.7780,1.5782,0.8959,1.7749
1,Line,0.0309,,,,,,,,,,,,,,,,42,0.0229,0.0207,0.0000,1.5812,0.8921,1.7729,1.5584,0.8714,1.7729
1,Line,0.0052,,,,,,,,,,,,,,,,129,-0.0004,0.0005,0.0052,1.5718,0.9036,1.7921,1.5723,0.9030,1.7870
1,Line,0.0320,,,,,,,,,,,,,,,,42,0.0237,0.0215,0.0000,1.5735,0.9015,1.8021,1.5498,0.8800,1.8021
1,Line,0.0052,,,,,,,,,,,,,,,,309,0.0020,-0.0025,0.0041,1.5756,0.8990,1.8062,1.5735,0.9015,1.8021
1,Line,0.0317,,,,,,,,,,,,,,,,42,0.0235,0.0213,0.0000,1.5756,0.8990,1.8062,1.5520,0.8777,1.8062
1,Line,0.0052,,,,,,,,,,,,,,,,309,0.0026,-0.0032,0.0032,1.5782,0.8959,1.8094,1.5756,0.8990,1.8062
1,Line,0.0322,,,,,,,,,,,,,,,,42,0.0239,0.0217,0.0000,1.5723,0.9030,1.7973,1.5484,0.8814,1.7973
1,Line,0.0052,,,,,,,,,,,,,,,,309,0.0004,-0.0005,0.0052,1.5723,0.9030,1.7973,1.5718,0.9036,1.7921
1,Line,0.0322,,,,,,,,,,,,,,,,42,0.0239,0.0217,0.0000,1.5723,0.9030,1.7870,1.5484,0.8814,1.7870
1,Line,0.0052,,,,,,,,,,,,,,,,309,0.0013,-0.0015,0.0048,1.5735,0.9015,1.8021,1.5723,0.9030,1.7973
1,Line,0.0323,,,,,,,,,,,,,,,,42,0.0239,0.0217,0.0000,1.5718,0.9036,1.7921,1.5479,0.8819,1.7921
1,Line,0.0052,,,,,,,,,,,,,,,,129,-0.0004,0.0005,-0.0052,1.5967,0.8732,1.7870,1.5972,0.8727,1.7921
1,Line,0.0052,,,,,,,,,,,,,,,,309,0.0004,-0.0005,-0.0052,1.5972,0.8727,1.7921,1.5967,0.8732,1.7973
1,Line,0.0052,,,,,,,,,,,,,,,,129,-0.0013,0.0015,-0.0048,1.5955,0.8748,1.7822,1.5967,0.8732,1.7870
1,Line,0.0284,,,,,,,,,,,,,,,,42,0.0210,0.0191,0.0000,1.5972,0.8727,1.7921,1.5761,0.8537,1.7921
1,Line,0.0287,,,,,,,,,,,,,,,,37,0.0230,0.0171,0.0000,1.6185,0.8919,1.8021,1.5955,0.8748,1.8021
1,Line,0.0290,,,,,,,,,,,,,,,,37,0.0233,0.0173,0.0000,1.6167,0.8945,1.8062,1.5935,0.8772,1.8062
1,Line,0.0052,,,,,,,,,,,,,,,,304,0.0018,-0.0026,-0.0041,1.6185,0.8919,1.8021,1.6167,0.8945,1.8062
1,Line,0.0052,,,,,,,,,,,,,,,,304,0.0011,-0.0017,-0.0048,1.6196,0.8902,1.7973,1.6185,0.8919,1.8021
1,Line,0.0285,,,,,,,,,,,,,,,,217,-0.0229,-0.0170,0.0000,1.5967,0.8732,1.7973,1.6196,0.8902,1.7973
