Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,169.1461,,,,,,,,,,,,,,,,90,0.0000,0.0000,-156.2706,-4803.9520,27534.8658,815.6384,-4803.9520,27534.8658,971.9091
1,Line,129.8471,,,,,,,,,,,,,,,,31,0.0000,0.0000,0.0000,-4803.9520,27534.8658,647.9394,-4803.9520,27534.8658,647.9394
1,Line,169.1461,,,,,,,,,,,,,,,,90,0.0000,0.0000,-156.2706,-4803.9520,27534.8658,323.9697,-4803.9520,27534.8658,480.2403
1,Circle,,162857.3141,-4803.9520,27534.8658,647.9394,227.6820,,,,,,,,,1430.5682,455.3640,,,,,,,,,,
1,Line,70.0000,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-4803.9520,27534.8658,420.2574,-4803.9520,27534.8658,420.2574
1,Line,62.6099,,,,,,,,,,,,,,,,27,0.0000,0.0000,-54.0918,-4803.9520,27534.8658,929.1521,-4803.9520,27534.8658,983.2439
1,Line,62.6099,,,,,,,,,,,,,,,,135,0.0000,0.0000,48.4974,-4803.9520,27534.8658,948.5652,-4803.9520,27534.8658,900.0678
1,Line,76.0009,,,,,,,,,,,,,,,,90,0.0000,0.0000,29.0843,-4803.9520,27534.8658,929.1521,-4803.9520,27534.8658,900.0678
1,Line,300.8515,,,,,,,,,,,,,,,,92,2.9140,0.0000,-289.0326,-11394.6446,20040.4971,4370.5524,-11397.5586,20040.4971,4659.5851
1,Line,95.8378,,,,,,,,,,,,,,,,92,2.5859,0.0000,-60.7856,-11288.9225,20054.3947,4309.7668,-11291.5083,20054.3947,4370.5524
1,Line,83.1457,,,,,,,,,,,,,,,,92,1.9799,0.0000,-60.7856,-11342.5437,20053.4567,4309.7668,-11344.5235,20053.4567,4370.5524
1,Line,97.8009,,,,,,,,,,,,,,,,92,2.6739,0.0000,-60.7856,-11281.1335,20052.6816,4309.7668,-11283.8074,20052.6816,4370.5524
1,Line,99.1869,,,,,,,,,,,,,,,,92,2.7354,0.0000,-60.7856,-11275.6939,20048.7076,4309.7668,-11278.4293,20048.7076,4370.5524
1,Line,98.7312,,,,,,,,,,,,,,,,92,2.7152,0.0000,-60.7856,-11277.4773,20050.7975,4309.7668,-11280.1925,20050.7975,4370.5524
1,Line,65.2671,,,,,,,,,,,,,,,,92,0.8295,0.0000,-60.7856,-11444.3333,20043.4488,4309.7668,-11445.1627,20043.4488,4370.5524
1,Line,72.9391,,,,,,,,,,,,,,,,92,1.4069,0.0000,-60.7856,-11393.2377,20040.4971,4309.7668,-11394.6446,20040.4971,4370.5524
1,Line,62.6365,,,,,,,,,,,,,,,,92,0.5275,0.0000,-60.7856,-11471.0550,20045.6698,4309.7668,-11471.5825,20045.6698,4370.5524
1,Line,72.9391,,,,,,,,,,,,,,,,92,1.4069,0.0000,-60.7856,-11393.2377,20050.8425,4309.7668,-11394.6446,20050.8425,4370.5524
1,Line,65.2671,,,,,,,,,,,,,,,,92,0.8295,0.0000,-60.7856,-11444.3333,20047.8908,4309.7668,-11445.1627,20047.8908,4370.5524
1,Line,1536.6819,,,,,,,,,,,,,,,,91,-53.6212,0.9379,0.0000,-11342.5437,20037.8828,4309.7668,-11288.9225,20036.9449,4309.7668
1,Line,228.5173,,,,,,,,,,,,,,,,104,-7.7890,-1.7130,0.0000,-11288.9225,20036.9449,4309.7668,-11281.1335,20038.6579,4309.7668
1,Line,1454.5012,,,,,,,,,,,,,,,,89,-50.6940,2.6142,0.0000,-11393.2377,20040.4971,4309.7668,-11342.5437,20037.8828,4309.7668
1,Line,768.3180,,,,,,,,,,,,,,,,87,-26.7218,2.2210,0.0000,-11471.0550,20045.6698,4309.7668,-11444.3333,20043.4488,4309.7668
1,Line,1466.5189,,,,,,,,,,,,,,,,89,-51.0956,2.9517,0.0000,-11444.3333,20043.4488,4309.7668,-11393.2377,20040.4971,4309.7668
1,Line,99.1869,,,,,,,,,,,,,,,,92,2.7354,0.0000,-60.7856,-11275.6939,20042.6319,4309.7668,-11278.4293,20042.6319,4370.5524
1,Line,99.2880,,,,,,,,,,,,,,,,92,2.7398,0.0000,-60.7856,-11275.2989,20046.3689,4309.7668,-11278.0388,20046.3689,4370.5524
1,Line,99.2880,,,,,,,,,,,,,,,,92,2.7398,0.0000,-60.7856,-11275.2989,20044.9707,4309.7668,-11278.0388,20044.9707,4370.5524
1,Line,117.8560,,,,,,,,,,,,,,,,119,-3.6562,-1.8841,0.0000,-11281.1335,20038.6579,4309.7668,-11277.4773,20040.5420,4309.7668
1,Line,78.7224,,,,,,,,,,,,,,,,142,-1.7834,-2.0899,0.0000,-11277.4773,20040.5420,4309.7668,-11275.6939,20042.6319,4309.7668
1,Line,166.0903,,,,,,,,,,,,,,,,73,-5.1151,1.7130,-60.7856,-11288.9225,20054.3947,4309.7668,-11283.8074,20052.6816,4370.5524
1,Line,747.1115,,,,,,,,,,,,,,,,97,-25.8923,-2.2210,-60.7856,-11471.0550,20045.6698,4309.7668,-11445.1627,20047.8908,4370.5524
1,Line,1427.5687,,,,,,,,,,,,,,,,95,-49.6886,-2.9517,-60.7856,-11444.3333,20047.8908,4309.7668,-11394.6446,20050.8425,4370.5524
1,Line,307.3732,,,,,,,,,,,,,,,,101,10.3748,1.7130,-60.7856,-11281.1335,20038.6579,4309.7668,-11291.5083,20036.9449,4370.5524
