Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.7573,,,,,,,,,,,,,,,,90,0.0000,46.0562,64.5782,730.3734,1110.6847,173.4159,730.3734,1110.2449,172.7993
1,Line,2.0157,,,,,,,,,,,,,,,,43,111.8655,103.9257,145.7859,966.9044,1113.9757,178.1683,965.8364,1112.9834,176.7764
1,Line,1.9125,,,,,,,,,,,,,,,,29,145.7859,79.7200,111.8655,968.2964,1114.7368,179.2364,966.9044,1113.9757,178.1683
1,Line,1.0843,,,,,,,,,,,,,,,,100,12.1025,-65.5662,-91.9273,743.7019,1111.2938,174.2777,743.5864,1111.9198,175.1554
1,Line,1.9130,,,,,,,,,,,,,,,,151,145.7859,-79.8413,-111.8655,741.8469,1114.0693,178.1683,740.4549,1114.8316,179.2364
1,Line,2.0161,,,,,,,,,,,,,,,,137,111.8655,-104.0187,-145.7859,742.9150,1113.0761,176.7764,741.8469,1114.0693,178.1683
1,Line,2.1013,,,,,,,,,,,,,,,,120,70.3216,-121.1075,-169.7713,743.5864,1111.9198,175.1554,742.9150,1113.0761,176.7764
1,Line,1.9130,,,,,,,,,,,,,,,,151,145.7859,-79.8413,-111.8655,976.4094,1113.9717,178.1683,975.0174,1114.7340,179.2364
1,Line,2.0161,,,,,,,,,,,,,,,,137,111.8655,-104.0187,-145.7859,977.4775,1112.9786,176.7764,976.4094,1113.9717,178.1683
1,Line,2.1013,,,,,,,,,,,,,,,,120,70.3216,-121.1075,-169.7713,978.1489,1111.8222,175.1554,977.4775,1112.9786,176.7764
1,Line,1.8189,,,,,,,,,,,,,,,,164,169.7713,-50.2229,-70.3216,975.0174,1114.7340,179.2364,973.3964,1115.2136,179.9079
1,Line,1.8185,,,,,,,,,,,,,,,,16,169.7713,50.0816,70.3216,969.9174,1115.2150,179.9079,968.2964,1114.7368,179.2364
1,Line,1.7621,,,,,,,,,,,,,,,,5,182.1870,17.0302,23.9854,971.6569,1115.3776,180.1369,969.9174,1115.2150,179.9079
1,Line,1.7622,,,,,,,,,,,,,,,,175,182.1870,-17.1818,-23.9854,973.3964,1115.2136,179.9079,971.6569,1115.3776,180.1369
1,Line,1.8189,,,,,,,,,,,,,,,,164,169.7713,-50.2229,-70.3216,740.4549,1114.8316,179.2364,738.8339,1115.3111,179.9079
