Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,461.2543,,,,,,,83,-53.4845,-442.2103,-119.7707,-369.0000,1025.1309,1722.5026,-315.5155,1467.3412,1842.2732
1,Line,48.3534,,,,,,,77,9.2008,39.8059,-25.8628,369.0000,1025.1309,1722.5026,359.7992,985.3250,1748.3654
1,Line,342.6157,,,,,,,79,-65.5637,-336.2747,2.5014,276.0000,989.7194,1788.8965,341.5637,1325.9941,1786.3951
1,Line,47.5864,,,,,,,91,0.7383,-47.2549,5.5579,250.8892,3294.0417,1792.3075,250.1509,3341.2966,1786.7496
1,Line,186.4460,,,,,,,81,28.9532,173.2040,62.6434,-315.5155,1467.3412,1842.2732,-344.4688,1294.1371,1779.6299
1,Line,154.2072,,,,,,,80,26.0481,141.3471,55.8781,-315.5155,1467.3412,1842.2732,-341.5637,1325.9941,1786.3951
1,Line,32.7399,,,,,,,41,9.2008,7.9634,-30.3946,369.0000,993.2883,1717.9708,359.7992,985.3250,1748.3654
1,Line,56.6085,,,,,,,2,-47.1011,-1.8076,31.3487,276.0000,1463.1456,1847.2456,323.1011,1464.9531,1815.8969
1,Line,248.0573,,,,,,,85,-20.1386,-247.2033,-4.1676,369.0000,1813.9315,1374.6546,389.1386,2061.1348,1378.8222
1,Line,450.6545,,,,,,,90,0.0000,-449.9073,-25.9415,307.0000,1611.2275,1331.9153,307.0000,2061.1348,1357.8568
1,Line,145.4230,,,,,,,178,138.5000,-3.9474,-44.1588,153.5000,1231.3150,2020.3291,15.0000,1235.2624,2064.4879
1,Line,211.6099,,,,,,,103,48.6816,-205.9302,-1.2733,292.0000,1474.7442,1924.0406,243.3184,1680.6744,1925.3139
1,Line,158.8987,,,,,,,110,-52.7093,144.6505,39.3287,154.0000,2058.5044,1927.6502,206.7093,1913.8539,1888.3215
1,Line,21.2132,,,,,,,45,-15.0000,-14.9998,-0.0785,0.0000,4095.8591,2340.2832,15.0000,4110.8589,2340.3618
1,Line,104.6335,,,,,,,90,0.0000,-6.0231,104.4600,307.0000,585.4989,1485.7588,307.0000,591.5220,1381.2988
1,Line,249.5409,,,,,,,97,30.9517,-247.2033,-14.2537,538.0000,1813.9315,1374.6546,507.0483,2061.1348,1388.9082
1,Line,308.1655,,,,,,,127,-185.0000,244.7286,29.1359,-753.0000,1731.7633,1462.0696,-568.0000,1487.0346,1432.9337
1,Line,207.8804,,,,,,,84,-23.0000,-206.5463,4.8871,-23.0000,4375.7316,1822.2697,0.0000,4582.2779,1817.3826
1,Line,238.6213,,,,,,,108,73.8210,-226.1651,-18.4379,-202.1790,763.5543,1770.4586,-276.0000,989.7194,1788.8965
1,Line,169.3593,,,,,,,85,15.6626,168.3539,9.7072,-552.3374,1659.8210,1365.7686,-568.0000,1491.4671,1356.0614
1,Line,267.5485,,,,,,,91,4.1509,-265.6850,31.2483,250.1509,3341.2966,1786.7496,246.0000,3606.9816,1755.5013
1,Line,122.1736,,,,,,,90,0.0000,-121.9710,-7.0328,307.0000,2061.1348,1357.8568,307.0000,2183.1058,1364.8896
1,Line,477.0084,,,,,,,86,31.0000,475.2107,27.4005,307.0000,1493.2516,1325.1128,276.0000,1018.0409,1297.7123
1,Line,133.4841,,,,,,,10,108.0000,19.4076,-76.0089,323.0000,984.4235,1880.7440,215.0000,965.0159,1956.7528
1,Line,48.4510,,,,,,,90,0.0000,-2.7890,48.3706,-369.0000,2165.2925,1673.8274,-369.0000,2168.0815,1625.4568
1,Line,227.2456,,,,,,,90,0.0000,13.0812,-226.8688,-338.0000,2671.6420,1439.1348,-338.0000,2658.5608,1666.0036
1,Line,204.0543,,,,,,,5,200.0000,16.7596,-36.8412,215.0000,934.0673,1938.2123,15.0000,917.3077,1975.0535
1,Line,22.3003,,,,,,,90,0.0000,1.2837,-22.2633,-369.0000,1473.7949,1662.5523,-369.0000,1472.5112,1684.8157
1,Line,14.7012,,,,,,,90,0.0000,-0.8463,14.6768,-246.0000,350.6600,1528.3111,-246.0000,351.5063,1513.6343
1,Line,32.8684,,,,,,,105,7.8743,-29.2642,-12.7254,-262.1266,410.5930,1554.3726,-270.0009,439.8571,1567.0980
1,Line,23.5305,,,,,,,114,9.6343,-21.4322,-1.2358,-218.5543,289.6051,1524.7907,-228.1886,311.0373,1526.0265
1,Line,141.4390,,,,,,,179,-138.0000,1.7845,-30.9486,-261.0000,2646.8895,1868.4218,-123.0000,2645.1050,1899.3704
1,Line,160.0144,,,,,,,90,0.0000,9.4423,-159.7356,-369.0000,1014.4719,1359.6095,-369.0000,1005.0295,1519.3451
1,Line,17.2387,,,,,,,90,0.0000,-0.9923,17.2101,-307.0000,579.3216,1592.8923,-307.0000,580.3140,1575.6822
1,Line,15.0000,,,,,,,90,0.0000,14.9998,0.0785,0.0000,4095.8591,2340.2832,0.0000,4080.8593,2340.2047
1,Line,0.6869,,,,,,,94,0.0479,-0.6378,-0.2506,307.0000,577.3613,1626.8909,306.9521,577.9991,1627.1415
1,Line,493.5470,,,,,,,81,-68.9565,-456.7314,-173.8681,-360.9565,1018.0128,1750.1725,-292.0000,1474.7442,1924.0406
1,Line,79.3814,,,,,,,161,64.1790,-22.0750,41.1724,-138.0000,741.4793,1811.6309,-202.1790,763.5543,1770.4586
1,Line,149.7299,,,,,,,149,118.3013,-69.7814,59.6188,-138.0000,741.4793,1811.6309,-256.3013,811.2607,1752.0121
1,Line,70.9308,,,,,,,116,-30.5191,62.6932,13.0128,-286.8204,873.9539,1765.0249,-256.3013,811.2607,1752.0121
1,Line,320.0126,,,,,,,94,-20.3355,318.8946,-17.3424,200.0000,3603.4702,1816.4001,220.3355,3284.5756,1833.7425
1,Line,129.7560,,,,,,,170,108.0000,-19.4076,69.2528,-215.0000,934.0673,1938.2123,-323.0000,953.4749,1868.9595
1,Line,494.3733,,,,,,,88,15.0000,493.8321,-17.6022,-123.0000,2645.1050,1899.3704,-138.0000,2151.2728,1916.9726
1,Line,15.3831,,,,,,,86,1.1614,15.1864,2.1601,-123.0000,4628.9441,1637.1521,-124.1614,4613.7577,1634.9920
1,Line,201.0224,,,,,,,23,-185.0000,-77.7933,11.5410,568.0000,1487.0346,1432.9337,753.0000,1564.8280,1421.3927
1,Line,76.5179,,,,,,,98,-11.0233,73.9671,16.1973,-319.1030,658.5226,1644.6637,-308.0797,584.5555,1628.4664
1,Line,30.3759,,,,,,,90,0.0000,-1.7486,30.3256,-307.0000,577.5731,1623.2179,-307.0000,579.3216,1592.8923
1,Line,176.6622,,,,,,,37,138.5000,102.8752,-37.9995,153.5000,1231.3150,2020.3291,15.0000,1128.4398,2058.3286
1,Line,526.4760,,,,,,,78,108.0000,500.8634,121.0324,-215.0000,1485.2869,2001.7764,-323.0000,984.4235,1880.7440
1,Line,493.2038,,,,,,,86,31.0000,490.3207,43.2966,-292.0000,1474.7442,1924.0406,-323.0000,984.4235,1880.7440
1,Line,109.9227,,,,,,,8,77.0000,10.5427,77.7358,-215.0000,1485.2869,2001.7764,-292.0000,1474.7442,1924.0406
1,Line,288.7061,,,,,,,108,-88.3070,274.7757,7.1715,187.6930,1292.8165,1304.8839,276.0000,1018.0409,1297.7123
1,Line,88.8107,,,,,,,90,0.0000,-88.6634,-5.1123,123.0000,1018.9043,1282.7372,123.0000,1107.5677,1287.8495
1,Line,387.1893,,,,,,,90,0.0000,-386.5473,-22.2882,123.0000,1107.5677,1287.8495,123.0000,1494.1150,1310.1377
1,Line,146.1780,,,,,,,78,29.0531,142.5215,14.5441,-206.7093,1913.8539,1888.3215,-235.7624,1771.3324,1873.7773
1,Line,130.6791,,,,,,,100,23.0000,-128.5463,4.8871,46.0000,4247.1853,1827.1567,23.0000,4375.7316,1822.2697
1,Line,152.3426,,,,,,,125,-82.1796,119.3344,-47.0541,-369.0000,993.2883,1717.9708,-286.8204,873.9539,1765.0249
1,Line,121.3230,,,,,,,97,15.0483,-120.1865,-6.9299,507.0483,2061.1348,1388.9082,492.0000,2181.3213,1395.8381
1,Line,22.1680,,,,,,,75,-5.3108,-19.7372,-8.5826,288.6064,509.0029,1597.1656,293.9172,528.7401,1605.7482
1,Line,92.4331,,,,,,,18,80.8632,26.8085,35.8653,-15.0000,726.5042,1810.7675,-95.8632,699.6957,1774.9022
1,Line,93.2148,,,,,,,90,0.0000,-92.7109,9.6792,568.0000,1398.7562,1365.7406,568.0000,1491.4671,1356.0614
