Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0002,,,,,,,,,,,,,,2,0.0002,0.0000,0.0000,14.5007,29.5594,3.3659,14.5004,29.5594,3.3658
1,Line,0.0077,,,,,,,,,,,,,,130,0.0049,-0.0059,0.0006,14.4759,29.5707,3.3626,14.4710,29.5766,3.3620
1,Line,0.0003,,,,,,,,,,,,,,139,0.0002,-0.0002,0.0000,14.4762,29.5705,3.3626,14.4759,29.5707,3.3626
1,Line,0.0003,,,,,,,,,,,,,,136,0.0002,-0.0002,0.0000,14.4710,29.5766,3.3620,14.4708,29.5768,3.3619
1,Line,0.0003,,,,,,,,,,,,,,132,0.0002,-0.0002,0.0000,14.4661,29.5830,3.3613,14.4660,29.5832,3.3613
1,Line,0.0078,,,,,,,,,,,,,,127,0.0047,-0.0062,0.0006,14.4708,29.5768,3.3619,14.4661,29.5830,3.3613
1,Line,0.0002,,,,,,,,,,,,,,153,0.0002,-0.0001,0.0000,14.4831,29.5646,3.3636,14.4829,29.5647,3.3635
1,Line,0.0043,,,,,,,,,,,,,,151,0.0038,-0.0021,0.0005,14.4869,29.5625,3.3641,14.4831,29.5646,3.3636
1,Line,0.0044,,,,,,,,,,,,,,143,0.0035,-0.0026,0.0005,14.4829,29.5647,3.3635,14.4795,29.5673,3.3631
1,Line,0.0044,,,,,,,,,,,,,,135,0.0031,-0.0031,0.0004,14.4793,29.5674,3.3631,14.4762,29.5705,3.3626
1,Line,0.0002,,,,,,,,,,,,,,145,0.0001,-0.0001,0.0000,14.4795,29.5673,3.3631,14.4793,29.5674,3.3631
1,Line,0.0043,,,,,,,,,,,,,,102,0.0009,-0.0043,0.0001,14.3996,29.8649,3.3526,14.3987,29.8691,3.3524
1,Line,0.8025,,,,,,,,,,,,,,81,0.1137,0.7544,0.2490,14.5330,1.7800,2.1641,14.4193,1.0256,1.9150
1,Line,0.1125,,,,,,,,,,,,,,180,-0.1060,0.0000,0.0377,14.2839,1.0256,1.0393,14.3899,1.0256,1.0015
1,Line,0.0296,,,,,,,,,,,,,,0,0.0294,0.0000,0.0032,14.4193,1.0256,1.9150,14.3899,1.0256,1.9119
1,Line,0.0245,,,,,,,,,,,,,,180,-0.0039,0.0000,0.0242,13.9799,1.0256,1.4567,13.9838,1.0256,1.4325
1,Line,0.0989,,,,,,,,,,,,,,180,-0.0150,0.0000,0.0977,13.9838,1.0256,1.4325,13.9988,1.0256,1.3347
1,Line,0.1090,,,,,,,,,,,,,,0,0.0910,0.0000,0.0600,14.2565,1.0256,1.8648,14.1655,1.0256,1.8048
1,Line,0.1145,,,,,,,,,,,,,,180,-0.1137,0.0000,0.0129,14.3899,1.0256,1.0015,14.5036,1.0256,0.9887
1,Line,0.8023,,,,,,,,,,,,,,92,-0.0306,0.7544,0.2714,14.1349,1.7800,2.0762,14.1655,1.0256,1.8048
1,Line,0.0265,,,,,,,,,,,,,,0,0.0181,0.0000,0.0194,14.1419,1.0256,1.7899,14.1239,1.0256,1.7705
1,Line,0.0278,,,,,,,,,,,,,,180,0.0235,0.0000,0.0149,14.1655,1.0256,1.8048,14.1419,1.0256,1.7899
1,3D Polyline,1.2106,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.7963,,,,,,,,,,,,,,73,-0.2349,-0.7544,-0.0993,15.0672,1.0256,1.5787,15.3021,1.7800,1.6779
1,Line,0.0278,,,,,,,,,,,,,,0,0.0235,0.0000,-0.0149,14.9241,1.0256,1.7899,14.9005,1.0256,1.8048
1,Line,0.0265,,,,,,,,,,,,,,0,0.0181,0.0000,-0.0194,14.9421,1.0256,1.7705,14.9241,1.0256,1.7899
1,3D Polyline,0.1857,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.1011,,,,,,,,,,,,,,180,-0.0439,0.0000,0.0911,14.0101,1.0256,1.3122,14.0540,1.0256,1.2211
1,Line,0.8016,,,,,,,,,,,,,,87,0.0430,0.7544,0.2676,14.3269,1.7800,2.1417,14.2839,1.0256,1.8741
1,Line,0.0253,,,,,,,,,,,,,,180,-0.0114,0.0000,0.0226,13.9988,1.0256,1.3347,14.0101,1.0256,1.3122
1,Line,0.0245,,,,,,,,,,,,,,0,0.0039,0.0000,-0.0242,15.0711,1.0256,1.5544,15.0672,1.0256,1.5787
1,Line,0.0989,,,,,,,,,,,,,,0,0.0150,0.0000,-0.0977,15.0861,1.0256,1.4567,15.0711,1.0256,1.5544
1,Line,2.5108,,,,,,,,,,,,,,90,0.0000,2.5108,0.0000,14.5330,32.3953,3.3701,14.5330,29.8846,3.3701
1,Line,1.0527,,,,,,,,,,,,,,89,0.0188,1.0526,0.0025,14.2569,32.3953,3.3338,14.2381,31.3428,3.3313
1,Line,2.1396,,,,,,,,,,,,,,90,0.0000,2.1000,0.4096,14.5330,34.4953,1.6464,14.5330,32.3953,1.2368
1,Line,0.1384,,,,,,,,,,,,,,0,0.1372,0.0000,-0.0181,14.5330,36.1385,2.0092,14.3958,36.1385,2.0273
1,Line,1.6828,,,,,,,,,,,,,,90,0.0000,1.6432,0.3628,14.5330,36.1385,2.0092,14.5330,34.4953,1.6464
1,Line,3.0041,,,,,,,,,,,,,,90,0.0000,3.0000,0.1569,14.5330,29.8846,0.8896,14.5330,26.8846,0.7326
1,Line,0.0156,,,,,,,,,,,,,,99,0.0024,-0.0154,0.0003,14.3987,29.8691,3.3524,14.3963,29.8846,3.3521
1,Arc,2.3315,0.8573,14.5330,34.4953,2.4656,0.8192,107,163,,,,,,,,,,,,,,,,
1,Arc,3.0110,1.4276,14.5330,32.3953,2.3035,1.0666,108,162,,,,,,,,,,,,,,,,
1,Line,2.5347,,,,,,,,,,,,,,90,0.0000,2.5108,0.3473,14.5330,32.3953,1.2368,14.5330,29.8846,0.8896
1,Line,0.0265,,,,,,,,,,,,,,180,-0.0181,0.0000,0.0194,14.0540,1.0256,1.2211,14.0721,1.0256,1.2017
1,Line,0.0245,,,,,,,,,,,,,,0,0.0039,0.0000,0.0242,13.9988,1.0256,1.5787,13.9949,1.0256,1.5544
1,Line,0.1090,,,,,,,,,,,,,,180,-0.0910,0.0000,0.0600,14.1655,1.0256,1.1086,14.2565,1.0256,1.0486
1,Line,0.0296,,,,,,,,,,,,,,180,-0.0294,0.0000,0.0032,14.5036,1.0256,0.9887,14.5330,1.0256,0.9855
1,Line,0.0278,,,,,,,,,,,,,,180,-0.0235,0.0000,0.0149,14.1419,1.0256,1.1235,14.1655,1.0256,1.1086
1,Line,0.7719,,,,,,,,,,,,,,90,0.0000,-0.7700,0.0547,14.5330,1.7800,0.8522,14.5330,2.5500,0.7976
1,Line,0.7848,,,,,,,,,,,,,,90,0.0000,-0.7700,-0.1518,14.5330,1.7800,2.1641,14.5330,2.5500,2.3159
1,Line,0.1011,,,,,,,,,,,,,,0,0.0439,0.0000,0.0911,14.0427,1.0256,1.6697,13.9988,1.0256,1.5787
1,Line,0.0989,,,,,,,,,,,,,,0,0.0150,0.0000,0.0977,13.9949,1.0256,1.5544,13.9799,1.0256,1.4567
1,Line,0.0253,,,,,,,,,,,,,,180,0.0114,0.0000,0.0226,14.0540,1.0256,1.6923,14.0427,1.0256,1.6697
1,Line,0.0003,,,,,,,,,,,,,,12,0.0003,0.0001,0.0000,14.5109,29.5601,3.3672,14.5106,29.5601,3.3672
1,Line,0.6844,,,,,,,,,,,,,,68,-0.2496,-0.6100,0.1845,13.6567,5.3745,1.0851,13.9063,5.9845,0.9006
1,Line,0.3877,,,,,,,,,,,,,,92,0.0157,-0.3849,-0.0446,13.3516,4.9896,1.5798,13.3359,5.3745,1.6244
1,Line,0.6101,,,,,,,,,,,,,,91,0.0070,-0.6100,-0.0067,13.9134,5.3745,0.8938,13.9063,5.9845,0.9006
1,Line,0.3899,,,,,,,,,,,,,,92,0.0162,-0.3849,-0.0602,13.3099,4.9896,1.8757,13.2937,5.3745,1.9358
1,Line,0.4550,,,,,,,,,,,,,,99,0.0579,-0.3849,0.2357,13.3516,4.9896,2.1715,13.2937,5.3745,1.9358
1,Line,0.0560,,,,,,,,,,,,,,108,0.0000,0.0000,0.0560,13.2617,22.8410,1.0028,13.2617,22.8410,0.9468
1,Line,0.1234,,,,,,,,,,,,,,63,-0.0487,-0.0938,-0.0637,13.8646,5.2807,2.9141,13.9134,5.3745,2.9778
1,Line,4.3722,,,,,,,,,,,,,,90,0.0000,-4.3722,0.0000,13.2617,18.4688,0.9468,13.2617,22.8410,0.9468
1,Line,0.4692,,,,,,,,,,,,,,74,-0.1081,-0.3849,0.2456,13.3516,4.9896,1.5798,13.4597,5.3745,1.3342
1,Line,0.8393,,,,,,,,,,,,,,90,0.0000,0.0000,-0.8393,15.8243,22.8410,1.0036,15.8243,22.8410,1.8428
1,Line,0.1384,,,,,,,,,,,,,,180,-0.0843,0.0000,-0.1098,14.0739,36.1385,2.8045,14.1581,36.1385,2.9143
1,Line,0.1384,,,,,,,,,,,,,,180,-0.1098,0.0000,-0.0843,14.1581,36.1385,2.9143,14.2679,36.1385,2.9985
1,Arc,0.3281,0.0023,14.5330,5.9845,1.9860,1.2533,240,15,,,,,,,,,,,,,,,,
1,Line,0.1581,,,,,,,,,,,,,,83,-0.0181,-0.1560,0.0181,14.3396,34.9039,3.2058,14.3577,35.0599,3.1878
1,Line,2.1017,,,,,,,,,,,,,,90,0.0000,2.1000,-0.0853,14.5330,34.4953,3.2848,14.5330,32.3953,3.3701
1,Line,0.6122,,,,,,,,,,,,,,91,0.0140,-0.6100,-0.0501,13.2937,5.3745,1.9358,13.2797,5.9845,1.9860
1,Line,0.6106,,,,,,,,,,,,,,91,0.0122,-0.6100,-0.0251,13.4597,5.3745,1.3342,13.4476,5.9845,1.3593
1,Line,0.3854,,,,,,,,,,,,,,92,0.0115,-0.3849,-0.0176,13.6682,4.9896,1.0674,13.6567,5.3745,1.0851
1,Arc,0.6562,0.0185,14.5330,5.9845,1.9860,1.2533,210,30,,,,,,,,,,,,,,,,
1,3D Polyline,0.2883,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.7895,,,,,,,,,,,,,,81,-0.1251,-0.7700,-0.1216,15.0960,1.7800,1.9720,15.2211,2.5500,2.0936
1,Line,0.7761,,,,,,,,,,,,,,83,-0.0885,-0.7700,0.0408,14.9311,1.7800,0.9401,15.0196,2.5500,0.8993
1,Line,0.8108,,,,,,,,,,,,,,96,-0.0765,0.7700,0.2422,15.0196,2.5500,2.2142,15.0960,1.7800,1.9720
1,Line,0.8057,,,,,,,,,,,,,,75,-0.2040,-0.7700,0.1212,15.3021,1.7800,1.6779,15.5062,2.5500,1.5567
1,3D Polyline,0.2349,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.7873,,,,,,,,,,,,,,83,-0.0885,-0.7700,-0.1380,14.9311,1.7800,2.0762,15.0196,2.5500,2.2142
1,Line,0.7923,,,,,,,,,,,,,,77,-0.1709,-0.7700,-0.0753,15.3021,1.7800,1.6779,15.4730,2.5500,1.7532
1,Line,0.8200,,,,,,,,,,,,,,70,-0.2798,-0.7700,0.0356,15.0960,1.7800,1.9720,15.3758,2.5500,1.9363
1,Line,0.7924,,,,,,,,,,,,,,101,0.1463,-0.7700,0.1167,14.9311,1.7800,0.9401,14.7849,2.5500,0.8234
1,Line,0.7915,,,,,,,,,,,,,,79,-0.1532,-0.7700,-0.1002,15.2226,1.7800,1.8361,15.3758,2.5500,1.9363
1,Line,0.8124,,,,,,,,,,,,,,101,-0.1463,0.7700,0.2138,14.7849,2.5500,2.2900,14.9311,1.7800,2.0762
1,Line,0.7890,,,,,,,,,,,,,,77,-0.1709,-0.7700,-0.0219,15.3021,1.7800,1.3384,15.4730,2.5500,1.3603
1,Line,0.7739,,,,,,,,,,,,,,39,-0.6043,-0.4832,0.0156,14.5971,4.7974,2.9298,15.2014,5.2807,2.9141
1,Line,0.7739,,,,,,,,,,,,,,141,0.6043,-0.4832,0.0156,14.4689,4.7974,2.9298,13.8646,5.2807,2.9141
1,Line,0.6536,,,,,,,,,,,,,,66,-0.2566,-0.5770,-0.1683,14.5971,4.7974,2.9298,14.8538,5.3745,3.0980
1,Line,2.1043,,,,,,,,,,,,,,93,-0.1237,2.1000,-0.0522,14.9426,34.4953,3.1750,15.0663,32.3953,3.2272
1,Line,2.1073,,,,,,,,,,,,,,95,-0.1750,2.1000,-0.0129,15.1122,34.4953,3.0449,15.2872,32.3953,3.0577
1,3D Polyline,0.1993,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.7971,,,,,,,,,,,,,,79,-0.1438,-0.7700,0.1479,15.3293,1.7800,1.5082,15.4730,2.5500,1.3603
1,Line,0.7916,,,,,,,,,,,,,,77,-0.1769,-0.7700,-0.0486,15.3293,1.7800,1.5082,15.5062,2.5500,1.5567
1,Line,0.1057,,,,,,,,,,,,,,82,-0.0152,-0.1040,0.0116,14.3577,35.0599,3.1878,14.3730,35.1639,3.1762
1,Line,0.0840,,,,,,,,,,,,,,83,-0.0105,-0.0829,0.0076,14.3228,34.7680,3.2184,14.3333,34.8509,3.2108
1,Line,0.2331,,,,,,,,,,,,,,84,-0.0230,-0.2308,0.0237,14.2998,34.5372,3.2421,14.3228,34.7680,3.2184
1,Line,0.0536,,,,,,,,,,,,,,83,-0.0063,-0.0530,0.0050,14.3333,34.8509,3.2108,14.3396,34.9039,3.2058
1,Line,0.3974,,,,,,,,,,,,,,90,0.0000,0.3974,0.0000,14.5330,26.8846,0.7326,14.5330,26.4871,0.7326
1,Line,0.8464,,,,,,,,,,,,,,0,0.0000,0.0000,-0.8464,14.5330,36.7467,2.1435,14.5330,36.7467,2.9899
1,Line,0.0507,,,,,,,,,,,,,,80,0.0085,0.0500,0.0000,14.0140,36.1385,2.6243,14.0055,36.0885,2.6243
1,Line,0.0856,,,,,,,,,,,,,,180,-0.0112,0.0000,-0.0849,14.0028,36.1385,2.5394,14.0140,36.1385,2.6243
1,Line,0.0528,,,,,,,,,,,,,,180,-0.0069,0.0000,-0.0523,14.0055,36.0885,2.6243,14.0124,36.0885,2.6766
1,Line,0.0423,,,,,,,,,,,,,,84,-0.0044,-0.0419,0.0042,14.2954,34.4953,3.2463,14.2998,34.5372,3.2421
1,Arc,0.3281,0.0023,14.5330,5.9845,1.9860,1.2533,165,15,,,,,,,,,,,,,,,,
1,Line,0.0003,,,,,,,,,,,,,,21,0.0003,0.0001,0.0000,14.5218,29.5632,3.3686,14.5215,29.5630,3.3686
1,Line,0.0058,,,,,,,,,,,,,,22,0.0053,0.0022,0.0007,14.5270,29.5653,3.3693,14.5218,29.5632,3.3686
1,Line,0.0055,,,,,,,,,,,,,,18,0.0052,0.0017,0.0007,14.5215,29.5630,3.3686,14.5163,29.5614,3.3679
1,Line,0.0053,,,,,,,,,,,,,,13,0.0051,0.0011,0.0007,14.5160,29.5613,3.3679,14.5109,29.5601,3.3672
1,Line,0.0003,,,,,,,,,,,,,,17,0.0003,0.0001,0.0000,14.5163,29.5614,3.3679,14.5160,29.5613,3.3679
1,Line,0.3162,,,,,,,,,,,,,,90,0.0000,0.3162,0.0000,14.5330,29.8846,3.3701,14.5330,29.5683,3.3701
1,Line,19.0106,,,,,,,,,,,,,,90,0.0000,19.0106,0.0000,14.5330,26.8846,3.3701,14.5330,7.8739,3.3701
1,Line,0.0004,,,,,,,,,,,,,,28,0.0003,0.0002,0.0000,14.5330,29.5683,3.3701,14.5327,29.5682,3.3701
1,Line,0.0003,,,,,,,,,,,,,,24,0.0003,0.0001,0.0000,14.5274,29.5655,3.3694,14.5270,29.5653,3.3693
1,Line,0.0060,,,,,,,,,,,,,,27,0.0053,0.0027,0.0007,14.5327,29.5682,3.3701,14.5274,29.5655,3.3694
1,Line,1.6156,,,,,,,,,,,,,,90,0.0000,1.6019,-0.2098,14.5330,36.0972,3.0750,14.5330,34.4953,3.2848
1,Line,0.1731,,,,,,,,,,,,,,78,-0.0360,-0.1685,0.0173,14.4970,35.9287,3.0923,14.5330,36.0972,3.0750
1,Line,0.1384,,,,,,,,,,,,,,0,0.0843,0.0000,-0.1098,14.1581,36.1385,2.1645,14.0739,36.1385,2.2743
1,Arc,0.3281,0.0023,14.5330,5.9845,1.9860,1.2533,105,15,,,,,,,,,,,,,,,,
1,Line,0.1384,,,,,,,,,,,,,,0,0.0181,0.0000,-0.1372,14.0209,36.1385,2.4022,14.0028,36.1385,2.5394
1,Line,0.1287,,,,,,,,,,,,,,80,-0.0213,-0.1262,0.0137,14.3980,35.3497,3.1551,14.4193,35.4760,3.1414
1,Line,0.1887,,,,,,,,,,,,,,82,-0.0250,-0.1859,0.0211,14.3730,35.1639,3.1762,14.3980,35.3497,3.1551
1,Line,0.1663,,,,,,,,,,,,,,81,-0.0251,-0.1634,0.0181,14.4193,35.4760,3.1414,14.4444,35.6394,3.1233
1,Line,0.1445,,,,,,,,,,,,,,80,-0.0244,-0.1416,0.0153,14.4726,35.7871,3.1076,14.4970,35.9287,3.0923
1,Line,0.1512,,,,,,,,,,,,,,79,-0.0282,-0.1477,0.0156,14.4444,35.6394,3.1233,14.4726,35.7871,3.1076
1,Line,0.1301,,,,,,,,,,,,,,180,-0.0498,0.0000,-0.1202,14.0241,36.1385,2.6843,14.0739,36.1385,2.8045
1,Line,0.0507,,,,,,,,,,,,,,80,-0.0085,-0.0500,0.0000,14.0156,36.0885,2.6843,14.0241,36.1385,2.6843
1,Line,0.1384,,,,,,,,,,,,,,0,0.1279,0.0000,-0.0530,14.3958,36.1385,2.0273,14.2679,36.1385,2.0803
1,Line,1.8895,,,,,,,,,,,,,,90,0.0000,-1.8895,0.0000,14.5330,5.9845,0.7326,14.5330,7.8739,0.7326
1,Arc,0.3281,0.0023,14.5330,5.9845,1.9860,1.2533,255,15,,,,,,,,,,,,,,,,
1,Line,0.1384,,,,,,,,,,,,,,0,0.1098,0.0000,-0.0843,14.2679,36.1385,2.0803,14.1581,36.1385,2.1645
1,Line,0.1384,,,,,,,,,,,,,,0,0.0530,0.0000,-0.1279,14.0739,36.1385,2.2743,14.0209,36.1385,2.4022
1,Arc,0.3281,0.0023,14.5330,5.9845,1.9860,1.2533,90,15,,,,,,,,,,,,,,,,
1,Line,0.0083,,,,,,,,,,,,,,0,-0.0032,0.0000,-0.0077,14.0124,36.0885,2.6766,14.0156,36.0885,2.6843
1,Line,1.8940,,,,,,,,,,,,,,90,0.0000,-1.8895,-0.1308,14.5330,5.9845,3.2393,14.5330,7.8739,3.3701
1,Line,0.1048,,,,,,,,,,,,,,0,0.0698,0.0000,-0.0782,15.0120,1.0256,1.6923,14.9421,1.0256,1.7705
1,Line,0.0013,,,,,,,,,,,,,,94,0.0001,-0.0013,0.0002,15.7502,18.6926,0.6439,15.7501,18.6939,0.6437
1,Line,0.0219,,,,,,,,,,,,,,93,0.0013,-0.0217,0.0027,15.7501,18.6939,0.6437,15.7488,18.7157,0.6410
1,Line,0.0218,,,,,,,,,,,,,,94,0.0016,-0.0215,0.0033,15.7517,18.6711,0.6472,15.7502,18.6926,0.6439
1,Line,0.0217,,,,,,,,,,,,,,95,0.0019,-0.0212,0.0039,15.7537,18.6486,0.6512,15.7519,18.6698,0.6474
1,Line,0.0013,,,,,,,,,,,,,,95,0.0001,-0.0013,0.0002,15.7519,18.6698,0.6474,15.7517,18.6711,0.6472
1,Line,0.0222,,,,,,,,,,,,,,92,0.0007,-0.0221,0.0015,15.7477,18.7403,0.6387,15.7470,18.7624,0.6373
1,Line,0.0014,,,,,,,,,,,,,,91,0.0000,-0.0014,0.0001,15.7470,18.7624,0.6373,15.7469,18.7638,0.6372
1,Line,0.0014,,,,,,,,,,,,,,92,0.0000,-0.0013,0.0001,15.7477,18.7389,0.6388,15.7477,18.7403,0.6387
1,Line,0.0013,,,,,,,,,,,,,,93,0.0001,-0.0013,0.0001,15.7488,18.7157,0.6410,15.7487,18.7170,0.6409
1,Line,0.0221,,,,,,,,,,,,,,93,0.0010,-0.0219,0.0021,15.7487,18.7170,0.6409,15.7477,18.7389,0.6388
1,Line,0.0013,,,,,,,,,,,,,,98,0.0002,-0.0013,0.0004,15.7617,18.5814,0.6677,15.7615,18.5827,0.6673
1,Line,0.0213,,,,,,,,,,,,,,98,0.0027,-0.0204,0.0056,15.7615,18.5827,0.6673,15.7587,18.6031,0.6617
1,Line,0.0212,,,,,,,,,,,,,,98,0.0030,-0.0201,0.0062,15.7646,18.5613,0.6739,15.7617,18.5814,0.6677
1,Line,0.0211,,,,,,,,,,,,,,99,0.0033,-0.0198,0.0068,15.7681,18.5403,0.6811,15.7649,18.5600,0.6743
1,Line,0.0014,,,,,,,,,,,,,,99,0.0002,-0.0013,0.0004,15.7649,18.5600,0.6743,15.7646,18.5613,0.6739
1,Line,0.0215,,,,,,,,,,,,,,96,0.0022,-0.0210,0.0045,15.7560,18.6263,0.6560,15.7538,18.6473,0.6515
1,Line,0.0013,,,,,,,,,,,,,,96,0.0001,-0.0013,0.0003,15.7538,18.6473,0.6515,15.7537,18.6486,0.6512
1,Line,0.0013,,,,,,,,,,,,,,96,0.0001,-0.0013,0.0003,15.7561,18.6250,0.6563,15.7560,18.6263,0.6560
1,Line,0.0013,,,,,,,,,,,,,,97,0.0002,-0.0013,0.0003,15.7587,18.6031,0.6617,15.7586,18.6043,0.6613
1,Line,0.0214,,,,,,,,,,,,,,97,0.0024,-0.0207,0.0050,15.7586,18.6043,0.6613,15.7561,18.6250,0.6563
1,Line,0.1683,,,,,,,,,,,,,,87,-0.0074,-0.1674,-0.0152,15.7650,22.5141,0.6746,15.7724,22.6815,0.6898
1,Line,0.0110,,,,,,,,,,,,,,87,-0.0006,-0.0109,-0.0013,15.7724,22.6815,0.6898,15.7730,22.6924,0.6911
1,Line,0.0107,,,,,,,,,,,,,,87,-0.0005,-0.0107,-0.0011,15.7645,22.5034,0.6735,15.7650,22.5141,0.6746
1,Line,0.0106,,,,,,,,,,,,,,88,-0.0004,-0.0105,-0.0009,15.7580,22.3250,0.6602,15.7584,22.3355,0.6610
1,Line,0.1684,,,,,,,,,,,,,,88,-0.0060,-0.1679,-0.0125,15.7584,22.3355,0.6610,15.7645,22.5034,0.6735
1,Line,1.3016,,,,,,,,,,,,,,86,-0.0979,-1.2887,0.1543,15.4242,14.4451,0.6631,15.5221,15.7338,0.5089
1,Line,1.3014,,,,,,,,,,,,,,85,-0.1039,-1.2887,0.1489,15.4781,14.4451,0.7114,15.5820,15.7338,0.5625
1,Line,1.3016,,,,,,,,,,,,,,86,-0.0842,-1.2887,0.1624,15.3004,14.4451,0.5901,15.3845,15.7338,0.4277
1,Line,0.0494,,,,,,,,,,,,,,87,-0.0025,-0.0490,-0.0053,15.7730,22.6924,0.6911,15.7755,22.7414,0.6964
1,Line,1.3017,,,,,,,,,,,,,,86,-0.0913,-1.2887,0.1588,15.3646,14.4451,0.6224,15.4559,15.7338,0.4637
1,Line,0.1680,,,,,,,,,,,,,,90,-0.0007,-0.1680,-0.0014,15.7466,21.6214,0.6364,15.7472,21.7894,0.6378
1,Line,0.0102,,,,,,,,,,,,,,89,-0.0001,-0.0102,-0.0003,15.7472,21.7894,0.6378,15.7474,21.7997,0.6381
1,Line,0.0102,,,,,,,,,,,,,,90,0.0000,-0.0102,-0.0001,15.7465,21.6112,0.6364,15.7466,21.6214,0.6364
