Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,4.2579,,,,,,,,,,,,,,,,154,0.0000,0.0000,0.6948,30.0263,16.7601,10.0265,30.0263,16.7601,9.3317
1,Line,0.4110,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0752,30.0263,16.7601,10.0265,30.0263,16.7601,10.1017
1,Line,4.1832,,,,,,,,,,,,,,,,157,0.0000,0.0000,0.8115,30.0263,16.7601,9.8460,30.0263,16.7601,9.0345
1,Line,4.4586,,,,,,,,,,,,,,,,149,0.0000,0.0000,0.7700,30.0263,16.7601,10.1017,30.0263,16.7601,9.3317
1,Line,4.5370,,,,,,,,,,,,,,,,148,0.0000,0.0000,0.8121,30.0263,16.7601,9.8418,30.0263,16.7601,9.0297
1,Line,4.5797,,,,,,,,,,,,,,,,147,0.0000,0.0000,-0.7701,30.0263,16.7601,9.0297,30.0263,16.7601,9.7998
1,Line,0.1033,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0420,30.0263,16.7601,9.7998,30.0263,16.7601,9.8418
1,Line,0.5012,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0509,30.0263,16.7601,8.9017,30.0263,16.7601,8.9526
1,Line,0.0701,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0590,30.0263,16.7601,9.8861,30.0263,16.7601,9.9451
1,Line,4.5711,,,,,,,,,,,,,,,,147,0.0000,0.0000,-0.8639,30.0263,16.7601,9.0811,30.0263,16.7601,9.9451
1,Line,4.7293,,,,,,,,,,,,,,,,144,0.0000,0.0000,-0.7791,30.0263,16.7601,8.9526,30.0263,16.7601,9.7317
1,Line,4.9783,,,,,,,,,,,,,,,,141,0.0000,0.0000,-0.9443,30.0263,16.7601,8.9017,30.0263,16.7601,9.8460
1,Line,1.5104,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.1328,30.0263,16.7601,9.0345,30.0263,16.7601,8.9017
1,Line,4.4694,,,,,,,,,,,,,,,,149,0.0000,0.0000,0.8300,30.0263,16.7601,9.7317,30.0263,16.7601,8.9017
1,Line,2.7108,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.2972,30.0263,16.7601,9.3317,30.0263,16.7601,9.0345
1,Line,0.0518,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0220,30.0263,16.7601,9.0297,30.0263,16.7601,9.0517
1,Line,0.1263,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0488,30.0263,16.7601,8.9809,30.0263,16.7601,9.0297
1,Line,4.5160,,,,,,,,,,,,,,,,148,0.0000,0.0000,0.8229,30.0263,16.7601,9.7755,30.0263,16.7601,8.9526
1,Line,4.5577,,,,,,,,,,,,,,,,147,0.0000,0.0000,-0.7901,30.0263,16.7601,9.0517,30.0263,16.7601,9.8418
1,Line,2.2691,,,,,,,,,,,,,,,,149,0.0000,0.0000,0.3522,30.0263,16.7601,9.2444,30.0263,16.7601,8.8922
1,Line,2.0225,,,,,,,,,,,,,,,,163,0.0000,0.0000,0.2526,30.0263,16.7601,9.2444,30.0263,16.7601,8.9917
1,Line,0.5731,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0996,30.0263,16.7601,8.8922,30.0263,16.7601,8.9917
1,Line,2.1985,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.2557,30.0263,16.7601,10.1017,30.0263,16.7601,9.8460
1,Line,4.3954,,,,,,,,,,,,,,,,151,0.0000,0.0000,0.7700,30.0263,16.7601,10.1017,30.0263,16.7601,9.3317
1,Line,3.9750,,,,,,,,,,,,,,,,9,0.0000,0.0000,1.0672,30.0263,16.7601,10.1017,30.0263,16.7601,9.0345
1,Line,0.0975,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0243,30.0263,16.7601,9.7755,30.0263,16.7601,9.7998
1,Line,0.1198,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0282,30.0263,16.7601,8.9526,30.0263,16.7601,8.9809
1,Line,4.5267,,,,,,,,,,,,,,,,148,0.0000,0.0000,0.8190,30.0263,16.7601,9.7998,30.0263,16.7601,8.9809
1,Line,4.5721,,,,,,,,,,,,,,,,147,0.0000,0.0000,-0.7947,30.0263,16.7601,8.9809,30.0263,16.7601,9.7755
1,Line,4.5403,,,,,,,,,,,,,,,,148,0.0000,0.0000,0.8050,30.0263,16.7601,9.8861,30.0263,16.7601,9.0811
1,Line,0.0120,,,,,,,,,,,,,,,,62,0.0000,0.0000,-0.0079,29.4818,16.7601,11.9350,29.4818,16.7601,11.9429
1,Line,0.0136,,,,,,,,,,,,,,,,62,0.0000,0.0000,-0.0089,29.4818,16.7601,11.7233,29.4818,16.7601,11.7322
1,Line,1.1926,,,,,,,,,,,,,,,,62,0.0000,0.0000,-0.7783,29.4818,16.7601,10.8368,29.4818,16.7601,11.6151
1,Line,0.0140,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0112,29.4818,16.7601,11.8842,29.4818,16.7601,11.8954
1,Component_60,,,,,,,,,,,11.8137,33.5958,7.9889,0.8282,1.0000,0.8280,,,,,,,,,,
1,Component_39,,,,,,,,,,,30.0263,17.0070,5.0147,1.0000,1.0000,-1.0000,,,,,,,,,,
1,Line,0.0112,,,,,,,,,,,,,,,,75,0.0000,0.0000,0.0052,29.4818,16.7601,11.7842,29.4818,16.7601,11.7790
1,Line,0.1055,,,,,,,,,,,,,,,,62,0.0000,0.0000,-0.0688,29.4818,16.7601,11.8464,29.4818,16.7601,11.9153
1,Line,0.0302,,,,,,,,,,,,,,,,62,0.0000,0.0000,-0.0197,29.4818,16.7601,11.8267,29.4818,16.7601,11.8464
1,Line,0.1328,,,,,,,,,,,,,,,,62,0.0000,0.0000,-0.0867,29.4818,16.7601,11.7400,29.4818,16.7601,11.8267
1,Line,0.0303,,,,,,,,,,,,,,,,62,0.0000,0.0000,-0.0198,29.4818,16.7601,11.9153,29.4818,16.7601,11.9350
1,Line,0.0204,,,,,,,,,,,,,,,,58,0.0000,0.0000,-0.0137,29.4818,16.7601,11.8531,29.4818,16.7601,11.8668
1,Line,0.8092,,,,,,,,,,,,,,,,55,0.0000,0.0000,0.5543,29.4818,16.7601,12.5525,29.4818,16.7601,11.9982
1,Line,0.0033,,,,,,,,,,,,,,,,62,0.0000,0.0000,-0.0022,29.4818,16.7601,11.9429,29.4818,16.7601,11.9450
1,Component_60,,,,,,,,,,,22.1317,28.4784,6.3000,1.1905,1.0000,1.0000,,,,,,,,,,
1,Line,2.2871,,,,,,,,,,,,,,,,148,0.0000,0.0000,0.3654,30.0263,16.7601,9.1497,30.0263,16.7601,8.7842
1,Line,2.1452,,,,,,,,,,,,,,,,154,0.0000,0.0000,0.2575,30.0263,16.7601,9.1497,30.0263,16.7601,8.8922
1,Line,0.2849,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.1079,30.0263,16.7601,8.7842,30.0263,16.7601,8.8922
1,Line,2.2919,,,,,,,,,,,,,,,,148,0.0000,0.0000,0.3750,30.0263,16.7601,9.0811,30.0263,16.7601,8.7061
1,Line,0.0335,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0335,30.0263,16.7601,8.6726,30.0263,16.7601,8.7061
1,Line,2.2926,,,,,,,,,,,,,,,,148,0.0000,0.0000,0.3791,30.0263,16.7601,9.0517,30.0263,16.7601,8.6726
1,Line,0.0294,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0294,30.0263,16.7601,9.0517,30.0263,16.7601,9.0811
1,Component_27,,,,,,,,,,,30.0263,16.7601,4.5400,1.0000,1.0000,-1.0000,,,,,,,,,,
1,Component_60,,,,,,,,,,,15.2245,31.6774,7.3906,0.9834,1.0000,1.0000,,,,,,,,,,
1,Component_60,,,,,,,,,,,18.6824,30.2099,6.8830,1.0352,1.0000,1.0000,,,,,,,,,,
1,Line,0.7708,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,30.0263,16.7601,8.9917,30.0263,16.7601,8.9917
1,Line,2.2341,,,,,,,,,,,,,,,,150,0.0000,0.0000,0.3400,30.0263,16.7601,9.3317,30.0263,16.7601,8.9917
1,Line,0.6809,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,30.0263,16.7601,9.3317,30.0263,16.7601,9.3317
1,Line,2.1913,,,,,,,,,,,,,,,,152,0.0000,0.0000,0.3400,30.0263,16.7601,9.3317,30.0263,16.7601,8.9917
1,Line,0.2850,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0223,30.0263,16.7601,10.9840,30.0263,16.7601,10.9617
1,Line,0.5113,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0498,30.0263,16.7601,11.0338,30.0263,16.7601,10.9840
1,Line,1.1614,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,30.0263,16.7601,10.7117,30.0263,16.7601,10.7117
1,Line,0.3533,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,30.0263,16.7601,10.9617,30.0263,16.7601,10.9617
1,Line,0.0235,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0082,30.0263,16.7601,10.9750,30.0263,16.7601,10.9832
1,Line,0.0225,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0047,30.0263,16.7601,10.9703,30.0263,16.7601,10.9750
1,Line,0.0945,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0085,30.0263,16.7601,10.9617,30.0263,16.7601,10.9703
1,Line,2.5600,,,,,,,,,,,,,,,,139,0.0000,0.0000,-0.3420,30.0263,16.7601,8.5598,30.0263,16.7601,8.9017
1,Line,2.2830,,,,,,,,,,,,,,,,148,0.0000,0.0000,0.3890,30.0263,16.7601,8.9809,30.0263,16.7601,8.5919
1,Line,2.3454,,,,,,,,,,,,,,,,146,0.0000,0.0000,-0.3333,30.0263,16.7601,8.6475,30.0263,16.7601,8.9809
1,Line,0.5674,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0580,30.0263,16.7601,8.5017,30.0263,16.7601,8.5598
1,Line,0.2513,,,,,,,,,,,,,,,,148,0.0000,0.0000,0.1250,30.0263,16.7601,10.8367,30.0263,16.7601,10.7117
1,Line,1.1202,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,30.0263,16.7601,10.8367,30.0263,16.7601,10.8367
1,Line,0.2727,,,,,,,,,,,,,,,,140,0.0000,0.0000,0.1250,30.0263,16.7601,10.8367,30.0263,16.7601,10.7117
1,Line,0.0096,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0037,30.0263,16.7601,10.9832,30.0263,16.7601,10.9869
1,Line,0.4227,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,30.0263,16.7601,10.9993,30.0263,16.7601,10.9993
1,Line,0.0197,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0197,30.0263,16.7601,10.8120,30.0263,16.7601,10.8317
1,Line,0.2705,,,,,,,,,,,,,,,,137,0.0000,0.0000,0.0935,30.0263,16.7601,10.9055,30.0263,16.7601,10.8120
1,Line,0.2355,,,,,,,,,,,,,,,,142,0.0000,0.0000,0.0346,30.0263,16.7601,11.0338,30.0263,16.7601,10.9993
1,Line,4.4039,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,30.0263,16.7601,5.6817,30.0263,16.7601,5.6817
1,Line,0.2448,,,,,,,,,,,,,,,,140,0.0000,0.0000,0.0346,30.0263,16.7601,11.0338,30.0263,16.7601,10.9993
1,Line,0.4077,,,,,,,,,,,,,,,,90,0.0000,0.0000,0.0000,30.0263,16.7601,11.0338,30.0263,16.7601,11.0338
1,Line,0.0468,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0159,30.0263,16.7601,11.0033,30.0263,16.7601,11.0192
1,Line,0.0145,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0115,30.0263,16.7601,10.9918,30.0263,16.7601,11.0033
1,Line,0.0049,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0049,30.0263,16.7601,10.9869,30.0263,16.7601,10.9918
1,Line,0.0953,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0147,30.0263,16.7601,11.0192,30.0263,16.7601,11.0338
