Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-38.2119,119.3190,34.6965,-38.2119,120.3032,34.6965
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-38.7887,119.3190,30.3150,-38.7887,120.3032,30.3150
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-38.2119,119.3190,25.9334,-38.2119,120.3032,25.9334
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-36.5207,119.3190,38.7795,-36.5207,120.3032,38.7795
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-26.2412,119.3190,46.6672,-26.2412,120.3032,46.6672
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-30.3242,119.3190,44.9760,-30.3242,120.3032,44.9760
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-33.8303,119.3190,42.2857,-33.8303,120.3032,42.2857
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-33.8303,119.3190,18.3443,-33.8303,120.3032,18.3443
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-21.8596,119.3190,13.3858,-21.8596,120.3032,13.3858
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-17.4780,119.3190,13.9627,-17.4780,120.3032,13.9627
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-9.8889,119.3190,18.3443,-9.8889,120.3032,18.3443
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-13.3950,119.3190,15.6539,-13.3950,120.3032,15.6539
1,Line,,,,,,,0.9843,,,,,,,,,,90,0.0000,-0.9843,0.0000,-36.5207,119.3190,21.8504,-36.5207,120.3032,21.8504
