Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,91,0.0045,-0.1723,0.0430,0.0943,0.5427,0.0402,0.1776,0.0898,0.7149,-0.0028
1,Line,,,,,,,91,-0.0016,0.0665,-0.0026,0.0644,0.7815,-0.1119,0.0666,0.0660,0.7149,-0.1093
1,Line,,,,,,,86,0.0119,0.1723,-0.0741,0.0898,0.7149,-0.0028,0.1879,0.0779,0.5427,0.0713
1,Line,,,,,,,180,-0.0163,0.0000,0.0311,0.0779,0.5427,0.0713,0.0351,0.0943,0.5427,0.0402
1,Line,,,,,,,92,0.0022,-0.0665,0.0046,0.0898,0.7149,-0.0532,0.0667,0.0877,0.7815,-0.0578
1,Line,,,,,,,180,-0.0238,0.0000,-0.0561,0.0660,0.7149,-0.1093,0.0609,0.0898,0.7149,-0.0532
1,Line,,,,,,,72,-0.0216,-0.0665,-0.0515,0.0660,0.7149,-0.1093,0.0869,0.0877,0.7815,-0.0578
1,Line,,,,,,,180,-0.0232,0.0000,-0.0542,0.0644,0.7815,-0.1119,0.0589,0.0877,0.7815,-0.0578
1,Line,,,,,,,92,-0.0022,0.0665,-0.0111,0.0877,0.7815,-0.0139,0.0675,0.0898,0.7149,-0.0028
1,Line,,,,,,,108,0.0221,-0.0665,-0.0430,0.0898,0.7149,-0.0028,0.0823,0.0677,0.7815,0.0402
1,Line,,,,,,,180,-0.0246,0.0000,0.0162,0.0533,0.5427,0.0874,0.0294,0.0779,0.5427,0.0713
1,Line,,,,,,,91,0.0021,-0.1007,0.0071,0.0801,0.4420,0.0784,0.1010,0.0779,0.5427,0.0713
1,Line,,,,,,,0,0.0188,0.0000,-0.0527,0.0898,0.7149,-0.0028,0.0559,0.0710,0.7149,0.0498
1,Line,,,,,,,92,0.0069,-0.1723,0.0214,0.0779,0.5427,0.0713,0.1737,0.0710,0.7149,0.0498
1,Line,,,,,,,0,0.0200,0.0000,-0.0541,0.0877,0.7815,-0.0139,0.0577,0.0677,0.7815,0.0402
1,Line,,,,,,,93,0.0034,-0.0665,0.0097,0.0710,0.7149,0.0498,0.0673,0.0677,0.7815,0.0402
1,Line,,,,,,,99,-0.0283,0.1723,-0.0610,0.0660,0.7149,-0.1093,0.1849,0.0943,0.5427,-0.0483
1,Line,,,,,,,102,-0.0142,0.0665,0.0046,0.0569,0.7815,0.0545,0.0682,0.0710,0.7149,0.0498
1,Line,,,,,,,0,0.0108,0.0000,-0.0143,0.0677,0.7815,0.0402,0.0180,0.0569,0.7815,0.0545
1,Line,,,,,,,30,-0.0127,-0.0072,0.0168,0.0584,0.7078,0.0667,0.0223,0.0710,0.7149,0.0498
1,Line,,,,,,,84,0.0177,0.1723,-0.0376,0.0710,0.7149,0.0498,0.1772,0.0533,0.5427,0.0874
1,Line,,,,,,,91,0.0043,-0.1721,-0.0014,0.1014,0.2699,-0.0506,0.1721,0.0971,0.4420,-0.0492
1,Line,,,,,,,0,0.0248,0.0000,0.0347,0.1218,0.4420,-0.0144,0.0427,0.0971,0.4420,-0.0492
1,Line,,,,,,,180,-0.0291,0.0000,-0.0326,0.1014,0.2699,-0.0506,0.0437,0.1305,0.2699,-0.0181
1,Line,,,,,,,101,0.0334,-0.1721,0.0311,0.1305,0.2699,-0.0181,0.1780,0.0971,0.4420,-0.0492
1,Line,,,,,,,90,-0.0003,0.0665,-0.0007,0.0257,0.7815,-0.1396,0.0665,0.0259,0.7149,-0.1389
1,Line,,,,,,,60,-0.0385,-0.0665,-0.0270,0.0259,0.7149,-0.1389,0.0815,0.0644,0.7815,-0.1119
1,Line,,,,,,,91,-0.0045,0.1723,-0.0049,0.0898,0.7149,-0.0532,0.1724,0.0943,0.5427,-0.0483
1,Line,,,,,,,91,-0.0033,0.1723,-0.0009,0.0660,0.7149,-0.1093,0.1723,0.0693,0.5427,-0.1084
1,Line,,,,,,,104,-0.0434,0.1723,-0.0305,0.0259,0.7149,-0.1389,0.1802,0.0693,0.5427,-0.1084
1,Line,,,,,,,90,-0.0005,0.1723,0.0015,0.0259,0.7149,-0.1389,0.1723,0.0264,0.5427,-0.1404
1,Line,,,,,,,180,-0.0388,0.0000,-0.0276,0.0257,0.7815,-0.1396,0.0476,0.0644,0.7815,-0.1119
1,Line,,,,,,,180,-0.0401,0.0000,-0.0296,0.0259,0.7149,-0.1389,0.0499,0.0660,0.7149,-0.1093
1,Line,,,,,,,145,-0.0292,0.0203,0.0191,0.0509,0.4623,0.0975,0.0404,0.0801,0.4420,0.0784
1,Line,,,,,,,180,-0.0336,0.0000,-0.0269,-0.0629,0.9585,0.0113,0.0430,-0.0293,0.9585,0.0382
1,Line,,,,,,,97,0.0203,-0.1558,0.0680,-0.0629,0.9585,0.0113,0.1712,-0.0831,1.1144,-0.0567
1,Line,,,,,,,101,0.0313,-0.1558,0.0580,-0.0293,0.9585,0.0382,0.1692,-0.0606,1.1144,-0.0199
