Count,Name,Length,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.1424,,,,,,,,,,,,,,15,-0.0024,-0.0127,0.0520,0.9175,-1.4682,0.5783,0.9230,-1.4386,0.4577
1,Line,0.1469,,,,,,,,,,,,,,18,-0.0024,-0.0203,0.0370,0.9175,-1.4968,0.6827,0.9230,-1.4497,0.5968
1,Line,0.0519,,,,,,,,,,,,,,6,0.0024,0.0080,0.0080,0.9230,-1.4497,0.5968,0.9175,-1.4682,0.5783
1,Line,0.0529,,,,,,,,,,,,,,8,0.0024,0.0088,0.0000,0.9230,-1.4386,0.4577,0.9175,-1.4589,0.4577
1,Line,0.1468,,,,,,,,,,,,,,27,0.0004,-0.0143,0.0520,0.9239,-1.4829,0.7174,0.9230,-1.4497,0.5968
1,Line,0.1268,,,,,,,,,,,,,,26,0.0000,-0.0123,0.0450,0.9175,-1.4968,0.6827,0.9175,-1.4682,0.5783
1,Line,0.1236,,,,,,,,,,,,,,26,0.0000,0.0119,-0.0440,0.9184,-1.6833,0.2327,0.9184,-1.7110,0.3347
1,Line,0.1284,,,,,,,,,,,,,,8,0.0048,0.0167,-0.0340,0.9295,-1.6722,0.2559,0.9184,-1.7110,0.3347
1,Line,0.1378,,,,,,,,,,,,,,161,0.0083,0.0088,-0.0510,0.9433,-1.5116,-0.0016,0.9239,-1.5319,0.1167
1,Line,0.2194,,,,,,,,,,,,,,41,-0.0087,0.0251,0.0670,0.9239,-1.5319,0.1167,0.9442,-1.5900,-0.0387
1,Line,0.0450,,,,,,,,,,,,,,163,-0.0048,-0.0056,-0.0060,0.9184,-1.7110,0.3347,0.9295,-1.6980,0.3487
1,Line,0.1294,,,,,,,,,,,,,,24,0.0000,0.0187,-0.0300,0.9184,-1.6399,0.1631,0.9184,-1.6833,0.2327
1,Line,0.0457,,,,,,,,,,,,,,158,-0.0048,-0.0048,-0.0100,0.9184,-1.6833,0.2327,0.9295,-1.6722,0.2559
1,Line,0.1133,,,,,,,,,,,,,,25,0.0000,-0.0111,0.0400,0.9295,-1.6980,0.3487,0.9295,-1.6722,0.2559
1,Line,0.0450,,,,,,,,,,,,,,140,-0.0048,-0.0024,-0.0140,0.9184,-1.6399,0.1631,0.9295,-1.6343,0.1956
1,Line,0.1144,,,,,,,,,,,,,,109,0.0195,-0.0016,-0.0040,0.9894,-1.7387,0.0958,0.9442,-1.7350,0.1051
1,Line,0.1122,,,,,,,,,,,,,,113,-0.0191,0.0000,0.0060,0.9442,-1.5900,-0.0387,0.9885,-1.5900,-0.0526
1,Line,0.1982,,,,,,,,,,,,,,24,0.0000,0.0286,-0.0460,0.9442,-1.6685,-0.0016,0.9442,-1.7350,0.1051
1,Line,0.2313,,,,,,,,,,,,,,57,-0.0195,0.0302,-0.0420,0.9442,-1.6685,-0.0016,0.9894,-1.7387,0.0958
1,Line,0.2057,,,,,,,,,,,,,,24,0.0000,0.0346,-0.0170,0.9885,-1.5900,-0.0526,0.9885,-1.6703,-0.0132
1,Line,0.1121,,,,,,,,,,,,,,111,0.0191,-0.0008,-0.0050,0.9885,-1.6703,-0.0132,0.9442,-1.6685,-0.0016
1,Line,0.2007,,,,,,,,,,,,,,24,-0.0004,0.0338,0.0160,0.9433,-1.5116,-0.0016,0.9442,-1.5900,-0.0387
1,Line,0.2007,,,,,,,,,,,,,,24,0.0000,0.0338,-0.0160,0.9442,-1.5900,-0.0387,0.9442,-1.6685,-0.0016
1,Line,0.2320,,,,,,,,,,,,,,52,-0.0191,0.0346,-0.0110,0.9442,-1.5900,-0.0387,0.9885,-1.6703,-0.0132
1,Line,0.1314,,,,,,,,,,,,,,11,0.0048,0.0211,-0.0160,0.9295,-1.6343,0.1956,0.9184,-1.6833,0.2327
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.6034,0.4487,0.9553,-1.6034,0.4487
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.6039,0.4577,0.9553,-1.6039,0.4577
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.5762,0.4577,0.9553,-1.5762,0.4577
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.6034,0.4667,0.9553,-1.6034,0.4667
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.5802,0.4823,0.9553,-1.5802,0.4823
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.5900,0.4925,0.9553,-1.5900,0.4925
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.5936,0.4913,0.9553,-1.5936,0.4913
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.5831,0.4878,0.9553,-1.5831,0.4878
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.5864,0.4913,0.9553,-1.5864,0.4913
1,Line,0.0046,,,,,,,,,,,,,,23,0.0000,0.0008,0.0000,1.0475,-1.4719,0.4577,1.0475,-1.4737,0.4577
1,Group_31,,,,,,,,,0.9175,-1.8005,-0.0526,2.3203,2.3203,2.3203,,,,,,,,,,
1,Line,0.1126,,,,,,,,,,,,,,24,0.0000,-0.0163,0.0260,0.9295,-1.6722,0.2559,0.9295,-1.6343,0.1956
1,Line,0.0033,,,,,,,,,,,,,,25,0.0000,0.0004,-0.0010,1.0475,-1.5069,0.2536,1.0475,-1.5079,0.2559
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.5936,0.4241,0.9553,-1.5936,0.4241
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.6020,0.4403,0.9553,-1.6020,0.4403
1,Circle,,0.0038,0.9553,-1.5900,0.4577,0.2187,0.0696,0.0348,,,,,,,,,,,,,,,,
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.5998,0.4331,0.9553,-1.5998,0.4331
1,Line,0.4084,,,,,,,,,,,,,,113,0.0700,0.0000,0.0000,1.1176,-1.5864,0.4241,0.9553,-1.5864,0.4241
1,Line,0.1274,,,,,,,,,,,,,,23,0.0000,-0.0215,-0.0100,0.9184,-1.6399,0.7522,0.9184,-1.5900,0.7754
1,Line,0.1286,,,,,,,,,,,,,,37,0.0048,-0.0191,-0.0250,0.9295,-1.6343,0.7174,0.9184,-1.5900,0.7754
1,Line,0.0474,,,,,,,,,,,,,,82,-0.0048,0.0028,0.0150,0.9184,-1.5393,0.7522,0.9295,-1.5457,0.7174
1,Line,0.1138,,,,,,,,,,,,,,24,0.0000,0.0191,-0.0100,0.9295,-1.5457,0.7174,0.9295,-1.5900,0.7406
1,Line,0.0446,,,,,,,,,,,,,,113,-0.0048,0.0000,0.0150,0.9184,-1.5900,0.7754,0.9295,-1.5900,0.7406
1,Line,0.0467,,,,,,,,,,,,,,140,-0.0048,-0.0024,0.0150,0.9184,-1.6399,0.7522,0.9295,-1.6343,0.7174
1,Line,0.1126,,,,,,,,,,,,,,23,0.0000,0.0163,0.0260,0.9295,-1.6343,0.7174,0.9295,-1.6722,0.6571
1,Line,0.1138,,,,,,,,,,,,,,23,0.0000,0.0191,0.0100,0.9295,-1.5900,0.7406,0.9295,-1.6343,0.7174
1,Line,0.1294,,,,,,,,,,,,,,23,0.0000,-0.0187,-0.0300,0.9184,-1.6833,0.6827,0.9184,-1.6399,0.7522
1,Line,0.1133,,,,,,,,,,,,,,25,0.0000,0.0111,-0.0400,0.9286,-1.4820,0.5644,0.9286,-1.5079,0.6571
1,Line,0.1274,,,,,,,,,,,,,,26,0.0004,-0.0183,0.0300,0.9184,-1.5393,0.7522,0.9175,-1.4968,0.6827
1,Line,0.1302,,,,,,,,,,,,,,40,0.0048,-0.0171,0.0340,0.9286,-1.5079,0.6571,0.9175,-1.4682,0.5783
1,Line,0.0467,,,,,,,,,,,,,,62,-0.0048,0.0060,0.0060,0.9175,-1.4682,0.5783,0.9286,-1.4820,0.5644
1,Line,0.1313,,,,,,,,,,,,,,38,0.0052,-0.0211,0.0150,0.9295,-1.5457,0.7174,0.9175,-1.4968,0.6827
1,Line,0.1297,,,,,,,,,,,,,,24,0.0000,-0.0219,0.0100,0.9184,-1.5900,0.7754,0.9184,-1.5393,0.7522
1,Line,0.1311,,,,,,,,,,,,,,36,0.0048,-0.0219,-0.0050,0.9295,-1.5900,0.7406,0.9184,-1.5393,0.7522
1,Line,0.0469,,,,,,,,,,,,,,67,-0.0048,0.0048,0.0110,0.9175,-1.4968,0.6827,0.9286,-1.5079,0.6571
1,Line,0.1127,,,,,,,,,,,,,,26,-0.0004,0.0163,-0.0260,0.9286,-1.5079,0.6571,0.9295,-1.5457,0.7174
1,Line,0.1255,,,,,,,,,,,,,,21,0.0000,-0.0119,-0.0450,0.9184,-1.7110,0.5783,0.9184,-1.6833,0.6827
1,Line,0.0464,,,,,,,,,,,,,,114,0.0048,0.0000,0.0160,0.9295,-1.5900,0.1747,0.9184,-1.5900,0.1376
1,Line,0.1279,,,,,,,,,,,,,,24,0.0000,0.0215,-0.0110,0.9184,-1.5900,0.1376,0.9184,-1.6399,0.1631
1,Line,0.0464,,,,,,,,,,,,,,167,-0.0048,-0.0064,0.0000,0.9184,-1.7211,0.4577,0.9295,-1.7063,0.4577
1,Line,0.1110,,,,,,,,,,,,,,31,0.0000,-0.0036,0.0470,0.9295,-1.7063,0.4577,0.9295,-1.6980,0.3487
1,Line,0.1289,,,,,,,,,,,,,,11,0.0048,0.0215,0.0050,0.9295,-1.5900,0.1747,0.9184,-1.6399,0.1631
1,Line,0.1144,,,,,,,,,,,,,,108,0.0195,-0.0020,-0.0020,0.9894,-1.7839,0.2628,0.9442,-1.7793,0.2675
1,Line,0.2034,,,,,,,,,,,,,,25,-0.0004,0.0294,-0.0470,0.9885,-1.6703,-0.0132,0.9894,-1.7387,0.0958
1,Line,0.1133,,,,,,,,,,,,,,24,0.0000,-0.0191,0.0090,0.9295,-1.6343,0.1956,0.9295,-1.5900,0.1747
1,Line,0.2301,,,,,,,,,,,,,,68,-0.0195,0.0211,-0.0680,0.9442,-1.7350,0.1051,0.9894,-1.7839,0.2628
1,Line,0.1133,,,,,,,,,,,,,,21,0.0000,0.0111,0.0400,0.9295,-1.6722,0.6571,0.9295,-1.6980,0.5644
1,Line,0.1233,,,,,,,,,,,,,,17,0.0000,-0.0044,-0.0520,0.9184,-1.7211,0.4577,0.9184,-1.7110,0.5783
1,Line,0.1271,,,,,,,,,,,,,,56,0.0048,-0.0064,-0.0510,0.9295,-1.6980,0.5644,0.9184,-1.6833,0.6827
1,Line,0.0469,,,,,,,,,,,,,,159,-0.0048,-0.0048,0.0110,0.9184,-1.6833,0.6827,0.9295,-1.6722,0.6571
1,Line,0.1244,,,,,,,,,,,,,,136,0.0048,0.0020,-0.0520,0.9295,-1.7063,0.4577,0.9184,-1.7110,0.5783
1,Line,0.1256,,,,,,,,,,,,,,31,0.0000,0.0044,-0.0530,0.9184,-1.7110,0.3347,0.9184,-1.7211,0.4577
1,Line,0.1266,,,,,,,,,,,,,,179,0.0048,0.0099,-0.0470,0.9295,-1.6980,0.3487,0.9184,-1.7211,0.4577
1,Line,0.0450,,,,,,,,,,,,,,163,-0.0048,-0.0056,0.0060,0.9184,-1.7110,0.5783,0.9295,-1.6980,0.5644
1,Line,0.1088,,,,,,,,,,,,,,17,0.0000,0.0036,0.0460,0.9295,-1.6980,0.5644,0.9295,-1.7063,0.4577
1,Line,0.1160,,,,,,,,,,,,,,23,0.0000,-0.0195,-0.0100,1.0485,-1.6353,0.7174,1.0485,-1.5900,0.7406
1,Line,0.1311,,,,,,,,,,,,,,36,0.0048,-0.0219,0.0050,1.0595,-1.6408,0.7522,1.0485,-1.5900,0.7406
1,Line,0.0453,,,,,,,,,,,,,,142,-0.0044,-0.0024,-0.0150,1.0485,-1.5457,0.7174,1.0586,-1.5402,0.7522
1,Line,0.1274,,,,,,,,,,,,,,25,-0.0004,0.0215,-0.0100,1.0586,-1.5402,0.7522,1.0595,-1.5900,0.7754
1,Line,0.0446,,,,,,,,,,,,,,114,-0.0048,0.0000,-0.0150,1.0485,-1.5900,0.7406,1.0595,-1.5900,0.7754
1,Line,0.1286,,,,,,,,,,,,,,36,0.0048,-0.0207,-0.0150,1.0595,-1.6833,0.6827,1.0485,-1.6353,0.7174
1,Line,0.0467,,,,,,,,,,,,,,88,-0.0048,0.0024,-0.0150,1.0485,-1.6353,0.7174,1.0595,-1.6408,0.7522
1,Line,0.1297,,,,,,,,,,,,,,23,0.0000,0.0219,0.0100,1.0595,-1.5900,0.7754,1.0595,-1.6408,0.7522
1,Line,0.1126,,,,,,,,,,,,,,23,0.0000,-0.0163,-0.0260,1.0485,-1.6731,0.6571,1.0485,-1.6353,0.7174
1,Line,0.1268,,,,,,,,,,,,,,26,0.0000,0.0123,-0.0450,1.0586,-1.4691,0.5783,1.0586,-1.4977,0.6827
1,Line,0.1127,,,,,,,,,,,,,,26,0.0004,-0.0163,0.0260,1.0485,-1.5457,0.7174,1.0475,-1.5079,0.6571
1,Line,0.1271,,,,,,,,,,,,,,64,0.0048,-0.0064,0.0510,1.0586,-1.4977,0.6827,1.0475,-1.4829,0.5644
1,Line,0.0467,,,,,,,,,,,,,,165,-0.0048,-0.0060,-0.0060,1.0475,-1.4829,0.5644,1.0586,-1.4691,0.5783
1,Line,0.1281,,,,,,,,,,,,,,44,0.0048,-0.0139,0.0410,1.0586,-1.5402,0.7522,1.0475,-1.5079,0.6571
1,Line,0.1138,,,,,,,,,,,,,,24,0.0000,-0.0191,0.0100,1.0485,-1.5900,0.7406,1.0485,-1.5457,0.7174
1,Line,0.1286,,,,,,,,,,,,,,38,0.0048,-0.0191,0.0250,1.0595,-1.5900,0.7754,1.0485,-1.5457,0.7174
1,Line,0.0456,,,,,,,,,,,,,,156,-0.0048,-0.0044,-0.0110,1.0475,-1.5079,0.6571,1.0586,-1.4977,0.6827
1,Line,0.1274,,,,,,,,,,,,,,24,0.0000,0.0183,-0.0300,1.0586,-1.4977,0.6827,1.0586,-1.5402,0.7522
1,Line,0.1274,,,,,,,,,,,,,,23,0.0000,0.0183,0.0300,1.0595,-1.6408,0.7522,1.0595,-1.6833,0.6827
1,Line,0.1256,,,,,,,,,,,,,,31,0.0000,-0.0044,0.0530,1.0595,-1.7220,0.4577,1.0595,-1.7119,0.3347
1,Line,0.1120,,,,,,,,,,,,,,26,0.0000,0.0107,-0.0400,1.0485,-1.6731,0.2559,1.0485,-1.6980,0.3487
1,Line,0.1266,,,,,,,,,,,,,,86,0.0048,-0.0020,-0.0530,1.0595,-1.7119,0.3347,1.0485,-1.7073,0.4577
1,Line,0.0464,,,,,,,,,,,,,,60,-0.0048,0.0064,0.0000,1.0485,-1.7073,0.4577,1.0595,-1.7220,0.4577
1,Line,0.1250,,,,,,,,,,,,,,168,0.0048,0.0064,-0.0500,1.0595,-1.6833,0.2327,1.0485,-1.6980,0.3487
1,Line,0.1126,,,,,,,,,,,,,,24,0.0000,0.0163,-0.0260,1.0485,-1.6353,0.1956,1.0485,-1.6731,0.2559
1,Line,0.1264,,,,,,,,,,,,,,6,0.0048,0.0139,-0.0400,1.0595,-1.6408,0.1631,1.0485,-1.6731,0.2559
1,Line,0.0467,,,,,,,,,,,,,,62,-0.0048,0.0060,0.0060,1.0485,-1.6980,0.3487,1.0595,-1.7119,0.3347
1,Line,0.1249,,,,,,,,,,,,,,25,0.0000,-0.0123,0.0440,1.0595,-1.7119,0.3347,1.0595,-1.6833,0.2327
1,Line,0.0456,,,,,,,,,,,,,,72,-0.0048,0.0044,-0.0110,1.0485,-1.6731,0.6571,1.0595,-1.6833,0.6827
1,Line,0.1268,,,,,,,,,,,,,,21,0.0000,0.0123,0.0450,1.0595,-1.6833,0.6827,1.0595,-1.7119,0.5783
1,Line,0.1120,,,,,,,,,,,,,,21,0.0000,-0.0107,-0.0400,1.0485,-1.6980,0.5644,1.0485,-1.6731,0.6571
1,Line,0.1284,,,,,,,,,,,,,,38,0.0048,-0.0167,-0.0340,1.0595,-1.7119,0.5783,1.0485,-1.6731,0.6571
1,Line,0.1092,,,,,,,,,,,,,,17,0.0000,-0.0040,-0.0460,1.0485,-1.7073,0.4577,1.0485,-1.6980,0.5644
1,Line,0.1233,,,,,,,,,,,,,,17,0.0000,0.0044,0.0520,1.0595,-1.7119,0.5783,1.0595,-1.7220,0.4577
1,Line,0.1115,,,,,,,,,,,,,,30,0.0000,0.0040,-0.0470,1.0485,-1.6980,0.3487,1.0485,-1.7073,0.4577
1,Line,0.1257,,,,,,,,,,,,,,46,0.0048,-0.0103,-0.0460,1.0595,-1.7220,0.4577,1.0485,-1.6980,0.5644
1,Line,0.0467,,,,,,,,,,,,,,63,-0.0048,0.0060,-0.0060,1.0485,-1.6980,0.5644,1.0595,-1.7119,0.5783
1,Line,0.0599,,,,,,,,,,,,,,25,0.0000,0.0060,-0.0210,1.0005,-1.5328,0.5157,1.0005,-1.5466,0.5644
1,Line,0.0592,,,,,,,,,,,,,,31,0.0000,0.0020,-0.0250,1.0005,-1.5282,0.4577,1.0005,-1.5328,0.5157
