Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0212,,,,,,,,,,,,,,,,95,0.0019,-0.0199,-0.0071,1.6864,-2.9570,10.3933,1.6846,-2.9371,10.4004
1,Line,0.0217,,,,,,,,,,,,,,,,92,0.0008,-0.0215,-0.0032,1.6846,-2.9371,10.4004,1.6837,-2.9157,10.4036
1,Line,0.0221,,,,,,,,,,,,,,,,37,-0.0055,-0.0042,0.0210,1.7039,-2.7889,10.3264,1.7094,-2.7847,10.3054
1,Line,0.0099,,,,,,,,,,,,,,,,180,-0.0025,0.0000,0.0096,1.7381,-3.3012,10.1960,1.7406,-3.3012,10.1865
1,Line,0.0028,,,,,,,,,,,,,,,,90,0.0000,0.0028,0.0000,1.7701,-2.8964,10.0737,1.7701,-2.8991,10.0737
1,Line,0.0031,,,,,,,,,,,,,,,,90,0.0000,0.0031,0.0000,1.7701,-2.8991,10.0737,1.7701,-2.9022,10.0737
1,Line,0.0126,,,,,,,,,,,,,,,,10,-0.0032,-0.0005,0.0122,1.7094,-2.7847,10.3054,1.7126,-2.7842,10.2932
1,Line,0.0210,,,,,,,,,,,,,,,,83,-0.0022,-0.0191,0.0085,1.6852,-2.8587,10.3982,1.6874,-2.8396,10.3897
1,Line,0.0209,,,,,,,,,,,,,,,,80,-0.0031,-0.0169,0.0118,1.6874,-2.8396,10.3897,1.6905,-2.8227,10.3778
1,Line,0.0210,,,,,,,,,,,,,,,,75,-0.0039,-0.0144,0.0148,1.6905,-2.8227,10.3778,1.6943,-2.8083,10.3631
1,Line,0.1004,,,,,,,,,,,,,,,,180,-0.0254,0.0000,0.0972,1.7126,-2.7842,10.2932,1.7381,-2.7842,10.1960
1,Line,0.0138,,,,,,,,,,,,,,,,89,-0.0002,-0.0138,0.0009,1.6837,-2.8933,10.4038,1.6839,-2.8795,10.4029
1,Line,0.0214,,,,,,,,,,,,,,,,87,-0.0012,-0.0208,0.0047,1.6839,-2.8795,10.4029,1.6852,-2.8587,10.3982
1,Line,0.0105,,,,,,,,,,,,,,,,173,-0.0027,0.0003,0.0101,1.7406,-3.3012,10.1865,1.7432,-3.3015,10.1763
