Count,Name,Length,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,366.9307,,,,,,,,,,,,,,123,-100.3221,151.7225,0.0000,-870.4825,3304.1189,3422.0144,-668.1017,2998.0475,3422.0144
1,Line,366.9307,,,,,,,,,,,,,,57,-100.3221,-151.7225,0.0000,668.1017,2998.0475,3422.0144,870.4825,3304.1189,3422.0144
1,Line,30.8144,,,,,,,,,,,,,,135,10.8153,-10.7867,0.0000,-363.1592,2028.6156,3001.3567,-384.9771,2050.3758,3001.3567
1,Line,283.8969,,,,,,,,,,,,,,111,-51.0856,131.1305,0.0000,-973.5380,3568.6499,3422.0144,-870.4825,3304.1189,3422.0144
1,Line,162.4709,,,,,,,,,,,,,,100,-13.8909,79.3312,0.0000,-1001.5603,3728.6856,3422.0144,-973.5380,3568.6499,3422.0144
1,Line,283.8969,,,,,,,,,,,,,,69,-51.0856,-131.1305,0.0000,870.4825,3304.1189,3422.0144,973.5380,3568.6499,3422.0144
1,Line,78.1601,,,,,,,,,,,,,,127,-23.2571,30.9880,0.0000,-668.1017,2998.0475,3422.0144,-621.1849,2935.5351,3422.0144
1,Line,30.8144,,,,,,,,,,,,,,45,10.8153,10.7867,0.0000,384.9771,2050.3758,3001.3567,363.1592,2028.6156,3001.3567
1,Line,20.0639,,,,,,,,,,,,,,137,7.2366,-6.8229,0.0000,-384.9771,2050.3758,3001.3567,-399.5757,2064.1396,3001.3567
1,Line,90.7448,,,,,,,,,,,,,,124,24.8651,-37.4859,0.0000,-740.3036,2371.7024,3001.3567,-790.4643,2447.3232,3001.3567
1,Line,196.4713,,,,,,,,,,,,,,134,67.1797,-70.5138,0.0000,-604.7813,2229.4542,3001.3567,-740.3036,2371.7024,3001.3567
1,Line,263.5116,,,,,,,,,,,,,,141,101.7224,-81.9480,0.0000,-399.5757,2064.1396,3001.3567,-604.7813,2229.4542,3001.3567
1,Line,90.7448,,,,,,,,,,,,,,56,24.8651,37.4859,0.0000,790.4643,2447.3232,3001.3567,740.3036,2371.7024,3001.3567
1,Line,263.5116,,,,,,,,,,,,,,39,101.7224,81.9480,0.0000,604.7813,2229.4542,3001.3567,399.5757,2064.1396,3001.3567
1,Line,20.0639,,,,,,,,,,,,,,43,7.2366,6.8229,0.0000,399.5757,2064.1396,3001.3567,384.9771,2050.3758,3001.3567
1,Line,67.5359,,,,,,,,,,,,,,39,-26.0706,-21.0026,0.0000,627.5095,2187.0854,2947.4816,680.1020,2229.4542,2947.4816
1,Line,450.6718,,,,,,,,,,,,,,109,72.5057,-211.3086,0.0000,-1026.7632,2998.0475,3001.3567,-1173.0296,3424.3225,3001.3567
1,Line,450.6718,,,,,,,,,,,,,,71,72.5057,211.3086,0.0000,1173.0296,3424.3225,3001.3567,1026.7632,2998.0475,3001.3567
1,Line,489.8680,,,,,,,,,,,,,,180,-124.4388,0.0000,208.5240,1001.5603,3728.6856,3422.0144,1252.5920,3728.6856,3001.3567
1,Line,131.4412,,,,,,,,,,,,,,111,23.6521,-60.7121,0.0000,-1173.0296,3424.3225,3001.3567,-1220.7433,3546.7975,3001.3567
1,Line,184.6558,,,,,,,,,,,,,,100,15.7877,-90.1636,0.0000,-1220.7433,3546.7975,3001.3567,-1252.5920,3728.6856,3001.3567
1,Line,131.4412,,,,,,,,,,,,,,69,23.6521,60.7121,0.0000,1220.7433,3546.7975,3001.3567,1173.0296,3424.3225,3001.3567
1,Line,454.7336,,,,,,,,,,,,,,114,90.7291,-206.3500,0.0000,-843.7344,2581.7757,3001.3567,-1026.7632,2998.0475,3001.3567
1,Line,489.8680,,,,,,,,,,,,,,0,-124.4388,0.0000,-208.5240,-1252.5920,3728.6856,3001.3567,-1001.5603,3728.6856,3422.0144
1,Line,92.6054,,,,,,,,,,,,,,180,37.3372,0.0000,-26.7064,680.1020,2229.4542,2947.4816,604.7813,2229.4542,3001.3567
1,Line,86.7930,,,,,,,,,,,,,,76,9.0244,37.4859,19.0901,758.5087,2447.3232,3039.8673,740.3036,2371.7024,3001.3567
1,Line,121.4208,,,,,,,,,,,,,,76,12.6249,52.4417,26.7064,740.3036,2371.7024,3001.3567,714.8353,2265.9113,2947.4816
1,Line,84.5123,,,,,,,,,,,,,,95,-3.3539,41.2525,6.4841,-1286.3701,3782.5607,2960.5621,-1279.6043,3699.3416,2947.4816
1,Line,131.7552,,,,,,,,,,,,,,83,6.8319,59.2096,26.7064,884.2645,3423.5630,3475.8895,870.4825,3304.1189,3422.0144
1,Line,116.8547,,,,,,,,,,,,,,52,-31.9284,-40.2834,26.7064,1173.0296,3424.3225,3001.3567,1237.4392,3505.5866,2947.4816
1,Line,110.0348,,,,,,,,,,,,,,95,-4.3667,53.7106,8.4423,-1295.1792,3890.9117,2977.5929,-1286.3701,3782.5607,2960.5621
1,Line,157.7066,,,,,,,,,,,,,,100,-13.4836,77.0049,0.0000,-1279.6043,3699.3416,2947.4816,-1252.4037,3543.9988,2947.4816
1,Line,50.3540,,,,,,,,,,,,,,134,-17.2176,18.0721,0.0000,-714.8353,2265.9113,2947.4816,-680.1020,2229.4542,2947.4816
1,Line,41.2243,,,,,,,,,,,,,,69,-7.4181,-19.0413,0.0000,1237.4392,3505.5866,2947.4816,1252.4037,3543.9988,2947.4816
1,Line,217.6941,,,,,,,,,,,,,,124,-59.6507,89.9276,0.0000,-835.1693,2447.3232,2947.4816,-714.8353,2265.9113,2947.4816
1,Line,193.4683,,,,,,,,,,,,,,43,-69.7800,-65.7900,0.0000,486.7415,2054.3665,2947.4816,627.5095,2187.0854,2947.4816
1,Line,67.5359,,,,,,,,,,,,,,141,-26.0706,21.0026,0.0000,-680.1020,2229.4542,2947.4816,-627.5095,2187.0854,2947.4816
1,Line,193.4683,,,,,,,,,,,,,,137,-69.7800,65.7900,0.0000,-627.5095,2187.0854,2947.4816,-486.7415,2054.3665,2947.4816
1,Line,362.0295,,,,,,,,,,,,,,114,-72.2327,164.2825,0.0000,-1063.2888,2998.0475,2947.4816,-917.5731,2666.6388,2947.4816
1,Line,83.9005,,,,,,,,,,,,,,97,-5.2891,41.2525,0.0000,-1290.2740,3782.5607,2947.4816,-1279.6043,3699.3416,2947.4816
1,Line,536.5869,,,,,,,,,,,,,,71,-86.3280,-251.5920,0.0000,1063.2888,2998.0475,2947.4816,1237.4392,3505.5866,2947.4816
1,Line,184.6558,,,,,,,,,,,,,,80,15.7877,90.1636,0.0000,1252.5920,3728.6856,3001.3567,1220.7433,3546.7975,3001.3567
1,Line,50.3540,,,,,,,,,,,,,,46,-17.2176,-18.0721,0.0000,680.1020,2229.4542,2947.4816,714.8353,2265.9113,2947.4816
1,Line,234.2860,,,,,,,,,,,,,,111,-40.8483,108.7168,0.0000,-917.5731,2666.6388,2947.4816,-835.1693,2447.3232,2947.4816
1,Line,41.2243,,,,,,,,,,,,,,111,-7.4181,19.0413,0.0000,-1252.4037,3543.9988,2947.4816,-1237.4392,3505.5866,2947.4816
1,Line,536.5869,,,,,,,,,,,,,,109,-86.3280,251.5920,0.0000,-1237.4392,3505.5866,2947.4816,-1063.2888,2998.0475,2947.4816
1,Line,87.3141,,,,,,,,,,,,,,115,-17.8455,37.8446,11.0765,-292.1982,1878.1297,2957.3121,-256.1984,1801.7855,2934.9674
1,Line,359.1775,,,,,,,,,,,,,,108,-56.0000,168.9996,2.0000,-867.4434,1801.7855,1678.1862,-754.4740,1460.8609,1674.1516
1,Line,465.3432,,,,,,,,,,,,,,98,25.0000,-168.9996,154.9996,-817.0107,1460.8609,1990.8685,-867.4434,1801.7855,1678.1862
1,Line,178.3416,,,,,,,,,,,,,,146,72.8201,-48.4154,-12.9895,-226.3017,1952.2451,2981.3865,-373.2024,2049.9140,3007.5904
1,Line,438.5294,,,,,,,,,,,,,,110,63.1968,-178.0118,107.5789,1176.4888,3928.0006,1649.0950,1049.0013,4287.1056,1432.0749
1,Line,363.8883,,,,,,,,,,,,,,110,-61.0000,168.9996,16.0000,-940.0666,1801.7855,2023.1454,-817.0107,1460.8609,1990.8685
1,Line,488.6598,,,,,,,,,,,,,,115,80.0000,-168.9996,153.9996,-778.6818,1460.8609,2333.8104,-940.0666,1801.7855,2023.1454
1,Line,352.5217,,,,,,,,,,,,,,179,36.0000,0.0000,-170.9996,-867.4434,1801.7855,1678.1862,-940.0666,1801.7855,2023.1454
1,Line,153.0029,,,,,,,,,,,,,,75,17.5294,66.5085,31.9653,648.6246,1935.9537,2783.5997,613.2623,1801.7855,2719.1157
1,Line,507.0918,,,,,,,,,,,,,,31,-211.0000,-128.9997,44.9999,256.1984,1801.7855,2934.9674,681.8509,2062.0179,2844.1887
1,Line,151.4860,,,,,,,,,,,,,,72,21.6540,66.5085,27.3252,911.1262,1935.9537,2491.8164,867.4434,1801.7855,2436.6930
1,Line,208.6186,,,,,,,,,,,,,,180,88.5000,0.0000,-53.4999,434.7304,1801.7855,2827.0416,256.1984,1801.7855,2934.9674
1,Line,454.4548,,,,,,,,,,,,,,75,-45.0000,-168.9996,141.9997,-754.4740,1460.8609,1674.1516,-663.6951,1801.7855,1387.6942
1,Line,354.8230,,,,,,,,,,,,,,180,101.0000,0.0000,-143.9996,-663.6951,1801.7855,1387.6942,-867.4434,1801.7855,1678.1862
1,Line,268.3933,,,,,,,,,,,,,,104,-32.0000,128.9997,-6.0000,-728.2490,2062.0179,1375.5904,-663.6951,1801.7855,1387.6942
1,Line,151.5670,,,,,,,,,,,,,,180,74.0000,0.0000,-13.0000,149.2810,621.6619,2315.6547,0.0000,621.6619,2341.8796
1,Line,519.1469,,,,,,,,,,,,,,62,-109.0000,-204.9995,-110.9997,0.0000,621.6619,2341.8796,219.8868,1035.2095,2565.8005
1,Line,448.5057,,,,,,,,,,,,,,72,70.0000,210.9995,3.0000,754.4740,1460.8609,1674.1516,613.2623,1035.2095,1668.0997
1,Line,434.1812,,,,,,,,,,,,,,82,29.0000,210.9995,-30.9999,312.6831,1460.8609,1228.3271,254.1811,1035.2095,1290.8636
1,Line,322.8327,,,,,,,,,,,,,,1,-31.0000,0.0000,-156.9996,754.4740,1460.8609,1674.1516,817.0107,1460.8609,1990.8685
1,Line,501.0326,,,,,,,,,,,,,,110,77.0000,-210.9995,105.9997,468.0160,1035.2095,1442.1615,312.6831,1460.8609,1228.3271
1,Line,440.7073,,,,,,,,,,,,,,76,54.0000,210.9995,-17.0000,576.9507,1460.8609,1407.8673,468.0160,1035.2095,1442.1615
1,Line,507.0918,,,,,,,,,,,,,,78,-45.0000,-210.9995,128.9997,663.6951,1035.2095,1934.3840,754.4740,1460.8609,1674.1516
1,Line,466.1908,,,,,,,,,,,,,,87,-12.0000,-204.9995,105.9997,443.8083,621.6619,1655.9958,468.0160,1035.2095,1442.1615
1,Line,469.9857,,,,,,,,,,,,,,102,43.0000,-204.9995,101.9998,340.9254,621.6619,1496.6287,254.1811,1035.2095,1290.8636
1,Line,304.7582,,,,,,,,,,,,,,87,8.9883,150.7587,3.6770,1022.7528,3846.8471,1421.3369,1004.6205,3542.7200,1413.9192
1,Line,436.0518,,,,,,,,,,,,,,73,63.0000,204.9995,-26.9999,468.0160,1035.2095,1442.1615,340.9254,621.6619,1496.6287
1,Line,268.5979,,,,,,,,,,,,,,0,-72.0000,0.0000,-111.9997,468.0160,1035.2095,1442.1615,613.2623,1035.2095,1668.0997
1,Line,500.2197,,,,,,,,,,,,,,95,18.0000,-210.9995,128.9997,613.2623,1035.2095,1668.0997,576.9507,1460.8609,1407.8673
1,Line,261.9476,,,,,,,,,,,,,,0,-106.0000,0.0000,-74.9998,254.1811,1035.2095,1290.8636,468.0160,1035.2095,1442.1615
1,Line,464.9933,,,,,,,,,,,,,,58,-81.0000,-128.9997,172.9996,867.4434,1801.7855,2436.6930,1030.8455,2062.0179,2087.6992
1,Line,200.7607,,,,,,,,,,,,,,127,59.7378,-79.5952,0.0000,-482.3952,2837.4792,3475.8895,-602.9048,2998.0475,3475.8895
1,Line,293.2626,,,,,,,,,,,,,,156,133.1700,-58.3015,0.0000,0.0000,2626.6337,3475.8895,-268.6452,2744.2460,3475.8895
1,Line,233.1985,,,,,,,,,,,,,,156,105.9579,-46.2166,0.0000,-268.6452,2744.2460,3475.8895,-482.3952,2837.4792,3475.8895
1,Line,158.7121,,,,,,,,,,,,,,69,28.5593,73.3083,0.0000,941.8775,3571.4486,3475.8895,884.2645,3423.5630,3475.8895
1,Line,233.1985,,,,,,,,,,,,,,24,105.9579,46.2166,0.0000,482.3952,2837.4792,3475.8895,268.6452,2744.2460,3475.8895
1,Line,114.7680,,,,,,,,,,,,,,104,14.2323,-55.0825,0.0000,-959.3865,3671.4422,3475.8895,-988.0974,3782.5607,3475.8895
1,Line,101.5152,,,,,,,,,,,,,,100,8.6794,-49.5678,0.0000,-941.8775,3571.4486,3475.8895,-959.3865,3671.4422,3475.8895
1,Line,158.7121,,,,,,,,,,,,,,111,28.5593,-73.3083,0.0000,-884.2645,3423.5630,3475.8895,-941.8775,3571.4486,3475.8895
1,Line,168.7970,,,,,,,,,,,,,,127,-50.2267,66.9226,0.0000,-573.8227,2872.4292,3422.0144,-472.4998,2737.4254,3422.0144
1,Line,378.5099,,,,,,,,,,,,,,156,-171.9828,75.0152,0.0000,-472.4998,2737.4254,3422.0144,-125.5571,2586.0965,3422.0144
1,Line,162.4709,,,,,,,,,,,,,,80,-13.8909,-79.3312,0.0000,973.5380,3568.6499,3422.0144,1001.5603,3728.6856,3422.0144
1,Line,378.5099,,,,,,,,,,,,,,24,-171.9828,-75.0152,0.0000,125.5571,2586.0965,3422.0144,472.4998,2737.4254,3422.0144
1,Line,510.1250,,,,,,,,,,,,,,123,139.4727,-210.9321,0.0000,-602.9048,2998.0475,3475.8895,-884.2645,3423.5630,3475.8895
1,Line,510.1250,,,,,,,,,,,,,,57,139.4727,210.9321,0.0000,884.2645,3423.5630,3475.8895,602.9048,2998.0475,3475.8895
1,Line,107.6565,,,,,,,,,,,,,,24,-48.8866,-21.4025,0.0000,26.9376,2542.9211,3422.0144,125.5571,2586.0965,3422.0144
1,Line,372.5335,,,,,,,,,,,,,,0,-151.6729,0.0000,-105.3457,743.0301,4287.1056,1219.5599,1049.0013,4287.1056,1432.0749
1,Line,86.7530,,,,,,,,,,,,,,88,1.5189,42.9343,1.9239,1485.7871,4373.7174,2523.2837,1482.7230,4287.1056,2519.4025
1,Line,987.4461,,,,,,,,,,,,,,122,245.0000,-393.9990,155.9996,-578.9680,5142.4431,4024.3123,-1073.2091,5937.2614,3709.6127
1,Line,919.8116,,,,,,,,,,,,,,120,217.0000,-368.9991,156.9996,1004.6205,3542.7200,1413.9192,566.8642,4287.1056,1097.2023
1,Line,664.8857,,,,,,,,,,,,,,86,24.8812,327.8972,22.2153,1363.4620,4204.1904,1926.7491,1313.2690,3542.7200,1881.9340
1,Line,66.0542,,,,,,,,,,,,,,94,1.9116,-27.1298,18.2336,1373.6099,4232.3764,1969.1495,1369.7537,4287.1056,1932.3667
1,Line,855.4276,,,,,,,,,,,,,,89,6.0000,423.9990,-1.0000,578.9680,5142.4431,1095.1850,566.8642,4287.1056,1097.2023
1,Line,507.0918,,,,,,,,,,,,,,149,211.0000,-128.9997,44.9999,-256.1984,1801.7855,2934.9674,-681.8509,2062.0179,2844.1887
1,Line,293.2626,,,,,,,,,,,,,,24,133.1700,58.3015,0.0000,268.6452,2744.2460,3475.8895,0.0000,2626.6337,3475.8895
1,Line,101.5152,,,,,,,,,,,,,,80,8.6794,49.5678,0.0000,959.3865,3671.4422,3475.8895,941.8775,3571.4486,3475.8895
1,Line,114.7680,,,,,,,,,,,,,,76,14.2323,55.0825,0.0000,988.0974,3782.5607,3475.8895,959.3865,3671.4422,3475.8895
1,Line,774.2925,,,,,,,,,,,,,,45,-270.0000,-269.9993,-38.9999,0.0000,2998.0475,3685.4050,544.6738,3542.7200,3764.0799
1,Line,660.7752,,,,,,,,,,,,,,78,-60.8368,-280.3775,158.0430,1390.2561,4576.8348,2876.5530,1512.9827,5142.4431,2557.7313
1,Line,413.2188,,,,,,,,,,,,,,93,6.0000,-128.9997,158.9996,-940.0666,1801.7855,2023.1454,-952.1704,2062.0179,1702.3939
1,Line,419.4117,,,,,,,,,,,,,,22,-192.6468,-77.6196,-9.3518,26.9376,2072.8713,3117.8325,415.5659,2229.4542,3136.6979
1,Line,84.5764,,,,,,,,,,,,,,0,-32.3187,0.0000,-26.7064,-668.1017,2998.0475,3422.0144,-602.9048,2998.0475,3475.8895
1,Line,101.6296,,,,,,,,,,,,,,121,15.7107,-26.1188,-40.1122,806.8053,2513.9138,3011.8163,775.1118,2566.6034,3092.7351
1,Line,210.1219,,,,,,,,,,,,,,123,40.8058,-62.6126,-72.5513,656.1407,2746.1201,3275.6559,573.8227,2872.4292,3422.0144
1,Line,81.2602,,,,,,,,,,,,,,55,-23.3250,-32.8232,-1.0821,656.1407,2746.1201,3275.6559,703.1944,2812.3348,3277.8388
1,Line,168.7970,,,,,,,,,,,,,,53,50.2267,66.9226,0.0000,573.8227,2872.4292,3422.0144,472.4998,2737.4254,3422.0144
1,Line,62.3792,,,,,,,,,,,,,,69,-10.8760,-28.9461,0.0000,790.4643,2447.3232,3001.3567,812.4045,2505.7165,3001.3567
1,Line,206.6172,,,,,,,,,,,,,,124,40.6529,-61.0716,-71.4692,703.1944,2812.3348,3277.8388,621.1849,2935.5351,3422.0144
1,Line,118.2697,,,,,,,,,,,,,,82,7.4009,53.1698,23.5661,790.0418,2673.8633,3140.2752,775.1118,2566.6034,3092.7351
1,Line,366.6908,,,,,,,,,,,,,,55,-105.2552,-148.1165,-4.8830,443.8083,2447.3232,3265.8055,656.1407,2746.1201,3275.6559
1,Line,65.0896,,,,,,,,,,,,,,180,18.1061,0.0000,-26.7064,1063.2888,2998.0475,2947.4816,1026.7632,2998.0475,3001.3567
1,Line,454.7336,,,,,,,,,,,,,,66,-90.7291,-206.3500,0.0000,843.7344,2581.7757,3001.3567,1026.7632,2998.0475,3001.3567
1,Line,175.1043,,,,,,,,,,,,,,120,26.6159,-45.6487,-68.8632,843.7344,2581.7757,3001.3567,790.0418,2673.8633,3140.2752
1,Line,362.0295,,,,,,,,,,,,,,66,72.2327,164.2825,0.0000,1063.2888,2998.0475,2947.4816,917.5731,2666.6388,2947.4816
1,Line,216.7242,,,,,,,,,,,,,,180,82.8156,0.0000,-68.4343,835.1664,2998.0475,3283.9612,668.1017,2998.0475,3422.0144
1,Line,50.0423,,,,,,,,,,,,,,180,15.8407,0.0000,-19.0901,790.4643,2447.3232,3001.3567,758.5087,2447.3232,3039.8673
1,Line,199.3327,,,,,,,,,,,,,,54,-54.9087,-75.7072,31.8913,806.8053,2513.9138,3011.8163,917.5731,2666.6388,2947.4816
1,Line,206.6172,,,,,,,,,,,,,,56,-40.6529,-61.0716,-71.4692,-703.1944,2812.3348,3277.8388,-621.1849,2935.5351,3422.0144
1,Line,175.1043,,,,,,,,,,,,,,60,-26.6159,-45.6487,-68.8632,-843.7344,2581.7757,3001.3567,-790.0418,2673.8633,3140.2752
1,Line,210.1219,,,,,,,,,,,,,,57,-40.8058,-62.6126,-72.5513,-656.1407,2746.1201,3275.6559,-573.8227,2872.4292,3422.0144
1,Line,213.6370,,,,,,,,,,,,,,58,43.0511,68.6416,68.1916,-703.1944,2812.3348,3277.8388,-790.0418,2673.8633,3140.2752
1,Line,131.4938,,,,,,,,,,,,,,59,-28.5771,-47.8089,33.8590,901.7377,3574.9969,3544.1936,959.3865,3671.4422,3475.8895
1,Line,43.9818,,,,,,,,,,,,,,146,17.9586,-11.9400,-3.2034,0.0000,1801.7855,2941.0193,-36.2280,1825.8722,2947.4816
1,Line,86.9123,,,,,,,,,,,,,,126,23.9411,-33.0096,13.9051,-758.5087,2447.3232,3039.8673,-806.8053,2513.9138,3011.8163
1,Line,282.5610,,,,,,,,,,,,,,57,58.9751,88.9881,90.6756,-656.1407,2746.1201,3275.6559,-775.1118,2566.6034,3092.7351
1,Line,357.4604,,,,,,,,,,,,,,82,22.3687,160.7012,71.2265,835.1664,2998.0475,3283.9612,790.0418,2673.8633,3140.2752
1,Line,227.9111,,,,,,,,,,,,,,55,-65.4198,-92.0596,-3.0349,703.1944,2812.3348,3277.8388,835.1664,2998.0475,3283.9612
1,Line,213.6370,,,,,,,,,,,,,,122,-43.0511,68.6416,68.1916,703.1944,2812.3348,3277.8388,790.0418,2673.8633,3140.2752
1,Line,200.7607,,,,,,,,,,,,,,53,-59.7378,-79.5952,0.0000,482.3952,2837.4792,3475.8895,602.9048,2998.0475,3475.8895
1,Line,101.6296,,,,,,,,,,,,,,59,-15.7107,-26.1188,-40.1122,-806.8053,2513.9138,3011.8163,-775.1118,2566.6034,3092.7351
1,Line,14.4205,,,,,,,,,,,,,,56,2.7756,4.0635,5.1849,-806.8053,2513.9138,3011.8163,-812.4045,2505.7165,3001.3567
1,Line,183.0569,,,,,,,,,,,,,,84,7.8721,79.5952,42.8590,498.2756,2998.0475,3562.3494,482.3952,2837.4792,3475.8895
1,Line,78.1601,,,,,,,,,,,,,,53,23.2571,30.9880,0.0000,668.1017,2998.0475,3422.0144,621.1849,2935.5351,3422.0144
1,Line,75.5759,,,,,,,,,,,,,,90,0.0000,-32.6300,-18.4067,26.9376,2477.0963,3384.8825,26.9376,2542.9211,3422.0144
1,Line,196.1626,,,,,,,,,,,,,,90,0.0000,-80.6185,-54.3706,26.9376,1898.5116,2998.9796,26.9376,2061.1442,3108.6620
1,Line,34.1636,,,,,,,,,,,,,,90,0.0000,-14.7588,-8.3053,26.9376,2447.3232,3368.1280,26.9376,2477.0963,3384.8825
1,Line,14.8871,,,,,,,,,,,,,,90,0.0000,-5.8133,-4.5459,26.9376,2061.1442,3108.6620,26.9376,2072.8713,3117.8325
1,Line,157.9914,,,,,,,,,,,,,,29,-67.8416,-37.8576,-9.8994,226.3017,1952.2451,2981.3865,363.1592,2028.6156,3001.3567
1,Line,172.1091,,,,,,,,,,,,,,115,-35.1761,74.5973,21.8334,-363.1592,2028.6156,3001.3567,-292.1982,1878.1297,2957.3121
1,Line,182.8003,,,,,,,,,,,,,,90,0.0000,-77.6196,-46.7588,26.9376,2072.8713,3117.8325,26.9376,2229.4542,3212.1596
1,Line,252.4372,,,,,,,,,,,,,,90,0.0000,-101.4445,-73.2655,26.9376,2242.6781,3220.3288,26.9376,2447.3232,3368.1280
1,Line,75.5759,,,,,,,,,,,,,,90,0.0000,32.6300,18.4067,-26.9376,2542.9211,3422.0144,-26.9376,2477.0963,3384.8825
1,Line,395.8869,,,,,,,,,,,,,,180,192.6468,0.0000,-37.4070,415.5659,2229.4542,3136.6979,26.9376,2229.4542,3212.1596
1,Line,30.1520,,,,,,,,,,,,,,26,-13.3532,-6.5552,-1.4567,0.0000,2229.4542,3217.3902,26.9376,2242.6781,3220.3288
1,Line,252.4372,,,,,,,,,,,,,,90,0.0000,101.4445,73.2655,-26.9376,2447.3232,3368.1280,-26.9376,2242.6781,3220.3288
1,Line,15.5438,,,,,,,,,,,,,,90,0.0000,-6.5552,-4.0496,26.9376,2229.4542,3212.1596,26.9376,2242.6781,3220.3288
1,Line,196.1626,,,,,,,,,,,,,,90,0.0000,80.6185,54.3706,-26.9376,2061.1442,3108.6620,-26.9376,1898.5116,2998.9796
1,Line,182.8003,,,,,,,,,,,,,,90,0.0000,77.6196,46.7588,-26.9376,2229.4542,3212.1596,-26.9376,2072.8713,3117.8325
1,Line,282.5610,,,,,,,,,,,,,,123,-58.9751,88.9881,90.6756,656.1407,2746.1201,3275.6559,775.1118,2566.6034,3092.7351
1,Line,432.5462,,,,,,,,,,,,,,54,-119.1502,-164.2825,69.2033,917.5731,2666.6388,2947.4816,1157.9361,2998.0475,2807.8772
1,Line,576.3367,,,,,,,,,,,,,,81,42.0000,272.9993,72.9998,1157.9361,2998.0475,2807.8772,1073.2091,2447.3232,2660.6139
1,Line,131.5239,,,,,,,,,,,,,,82,8.2303,59.1284,26.2071,775.1118,2566.6034,3092.7351,758.5087,2447.3232,3039.8673
1,Line,84.5764,,,,,,,,,,,,,,180,32.3187,0.0000,-26.7064,668.1017,2998.0475,3422.0144,602.9048,2998.0475,3475.8895
1,Line,86.9123,,,,,,,,,,,,,,54,-23.9411,-33.0096,13.9051,758.5087,2447.3232,3039.8673,806.8053,2513.9138,3011.8163
1,Line,14.4205,,,,,,,,,,,,,,124,-2.7756,4.0635,5.1849,806.8053,2513.9138,3011.8163,812.4045,2505.7165,3001.3567
1,Line,234.2860,,,,,,,,,,,,,,69,40.8483,108.7168,0.0000,917.5731,2666.6388,2947.4816,835.1693,2447.3232,2947.4816
1,Line,37.6568,,,,,,,,,,,,,,165,17.9586,-4.8403,1.5848,0.0000,1816.1078,2950.6786,-36.2280,1825.8722,2947.4816
1,Line,37.6568,,,,,,,,,,,,,,15,-17.9586,-4.8403,1.5848,0.0000,1816.1078,2950.6786,36.2280,1825.8722,2947.4816
1,Line,230.7547,,,,,,,,,,,,,,34,-94.2213,-62.6443,-16.8070,36.2280,1825.8722,2947.4816,226.3017,1952.2451,2981.3865
