Count,Name,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,38.4920,,,,,,,,,,,,83,-4.5304,-36.7041,10.6734,613.1427,1410.5476,209.0438,617.6731,1447.2517,198.3705
1,Line,,,,,11.5415,,,,,,,,,,,,0,4.9144,0.0000,-10.4430,632.8001,1410.5476,181.0934,627.8857,1410.5476,191.5364
1,Line,,,,,37.0006,,,,,,,,,,,,97,-4.5304,36.7041,-1.1518,628.2697,1447.2517,179.9416,632.8001,1410.5476,181.0934
1,Line,,,,,38.4791,,,,,,,,,,,,86,-2.4572,-36.7041,11.2877,621.2821,1410.5476,200.9044,623.7392,1447.2517,189.6168
1,Line,,,,,11.4616,,,,,,,,,,,,0,6.6037,0.0000,-9.3680,627.8857,1410.5476,191.5364,621.2821,1410.5476,200.9044
1,Line,,,,,36.9874,,,,,,,,,,,,96,-4.1465,36.7041,-1.9197,623.7392,1447.2517,189.6168,627.8857,1410.5476,191.5364
1,Line,,,,,11.5612,,,,,,,,,,,,180,-11.5180,0.0000,-0.9982,570.6796,1410.5476,92.4047,582.1976,1410.5476,93.4029
1,Line,,,,,37.0845,,,,,,,,,,,,90,0.0000,36.7041,5.2983,570.6796,1447.2517,97.7030,570.6796,1410.5476,92.4047
1,Line,,,,,37.0833,,,,,,,,,,,,91,-0.8447,36.7041,5.2215,581.3529,1447.2517,98.6244,582.1976,1410.5476,93.4029
1,Line,,,,,38.6576,,,,,,,,,,,,108,12.1323,-36.7041,-0.1536,603.7747,1410.5476,101.2352,591.6424,1447.2517,101.3887
1,Line,,,,,11.5298,,,,,,,,,,,,180,-11.1341,0.0000,-2.9947,582.1976,1410.5476,93.4029,593.3317,1410.5476,96.3976
1,Line,,,,,11.4847,,,,,,,,,,,,180,-11.4412,0.0000,0.9982,559.2383,1410.5476,93.4029,570.6796,1410.5476,92.4047
1,Line,,,,,38.7508,,,,,,,,,,,,105,9.5216,-36.7041,-7.9858,559.2383,1410.5476,93.4029,549.7168,1447.2517,101.3887
1,Line,,,,,11.5091,,,,,,,,,,,,180,-10.4430,0.0000,4.8376,537.6612,1410.5476,101.2352,548.1042,1410.5476,96.3976
1,Line,,,,,37.0770,,,,,,,,,,,,87,1.6125,36.7041,4.9911,549.7168,1447.2517,101.3887,548.1042,1410.5476,96.3976
1,Line,,,,,37.0833,,,,,,,,,,,,89,0.8447,36.7041,5.2215,560.0830,1447.2517,98.6244,559.2383,1410.5476,93.4029
1,Line,,,,,11.5298,,,,,,,,,,,,180,-11.1341,0.0000,2.9947,548.1042,1410.5476,96.3976,559.2383,1410.5476,93.4029
1,Line,,,,,37.0804,,,,,,,,,,,,93,-1.6893,36.7041,4.9911,591.6424,1447.2517,101.3887,593.3317,1410.5476,96.3976
1,Line,,,,,38.5428,,,,,,,,,,,,106,10.2126,-36.7041,5.8358,627.8857,1410.5476,125.4230,617.6731,1447.2517,119.5872
1,Line,,,,,11.5109,,,,,,,,,,,,180,-8.1394,0.0000,-8.1394,613.1427,1410.5476,107.8388,621.2821,1410.5476,115.9782
1,Line,,,,,37.0573,,,,,,,,,,,,96,-3.6090,36.7041,3.6090,617.6731,1447.2517,119.5872,621.2821,1410.5476,115.9782
1,Line,,,,,38.5476,,,,,,,,,,,,104,9.0608,-36.7041,7.5251,632.8001,1410.5476,135.8660,623.7392,1447.2517,128.3409
1,Line,,,,,11.5244,,,,,,,,,,,,180,-6.6037,0.0000,-9.4448,621.2821,1410.5476,115.9782,627.8857,1410.5476,125.4230
1,Line,,,,,37.0737,,,,,,,,,,,,95,-3.0715,36.7041,4.2233,610.0712,1447.2517,112.0621,613.1427,1410.5476,107.8388
1,Line,,,,,38.6097,,,,,,,,,,,,108,11.8252,-36.7041,1.9197,613.1427,1410.5476,107.8388,601.3175,1447.2517,105.9191
1,Line,,,,,11.5091,,,,,,,,,,,,180,-10.4430,0.0000,-4.8376,593.3317,1410.5476,96.3976,603.7747,1410.5476,101.2352
1,Line,,,,,37.0833,,,,,,,,,,,,94,-2.4572,36.7041,4.6840,601.3175,1447.2517,105.9191,603.7747,1410.5476,101.2352
1,Line,,,,,38.5773,,,,,,,,,,,,107,11.2109,-36.7041,3.9161,621.2821,1410.5476,115.9782,610.0712,1447.2517,112.0621
1,Line,,,,,11.4616,,,,,,,,,,,,180,-9.3680,0.0000,-6.6037,603.7747,1410.5476,101.2352,613.1427,1410.5476,107.8388
1,Line,,,,,34.6224,,,,,,,,,,,,78,7.1412,33.6326,-4.0697,524.7611,1480.8843,185.5471,517.6199,1447.2517,189.6168
1,Line,,,,,36.0141,,,,,,,,,,,,71,-11.5948,-33.6326,-5.6054,513.1662,1447.2517,179.9416,524.7611,1480.8843,185.5471
1,Line,,,,,10.6510,,,,,,,,,,,,0,4.4536,0.0000,9.6751,517.6199,1447.2517,189.6168,513.1662,1447.2517,179.9416
1,Line,,,,,36.0116,,,,,,,,,,,,73,-10.4430,-33.6326,-7.5251,510.4019,1447.2517,169.6522,520.8449,1480.8843,177.1773
1,Line,,,,,9.2199,,,,,,,,,,,,180,-2.3804,0.0000,-8.9073,518.4645,1480.8843,168.2700,520.8449,1480.8843,177.1773
1,Line,,,,,9.2406,,,,,,,,,,,,180,-3.9161,0.0000,-8.3698,520.8449,1480.8843,177.1773,524.7611,1480.8843,185.5471
1,Line,,,,,9.2661,,,,,,,,,,,,180,-5.2983,0.0000,-7.6019,524.7611,1480.8843,185.5471,530.0593,1480.8843,193.1490
1,Line,,,,,10.6421,,,,,,,,,,,,0,7.5251,0.0000,7.5251,531.2879,1447.2517,205.8956,523.7628,1447.2517,198.3705
1,Line,,,,,36.0329,,,,,,,,,,,,70,-12.4395,-33.6326,-3.5322,517.6199,1447.2517,189.6168,530.0593,1480.8843,193.1490
1,Line,,,,,10.6941,,,,,,,,,,,,0,6.1429,0.0000,8.7537,523.7628,1447.2517,198.3705,517.6199,1447.2517,189.6168
1,Line,,,,,34.6131,,,,,,,,,,,,79,6.2965,33.6326,-5.2215,530.0593,1480.8843,193.1490,523.7628,1447.2517,198.3705
1,Line,,,,,34.6086,,,,,,,,,,,,77,7.6787,33.6326,-2.7643,520.8449,1480.8843,177.1773,513.1662,1447.2517,179.9416
1,Line,,,,,34.6400,,,,,,,,,,,,76,8.2930,33.6326,0.0768,517.6967,1480.8843,159.0556,509.4037,1447.2517,158.9788
1,Line,,,,,36.0546,,,,,,,,,,,,78,-7.2947,-33.6326,-10.7502,510.4019,1447.2517,148.3055,517.6967,1480.8843,159.0556
1,Line,,,,,10.7199,,,,,,,,,,,,180,-0.9982,0.0000,10.6734,509.4037,1447.2517,158.9788,510.4019,1447.2517,148.3055
1,Line,,,,,36.0425,,,,,,,,,,,,81,-5.2983,-33.6326,-11.8252,513.1662,1447.2517,138.0160,518.4645,1480.8843,149.8412
1,Line,,,,,9.2199,,,,,,,,,,,,0,2.3804,0.0000,-8.9073,520.8449,1480.8843,140.9339,518.4645,1480.8843,149.8412
1,Line,,,,,9.2464,,,,,,,,,,,,0,0.7679,0.0000,-9.2144,518.4645,1480.8843,149.8412,517.6967,1480.8843,159.0556
1,Line,,,,,9.2464,,,,,,,,,,,,180,-0.7679,0.0000,-9.2144,517.6967,1480.8843,159.0556,518.4645,1480.8843,168.2700
1,Line,,,,,10.6543,,,,,,,,,,,,0,2.7643,0.0000,10.2894,513.1662,1447.2517,179.9416,510.4019,1447.2517,169.6522
1,Line,,,,,36.0497,,,,,,,,,,,,75,-9.0608,-33.6326,-9.2912,509.4037,1447.2517,158.9788,518.4645,1480.8843,168.2700
1,Line,,,,,10.7199,,,,,,,,,,,,0,0.9982,0.0000,10.6734,510.4019,1447.2517,169.6522,509.4037,1447.2517,158.9788
1,Line,,,,,34.6131,,,,,,,,,,,,77,8.0626,33.6326,-1.3822,518.4645,1480.8843,168.2700,510.4019,1447.2517,169.6522
1,Line,,,,,11.5612,,,,,,,,,,,,0,11.5180,0.0000,-0.9982,582.1976,1410.5476,223.5565,570.6796,1410.5476,224.5548
1,Line,,,,,36.9559,,,,,,,,,,,,91,-0.8447,36.7041,-4.2233,581.3529,1447.2517,219.3333,582.1976,1410.5476,223.5565
1,Line,,,,,9.2530,,,,,,,,,,,,180,-9.2144,0.0000,-0.8447,561.4651,1480.8843,211.2707,570.6796,1480.8843,212.1153
1,Line,,,,,10.6366,,,,,,,,,,,,0,10.5966,0.0000,0.9214,570.6796,1447.2517,220.2547,560.0830,1447.2517,219.3333
1,Line,,,,,35.9936,,,,,,,,,,,,73,-10.5966,-33.6326,7.2180,560.0830,1447.2517,219.3333,570.6796,1480.8843,212.1153
1,Line,,,,,36.9551,,,,,,,,,,,,90,0.0000,-36.7041,4.3001,570.6796,1410.5476,224.5548,570.6796,1447.2517,220.2547
1,Line,,,,,36.9629,,,,,,,,,,,,94,-2.4572,36.7041,-3.6090,601.3175,1447.2517,212.0385,603.7747,1410.5476,215.6475
1,Line,,,,,38.5177,,,,,,,,,,,,78,-7.9858,-36.7041,8.5233,593.3317,1410.5476,220.5619,601.3175,1447.2517,212.0385
1,Line,,,,,11.5415,,,,,,,,,,,,0,10.4430,0.0000,-4.9144,603.7747,1410.5476,215.6475,593.3317,1410.5476,220.5619
1,Line,,,,,11.5298,,,,,,,,,,,,0,11.1341,0.0000,-2.9947,593.3317,1410.5476,220.5619,582.1976,1410.5476,223.5565
1,Line,,,,,36.9593,,,,,,,,,,,,93,-1.6893,36.7041,-3.9929,591.6424,1447.2517,216.5689,593.3317,1410.5476,220.5619
1,Line,,,,,9.2199,,,,,,,,,,,,180,-8.9073,0.0000,-2.3804,552.5579,1480.8843,208.8903,561.4651,1480.8843,211.2707
1,Line,,,,,34.6158,,,,,,,,,,,,83,4.1465,33.6326,-7.0644,544.1881,1480.8843,204.9741,540.0416,1447.2517,212.0385
1,Line,,,,,36.0336,,,,,,,,,,,,69,-12.9002,-33.6326,0.9214,531.2879,1447.2517,205.8956,544.1881,1480.8843,204.9741
1,Line,,,,,10.6941,,,,,,,,,,,,0,8.7537,0.0000,6.1429,540.0416,1447.2517,212.0385,531.2879,1447.2517,205.8956
1,Line,,,,,34.6108,,,,,,,,,,,,81,5.2983,33.6326,-6.2197,536.5862,1480.8843,199.6758,531.2879,1447.2517,205.8956
1,Line,,,,,9.2304,,,,,,,,,,,,180,-6.5269,0.0000,-6.5269,530.0593,1480.8843,193.1490,536.5862,1480.8843,199.6758
1,Line,,,,,9.2661,,,,,,,,,,,,180,-7.6019,0.0000,-5.2983,536.5862,1480.8843,199.6758,544.1881,1480.8843,204.9741
1,Line,,,,,10.7285,,,,,,,,,,,,0,10.3662,0.0000,2.7643,560.0830,1447.2517,219.3333,549.7168,1447.2517,216.5689
1,Line,,,,,34.6131,,,,,,,,,,,,88,1.3822,33.6326,-8.0626,561.4651,1480.8843,211.2707,560.0830,1447.2517,219.3333
1,Line,,,,,9.2406,,,,,,,,,,,,180,-8.3698,0.0000,-3.9161,544.1881,1480.8843,204.9741,552.5579,1480.8843,208.8903
1,Line,,,,,10.6833,,,,,,,,,,,,0,9.6751,0.0000,4.5304,549.7168,1447.2517,216.5689,540.0416,1447.2517,212.0385
1,Line,,,,,34.6148,,,,,,,,,,,,85,2.8411,33.6326,-7.6787,552.5579,1480.8843,208.8903,549.7168,1447.2517,216.5689
1,Line,,,,,37.0783,,,,,,,,,,,,86,2.3804,36.7041,4.6840,540.0416,1447.2517,105.9191,537.6612,1410.5476,101.2352
1,Line,,,,,5.2418,,,,,,,,,,,,180,-5.2215,0.0000,0.4607,570.6796,1501.3864,189.4632,575.9011,1501.3864,189.0025
1,Line,,,,,44.0074,,,,,,,,,,,,90,0.0000,-42.6935,10.6734,570.6796,1458.6929,200.1366,570.6796,1501.3864,189.4632
1,Line,,,,,44.4293,,,,,,,,,,,,83,-5.2215,-42.6935,11.1341,570.6796,1458.6929,200.1366,575.9011,1501.3864,189.0025
1,Line,,,,,7.0910,,,,,,,,,,,,0,7.0644,0.0000,-0.6143,577.7439,1458.6929,199.5223,570.6796,1458.6929,200.1366
1,Line,,,,,44.0090,,,,,,,,,,,,92,-1.8429,42.6935,-10.5198,575.9011,1501.3864,189.0025,577.7439,1458.6929,199.5223
1,Line,,,,,7.0781,,,,,,,,,,,,0,6.8340,0.0000,-1.8429,584.5780,1458.6929,197.6794,577.7439,1458.6929,199.5223
1,Line,,,,,7.0418,,,,,,,,,,,,0,6.3733,0.0000,-2.9947,590.9513,1458.6929,194.6847,584.5780,1458.6929,197.6794
1,Line,,,,,43.9967,,,,,,,,,,,,97,-5.2983,42.6935,-9.2144,585.6530,1501.3864,185.4703,590.9513,1458.6929,194.6847
1,Line,,,,,5.1590,,,,,,,,,,,,180,-4.9911,0.0000,1.3054,575.9011,1501.3864,189.0025,580.8922,1501.3864,187.6971
1,Line,,,,,43.9996,,,,,,,,,,,,95,-3.6858,42.6935,-9.9823,580.8922,1501.3864,187.6971,584.5780,1458.6929,197.6794
1,Line,,,,,44.4126,,,,,,,,,,,,86,-3.1483,-42.6935,11.8252,577.7439,1458.6929,199.5223,580.8922,1501.3864,187.6971
1,Line,,,,,9.5839,,,,,,,,,,,,180,-8.6769,0.0000,4.0697,589.5691,1263.8080,211.0403,598.2460,1263.8080,206.9706
1,Line,,,,,9.6106,,,,,,,,,,,,0,2.4572,0.0000,9.2912,624.9678,1263.8080,149.6876,622.5107,1263.8080,140.3964
1,Line,,,,,9.6354,,,,,,,,,,,,0,0.8447,0.0000,9.5984,625.8125,1263.8080,159.2860,624.9678,1263.8080,149.6876
1,Line,,,,,9.5839,,,,,,,,,,,,0,4.0697,0.0000,8.6769,622.5107,1263.8080,140.3964,618.4410,1263.8080,131.7195
1,Line,,,,,9.5562,,,,,,,,,,,,0,6.7572,0.0000,6.7572,612.9123,1263.8080,123.8105,606.1551,1263.8080,117.0532
1,Line,,,,,9.6498,,,,,,,,,,,,0,5.5287,0.0000,7.9090,618.4410,1263.8080,131.7195,612.9123,1263.8080,123.8105
1,Line,,,,,9.5590,,,,,,,,,,,,180,-0.8447,0.0000,9.5216,624.9678,1263.8080,168.8075,625.8125,1263.8080,159.2860
1,Line,,,,,9.5562,,,,,,,,,,,,180,-6.7572,0.0000,6.7572,606.1551,1263.8080,201.4419,612.9123,1263.8080,194.6847
1,Line,,,,,9.6498,,,,,,,,,,,,180,-7.9090,0.0000,5.5287,598.2460,1263.8080,206.9706,606.1551,1263.8080,201.4419
1,Line,,,,,9.6498,,,,,,,,,,,,180,-5.5287,0.0000,7.9090,612.9123,1263.8080,194.6847,618.4410,1263.8080,186.7757
1,Line,,,,,9.6106,,,,,,,,,,,,180,-2.4572,0.0000,9.2912,622.5107,1263.8080,178.0987,624.9678,1263.8080,168.8075
1,Line,,,,,9.5839,,,,,,,,,,,,180,-4.0697,0.0000,8.6769,618.4410,1263.8080,186.7757,622.5107,1263.8080,178.0987
1,Line,,,,,44.4104,,,,,,,,,,,,99,7.0644,-42.6935,9.9823,605.7711,1458.6929,179.8648,598.7067,1501.3864,169.8826
1,Line,,,,,5.1539,,,,,,,,,,,,180,-2.1500,0.0000,4.6840,596.5567,1501.3864,174.5666,598.7067,1501.3864,169.8826
1,Line,,,,,44.0107,,,,,,,,,,,,103,-10.0591,42.6935,-3.6090,598.7067,1501.3864,169.8826,608.7658,1458.6929,173.4915
1,Line,,,,,5.1773,,,,,,,,,,,,180,-2.9947,0.0000,4.2233,593.5620,1501.3864,178.7898,596.5567,1501.3864,174.5666
1,Line,,,,,7.0418,,,,,,,,,,,,0,2.9947,0.0000,-6.3733,608.7658,1458.6929,173.4915,605.7711,1458.6929,179.8648
1,Line,,,,,7.0781,,,,,,,,,,,,0,1.8429,0.0000,-6.8340,610.6087,1458.6929,166.6575,608.7658,1458.6929,173.4915
1,Line,,,,,7.0145,,,,,,,,,,,,0,0.6143,0.0000,-6.9876,611.2230,1458.6929,159.6699,610.6087,1458.6929,166.6575
1,Line,,,,,44.0074,,,,,,,,,,,,104,-10.6734,42.6935,0.0000,600.5496,1501.3864,159.6699,611.2230,1458.6929,159.6699
1,Line,,,,,5.2530,,,,,,,,,,,,180,-1.3822,0.0000,5.0679,598.7067,1501.3864,169.8826,600.0889,1501.3864,164.8146
1,Line,,,,,44.0090,,,,,,,,,,,,104,-10.5198,42.6935,-1.8429,600.0889,1501.3864,164.8146,610.6087,1458.6929,166.6575
1,Line,,,,,44.4219,,,,,,,,,,,,101,8.6769,-42.6935,8.6769,608.7658,1458.6929,173.4915,600.0889,1501.3864,164.8146
1,Line,,,,,44.4204,,,,,,,,,,,,97,5.1447,-42.6935,11.1341,601.7014,1458.6929,185.7006,596.5567,1501.3864,174.5666
1,Line,,,,,44.0107,,,,,,,,,,,,99,-6.8340,42.6935,-8.2162,589.8763,1501.3864,182.4756,596.7103,1458.6929,190.6918
1,Line,,,,,44.4179,,,,,,,,,,,,91,1.0750,-42.6935,12.2091,590.9513,1458.6929,194.6847,589.8763,1501.3864,182.4756
1,Line,,,,,7.0078,,,,,,,,,,,,0,5.7590,0.0000,-3.9929,596.7103,1458.6929,190.6918,590.9513,1458.6929,194.6847
1,Line,,,,,44.4179,,,,,,,,,,,,89,-1.0750,-42.6935,12.2091,584.5780,1458.6929,197.6794,585.6530,1501.3864,185.4703
1,Line,,,,,5.2558,,,,,,,,,,,,180,-4.7608,0.0000,2.2268,580.8922,1501.3864,187.6971,585.6530,1501.3864,185.4703
1,Line,,,,,5.1773,,,,,,,,,,,,180,-4.2233,0.0000,2.9947,585.6530,1501.3864,185.4703,589.8763,1501.3864,182.4756
1,Line,,,,,7.1147,,,,,,,,,,,,0,4.0697,0.0000,-5.8358,605.7711,1458.6929,179.8648,601.7014,1458.6929,185.7006
1,Line,,,,,43.9967,,,,,,,,,,,,102,-9.2144,42.6935,-5.2983,596.5567,1501.3864,174.5666,605.7711,1458.6929,179.8648
1,Line,,,,,5.2125,,,,,,,,,,,,180,-3.6858,0.0000,3.6858,589.8763,1501.3864,182.4756,593.5620,1501.3864,178.7898
1,Line,,,,,7.0585,,,,,,,,,,,,0,4.9911,0.0000,-4.9911,601.7014,1458.6929,185.7006,596.7103,1458.6929,190.6918
1,Line,,,,,44.0084,,,,,,,,,,,,101,-8.1394,42.6935,-6.9108,593.5620,1501.3864,178.7898,601.7014,1458.6929,185.7006
1,Line,,,,,37.0155,,,,,,,,,,,,83,4.7608,36.7041,0.5375,509.4037,1447.2517,158.9788,504.6429,1410.5476,158.4413
1,Line,,,,,38.7922,,,,,,,,,,,,84,-3.7626,-36.7041,-11.9787,505.6411,1410.5476,147.0001,509.4037,1447.2517,158.9788
1,Line,,,,,11.4847,,,,,,,,,,,,180,-0.9982,0.0000,11.4412,504.6429,1410.5476,158.4413,505.6411,1410.5476,147.0001
1,Line,,,,,11.5298,,,,,,,,,,,,180,-2.9947,0.0000,11.1341,505.6411,1410.5476,147.0001,508.6358,1410.5476,135.8660
1,Line,,,,,37.0346,,,,,,,,,,,,83,4.7608,36.7041,1.3054,510.4019,1447.2517,148.3055,505.6411,1410.5476,147.0001
1,Line,,,,,11.5612,,,,,,,,,,,,0,0.9982,0.0000,11.5180,505.6411,1410.5476,169.9593,504.6429,1410.5476,158.4413
1,Line,,,,,37.0006,,,,,,,,,,,,83,4.5304,36.7041,-1.1518,513.1662,1447.2517,179.9416,508.6358,1410.5476,181.0934
1,Line,,,,,11.5091,,,,,,,,,,,,0,4.8376,0.0000,10.4430,513.4734,1410.5476,191.5364,508.6358,1410.5476,181.0934
1,Line,,,,,11.5298,,,,,,,,,,,,0,2.9947,0.0000,11.1341,508.6358,1410.5476,181.0934,505.6411,1410.5476,169.9593
1,Line,,,,,37.0128,,,,,,,,,,,,83,4.7608,36.7041,-0.3071,510.4019,1447.2517,169.6522,505.6411,1410.5476,169.9593
1,Line,,,,,38.8077,,,,,,,,,,,,81,-5.7590,-36.7041,-11.2109,504.6429,1410.5476,158.4413,510.4019,1447.2517,169.6522
1,Line,,,,,38.8055,,,,,,,,,,,,90,0.3071,-36.7041,-12.5930,513.4734,1410.5476,125.4230,513.1662,1447.2517,138.0160
1,Line,,,,,38.7947,,,,,,,,,,,,100,6.3733,-36.7041,-10.8269,537.6612,1410.5476,101.2352,531.2879,1447.2517,112.0621
1,Line,,,,,11.5109,,,,,,,,,,,,180,-8.1394,0.0000,8.1394,520.0771,1410.5476,115.9782,528.2165,1410.5476,107.8388
1,Line,,,,,37.0737,,,,,,,,,,,,85,3.0715,36.7041,4.2233,531.2879,1447.2517,112.0621,528.2165,1410.5476,107.8388
1,Line,,,,,38.7667,,,,,,,,,,,,102,8.0626,-36.7041,-9.5216,548.1042,1410.5476,96.3976,540.0416,1447.2517,105.9191
1,Line,,,,,11.5244,,,,,,,,,,,,180,-9.4448,0.0000,6.6037,528.2165,1410.5476,107.8388,537.6612,1410.5476,101.2352
1,Line,,,,,37.0648,,,,,,,,,,,,84,3.6858,36.7041,3.6090,523.7628,1447.2517,119.5872,520.0771,1410.5476,115.9782
1,Line,,,,,11.5091,,,,,,,,,,,,180,-4.8376,0.0000,10.4430,508.6358,1410.5476,135.8660,513.4734,1410.5476,125.4230
1,Line,,,,,37.0451,,,,,,,,,,,,83,4.5304,36.7041,2.1500,513.1662,1447.2517,138.0160,508.6358,1410.5476,135.8660
1,Line,,,,,38.8080,,,,,,,,,,,,94,2.4572,-36.7041,-12.3627,520.0771,1410.5476,115.9782,517.6199,1447.2517,128.3409
1,Line,,,,,11.5244,,,,,,,,,,,,180,-6.6037,0.0000,9.4448,513.4734,1410.5476,125.4230,520.0771,1410.5476,115.9782
1,Line,,,,,37.0526,,,,,,,,,,,,84,4.1465,36.7041,2.9179,517.6199,1447.2517,128.3409,513.4734,1410.5476,125.4230
1,Line,,,,,9.6498,,,,,,,,,,,,0,7.9090,0.0000,-5.5287,543.1899,1263.8080,111.5246,535.2808,1263.8080,117.0532
1,Line,,,,,9.5839,,,,,,,,,,,,0,8.6769,0.0000,-4.0697,551.8668,1263.8080,107.4549,543.1899,1263.8080,111.5246
1,Line,,,,,9.5562,,,,,,,,,,,,0,6.7572,0.0000,-6.7572,535.2808,1263.8080,117.0532,528.5236,1263.8080,123.8105
1,Line,,,,,38.6442,,,,,,,,,,,,72,-12.0555,-36.7041,-0.9214,537.6612,1410.5476,215.6475,549.7168,1447.2517,216.5689
1,Line,,,,,9.6498,,,,,,,,,,,,0,5.5287,0.0000,-7.9090,528.5236,1263.8080,123.8105,522.9950,1263.8080,131.7195
1,Line,,,,,9.6106,,,,,,,,,,,,0,9.2912,0.0000,-2.4572,561.1580,1263.8080,104.9977,551.8668,1263.8080,107.4549
1,Line,,,,,9.5839,,,,,,,,,,,,0,8.6769,0.0000,4.0697,598.2460,1263.8080,111.5246,589.5691,1263.8080,107.4549
1,Line,,,,,9.6498,,,,,,,,,,,,0,7.9090,0.0000,5.5287,606.1551,1263.8080,117.0532,598.2460,1263.8080,111.5246
1,Line,,,,,9.6106,,,,,,,,,,,,0,9.2912,0.0000,2.4572,589.5691,1263.8080,107.4549,580.2779,1263.8080,104.9977
1,Line,,,,,9.5590,,,,,,,,,,,,0,9.5216,0.0000,-0.8447,570.6796,1263.8080,104.1531,561.1580,1263.8080,104.9977
1,Line,,,,,9.6354,,,,,,,,,,,,0,9.5984,0.0000,0.8447,580.2779,1263.8080,104.9977,570.6796,1263.8080,104.1531
1,Line,,,,,36.9558,,,,,,,,,,,,87,1.6125,36.7041,-3.9929,549.7168,1447.2517,216.5689,548.1042,1410.5476,220.5619
1,Line,,,,,36.9756,,,,,,,,,,,,84,3.6858,36.7041,-2.5340,523.7628,1447.2517,198.3705,520.0771,1410.5476,200.9044
1,Line,,,,,38.7268,,,,,,,,,,,,74,-10.2894,-36.7041,-6.8340,513.4734,1410.5476,191.5364,523.7628,1447.2517,198.3705
1,Line,,,,,11.4616,,,,,,,,,,,,0,6.6037,0.0000,9.3680,520.0771,1410.5476,200.9044,513.4734,1410.5476,191.5364
1,Line,,,,,36.9874,,,,,,,,,,,,84,4.1465,36.7041,-1.9197,517.6199,1447.2517,189.6168,513.4734,1410.5476,191.5364
1,Line,,,,,38.7369,,,,,,,,,,,,76,-8.9841,-36.7041,-8.5233,508.6358,1410.5476,181.0934,517.6199,1447.2517,189.6168
1,Line,,,,,11.5109,,,,,,,,,,,,0,8.1394,0.0000,8.1394,528.2165,1410.5476,209.0438,520.0771,1410.5476,200.9044
1,Line,,,,,38.6781,,,,,,,,,,,,72,-11.8252,-36.7041,-2.9947,528.2165,1410.5476,209.0438,540.0416,1447.2517,212.0385
1,Line,,,,,11.5415,,,,,,,,,,,,0,10.4430,0.0000,4.9144,548.1042,1410.5476,220.5619,537.6612,1410.5476,215.6475
