Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.0159,,,,,,,,,,95,0.0013,-0.0155,-0.0032,34.7203,21.1692,6.1838,34.7189,21.1847,6.1870
1,Line,,,,,,,0.0177,,,,,,,,,,171,0.0068,-0.0010,-0.0163,34.7703,16.3094,6.0632,34.7635,16.3105,6.0795
1,Group_2,32.1373,7.9941,5.7981,1.0000,1.0000,-1.0000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,0.0158,,,,,,,,,,92,0.0004,-0.0158,-0.0011,34.7189,17.4847,6.1870,34.7185,17.5005,6.1881
1,Line,,,,,,,0.0160,,,,,,,,,,98,0.0022,-0.0150,-0.0052,34.7224,21.1542,6.1786,34.7203,21.1692,6.1838
1,Line,,,,,,,0.0183,,,,,,,,,,171,-0.0070,0.0011,0.0169,34.8267,17.1307,5.9272,34.8337,17.1297,5.9104
1,Line,,,,,,,0.2817,,,,,,,,,,89,0.0069,0.2813,0.0133,29.4729,47.6907,5.9700,29.4661,47.4094,5.9567
1,Line,,,,,,,0.0173,,,,,,,,,,112,-0.0022,0.0054,-0.0163,29.4567,47.4191,5.8891,29.4589,47.4138,5.9054
1,Line,,,,,,,0.0172,,,,,,,,,,105,-0.0020,0.0074,-0.0154,29.4547,47.4265,5.8737,29.4567,47.4191,5.8891
1,Line,,,,,,,0.0171,,,,,,,,,,101,-0.0018,0.0093,-0.0143,29.4529,47.4358,5.8595,29.4547,47.4265,5.8737
1,Line,,,,,,,0.0175,,,,,,,,,,180,-0.0024,0.0000,-0.0173,29.4636,47.4094,5.9394,29.4661,47.4094,5.9567
1,Line,,,,,,,0.0173,,,,,,,,,,156,-0.0024,0.0011,-0.0171,29.4613,47.4105,5.9222,29.4636,47.4094,5.9394
1,Line,,,,,,,0.0173,,,,,,,,,,125,-0.0023,0.0033,-0.0168,29.4589,47.4138,5.9054,29.4613,47.4105,5.9222
1,Line,,,,,,,0.0182,,,,,,,,,,155,-0.0069,0.0032,0.0166,34.8337,16.5897,5.9104,34.8406,16.5865,5.8938
1,Line,,,,,,,0.0169,,,,,,,,,,116,0.0051,-0.0104,-0.0123,34.7388,21.1045,6.1392,34.7337,21.1149,6.1515
1,Line,,,,,,,0.0167,,,,,,,,,,111,0.0045,-0.0119,-0.0108,34.7337,15.8449,6.1515,34.7292,15.8568,6.1623
1,Line,,,,,,,0.0168,,,,,,,,,,131,-0.0059,0.0068,0.0142,34.8472,17.6512,5.8778,34.8531,17.6444,5.8636
1,Line,,,,,,,0.0171,,,,,,,,,,123,0.0056,-0.0088,-0.0136,34.7444,21.0957,6.1257,34.7388,21.1045,6.1392
1,Line,,,,,,,0.1487,,,,,,,,,,0,-0.0570,0.0000,0.1374,34.7697,15.5507,6.0646,34.8267,15.5507,5.9272
1,Line,,,,,,,0.0157,,,,,,,,,,88,-0.0004,-0.0156,0.0011,34.7185,15.9710,6.1881,34.7189,15.9866,6.1870
1,Line,,,,,,,0.0160,,,,,,,,,,98,0.0022,-0.0150,-0.0052,34.7224,16.3842,6.1786,34.7203,16.3992,6.1838
1,Line,,,,,,,0.0162,,,,,,,,,,102,0.0030,-0.0142,-0.0072,34.7254,15.8700,6.1714,34.7224,15.8842,6.1786
1,Line,,,,,,,0.0162,,,,,,,,,,102,0.0030,-0.0142,-0.0072,34.7254,21.1400,6.1714,34.7224,21.1542,6.1786
1,Line,,,,,,,0.0167,,,,,,,,,,111,0.0045,-0.0119,-0.0108,34.7337,21.1149,6.1515,34.7292,21.1268,6.1623
1,Line,,,,,,,0.0164,,,,,,,,,,106,0.0038,-0.0132,-0.0091,34.7292,21.1268,6.1623,34.7254,21.1400,6.1714
1,Line,,,,,,,0.0181,,,,,,,,,,142,-0.0066,0.0053,0.0160,34.8406,16.5865,5.8938,34.8472,16.5812,5.8778
1,Line,,,,,,,0.0169,,,,,,,,,,73,0.0023,0.0072,0.0151,29.4612,47.6812,5.8878,29.4590,47.6740,5.8726
1,Line,,,,,,,0.0170,,,,,,,,,,66,0.0023,0.0053,0.0160,29.4636,47.6865,5.9038,29.4612,47.6812,5.8878
1,Line,,,,,,,0.0170,,,,,,,,,,53,0.0024,0.0032,0.0166,29.4659,47.6897,5.9204,29.4636,47.6865,5.9038
1,Line,,,,,,,0.0167,,,,,,,,,,82,0.0018,0.0123,0.0111,29.4548,47.6541,5.8459,29.4531,47.6417,5.8348
1,Line,,,,,,,0.0168,,,,,,,,,,80,0.0020,0.0108,0.0127,29.4568,47.6649,5.8586,29.4548,47.6541,5.8459
1,Line,,,,,,,0.0169,,,,,,,,,,77,0.0021,0.0091,0.0140,29.4590,47.6740,5.8726,29.4568,47.6649,5.8586
1,Line,,,,,,,0.0171,,,,,,,,,,24,0.0024,0.0011,0.0169,29.4683,47.6907,5.9372,29.4659,47.6897,5.9204
1,Line,,,,,,,0.0171,,,,,,,,,,102,-0.0020,0.0093,-0.0143,29.4245,11.0658,5.8495,29.4266,11.0565,5.8637
1,Line,,,,,,,0.0171,,,,,,,,,,100,-0.0019,0.0110,-0.0129,29.4226,11.0767,5.8365,29.4245,11.0658,5.8495
1,Line,,,,,,,0.0170,,,,,,,,,,98,-0.0017,0.0125,-0.0113,29.4209,11.0893,5.8252,29.4226,11.0767,5.8365
1,Line,,,,,,,0.0331,,,,,,,,,,180,0.0046,0.0000,0.0328,29.4729,47.6907,5.9700,29.4683,47.6907,5.9372
1,Line,,,,,,,0.2504,,,,,,,,,,91,0.0046,-0.2503,0.0035,29.4271,11.0545,5.8680,29.4225,11.3048,5.8644
1,Line,,,,,,,0.0047,,,,,,,,,,106,-0.0006,0.0020,-0.0042,29.4266,11.0565,5.8637,29.4271,11.0545,5.8680
1,Line,,,,,,,0.0168,,,,,,,,,,93,-0.0008,0.0149,-0.0076,29.4480,47.4881,5.8181,29.4488,47.4731,5.8257
1,Line,,,,,,,0.0167,,,,,,,,,,92,-0.0005,0.0158,-0.0055,29.4475,47.5038,5.8126,29.4480,47.4881,5.8181
1,Line,,,,,,,0.0167,,,,,,,,,,91,-0.0002,0.0163,-0.0034,29.4473,47.5202,5.8092,29.4475,47.5038,5.8126
1,Line,,,,,,,0.0170,,,,,,,,,,98,-0.0016,0.0110,-0.0129,29.4512,47.4467,5.8465,29.4529,47.4358,5.8595
1,Line,,,,,,,0.0169,,,,,,,,,,96,-0.0014,0.0125,-0.0113,29.4499,47.4593,5.8352,29.4512,47.4467,5.8465
1,Line,,,,,,,0.0169,,,,,,,,,,95,-0.0011,0.0139,-0.0095,29.4488,47.4731,5.8257,29.4499,47.4593,5.8352
1,Line,,,,,,,0.0167,,,,,,,,,,90,0.0001,0.0166,-0.0011,29.4474,47.5368,5.8081,29.4473,47.5202,5.8092
1,Line,,,,,,,0.0165,,,,,,,,,,86,0.0010,0.0155,0.0054,29.4502,47.6134,5.8179,29.4491,47.5979,5.8125
1,Line,,,,,,,0.0165,,,,,,,,,,85,0.0013,0.0147,0.0075,29.4515,47.6281,5.8254,29.4502,47.6134,5.8179
1,Line,,,,,,,0.0166,,,,,,,,,,83,0.0016,0.0136,0.0094,29.4531,47.6417,5.8348,29.4515,47.6281,5.8254
1,Line,,,,,,,0.0287,,,,,,,,,,89,0.0005,0.0287,0.0000,29.4479,47.5655,5.8081,29.4474,47.5368,5.8081
1,Line,,,,,,,0.0164,,,,,,,,,,88,0.0004,0.0163,0.0011,29.4484,47.5818,5.8092,29.4479,47.5655,5.8081
1,Line,,,,,,,0.0164,,,,,,,,,,87,0.0007,0.0161,0.0033,29.4491,47.5979,5.8125,29.4484,47.5818,5.8092
1,Line,,,,,,,0.0157,,,,,,,,,,85,-0.0013,-0.0154,0.0032,34.7189,27.5466,6.1870,34.7202,27.5620,6.1839
1,Line,,,,,,,0.0157,,,,,,,,,,88,-0.0004,-0.0156,0.0011,34.7185,27.5310,6.1881,34.7189,27.5466,6.1870
1,Line,,,,,,,0.0158,,,,,,,,,,92,0.0004,-0.0158,-0.0011,34.7189,27.4747,6.1870,34.7185,27.4905,6.1881
1,Line,,,,,,,0.0163,,,,,,,,,,74,-0.0037,-0.0130,0.0090,34.7254,27.5909,6.1715,34.7291,27.6039,6.1626
1,Line,,,,,,,0.0160,,,,,,,,,,78,-0.0030,-0.0141,0.0071,34.7224,27.5768,6.1787,34.7254,27.5909,6.1715
1,Line,,,,,,,0.0159,,,,,,,,,,82,-0.0022,-0.0148,0.0052,34.7202,27.5620,6.1839,34.7224,27.5768,6.1787
1,Line,,,,,,,0.0164,,,,,,,,,,106,0.0038,-0.0132,-0.0091,34.7292,27.4168,6.1623,34.7254,27.4300,6.1714
1,Line,,,,,,,0.0184,,,,,,,,,,38,0.0067,0.0054,-0.0163,34.8466,27.3791,5.8791,34.8399,27.3738,5.8954
1,Line,,,,,,,0.0182,,,,,,,,,,49,0.0064,0.0074,-0.0154,34.8530,27.3865,5.8637,34.8466,27.3791,5.8791
1,Line,,,,,,,0.0002,,,,,,,,,,57,0.0001,0.0001,-0.0001,34.8531,27.3866,5.8636,34.8530,27.3865,5.8637
1,Line,,,,,,,0.1449,,,,,,,,,,0,0.0555,0.0000,-0.1339,34.8258,27.3694,5.9294,34.7703,27.3694,6.0632
1,Line,,,,,,,0.0186,,,,,,,,,,9,0.0071,0.0011,-0.0171,34.8329,27.3705,5.9122,34.8258,27.3694,5.9294
1,Line,,,,,,,0.0185,,,,,,,,,,25,0.0070,0.0033,-0.0168,34.8399,27.3738,5.8954,34.8329,27.3705,5.9122
1,Line,,,,,,,0.0168,,,,,,,,,,131,-0.0059,0.0068,0.0142,34.8472,27.6412,5.8778,34.8531,27.6344,5.8636
1,Line,,,,,,,0.0181,,,,,,,,,,142,-0.0066,0.0053,0.0160,34.8406,27.6465,5.8938,34.8472,27.6412,5.8778
1,Line,,,,,,,0.0182,,,,,,,,,,155,-0.0069,0.0032,0.0166,34.8337,27.6497,5.9104,34.8406,27.6465,5.8938
1,Line,,,,,,,0.0184,,,,,,,,,,38,0.0067,0.0054,-0.0163,34.8466,26.8391,5.8791,34.8399,26.8338,5.8954
1,Line,,,,,,,0.0182,,,,,,,,,,49,0.0064,0.0074,-0.0154,34.8530,26.8465,5.8637,34.8466,26.8391,5.8791
1,Line,,,,,,,0.0002,,,,,,,,,,57,0.0001,0.0001,-0.0001,34.8531,26.8466,5.8636,34.8530,26.8465,5.8637
1,Line,,,,,,,0.0183,,,,,,,,,,171,-0.0070,0.0011,0.0169,34.8267,27.6507,5.9272,34.8337,27.6497,5.9104
1,Line,,,,,,,0.0169,,,,,,,,,,57,-0.0056,-0.0087,0.0134,34.7385,27.6260,6.1398,34.7441,27.6347,6.1263
1,Line,,,,,,,0.0167,,,,,,,,,,64,-0.0050,-0.0103,0.0121,34.7335,27.6157,6.1519,34.7385,27.6260,6.1398
1,Line,,,,,,,0.0165,,,,,,,,,,69,-0.0044,-0.0118,0.0106,34.7291,27.6039,6.1626,34.7335,27.6157,6.1519
1,Line,,,,,,,0.1487,,,,,,,,,,0,-0.0570,0.0000,0.1374,34.7697,27.6507,6.0646,34.8267,27.6507,5.9272
1,Line,,,,,,,0.0175,,,,,,,,,,9,-0.0067,-0.0010,0.0161,34.7630,27.6497,6.0807,34.7697,27.6507,6.0646
1,Line,,,,,,,0.0171,,,,,,,,,,49,-0.0060,-0.0069,0.0145,34.7441,27.6347,6.1263,34.7501,27.6416,6.1119
1,Line,,,,,,,0.0176,,,,,,,,,,155,0.0066,-0.0031,-0.0160,34.7635,21.0805,6.0795,34.7569,21.0836,6.0955
1,Line,,,,,,,0.0175,,,,,,,,,,9,-0.0067,-0.0010,0.0161,34.7630,17.1297,6.0807,34.7697,17.1307,6.0646
1,Line,,,,,,,0.0181,,,,,,,,,,142,-0.0066,0.0053,0.0160,34.8406,21.3565,5.8938,34.8472,21.3512,5.8778
1,Line,,,,,,,0.0182,,,,,,,,,,155,-0.0069,0.0032,0.0166,34.8337,21.3597,5.9104,34.8406,21.3565,5.8938
1,Line,,,,,,,0.0181,,,,,,,,,,142,-0.0066,0.0053,0.0160,34.8406,17.6565,5.8938,34.8472,17.6512,5.8778
1,Line,,,,,,,0.0175,,,,,,,,,,9,-0.0067,-0.0010,0.0161,34.7630,15.5497,6.0807,34.7697,15.5507,6.0646
1,Line,,,,,,,0.0184,,,,,,,,,,38,0.0067,0.0054,-0.0163,34.8466,16.3191,5.8791,34.8399,16.3138,5.8954
1,Line,,,,,,,0.0168,,,,,,,,,,131,-0.0059,0.0068,0.0142,34.8472,21.3512,5.8778,34.8531,21.3444,5.8636
1,Line,,,,,,,0.0173,,,,,,,,,,131,0.0061,-0.0070,-0.0146,34.7505,21.0887,6.1110,34.7444,21.0957,6.1257
1,Line,,,,,,,0.1487,,,,,,,,,,0,-0.0570,0.0000,0.1374,34.7697,17.1307,6.0646,34.8267,17.1307,5.9272
1,Line,,,,,,,0.0404,,,,,,,,,,90,0.0000,-0.0404,0.0000,34.7185,16.9705,6.1881,34.7185,17.0110,6.1881
1,Line,,,,,,,0.0175,,,,,,,,,,142,0.0064,-0.0051,-0.0155,34.7569,21.0836,6.0955,34.7505,21.0887,6.1110
1,Line,,,,,,,0.0183,,,,,,,,,,171,-0.0070,0.0011,0.0169,34.8267,16.5907,5.9272,34.8337,16.5897,5.9104
1,Line,,,,,,,0.0169,,,,,,,,,,57,-0.0056,-0.0087,0.0134,34.7385,31.3260,6.1398,34.7441,31.3347,6.1263
1,Line,,,,,,,0.0167,,,,,,,,,,64,-0.0050,-0.0103,0.0121,34.7335,31.3157,6.1519,34.7385,31.3260,6.1398
1,Line,,,,,,,0.0165,,,,,,,,,,69,-0.0044,-0.0118,0.0106,34.7291,31.3039,6.1626,34.7335,31.3157,6.1519
1,Line,,,,,,,0.0174,,,,,,,,,,25,-0.0066,-0.0031,0.0158,34.7565,31.3467,6.0966,34.7630,31.3497,6.0807
1,Line,,,,,,,0.0173,,,,,,,,,,38,-0.0063,-0.0050,0.0153,34.7501,31.3416,6.1119,34.7565,31.3467,6.0966
1,Line,,,,,,,0.0171,,,,,,,,,,49,-0.0060,-0.0069,0.0145,34.7441,31.3347,6.1263,34.7501,31.3416,6.1119
1,Line,,,,,,,0.0168,,,,,,,,,,131,-0.0059,0.0068,0.0142,34.8472,31.8212,5.8778,34.8531,31.8144,5.8636
1,Line,,,,,,,0.0175,,,,,,,,,,142,0.0064,-0.0051,-0.0155,34.7569,16.3136,6.0955,34.7505,16.3187,6.1110
1,Line,,,,,,,0.0177,,,,,,,,,,171,0.0068,-0.0010,-0.0163,34.7703,21.0794,6.0632,34.7635,21.0805,6.0795
1,Line,,,,,,,0.0167,,,,,,,,,,111,0.0045,-0.0119,-0.0108,34.7337,16.3449,6.1515,34.7292,16.3568,6.1623
1,Line,,,,,,,0.0181,,,,,,,,,,142,-0.0066,0.0053,0.0160,34.8406,31.8265,5.8938,34.8472,31.8212,5.8778
1,Line,,,,,,,0.0182,,,,,,,,,,155,-0.0069,0.0032,0.0166,34.8337,31.8297,5.9104,34.8406,31.8265,5.8938
1,Line,,,,,,,0.0183,,,,,,,,,,171,-0.0070,0.0011,0.0169,34.8267,21.3607,5.9272,34.8337,21.3597,5.9104
1,Line,,,,,,,0.0168,,,,,,,,,,86,0.0007,0.0091,0.0140,29.4592,9.7840,5.8626,29.4585,9.7749,5.8486
