Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,2.2813,,,,,,,,,,98,0.3145,-2.2161,-0.4408,2745.2172,2886.9597,740.1099,2744.9027,2889.1759,740.5507
1,Line,,,,,,,2.5898,,,,,,,,,,104,0.6112,-2.5112,-0.1646,2745.8284,2884.4485,739.9453,2745.2172,2886.9597,740.1099
1,Line,,,,,,,34.7115,,,,,,,,,,106,9.7680,-33.3088,0.0000,2755.5964,2851.1397,739.9453,2745.8284,2884.4485,739.9453
1,Line,,,,,,,2.2954,,,,,,,,,,78,-0.4041,-1.8787,-1.2553,2744.9938,2893.3420,742.2764,2745.3978,2895.2207,743.5317
1,Line,,,,,,,2.2656,,,,,,,,,,85,-0.1660,-2.0265,-0.9994,2744.8277,2891.3155,741.2770,2744.9938,2893.3420,742.2764
1,Line,,,,,,,2.2608,,,,,,,,,,92,0.0749,-2.1396,-0.7263,2744.9027,2889.1759,740.5507,2744.8277,2891.3155,741.2770
1,Line,,,,,,,28.3393,,,,,,,,,,99,-4.3577,27.5703,4.8996,2755.5964,2851.1397,739.9453,2759.9541,2823.5694,735.0457
1,Line,,,,,,,3.4142,,,,,,,,,,69,0.9240,2.4711,2.1671,2740.1800,2902.4726,739.4685,2739.2560,2900.0014,737.3014
1,Line,,,,,,,3.2027,,,,,,,,,,27,1.6997,0.8726,2.5705,2746.4840,2908.7920,750.1908,2744.7843,2907.9194,747.6203
1,Line,,,,,,,8.1896,,,,,,,,,,103,1.7587,-7.8363,-1.6026,2784.2347,2810.6195,899.6303,2782.4760,2818.4558,901.2329
1,Line,,,,,,,51.6749,,,,,,,,,,106,-14.5416,49.5867,0.0000,2739.7915,2884.7050,732.1090,2754.3331,2835.1184,732.1090
1,Line,,,,,,,3.3823,,,,,,,,,,104,-0.7983,3.2797,0.2150,2738.9932,2887.9848,732.3239,2739.7915,2884.7050,732.1090
1,Line,,,,,,,3.2886,,,,,,,,,,92,-0.1090,3.1123,1.0565,2738.4268,2894.3208,734.0216,2738.5357,2891.2084,732.9651
1,Line,,,,,,,2.3471,,,,,,,,,,69,-0.6352,-1.6988,-1.4898,2745.3978,2895.2207,743.5317,2746.0330,2896.9195,745.0215
1,Line,,,,,,,2.6926,,,,,,,,,,10,-0.9574,-0.1646,-2.5112,2749.9724,2901.8312,754.9813,2750.9298,2901.9958,757.4926
1,Line,,,,,,,2.3895,,,,,,,,,,30,-0.7773,-0.4408,-2.2161,2749.1951,2901.3904,752.7652,2749.9724,2901.8312,754.9813
1,Line,,,,,,,2.3602,,,,,,,,,,47,-0.6818,-0.7263,-2.1396,2748.5133,2900.6640,750.6256,2749.1951,2901.3904,752.7652
1,Line,,,,,,,7.9977,,,,,,,,,,101,1.5819,-7.8363,0.2288,2790.4671,2810.6195,834.3955,2788.8852,2818.4558,834.1667
1,Line,,,,,,,8.0305,,,,,,,,,,103,1.7528,-7.8363,-0.0949,2760.3429,2901.9958,781.2501,2758.5901,2909.8321,781.3450
1,Line,,,,,,,25.5544,,,,,,,,,,180,-9.4131,0.0000,-23.7576,2750.9298,2901.9958,757.4926,2760.3429,2901.9958,781.2501
1,Line,,,,,,,2.3315,,,,,,,,,,60,-0.5746,-0.9994,-2.0265,2747.9387,2899.6647,748.5991,2748.5133,2900.6640,750.6256
1,Line,,,,,,,6.3354,,,,,,,,,,0,2.2264,0.0000,5.9314,2781.2549,2818.4558,786.1703,2779.0286,2818.4558,780.2389
1,Line,,,,,,,2.4506,,,,,,,,,,50,-1.0417,-1.2323,-1.8443,2746.8886,2898.4094,746.7203,2747.9303,2899.6417,748.5647
1,Line,,,,,,,2.4161,,,,,,,,,,60,-0.8555,-1.4898,-1.6988,2746.0330,2896.9195,745.0215,2746.8886,2898.4094,746.7203
1,Line,,,,,,,0.0422,,,,,,,,,,70,-0.0084,-0.0230,-0.0344,2747.9303,2899.6417,748.5647,2747.9387,2899.6647,748.5991
1,Line,,,,,,,9.4055,,,,,,,,,,99,-1.4463,9.1503,1.6261,2746.4840,2908.7920,750.1908,2747.9303,2899.6417,748.5647
1,Line,,,,,,,8.0305,,,,,,,,,,103,1.7528,-7.8363,-0.0949,2780.7813,2810.6195,780.1440,2779.0286,2818.4558,780.2389
