Count,Name,Length,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0637,,,,,,,,,,,,,,13,0.0000,0.0011,-0.0270,2.1039,2.5720,0.4565,2.1039,2.5694,0.5191
1,Line,0.0632,,,,,,,,,,,,,,172,0.0009,0.0023,-0.0250,2.1061,2.5747,0.4611,2.1039,2.5694,0.5191
1,Line,0.0642,,,,,,,,,,,,,,13,0.0000,-0.0062,-0.0060,2.1039,2.5932,0.6676,2.1039,2.6075,0.6815
1,Line,0.0632,,,,,,,,,,,,,,22,0.0009,-0.0057,-0.0100,2.1061,2.5943,0.6583,2.1039,2.6075,0.6815
1,Line,0.0654,,,,,,,,,,,,,,19,0.0007,-0.0064,0.0010,2.1055,2.6075,0.6699,2.1039,2.6223,0.6676
1,Line,0.0125,,,,,,,,,,,,,,70,-0.0007,0.0005,0.0040,2.1039,2.6223,0.6676,2.1055,2.6213,0.6583
1,Line,0.0135,,,,,,,,,,,,,,105,-0.0007,0.0000,0.0050,2.1039,2.6075,0.6815,2.1055,2.6075,0.6699
1,Line,0.0139,,,,,,,,,,,,,,131,-0.0009,-0.0005,0.0040,2.1039,2.5932,0.6676,2.1061,2.5943,0.6583
1,Line,0.0631,,,,,,,,,,,,,,13,0.0000,-0.0037,-0.0220,2.1039,2.5720,0.5817,2.1039,2.5805,0.6328
1,Line,0.0657,,,,,,,,,,,,,,13,0.0000,-0.0055,-0.0150,2.1039,2.5805,0.6328,2.1039,2.5932,0.6676
1,Line,0.0631,,,,,,,,,,,,,,25,0.0009,-0.0046,-0.0180,2.1061,2.5826,0.6258,2.1039,2.5932,0.6676
1,Line,0.0647,,,,,,,,,,,,,,2,0.0009,0.0046,-0.0190,2.1061,2.5826,0.4124,2.1039,2.5720,0.4565
1,Line,0.0832,,,,,,,,,,,,,,17,-0.0002,0.0032,-0.0330,2.1055,2.6213,0.3799,2.1061,2.6139,0.4565
1,Line,0.0271,,,,,,,,,,,,,,13,0.0000,-0.0023,-0.0060,2.1061,2.6139,0.4565,2.1061,2.6192,0.4704
1,Line,0.0282,,,,,,,,,,,,,,13,0.0000,-0.0027,-0.0020,2.1061,2.6075,0.4518,2.1061,2.6139,0.4565
1,Line,0.0605,,,,,,,,,,,,,,13,0.0000,0.0050,0.0140,2.1055,2.6329,0.4124,2.1055,2.6213,0.3799
1,Line,0.0599,,,,,,,,,,,,,,13,0.0000,0.0034,0.0210,2.1055,2.6409,0.4611,2.1055,2.6329,0.4124
1,Line,0.0592,,,,,,,,,,,,,,13,0.0000,0.0011,0.0250,2.1055,2.6435,0.5191,2.1055,2.6409,0.4611
1,Line,0.0875,,,,,,,,,,,,,,15,-0.0002,0.0080,-0.0140,2.1055,2.6409,0.4611,2.1061,2.6223,0.4936
1,Line,0.0837,,,,,,,,,,,,,,15,-0.0002,0.0059,-0.0250,2.1055,2.6329,0.4124,2.1061,2.6192,0.4704
1,Line,0.0271,,,,,,,,,,,,,,13,0.0000,-0.0014,-0.0100,2.1061,2.6192,0.4704,2.1061,2.6223,0.4936
1,Line,0.0653,,,,,,,,,,,,,,5,0.0009,0.0059,-0.0100,2.1061,2.5943,0.3799,2.1039,2.5805,0.4031
1,Line,0.0161,,,,,,,,,,,,,,148,-0.0009,-0.0009,-0.0040,2.1039,2.5805,0.4031,2.1061,2.5826,0.4124
1,Line,0.0156,,,,,,,,,,,,,,154,-0.0009,-0.0011,-0.0020,2.1039,2.5720,0.4565,2.1061,2.5747,0.4611
1,Line,0.0657,,,,,,,,,,,,,,13,0.0000,0.0055,-0.0150,2.1039,2.5932,0.3683,2.1039,2.5805,0.4031
1,Line,0.0135,,,,,,,,,,,,,,102,0.0007,0.0000,0.0050,2.1055,2.6075,0.3683,2.1039,2.6075,0.3567
1,Line,0.0156,,,,,,,,,,,,,,129,-0.0009,-0.0005,-0.0050,2.1039,2.5932,0.3683,2.1061,2.5943,0.3799
1,Line,0.0614,,,,,,,,,,,,,,13,0.0000,0.0059,0.0050,2.1055,2.6213,0.3799,2.1055,2.6075,0.3683
1,Line,0.0637,,,,,,,,,,,,,,13,0.0000,0.0062,-0.0050,2.1039,2.6075,0.3567,2.1039,2.5932,0.3683
1,Line,0.0630,,,,,,,,,,,,,,7,0.0007,0.0062,0.0000,2.1055,2.6075,0.3683,2.1039,2.5932,0.3683
1,Line,0.1138,,,,,,,,,,,,,,13,0.0000,0.0023,0.0480,2.0785,2.6758,0.5191,2.0785,2.6705,0.4078
1,Line,0.1115,,,,,,,,,,,,,,13,0.0000,-0.0023,0.0470,2.0785,2.6705,0.6281,2.0785,2.6758,0.5191
1,Line,0.1100,,,,,,,,,,,,,,13,0.0000,0.0046,0.0430,2.0785,2.6663,0.4147,2.0785,2.6557,0.3150
1,Line,0.1133,,,,,,,,,,,,,,13,0.0000,0.0064,0.0400,2.0785,2.6705,0.4078,2.0785,2.6557,0.3150
1,Line,0.1133,,,,,,,,,,,,,,13,0.0000,-0.0064,0.0400,2.0785,2.6557,0.7209,2.0785,2.6705,0.6281
1,Line,0.1139,,,,,,,,,,,,,,13,0.0000,-0.0094,0.0270,2.0785,2.6340,0.7836,2.0785,2.6557,0.7209
1,Line,0.0183,,,,,,,,,,,,,,23,-0.0002,0.0014,0.0050,2.0785,2.6557,0.7209,2.0790,2.6525,0.7093
1,Line,0.1132,,,,,,,,,,,,,,15,0.0002,-0.0078,0.0350,2.0790,2.6525,0.7093,2.0785,2.6705,0.6281
1,Line,0.0198,,,,,,,,,,,,,,13,0.0000,0.0018,0.0030,2.0785,2.6705,0.6281,2.0785,2.6663,0.6212
1,Line,0.1000,,,,,,,,,,,,,,13,0.0000,0.0091,-0.0160,2.1061,2.6139,0.4565,2.1061,2.5927,0.4936
1,Line,0.1159,,,,,,,,,,,,,,13,0.0000,0.0096,-0.0270,2.1061,2.6139,0.4565,2.1061,2.5916,0.5191
1,Line,0.1461,,,,,,,,,,,,,,13,0.0000,-0.0121,-0.0340,2.0759,2.5461,0.7789,2.0759,2.5741,0.8578
1,Line,0.0534,,,,,,,,,,,,,,13,0.0000,0.0053,0.0000,2.1061,2.6139,0.4565,2.1061,2.6017,0.4565
1,Line,0.1333,,,,,,,,,,,,,,13,0.0000,0.0075,-0.0470,2.1061,2.6139,0.4565,2.1061,2.5964,0.5655
1,Line,0.0209,,,,,,,,,,,,,,27,-0.0002,0.0009,-0.0080,2.0785,2.6340,0.2523,2.0790,2.6319,0.2709
1,Line,0.0198,,,,,,,,,,,,,,23,-0.0002,0.0014,-0.0060,2.0785,2.6557,0.3150,2.0790,2.6525,0.3289
1,Line,0.1156,,,,,,,,,,,,,,13,0.0000,0.0112,0.0090,2.0785,2.6340,0.2523,2.0785,2.6080,0.2314
1,Line,0.1139,,,,,,,,,,,,,,13,0.0000,0.0094,0.0270,2.0785,2.6557,0.3150,2.0785,2.6340,0.2523
1,Line,0.1160,,,,,,,,,,,,,,13,0.0000,-0.0112,0.0100,2.0785,2.6080,0.8068,2.0785,2.6340,0.7836
1,Line,0.1115,,,,,,,,,,,,,,13,0.0000,-0.0023,-0.0470,2.0790,2.5397,0.5191,2.0790,2.5450,0.6281
1,Line,0.1133,,,,,,,,,,,,,,13,0.0000,0.0103,-0.0190,2.0790,2.5837,0.2709,2.0790,2.5598,0.3150
1,Line,0.0181,,,,,,,,,,,,,,13,0.0000,-0.0014,0.0050,2.0790,2.5598,0.7209,2.0790,2.5630,0.7093
1,Line,0.1133,,,,,,,,,,,,,,13,0.0000,-0.0064,-0.0400,2.0790,2.5450,0.6281,2.0790,2.5598,0.7209
1,Line,0.0187,,,,,,,,,,,,,,95,0.0002,0.0000,0.0080,2.0790,2.6080,0.2500,2.0785,2.6080,0.2314
1,Line,0.1065,,,,,,,,,,,,,,13,0.0000,0.0103,0.0090,2.0790,2.6319,0.2709,2.0790,2.6080,0.2500
1,Line,0.0946,,,,,,,,,,,,,,13,0.0000,-0.0091,-0.0080,2.1045,2.6075,0.2871,2.1045,2.6287,0.3057
1,Line,0.1179,,,,,,,,,,,,,,13,0.0000,0.0114,-0.0090,2.0785,2.6080,0.2314,2.0785,2.5815,0.2523
1,Line,0.0209,,,,,,,,,,,,,,179,-0.0002,-0.0009,-0.0080,2.0785,2.5815,0.2523,2.0790,2.5837,0.2709
1,Line,0.0187,,,,,,,,,,,,,,111,-0.0002,0.0000,0.0080,2.0785,2.6080,0.8068,2.0790,2.6080,0.7882
1,Line,0.1139,,,,,,,,,,,,,,15,0.0002,-0.0094,-0.0270,2.0790,2.5598,0.7209,2.0785,2.5815,0.7836
1,Line,0.0189,,,,,,,,,,,,,,28,-0.0002,0.0009,0.0070,2.0785,2.6340,0.7836,2.0790,2.6319,0.7673
1,Line,0.1183,,,,,,,,,,,,,,13,0.0000,-0.0114,-0.0100,2.0785,2.5815,0.7836,2.0785,2.6080,0.8068
1,Line,0.1101,,,,,,,,,,,,,,15,0.0002,-0.0080,-0.0320,2.0790,2.5630,0.7093,2.0785,2.5815,0.7836
1,Line,0.1133,,,,,,,,,,,,,,13,0.0000,0.0064,-0.0400,2.0790,2.5598,0.3150,2.0790,2.5450,0.4078
1,Line,0.1138,,,,,,,,,,,,,,13,0.0000,0.0023,-0.0480,2.0790,2.5450,0.4078,2.0790,2.5397,0.5191
1,Line,0.0189,,,,,,,,,,,,,,180,-0.0002,-0.0009,0.0070,2.0785,2.5815,0.7836,2.0790,2.5837,0.7673
1,Line,0.1139,,,,,,,,,,,,,,15,-0.0002,0.0094,-0.0270,2.0785,2.5815,0.2523,2.0790,2.5598,0.3150
1,Line,0.2175,,,,,,,,,,,,,,120,0.0050,0.0011,-0.0910,2.0870,2.6907,0.1665,2.0753,2.6880,0.3776
1,Line,0.1418,,,,,,,,,,,,,,171,-0.0050,-0.0121,0.0210,2.0753,2.6880,0.3776,2.0870,2.7161,0.3289
1,Line,0.1439,,,,,,,,,,,,,,172,-0.0050,-0.0132,0.0000,2.0753,2.6944,0.5191,2.0870,2.7251,0.5191
1,Line,0.1943,,,,,,,,,,,,,,13,0.0000,0.0039,0.0820,2.0870,2.7251,0.5191,2.0870,2.7161,0.3289
1,Line,0.1969,,,,,,,,,,,,,,13,0.0000,0.0110,0.0700,2.0870,2.7161,0.3289,2.0870,2.6907,0.1665
1,Line,0.1982,,,,,,,,,,,,,,13,0.0000,0.0164,0.0460,2.0870,2.6907,0.1665,2.0870,2.6525,0.0598
1,Line,0.1366,,,,,,,,,,,,,,106,0.0048,0.0000,-0.0550,2.0870,2.6075,0.0226,2.0759,2.6075,0.1502
1,Line,0.2182,,,,,,,,,,,,,,50,0.0050,-0.0071,-0.0860,2.0870,2.6525,0.0598,2.0753,2.6690,0.2593
1,Line,0.1424,,,,,,,,,,,,,,165,-0.0050,-0.0094,0.0400,2.0753,2.6690,0.2593,2.0870,2.6907,0.1665
1,Line,0.1995,,,,,,,,,,,,,,13,0.0000,-0.0164,0.0470,2.0870,2.6525,0.9785,2.0870,2.6907,0.8694
1,Line,0.1409,,,,,,,,,,,,,,165,-0.0050,-0.0094,-0.0390,2.0753,2.6690,0.7789,2.0870,2.6907,0.8694
1,Line,0.2243,,,,,,,,,,,,,,0,0.0050,0.0215,0.0050,2.0870,2.6907,0.8694,2.0753,2.6409,0.8578
1,Line,0.1406,,,,,,,,,,,,,,147,-0.0050,-0.0050,-0.0520,2.0753,2.6409,0.8578,2.0870,2.6525,0.9785
1,Line,0.1950,,,,,,,,,,,,,,13,0.0000,-0.0110,0.0690,2.0870,2.6907,0.8694,2.0870,2.7161,0.7093
1,Line,0.1943,,,,,,,,,,,,,,13,0.0000,-0.0039,0.0820,2.0870,2.7161,0.7093,2.0870,2.7251,0.5191
1,Line,0.2188,,,,,,,,,,,,,,166,0.0050,0.0094,-0.0820,2.0870,2.7161,0.3289,2.0753,2.6944,0.5191
1,Line,0.2199,,,,,,,,,,,,,,176,0.0050,0.0160,-0.0600,2.0870,2.7251,0.5191,2.0753,2.6880,0.6583
1,Line,0.1426,,,,,,,,,,,,,,171,-0.0050,-0.0121,-0.0220,2.0753,2.6880,0.6583,2.0870,2.7161,0.7093
1,Line,0.2194,,,,,,,,,,,,,,33,0.0050,-0.0144,-0.0670,2.0870,2.6075,0.0226,2.0753,2.6409,0.1781
1,Line,0.0529,,,,,,,,,,,,,,28,-0.0014,0.0050,0.0000,2.0727,2.5323,0.5191,2.0759,2.5206,0.5191
1,Line,0.1424,,,,,,,,,,,,,,13,0.0000,-0.0030,-0.0600,2.0759,2.5206,0.5191,2.0759,2.5275,0.6583
1,Line,0.0519,,,,,,,,,,,,,,30,-0.0014,0.0046,0.0080,2.0727,2.5381,0.3962,2.0759,2.5275,0.3776
1,Line,0.1447,,,,,,,,,,,,,,13,0.0000,0.0030,-0.0610,2.0759,2.5275,0.3776,2.0759,2.5206,0.5191
1,Line,0.1442,,,,,,,,,,,,,,170,0.0014,0.0034,0.0600,2.0759,2.5461,0.7789,2.0727,2.5381,0.6397
1,Line,0.1431,,,,,,,,,,,,,,4,0.0014,0.0084,0.0490,2.0759,2.5741,0.8578,2.0727,2.5545,0.7441
1,Line,0.0528,,,,,,,,,,,,,,33,-0.0014,0.0037,-0.0150,2.0727,2.5545,0.7441,2.0759,2.5461,0.7789
1,Line,0.0519,,,,,,,,,,,,,,30,-0.0014,0.0046,-0.0080,2.0727,2.5381,0.6397,2.0759,2.5275,0.6583
1,Line,0.1454,,,,,,,,,,,,,,13,0.0000,-0.0080,-0.0520,2.0759,2.5275,0.6583,2.0759,2.5461,0.7789
1,Line,0.1486,,,,,,,,,,,,,,20,0.0016,-0.0144,-0.0090,2.0759,2.5741,0.1781,2.0721,2.6075,0.1990
1,Line,0.1488,,,,,,,,,,,,,,13,0.0000,0.0144,-0.0120,2.0759,2.6075,0.1502,2.0759,2.5741,0.1781
1,Line,0.1386,,,,,,,,,,,,,,149,-0.0050,-0.0050,0.0510,2.0753,2.6409,0.1781,2.0870,2.6525,0.0598
1,Line,0.2007,,,,,,,,,,,,,,13,0.0000,0.0194,0.0160,2.0870,2.6525,0.0598,2.0870,2.6075,0.0226
1,Line,0.0528,,,,,,,,,,,,,,48,-0.0014,0.0021,0.0200,2.0727,2.5789,0.2245,2.0759,2.5741,0.1781
1,Line,0.0528,,,,,,,,,,,,,,34,-0.0014,0.0037,0.0150,2.0727,2.5545,0.2941,2.0759,2.5461,0.2593
1,Line,0.1435,,,,,,,,,,,,,,13,0.0000,0.0080,-0.0510,2.0759,2.5461,0.2593,2.0759,2.5275,0.3776
1,Line,0.1474,,,,,,,,,,,,,,13,0.0000,0.0121,-0.0350,2.0759,2.5741,0.1781,2.0759,2.5461,0.2593
1,Line,0.1455,,,,,,,,,,,,,,20,0.0014,-0.0116,0.0360,2.0759,2.5275,0.3776,2.0727,2.5545,0.2941
1,Line,0.1075,,,,,,,,,,,,,,13,0.0000,0.0089,0.0250,2.0790,2.6525,0.3289,2.0790,2.6319,0.2709
1,Line,0.1088,,,,,,,,,,,,,,13,0.0000,0.0105,-0.0090,2.0790,2.6080,0.2500,2.0790,2.5837,0.2709
1,Line,0.1535,,,,,,,,,,,,,,146,0.0110,0.0103,0.0070,2.1045,2.6075,0.2871,2.0790,2.5837,0.2709
1,Line,0.0920,,,,,,,,,,,,,,13,0.0000,-0.0075,0.0220,2.1045,2.5694,0.3567,2.1045,2.5868,0.3057
1,Line,0.1174,,,,,,,,,,,,,,102,0.0110,-0.0002,0.0160,2.1045,2.6075,0.2871,2.0790,2.6080,0.2500
1,Line,0.1175,,,,,,,,,,,,,,110,-0.0110,-0.0014,-0.0150,2.0790,2.5837,0.2709,2.1045,2.5868,0.3057
1,Line,0.0958,,,,,,,,,,,,,,6,0.0005,0.0037,0.0380,2.1055,2.6372,0.3938,2.1045,2.6287,0.3057
1,Line,0.0563,,,,,,,,,,,,,,24,-0.0005,0.0023,-0.0220,2.1045,2.6287,0.3057,2.1055,2.6234,0.3567
1,Line,0.0544,,,,,,,,,,,,,,20,0.0005,-0.0039,0.0160,2.1055,2.6372,0.3938,2.1045,2.6462,0.3567
1,Line,0.0920,,,,,,,,,,,,,,13,0.0000,0.0075,0.0220,2.1045,2.6462,0.3567,2.1045,2.6287,0.3057
1,Line,0.0897,,,,,,,,,,,,,,13,0.0000,-0.0016,0.0380,2.1045,2.5535,0.5191,2.1045,2.5572,0.4310
1,Line,0.1049,,,,,,,,,,,,,,13,0.0000,0.0059,-0.0370,2.0790,2.5630,0.3289,2.0790,2.5492,0.4147
1,Line,0.1534,,,,,,,,,,,,,,131,0.0110,0.0057,-0.0380,2.1045,2.5572,0.4310,2.0790,2.5439,0.5191
1,Line,0.1189,,,,,,,,,,,,,,124,-0.0110,-0.0041,0.0000,2.0790,2.5439,0.5191,2.1045,2.5535,0.5191
1,Line,0.1534,,,,,,,,,,,,,,142,0.0110,0.0087,-0.0250,2.1045,2.5694,0.3567,2.0790,2.5492,0.4147
1,Line,0.1544,,,,,,,,,,,,,,146,0.0110,0.0103,-0.0100,2.1045,2.5868,0.3057,2.0790,2.5630,0.3289
1,Line,0.1181,,,,,,,,,,,,,,117,-0.0110,-0.0027,-0.0120,2.0790,2.5630,0.3289,2.1045,2.5694,0.3567
1,Line,0.1178,,,,,,,,,,,,,,120,-0.0110,-0.0034,-0.0070,2.0790,2.5492,0.4147,2.1045,2.5572,0.4310
1,Line,0.1075,,,,,,,,,,,,,,13,0.0000,0.0089,-0.0250,2.0790,2.5837,0.2709,2.0790,2.5630,0.3289
1,Line,0.0582,,,,,,,,,,,,,,18,0.0005,-0.0057,0.0000,2.1055,2.6488,0.5191,2.1045,2.6621,0.5191
1,Line,0.0556,,,,,,,,,,,,,,175,-0.0007,-0.0021,0.0220,2.1045,2.5868,0.7302,2.1061,2.5916,0.6792
1,Line,0.0561,,,,,,,,,,,,,,6,0.0007,0.0055,0.0000,2.1061,2.5662,0.5191,2.1045,2.5535,0.5191
1,Line,0.0562,,,,,,,,,,,,,,3,0.0007,0.0039,-0.0170,2.1061,2.5784,0.6421,2.1045,2.5694,0.6815
1,Line,0.0908,,,,,,,,,,,,,,13,0.0000,-0.0075,-0.0210,2.1045,2.5694,0.6815,2.1045,2.5868,0.7302
1,Line,0.0897,,,,,,,,,,,,,,13,0.0000,-0.0016,-0.0380,2.1045,2.5535,0.5191,2.1045,2.5572,0.6073
1,Line,0.0546,,,,,,,,,,,,,,3,0.0007,0.0039,0.0160,2.1061,2.5784,0.3938,2.1045,2.5694,0.3567
1,Line,0.0914,,,,,,,,,,,,,,13,0.0000,0.0053,-0.0320,2.1045,2.5694,0.3567,2.1045,2.5572,0.4310
1,Line,0.0968,,,,,,,,,,,,,,4,0.0007,0.0039,-0.0380,2.1061,2.5662,0.5191,2.1045,2.5572,0.6073
1,Line,0.0577,,,,,,,,,,,,,,6,-0.0007,-0.0053,0.0090,2.1045,2.5572,0.6073,2.1061,2.5694,0.5864
1,Line,0.0553,,,,,,,,,,,,,,18,-0.0005,0.0050,-0.0090,2.1045,2.6578,0.4310,2.1055,2.6462,0.4518
1,Line,0.0560,,,,,,,,,,,,,,20,0.0005,-0.0039,-0.0170,2.1055,2.6372,0.6421,2.1045,2.6462,0.6815
1,Line,0.0901,,,,,,,,,,,,,,13,0.0000,0.0018,0.0380,2.1045,2.6621,0.5191,2.1045,2.6578,0.4310
1,Line,0.0967,,,,,,,,,,,,,,20,0.0005,-0.0039,0.0380,2.1055,2.6488,0.5191,2.1045,2.6578,0.4310
1,Line,0.0901,,,,,,,,,,,,,,13,0.0000,-0.0050,0.0320,2.1045,2.6462,0.6815,2.1045,2.6578,0.6073
1,Line,0.0946,,,,,,,,,,,,,,13,0.0000,-0.0091,0.0080,2.1045,2.6075,0.7488,2.1045,2.6287,0.7302
1,Line,0.0563,,,,,,,,,,,,,,25,-0.0005,0.0023,0.0220,2.1045,2.6287,0.7302,2.1055,2.6234,0.6792
1,Line,0.0553,,,,,,,,,,,,,,18,-0.0005,0.0050,0.0090,2.1045,2.6578,0.6073,2.1055,2.6462,0.5864
1,Line,0.0559,,,,,,,,,,,,,,115,0.0005,0.0000,-0.0240,2.1055,2.6075,0.6931,2.1045,2.6075,0.7488
1,Line,0.1211,,,,,,,,,,,,,,83,-0.0112,0.0041,0.0000,2.0785,2.6716,0.5191,2.1045,2.6621,0.5191
1,Line,0.0901,,,,,,,,,,,,,,13,0.0000,0.0018,-0.0380,2.1045,2.6621,0.5191,2.1045,2.6578,0.6073
1,Line,0.1047,,,,,,,,,,,,,,13,0.0000,-0.0023,0.0440,2.0785,2.6663,0.6212,2.0785,2.6716,0.5191
1,Line,0.1560,,,,,,,,,,,,,,75,0.0112,-0.0059,0.0380,2.1045,2.6578,0.6073,2.0785,2.6716,0.5191
1,Line,0.1069,,,,,,,,,,,,,,15,0.0002,-0.0059,0.0380,2.0790,2.6525,0.7093,2.0785,2.6663,0.6212
1,Line,0.1075,,,,,,,,,,,,,,13,0.0000,-0.0089,0.0250,2.0790,2.6319,0.7673,2.0790,2.6525,0.7093
1,Line,0.1541,,,,,,,,,,,,,,60,0.0110,-0.0103,0.0090,2.1045,2.6287,0.7302,2.0790,2.6525,0.7093
1,Line,0.1560,,,,,,,,,,,,,,65,0.0112,-0.0087,0.0260,2.1045,2.6462,0.6815,2.0785,2.6663,0.6212
1,Line,0.1204,,,,,,,,,,,,,,85,-0.0112,0.0037,0.0060,2.0785,2.6663,0.6212,2.1045,2.6578,0.6073
1,Line,0.1050,,,,,,,,,,,,,,15,-0.0002,0.0059,0.0370,2.0785,2.6663,0.4147,2.0790,2.6525,0.3289
1,Line,0.1529,,,,,,,,,,,,,,114,0.0110,0.0023,0.0440,2.1045,2.6578,0.4310,2.0790,2.6525,0.3289
1,Line,0.1539,,,,,,,,,,,,,,132,0.0110,0.0062,0.0370,2.1045,2.6462,0.3567,2.0790,2.6319,0.2709
1,Line,0.1175,,,,,,,,,,,,,,96,-0.0110,0.0014,-0.0150,2.0790,2.6319,0.2709,2.1045,2.6287,0.3057
1,Line,0.1181,,,,,,,,,,,,,,89,-0.0110,0.0027,-0.0120,2.0790,2.6525,0.3289,2.1045,2.6462,0.3567
1,Line,0.1555,,,,,,,,,,,,,,93,0.0112,-0.0018,0.0450,2.1045,2.6621,0.5191,2.0785,2.6663,0.4147
1,Line,0.1207,,,,,,,,,,,,,,85,-0.0112,0.0037,-0.0070,2.0785,2.6663,0.4147,2.1045,2.6578,0.4310
1,Line,0.0901,,,,,,,,,,,,,,13,0.0000,-0.0050,-0.0320,2.1045,2.6462,0.3567,2.1045,2.6578,0.4310
1,Line,0.1070,,,,,,,,,,,,,,13,0.0000,0.0023,0.0450,2.0785,2.6716,0.5191,2.0785,2.6663,0.4147
1,Line,0.1181,,,,,,,,,,,,,,89,-0.0110,0.0027,0.0120,2.0790,2.6525,0.7093,2.1045,2.6462,0.6815
1,Line,0.1532,,,,,,,,,,,,,,91,0.0110,-0.0025,-0.0440,2.1045,2.5572,0.6073,2.0790,2.5630,0.7093
1,Line,0.1181,,,,,,,,,,,,,,117,-0.0110,-0.0027,0.0120,2.0790,2.5630,0.7093,2.1045,2.5694,0.6815
1,Line,0.1182,,,,,,,,,,,,,,111,-0.0110,-0.0014,0.0160,2.0790,2.5837,0.7673,2.1045,2.5868,0.7302
1,Line,0.1068,,,,,,,,,,,,,,13,0.0000,-0.0059,-0.0380,2.0790,2.5492,0.6212,2.0790,2.5630,0.7093
1,Line,0.0914,,,,,,,,,,,,,,13,0.0000,0.0053,0.0320,2.1045,2.5694,0.6815,2.1045,2.5572,0.6073
1,Line,0.1175,,,,,,,,,,,,,,121,-0.0110,-0.0034,0.0060,2.0790,2.5492,0.6212,2.1045,2.5572,0.6073
1,Line,0.1070,,,,,,,,,,,,,,13,0.0000,0.0023,-0.0450,2.0790,2.5492,0.4147,2.0790,2.5439,0.5191
1,Line,0.1047,,,,,,,,,,,,,,13,0.0000,-0.0023,-0.0440,2.0790,2.5439,0.5191,2.0790,2.5492,0.6212
1,Line,0.1522,,,,,,,,,,,,,,114,0.0110,0.0018,-0.0440,2.1045,2.5535,0.5191,2.0790,2.5492,0.6212
1,Line,0.1182,,,,,,,,,,,,,,96,-0.0110,0.0014,0.0160,2.0790,2.6319,0.7673,2.1045,2.6287,0.7302
1,Line,0.1088,,,,,,,,,,,,,,13,0.0000,-0.0105,-0.0090,2.0790,2.5837,0.7673,2.0790,2.6080,0.7882
1,Line,0.0908,,,,,,,,,,,,,,13,0.0000,0.0075,-0.0210,2.1045,2.6462,0.6815,2.1045,2.6287,0.7302
1,Line,0.1065,,,,,,,,,,,,,,13,0.0000,-0.0103,0.0090,2.0790,2.6080,0.7882,2.0790,2.6319,0.7673
1,Line,0.1562,,,,,,,,,,,,,,64,0.0110,-0.0091,-0.0250,2.1045,2.5868,0.7302,2.0790,2.6080,0.7882
1,Line,0.1075,,,,,,,,,,,,,,13,0.0000,-0.0089,-0.0250,2.0790,2.5630,0.7093,2.0790,2.5837,0.7673
1,Line,0.1539,,,,,,,,,,,,,,74,0.0110,-0.0062,-0.0370,2.1045,2.5694,0.6815,2.0790,2.5837,0.7673
1,Line,0.1182,,,,,,,,,,,,,,102,-0.0110,0.0002,0.0170,2.0790,2.6080,0.7882,2.1045,2.6075,0.7488
1,Line,0.0924,,,,,,,,,,,,,,13,0.0000,0.0089,0.0080,2.1045,2.6075,0.7488,2.1045,2.5868,0.7302
1,Line,0.0309,,,,,,,,,,,,,,8,-0.0003,-0.0030,-0.0006,2.8790,3.5196,0.8354,2.8797,3.5266,0.8369
1,Line,0.0060,,,,,,,,,,,,,,103,-0.0006,0.0000,0.0006,2.8797,3.5266,0.8369,2.8810,3.5266,0.8354
1,Line,0.0067,,,,,,,,,,,,,,130,-0.0006,-0.0003,0.0006,2.8777,3.5332,0.8369,2.8790,3.5339,0.8354
1,Line,0.0333,,,,,,,,,,,,,,28,-0.0009,0.0032,0.0000,2.8790,3.5339,0.8354,2.8810,3.5266,0.8354
1,Line,0.0319,,,,,,,,,,,,,,177,0.0009,0.0030,0.0000,2.8810,3.5266,0.8354,2.8790,3.5196,0.8354
1,Line,0.0067,,,,,,,,,,,,,,40,-0.0003,0.0006,0.0006,2.8730,3.5156,0.8369,2.8737,3.5142,0.8354
1,Line,0.0319,,,,,,,,,,,,,,119,0.0030,0.0009,0.0000,2.8737,3.5142,0.8354,2.8667,3.5122,0.8354
1,Line,0.0067,,,,,,,,,,,,,,77,-0.0006,0.0003,0.0006,2.8777,3.5202,0.8369,2.8790,3.5196,0.8354
1,Line,0.0331,,,,,,,,,,,,,,148,0.0023,0.0023,0.0000,2.8790,3.5196,0.8354,2.8737,3.5142,0.8354
1,Line,0.0319,,,,,,,,,,,,,,119,-0.0030,-0.0009,0.0000,2.8596,3.5389,1.2403,2.8667,3.5409,1.2403
1,Line,0.0309,,,,,,,,,,,,,,98,0.0030,-0.0003,-0.0006,2.8737,3.5389,0.8354,2.8667,3.5396,0.8369
1,Line,0.4049,,,,,,,,,,,,,,13,0.0000,0.0000,0.1745,2.8667,3.5409,1.2403,2.8667,3.5409,0.8354
1,Line,0.4049,,,,,,,,,,,,,,13,0.0000,0.0000,-0.1745,2.8596,3.5389,0.8354,2.8596,3.5389,1.2403
1,Line,0.0319,,,,,,,,,,,,,,87,-0.0030,0.0009,0.0000,2.8667,3.5409,0.8354,2.8737,3.5389,0.8354
1,Line,0.0321,,,,,,,,,,,,,,60,-0.0023,0.0022,0.0000,2.8737,3.5389,0.8354,2.8790,3.5339,0.8354
