Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,74,0.5019,1.7371,2.0198,-49.0643,384.1301,96.5869,2.7109,-49.5662,382.3931,94.5671
1,Line,,,,,,,0,2.0048,0.0000,8.0679,-50.9919,382.3931,88.8292,8.3132,-52.9967,382.3931,80.7613
1,Line,,,,,,,90,0.0000,6.5474,0.0000,-49.0643,430.2032,96.5869,6.5474,-49.0643,423.6559,96.5869
1,Line,,,,,,,74,0.1754,0.6072,0.7061,-49.3907,422.5260,95.2731,0.9477,-49.5662,421.9188,94.5671
1,Line,,,,,,,0,3.4305,0.0000,13.8058,-49.5662,421.9188,94.5671,14.2256,-52.9967,421.9188,80.7613
1,Line,,,,,,,106,-0.0177,0.0613,-0.0712,-49.0820,430.2645,96.5157,0.0956,-49.0643,430.2032,96.5869
1,Line,,,,,,,74,-0.5019,-1.7371,-2.0198,-53.4986,410.4404,78.7415,2.7109,-52.9967,412.1774,80.7613
1,Line,,,,,,,0,-0.2374,0.0000,-0.9556,-49.8036,412.1774,93.6115,0.9846,-49.5662,412.1774,94.5671
1,Line,,,,,,,106,-0.5019,1.7371,-2.0198,-49.5662,412.1774,94.5671,2.7109,-49.0643,410.4404,96.5869
1,Line,,,,,,,90,0.0000,-6.5474,0.0000,-53.4986,285.3158,78.7415,6.5474,-53.4986,291.8632,78.7415
1,Line,,,,,,,74,-0.5019,-1.7371,-2.0198,-53.4986,291.8632,78.7415,2.7109,-52.9967,293.6002,80.7613
1,Line,,,,,,,180,-3.4305,0.0000,-13.8058,-52.9967,293.6002,80.7613,14.2256,-49.5662,293.6002,94.5671
1,Line,,,,,,,106,0.5019,-1.7371,2.0198,-52.9967,283.5787,80.7613,2.7109,-53.4986,285.3158,78.7415
1,Line,,,,,,,106,0.5019,-1.7371,2.0198,-52.9967,441.6817,80.7613,2.7109,-53.4986,443.4187,78.7415
1,Line,,,,,,,74,0.5019,1.7371,2.0198,-49.0643,285.3158,96.5869,2.7109,-49.5662,283.5787,94.5671
1,Line,,,,,,,0,3.4305,0.0000,13.8058,-49.5662,283.5787,94.5671,14.2256,-52.9967,283.5787,80.7613
1,Line,,,,,,,74,-0.5019,-1.7371,-2.0198,-53.4986,390.6775,78.7415,2.7109,-52.9967,392.4146,80.7613
1,Line,,,,,,,180,-1.0259,0.0000,-4.1288,-50.5921,392.4146,90.4383,4.2543,-49.5662,392.4146,94.5671
1,Line,,,,,,,106,-0.5019,1.7371,-2.0198,-49.5662,392.4146,94.5671,2.7109,-49.0643,390.6775,96.5869
1,Line,,,,,,,90,0.0000,-6.5474,0.0000,-53.4986,384.1301,78.7415,6.5474,-53.4986,390.6775,78.7415
1,Line,,,,,,,106,-0.5019,1.7371,-2.0198,-49.5662,293.6002,94.5671,2.7109,-49.0643,291.8632,96.5869
1,Line,,,,,,,90,0.0000,6.5474,0.0000,-49.0643,291.8632,96.5869,6.5474,-49.0643,285.3158,96.5869
1,Line,,,,,,,106,0.5019,-1.7371,2.0198,-52.9967,382.3931,80.7613,2.7109,-53.4986,384.1301,78.7415
1,Line,,,,,,,90,0.0000,-6.5474,0.0000,-53.4986,423.6559,78.7415,6.5474,-53.4986,430.2032,78.7415
