Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,_______2,13.4645,13.8740,8.2313,0.5000,0.5000,-0.5000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,0.1415,,,,,,,,,,27,-0.2293,0.0000,-0.1172,10.9443,13.6916,8.2313,11.0590,13.6916,8.2899
1,_______3,13.4786,14.0925,7.9673,0.5000,0.5000,0.5000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,0.3350,,,,,,,,,,1,-0.6699,-0.0071,0.0000,13.1337,13.6018,8.2313,13.4686,13.6053,8.2313
1,Line,,,,,,,0.0147,,,,,,,,,,77,0.0045,0.0000,-0.0206,12.8974,13.6053,8.2313,12.8952,13.6053,8.2416
1,Line,,,,,,,0.4198,,,,,,,,,,29,0.6699,0.0071,0.3576,13.4685,13.6916,8.4101,13.1335,13.6881,8.2313
1,Line,,,,,,,0.0055,,,,,,,,,,24,0.0094,0.0000,0.0041,10.9490,13.6916,8.2334,10.9443,13.6916,8.2313
1,Line,,,,,,,0.0831,,,,,,,,,,91,0.0000,0.0071,0.1172,11.0590,13.6916,8.2899,11.0590,13.6881,8.2313
1,Line,,,,,,,0.2758,,,,,,,,,,60,0.2200,0.0071,0.3576,11.1690,13.6916,8.4101,11.0590,13.6881,8.2313
1,Line,,,,,,,0.2529,,,,,,,,,,91,0.0000,0.0000,0.3576,13.4685,13.6916,8.4101,13.4685,13.6916,8.2313
1,Line,,,,,,,0.3350,,,,,,,,,,1,0.6699,0.0071,0.0000,13.4685,13.6916,8.2313,13.1335,13.6881,8.2313
1,Line,,,,,,,0.1148,,,,,,,,,,178,-0.2293,0.0071,0.0000,10.9445,13.6053,8.2313,11.0591,13.6018,8.2313
1,Line,,,,,,,0.2025,,,,,,,,,,132,-0.2200,0.0000,-0.2404,11.0591,13.6053,8.2900,11.1691,13.6053,8.4101
1,Line,,,,,,,0.2363,,,,,,,,,,179,-0.4725,0.0071,0.0000,12.8974,13.6053,8.2313,13.1337,13.6018,8.2313
1,Line,,,,,,,0.2612,,,,,,,,,,69,-0.1300,0.0071,0.3576,13.0687,13.6053,8.4101,13.1337,13.6018,8.2313
1,Line,,,,,,,0.2247,,,,,,,,,,0,0.4493,0.0000,0.0000,11.1691,13.6053,8.2313,10.9445,13.6053,8.2313
1,Line,,,,,,,0.2363,,,,,,,,,,1,0.4725,0.0071,0.0000,13.1337,13.6088,8.2313,12.8974,13.6053,8.2313
1,Line,,,,,,,0.2612,,,,,,,,,,69,-0.1300,-0.0071,0.3576,13.0687,13.6053,8.4101,13.1337,13.6088,8.2313
1,Line,,,,,,,0.0159,,,,,,,,,,0,0.0317,0.0000,0.0000,12.8974,13.6053,8.2313,12.8816,13.6053,8.2313
1,Line,,,,,,,0.2390,,,,,,,,,,3,-0.4770,-0.0071,0.0206,12.8952,13.6053,8.2416,13.1337,13.6088,8.2313
1,Line,,,,,,,0.1101,,,,,,,,,,178,0.2200,-0.0071,0.0000,11.1691,13.6053,8.2313,11.0591,13.6088,8.2313
1,Line,,,,,,,0.2948,,,,,,,,,,135,-0.3470,0.0000,-0.3370,12.8952,13.6053,8.2416,13.0687,13.6053,8.4101
1,Line,,,,,,,0.2025,,,,,,,,,,48,-0.2200,0.0000,-0.2404,11.0590,13.6916,8.2899,11.1690,13.6916,8.4101
1,Line,,,,,,,0.2363,,,,,,,,,,179,0.4725,-0.0071,0.0000,13.1335,13.6881,8.2313,12.8973,13.6916,8.2313
1,Line,,,,,,,0.1148,,,,,,,,,,2,-0.2293,-0.0071,0.0000,10.9443,13.6916,8.2313,11.0590,13.6952,8.2313
1,Line,,,,,,,0.2247,,,,,,,,,,0,0.4493,0.0000,0.0000,11.1690,13.6916,8.2313,10.9443,13.6916,8.2313
1,Line,,,,,,,0.2363,,,,,,,,,,1,-0.4725,-0.0071,0.0000,12.8973,13.6916,8.2313,13.1335,13.6952,8.2313
1,Line,,,,,,,0.1101,,,,,,,,,,2,0.2200,0.0071,0.0000,11.1690,13.6916,8.2313,11.0590,13.6881,8.2313
1,Line,,,,,,,0.0159,,,,,,,,,,0,0.0317,0.0000,0.0000,12.8973,13.6916,8.2313,12.8814,13.6916,8.2313
1,Line,,,,,,,0.3350,,,,,,,,,,179,-0.6699,0.0071,0.0000,13.1335,13.6952,8.2313,13.4685,13.6916,8.2313
1,Line,,,,,,,0.2612,,,,,,,,,,111,-0.1300,0.0071,0.3576,13.0686,13.6916,8.4101,13.1335,13.6881,8.2313
1,Line,,,,,,,0.2948,,,,,,,,,,45,-0.3470,0.0000,-0.3370,12.8950,13.6916,8.2416,13.0686,13.6916,8.4101
1,Line,,,,,,,0.2390,,,,,,,,,,177,-0.4770,0.0071,0.0206,12.8950,13.6916,8.2416,13.1335,13.6881,8.2313
1,Line,,,,,,,0.1360,,,,,,,,,,28,0.2200,0.0000,0.1131,11.0590,13.6916,8.2899,10.9490,13.6916,8.2334
1,Line,,,,,,,0.2758,,,,,,,,,,59,0.2200,-0.0071,0.3576,11.1690,13.6916,8.4101,11.0590,13.6952,8.2313
1,Line,,,,,,,0.0831,,,,,,,,,,91,0.0000,-0.0071,0.1172,11.0590,13.6916,8.2899,11.0590,13.6952,8.2313
1,Line,,,,,,,0.1148,,,,,,,,,,178,0.2293,-0.0071,0.0000,11.0590,13.6881,8.2313,10.9443,13.6916,8.2313
1,Line,,,,,,,0.5713,,,,,,,,,,0,1.1423,0.0000,0.0000,13.4685,13.6916,8.2313,12.8973,13.6916,8.2313
1,Line,,,,,,,0.1101,,,,,,,,,,178,-0.2200,0.0071,0.0000,11.0590,13.6952,8.2313,11.1690,13.6916,8.2313
1,Line,,,,,,,0.4000,,,,,,,,,,0,-0.7998,0.0000,0.0000,13.0686,13.6916,8.4101,13.4685,13.6916,8.4101
1,Line,,,,,,,0.2612,,,,,,,,,,112,-0.1300,-0.0071,0.3576,13.0686,13.6916,8.4101,13.1335,13.6952,8.2313
1,Line,,,,,,,0.4198,,,,,,,,,,28,0.6699,-0.0071,0.3576,13.4685,13.6916,8.4101,13.1335,13.6952,8.2313
