Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,1.1042,,,,,,,,,,,,,,141,-0.6310,0.5194,0.7425,-18.0324,1571.8783,275.4376,-17.4014,1571.3589,274.6951
1,Line,10.2988,,,,,,,,,,,,,,139,5.8249,-5.0491,-6.8295,0.1888,1557.4267,253.9409,-5.6361,1562.4757,260.7705
1,Line,4.5918,,,,,,,,,,,,,,87,0.2374,4.5624,-0.4621,-5.3987,1567.0381,260.3084,-5.6361,1562.4757,260.7705
1,Line,0.3671,,,,,,,,,,,,,,24,-0.2233,-0.1015,0.2731,-9.9291,1566.1969,265.8039,-9.7058,1566.2985,265.5308
1,Line,10.2155,,,,,,,,,,,,,,141,-5.8375,4.8054,6.8694,-5.6495,1561.6846,260.8655,0.1880,1556.8792,253.9961
1,Line,1.1861,,,,,,,,,,,,,,83,-0.1403,-1.1416,0.2894,-18.0324,1571.8783,275.4376,-17.8921,1573.0199,275.1482
1,Line,0.0724,,,,,,,,,,,,,,75,-0.0176,-0.0642,0.0285,-17.8921,1573.0199,275.1482,-17.8745,1573.0841,275.1197
1,Line,1.1555,,,,,,,,,,,,,,139,0.6536,-0.5665,-0.7663,-17.2210,1572.5176,274.3534,-17.8745,1573.0841,275.1197
1,Line,1.8013,,,,,,,,,,,,,,131,-0.9306,1.0866,1.0945,-18.4038,1554.2886,276.1085,-17.4732,1553.2019,275.0140
1,Line,2.8915,,,,,,,,,,,,,,72,-0.8117,-2.5576,1.0774,-17.8745,1573.0841,275.1197,-17.0628,1575.6416,274.0423
1,Line,43.2105,,,,,,,,,,,,,,144,-25.2418,18.6187,29.7211,-42.3046,1594.2603,303.7634,-17.0628,1575.6416,274.0423
1,Line,1.7544,,,,,,,,,,,,,,100,-0.2967,1.6869,0.3795,-17.7699,1554.8889,275.3935,-17.4732,1553.2019,275.0140
1,Line,1.6469,,,,,,,,,,,,,,100,0.2785,-1.5836,-0.3562,-18.4038,1554.2886,276.1085,-18.6824,1555.8722,276.4648
1,Line,0.1300,,,,,,,,,,,,,,93,0.0060,-0.1295,-0.0099,-18.6824,1555.8722,276.4648,-18.6884,1556.0017,276.4747
1,Line,1.8030,,,,,,,,,,,,,,130,0.9185,-1.1128,-1.0812,-17.7699,1554.8889,275.3935,-18.6884,1556.0017,276.4747
1,Line,1.6168,,,,,,,,,,,,,,93,-0.0734,1.6103,0.1241,-1.5007,1563.3313,252.7596,-1.4272,1561.7210,252.6356
1,Line,1.1973,,,,,,,,,,,,,,145,-0.7051,0.4916,0.8335,-1.5007,1563.3313,252.7596,-0.7956,1562.8397,251.9261
1,Line,0.7944,,,,,,,,,,,,,,90,-0.0002,0.7878,-0.1019,-5.3989,1567.8259,260.2064,-5.3987,1567.0381,260.3084
1,Line,9.6266,,,,,,,,,,,,,,142,5.5736,-4.3529,-6.5313,0.1747,1563.4730,253.6751,-5.3989,1567.8259,260.2064
1,Line,1.1232,,,,,,,,,,,,,,93,0.0510,-1.1188,-0.0862,-0.7446,1561.7210,251.8399,-0.7956,1562.8397,251.9261
1,Line,3.5114,,,,,,,,,,,,,,86,0.2574,3.4952,-0.2165,-1.4272,1561.7210,252.6356,-1.6847,1558.2257,252.8521
1,Line,1.1307,,,,,,,,,,,,,,140,-0.6435,0.5316,0.7627,-1.6847,1558.2257,252.8521,-1.0412,1557.6942,252.0894
1,Line,4.0454,,,,,,,,,,,,,,86,-0.2966,-4.0268,0.2495,-1.0412,1557.6942,252.0894,-0.7446,1561.7210,251.8399
1,Line,7.5903,,,,,,,,,,,,,,139,4.2930,-3.7212,-5.0335,-5.6361,1562.4757,260.7705,-9.9291,1566.1969,265.8039
1,Line,0.6295,,,,,,,,,,,,,,95,-0.0503,0.6265,0.0366,0.9605,1562.3474,252.8207,1.0109,1561.7210,252.7841
1,Line,4.8743,,,,,,,,,,,,,,88,0.1755,4.8548,-0.3987,1.0109,1561.7210,252.7841,0.8354,1556.8662,253.1828
1,Line,1.3035,,,,,,,,,,,,,,25,-0.7615,-0.3625,0.9939,-10.6906,1565.8345,266.7978,-9.9291,1566.1969,265.8039
1,Line,0.7488,,,,,,,,,,,,,,70,-0.2411,-0.6593,0.2606,-17.7337,1575.9749,272.0310,-17.4927,1576.6343,271.7704
1,Line,0.7969,,,,,,,,,,,,,,89,0.0134,0.7911,-0.0951,-5.6361,1562.4757,260.7705,-5.6495,1561.6846,260.8655
1,Line,8.8220,,,,,,,,,,,,,,141,-5.0411,4.1499,5.9323,-10.6906,1565.8345,266.7978,-5.6495,1561.6846,260.8655
1,Line,4.3116,,,,,,,,,,,,,,88,-0.1552,-4.2943,0.3527,0.1888,1557.4267,253.9409,0.3440,1561.7210,253.5883
1,Line,1.3632,,,,,,,,,,,,,,149,-0.8192,0.5014,0.9675,-2.0534,1569.5389,253.6071,-1.2342,1569.0375,252.6397
1,Line,0.5219,,,,,,,,,,,,,,90,0.0008,0.5193,-0.0523,0.8354,1556.8662,253.1828,0.8346,1556.3469,253.2351
1,Line,1.1316,,,,,,,,,,,,,,141,-0.6466,0.5323,0.7609,0.1880,1556.8792,253.9961,0.8346,1556.3469,253.2351
1,Line,0.7385,,,,,,,,,,,,,,98,-0.1033,0.7109,0.1716,-2.1567,1570.2498,253.7787,-2.0534,1569.5389,253.6071
1,Line,1.1550,,,,,,,,,,,,,,95,0.0923,-1.1493,-0.0671,0.3440,1561.7210,253.5883,0.2517,1562.8703,253.6553
1,Line,1.2135,,,,,,,,,,,,,,144,-0.7089,0.5229,0.8346,0.2517,1562.8703,253.6553,0.9605,1562.3474,252.8207
1,Line,1.3882,,,,,,,,,,,,,,147,-0.8249,0.5407,0.9769,-2.1567,1570.2498,253.7787,-1.3318,1569.7091,252.8018
1,Line,19.9433,,,,,,,,,,,,,,141,-11.9254,9.8170,12.6154,0.8346,1556.3469,253.2351,12.7600,1546.5299,240.6197
1,Line,4.3274,,,,,,,,,,,,,,85,-0.4019,-4.2953,0.3390,-7.0034,1568.0272,259.3175,-6.6015,1572.3226,258.9784
1,Line,1.5030,,,,,,,,,,,,,,149,-0.9032,0.5528,1.0666,-7.5047,1572.8753,260.0451,-6.6015,1572.3226,258.9784
1,Line,20.1709,,,,,,,,,,,,,,139,11.9246,-10.3363,-12.5631,12.7600,1546.5299,240.6197,0.8354,1556.8662,253.1828
1,Line,2.3620,,,,,,,,,,,,,,44,-1.2675,-1.2208,1.5755,-9.7058,1566.2985,265.5308,-8.4384,1567.5193,263.9553
1,Line,1.7161,,,,,,,,,,,,,,58,-0.7599,-1.2003,0.9626,-8.4384,1567.5193,263.9553,-7.6785,1568.7197,262.9927
1,Line,3.9027,,,,,,,,,,,,,,144,-2.2798,1.6816,2.6843,-7.6785,1568.7197,262.9927,-5.3987,1567.0381,260.3084
1,Line,3.2665,,,,,,,,,,,,,,143,-1.9011,1.4081,2.2524,-8.9045,1569.4353,261.5699,-7.0034,1568.0272,259.3175
1,Line,1.4574,,,,,,,,,,,,,,73,0.4164,1.3240,-0.4446,-7.5047,1572.8753,260.0451,-7.9211,1571.5514,260.4897
1,Line,14.8837,,,,,,,,,,,,,,149,-8.9439,5.4740,10.5626,-16.4486,1578.3493,270.6076,-7.5047,1572.8753,260.0451
1,Line,2.3202,,,,,,,,,,,,,,59,-1.0441,-1.7150,1.1627,-17.4927,1576.6343,271.7704,-16.4486,1578.3493,270.6076
1,Line,2.5713,,,,,,,,,,,,,,65,0.9834,2.1160,-1.0802,-7.9211,1571.5514,260.4897,-8.9045,1569.4353,261.5699
1,Line,0.7921,,,,,,,,,,,,,,71,0.2492,0.7165,-0.2278,-7.2555,1573.5918,259.8173,-7.5047,1572.8753,260.0451
1,Line,14.5014,,,,,,,,,,,,,,147,-8.6168,5.6479,10.2050,-15.8723,1579.2398,270.0223,-7.2555,1573.5918,259.8173
1,Line,1.2114,,,,,,,,,,,,,,57,-0.5763,-0.8905,0.5853,-16.4486,1578.3493,270.6076,-15.8723,1579.2398,270.0223
1,Line,3.3536,,,,,,,,,,,,,,142,1.9417,-1.5164,-2.2753,-5.3989,1567.8259,260.2064,-7.3406,1569.3423,262.4817
