Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.9798,,,,,,,,,,,,,,,,90,0.0000,0.9798,0.0000,156.5292,357.4697,23.4474,156.5292,356.4899,23.4474
1,Line,4.0051,,,,,,,,,,,,,,,,84,-0.4191,-3.9720,-0.2975,139.3766,357.4697,27.4983,139.7958,361.4417,27.7958
1,Line,1.1095,,,,,,,,,,,,,,,,76,-0.2773,-1.0736,-0.0368,140.1483,383.4186,30.2019,140.4257,384.4922,30.2387
1,Line,24.5404,,,,,,,,,,,,,,,,85,-2.2385,-24.2489,-3.0357,162.0751,357.4697,22.8449,164.3136,381.7186,25.8806
1,Line,30.5512,,,,,,,,,,,,,,,,95,2.7257,-30.1250,-4.2930,148.2772,357.4697,24.9722,145.5516,387.5947,29.2652
1,Line,30.3801,,,,,,,,,,,,,,,,90,0.0000,30.1250,3.9283,162.0751,387.5947,26.7732,162.0751,357.4697,22.8449
1,Line,5.9259,,,,,,,,,,,,,,,,90,0.0000,5.8761,0.7663,164.3136,387.5947,26.6468,164.3136,381.7186,25.8806
1,Line,4.3176,,,,,,,,,,,,,,,,97,0.5306,-4.2358,-0.6462,139.8467,374.3502,29.2566,139.3160,378.5860,29.9028
1,Line,13.1189,,,,,,,,,,,,,,,,92,0.4733,-12.9158,-2.2505,162.0751,387.5947,26.7732,161.6018,400.5105,29.0237
1,Line,13.1036,,,,,,,,,,,,,,,,90,0.0000,12.9158,2.2108,164.3136,400.5105,28.8576,164.3136,387.5947,26.6468
1,Line,30.5471,,,,,,,,,,,,,,,,95,2.7614,-30.1250,-4.2410,156.5292,357.4697,23.4474,153.7678,387.5947,27.6884
1,Line,2.7978,,,,,,,,,,,,,,,,0,2.7513,0.0000,-0.5084,153.7678,356.4899,23.8731,151.0166,356.4899,24.3815
1,Line,0.9798,,,,,,,,,,,,,,,,90,0.0000,0.9798,0.0000,151.0166,357.4697,24.3815,151.0166,356.4899,24.3815
1,Line,30.3656,,,,,,,,,,,,,,,,90,0.0000,30.1250,3.8152,153.7678,387.5947,27.6884,153.7678,357.4697,23.8731
1,Line,30.5513,,,,,,,,,,,,,,,,95,2.7394,-30.1250,-4.2850,151.0166,357.4697,24.3815,148.2772,387.5947,28.6665
1,Line,2.7940,,,,,,,,,,,,,,,,0,2.7614,0.0000,-0.4257,156.5292,356.4899,23.4474,153.7678,356.4899,23.8731
1,Line,13.1104,,,,,,,,,,,,,,,,91,0.1433,-12.9158,-2.2458,156.5292,387.5947,27.3094,156.3859,400.5105,29.5553
1,Line,2.8023,,,,,,,,,,,,,,,,0,2.7394,0.0000,-0.5907,151.0166,356.4899,24.3815,148.2772,356.4899,24.9722
1,Line,24.4562,,,,,,,,,,,,,,,,90,0.0000,24.2489,3.1777,164.3136,381.7186,25.8806,164.3136,357.4697,22.7029
1,Line,30.3587,,,,,,,,,,,,,,,,90,0.0000,30.1250,3.7593,151.0166,387.5947,28.1408,151.0166,357.4697,24.3815
1,Line,30.5499,,,,,,,,,,,,,,,,95,2.7513,-30.1250,-4.2677,153.7678,357.4697,23.8731,151.0166,387.5947,28.1408
1,Line,4.0369,,,,,,,,,,,,,,,,76,-1.0091,-3.9062,-0.1393,139.1393,379.5123,30.0626,140.1483,383.4186,30.2019
1,Line,4.0270,,,,,,,,,,,,,,,,95,0.3526,-3.9720,-0.5617,140.1483,357.4697,27.2340,139.7958,361.4417,27.7958
1,Line,30.3507,,,,,,,,,,,,,,,,90,0.0000,30.1250,3.6943,148.2772,387.5947,28.6665,148.2772,357.4697,24.9722
1,Line,0.9565,,,,,,,,,,,,,,,,101,0.1768,-0.9263,-0.1598,139.3160,378.5860,29.9028,139.1393,379.5123,30.0626
1,Line,2.7908,,,,,,,,,,,,,,,,0,2.7697,0.0000,-0.3428,159.2989,356.4899,23.1046,156.5292,356.4899,23.4474
1,Line,4.3340,,,,,,,,,,,,,,,,86,-0.2873,-4.3055,-0.4049,139.8028,361.4964,27.7999,140.0902,365.8018,28.2047
1,Line,4.3133,,,,,,,,,,,,,,,,90,-0.0146,-4.2858,-0.4857,140.0902,365.8018,28.2047,140.1048,370.0876,28.6905
1,Line,13.1076,,,,,,,,,,,,,,,,87,0.6531,12.9158,2.1365,154.4209,400.5105,29.8249,153.7678,387.5947,27.6884
1,Line,30.3320,,,,,,,,,,,,,,,,90,0.0000,30.1250,3.5374,142.8413,387.5947,29.9363,142.8413,357.4697,26.3989
1,Line,0.6293,,,,,,,,,,,,,,,,180,0.5954,0.0000,-0.2039,140.1483,356.4899,27.2340,139.5529,356.4899,27.4379
1,Line,0.6391,,,,,,,,,,,,,,,,180,-0.6314,0.0000,0.0992,153.7895,400.5105,29.9241,154.4209,400.5105,29.8249
1,Line,0.6391,,,,,,,,,,,,,,,,180,-0.6382,0.0000,0.0344,162.2389,400.5105,28.9731,162.8771,400.5105,28.9387
1,Line,13.1206,,,,,,,,,,,,,,,,86,-0.8020,-12.9158,-2.1655,162.0751,387.5947,26.7732,162.8771,400.5105,28.9387
1,Line,13.1079,,,,,,,,,,,,,,,,90,-0.0217,-12.9158,-2.2357,153.7678,387.5947,27.6884,153.7895,400.5105,29.9241
1,Line,0.0552,,,,,,,,,,,,,,,,83,-0.0071,-0.0546,-0.0041,139.7958,361.4417,27.7958,139.8028,361.4964,27.7999
