Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,3.0103,,,,,,,,,,,,,,,,82,-0.4366,-2.9783,-0.0342,93.8053,1001.7860,119.8291,94.2419,1004.7643,119.8633
1,Line,6.3988,,,,,,,,,,,,,,,,82,-0.9318,-6.3306,0.0153,94.2419,1004.7643,119.8633,95.1737,1011.0950,119.8480
1,Line,10.4338,,,,,,,,,,,,,,,,82,-1.5221,-10.3218,0.0955,91.2006,984.0796,119.8396,92.7227,994.4014,119.7442
1,Line,32.0092,,,,,,,,,,,,,,,,88,1.3613,31.9803,0.0000,94.3093,1020.7107,275.1225,92.9479,988.7304,275.1225
1,Line,0.3497,,,,,,,,,,,,,,,,87,-0.0185,-0.3490,0.0117,91.1821,983.7306,119.8513,91.2006,984.0796,119.8396
1,Line,15.3670,,,,,,,,,,,,,,,,87,-0.7666,-14.9097,3.6412,95.6651,1046.1205,270.3314,96.4317,1061.0302,266.6903
1,Line,1.5331,,,,,,,,,,,,,,,,0,1.5331,0.0000,0.0000,96.4317,1031.2108,273.9726,94.8986,1031.2108,273.9726
1,Line,10.4478,,,,,,,,,,,,,,,,88,0.2168,5.1169,9.1064,93.5515,971.4095,278.4140,93.3347,966.2926,269.3075
1,Line,5.6952,,,,,,,,,,,,,,,,82,-0.8380,-5.6278,0.2472,95.1737,1011.0950,119.8480,96.0117,1016.7228,119.6007
1,Line,0.0664,,,,,,,,,,,,,,,,92,0.0022,-0.0663,0.0030,89.8708,884.5461,123.8265,89.8687,884.6124,123.8235
1,Line,0.2653,,,,,,,,,,,,,,,,88,-0.0112,-0.2649,0.0068,88.1172,912.8091,122.3425,88.1284,913.0741,122.3357
1,Line,0.0776,,,,,,,,,,,,,,,,87,-0.0046,-0.0774,0.0025,88.7313,965.9309,120.0606,88.7359,966.0083,120.0581
1,Line,54.4203,,,,,,,,,,,,,,,,90,-0.1824,-28.4768,-46.3746,93.4520,871.0824,125.2374,93.6344,899.5592,171.6120
1,Line,0.0823,,,,,,,,,,,,,,,,90,0.0002,-0.0823,0.0018,93.4778,871.0856,125.2427,93.4775,871.1679,125.2409
1,Line,5.1666,,,,,,,,,,,,,,,,88,0.1072,2.5304,4.5032,93.6721,974.2550,283.4780,93.5648,971.7246,278.9748
1,Line,16.6307,,,,,,,,,,,,,,,,89,-0.1889,-16.6135,0.7334,88.5424,949.3174,120.7940,88.7313,965.9309,120.0606
1,Line,4.9252,,,,,,,,,,,,,,,,91,-0.0932,4.9243,0.0000,92.9479,988.7304,275.1225,93.0411,983.8062,275.1225
1,Line,28.2100,,,,,,,,,,,,,,,,94,1.7498,-28.1169,1.4776,89.8687,884.6124,123.8235,88.1189,912.7293,122.3459
1,Line,0.0799,,,,,,,,,,,,,,,,91,0.0016,-0.0798,0.0033,88.1189,912.7293,122.3459,88.1172,912.8091,122.3425
1,Line,0.0908,,,,,,,,,,,,,,,,94,0.0063,-0.0905,0.0049,93.4520,871.0824,125.2374,93.4457,871.1728,125.2325
1,Line,13.9140,,,,,,,,,,,,,,,,105,3.5748,-13.3732,1.4060,93.4457,871.1728,125.2325,89.8708,884.5461,123.8265
