Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0317,,,,,,,,,,180,-0.0275,0.0000,-0.0159,-6.0405,9.9421,1.6645,-6.0130,9.9421,1.6804
1,Line,0.3737,,,,,,,,,,0,0.1975,0.0000,-0.3172,-6.0130,9.9421,1.6804,-6.2105,9.9421,1.9976
1,Line,0.2622,,,,,,,,,,86,0.0195,0.2593,-0.0339,2.9821,10.5323,2.1039,2.9626,10.2730,2.1378
1,Arc,0.1831,0.0007,3.3123,10.2730,1.5321,0.6994,120,15,,,,,,,,,,,,
1,Line,0.1353,,,,,,,,,,257,-0.0270,-0.1136,0.0683,1.4215,9.4894,0.6067,1.4485,9.6030,0.5383
1,Line,0.0702,,,,,,,,,,0,0.0608,0.0000,-0.0351,3.6607,8.9278,1.9705,3.6000,8.9278,2.0055
1,Line,0.0318,,,,,,,,,,112,-0.0069,0.0174,0.0257,5.6929,9.1372,2.1517,5.6998,9.1198,2.1260
1,Line,0.0317,,,,,,,,,,0,0.0275,0.0000,-0.0159,3.4300,8.9278,1.6724,3.4025,8.9278,1.6883
1,Line,0.3737,,,,,,,,,,180,-0.1975,0.0000,-0.3172,3.4025,8.9278,1.6883,3.6000,8.9278,2.0055
1,Arc,0.1631,0.0006,5.8611,9.1198,1.5241,0.6231,45,15,,,,,,,,,,,,
1,Line,0.1373,,,,,,,,,,25,0.1221,0.0560,-0.0283,1.3215,9.5648,0.4256,1.1994,9.5088,0.4539
1,Arc,0.1631,0.0006,5.8611,9.1198,1.5241,0.6231,60,15,,,,,,,,,,,,
1,Line,0.0317,,,,,,,,,,127,-0.0133,0.0174,0.0230,5.5362,9.1372,2.0868,5.5495,9.1198,2.0638
1,Line,0.2711,,,,,,,,,,79,0.0528,0.2658,-0.0059,0.4466,4.0310,3.5208,0.3938,3.7652,3.5266
1,Line,0.1395,,,,,,,,,,99,-0.0222,0.1378,-0.0018,-1.5748,9.9356,0.4924,-1.5526,9.7978,0.4942
