Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,145,-0.0013,0.0009,-0.0015,9.2864,6.3754,0.8474,0.0829,9.3363,6.3399,0.9034
1,Line,,,,,,,41,0.0010,0.0009,0.0011,9.3363,6.3399,0.9034,0.0654,9.2986,6.3072,0.8611
1,Line,,,,,,,0,-0.0006,0.0000,0.0005,9.3141,6.3399,0.9232,0.0297,9.3363,6.3399,0.9034
1,Line,,,,,,,124,0.0009,-0.0013,0.0010,9.3363,6.3399,0.9034,0.0706,9.3030,6.3899,0.8661
1,Line,,,,,,,124,-0.0004,0.0006,-0.0004,9.6916,6.3900,0.5199,0.0297,9.7056,6.3690,0.5356
1,Line,,,,,,,75,-0.0003,-0.0011,-0.0003,9.6801,6.3468,0.5070,0.0465,9.6916,6.3900,0.5199
1,Line,,,,,,,41,0.0004,0.0004,0.0005,9.3030,6.3899,0.8661,0.0289,9.2864,6.3754,0.8474
1,Line,,,,,,,41,0.0007,0.0006,0.0008,9.2983,6.3636,0.9055,0.0481,9.2706,6.3395,0.8744
1,Line,,,,,,,0,-0.0007,0.0000,0.0006,9.2733,6.3636,0.9278,0.0335,9.2983,6.3636,0.9055
1,Line,,,,,,,84,-0.0001,-0.0006,-0.0014,9.2706,6.3395,0.8744,0.0586,9.2733,6.3636,0.9278
1,Line,,,,,,,69,-0.0006,-0.0015,-0.0007,9.2764,6.3072,0.8809,0.0653,9.2983,6.3636,0.9055
1,Line,,,,,,,65,-0.0004,-0.0009,-0.0016,9.2986,6.3072,0.8611,0.0719,9.3141,6.3399,0.9232
1,Line,,,,,,,41,0.0010,0.0009,0.0011,9.3141,6.3399,0.9232,0.0654,9.2764,6.3072,0.8809
1,Line,,,,,,,124,-0.0004,0.0006,-0.0005,9.2983,6.3636,0.9055,0.0335,9.3141,6.3399,0.9232
1,Line,,,,,,,41,0.0007,0.0006,0.0008,9.7056,6.3690,0.5356,0.0443,9.6801,6.3468,0.5070
1,Line,,,,,,,97,0.0002,-0.0017,-0.0015,8.8233,6.3266,1.3781,0.0873,8.8149,6.3916,1.4358
1,Line,,,,,,,69,0.0007,0.0017,0.0007,8.8149,6.3916,1.4358,0.0750,8.7900,6.3266,1.4078
1,Line,,,,,,,169,-0.0020,0.0004,-0.0001,8.7402,6.4060,1.4302,0.0763,8.8149,6.3916,1.4358
