Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,20.1974,,,,,,,,,,,,,,111,-5.3150,13.5433,0.0000,912.1317,745.7353,82.2806,919.5102,726.9338,82.2806
1,Line,19.5872,,,,,,,,,,,,,,106,3.8189,-13.5827,0.0000,928.3643,727.2618,67.7422,923.0628,746.1178,67.7422
1,Line,8.7561,,,,,,,,,,,,,,2,2.9921,0.1181,-5.5512,923.0628,746.1178,67.7422,918.9090,745.9539,75.4486
1,Line,117.6872,,,,,,,,,,,,,,2,-116.0319,-3.6260,19.3320,489.2669,751.2938,89.5176,605.2989,754.9198,70.1856
1,Line,5.8115,,,,,,,,,,,,,,112,-1.2598,3.1890,-2.4016,457.9929,650.6350,28.0625,459.7418,646.2079,31.3964
1,Line,11.3884,,,,,,,,,,,,,,42,3.8583,3.4252,-6.3780,465.0980,650.9629,22.5423,459.7418,646.2079,31.3964
1,Line,8.8678,,,,,,,,,,,,,,151,-5.1181,2.8740,2.5197,452.6366,650.1977,34.8944,459.7418,646.2079,31.3964
1,Line,5.4488,,,,,,,,,,,,,,133,-2.6378,2.8740,0.4331,448.9747,649.6512,42.4915,452.6366,645.6613,41.8903
1,Line,5.4944,,,,,,,,,,,,,,125,-2.2047,3.1102,-1.0630,452.6366,650.1977,34.8944,455.6973,645.8800,36.3701
1,Line,7.2628,,,,,,,,,,,,,,139,3.8189,-3.3465,1.2598,470.3996,646.3172,24.2912,465.0980,650.9629,22.5423
1,Line,6.3795,,,,,,,,,,,,,,82,0.4724,3.3858,-3.0709,471.0555,651.0176,20.0281,470.3996,646.3172,24.2912
1,Line,7.5993,,,,,,,,,,,,,,139,-3.9370,3.3858,-1.7323,471.0555,651.0176,20.0281,476.5210,646.3172,22.4330
1,Line,8.4433,,,,,,,,,,,,,,141,4.3307,-3.5039,2.4409,482.9157,646.1532,21.8318,476.9036,651.0176,18.4431
1,Line,6.6207,,,,,,,,,,,,,,85,0.2756,3.3071,-3.4252,465.0980,650.9629,22.5423,464.7155,646.3719,27.2973
1,Line,6.2706,,,,,,,,,,,,,,88,-0.1181,-3.3465,3.0315,482.9157,646.1532,21.8318,483.0797,650.7989,17.6233
1,Line,7.8510,,,,,,,,,,,,,,119,1.4567,-2.6772,-4.7638,450.7237,643.7484,60.7464,448.7014,647.4650,67.3596
1,Line,5.8356,,,,,,,,,,,,,,131,-2.7559,3.1496,0.3937,448.7014,647.4650,67.3596,452.5273,643.0925,66.8131
1,Line,6.0094,,,,,,,,,,,,,,128,-2.2835,2.9134,2.2441,452.3634,646.6998,75.5579,455.5334,642.6553,72.4426
1,Line,4.8977,,,,,,,,,,,,,,103,-0.6693,2.9528,1.8110,474.9360,644.7322,87.4182,475.8651,640.6330,84.9040
1,Line,9.4611,,,,,,,,,,,,,,93,0.1181,-2.5984,-6.2992,452.5273,643.0925,66.8131,452.3634,646.6998,75.5579
1,Line,6.0884,,,,,,,,,,,,,,129,-2.6772,3.3071,-1.0630,447.0071,648.3394,59.2707,450.7237,643.7484,60.7464
1,Line,6.0972,,,,,,,,,,,,,,134,-2.7165,2.8346,1.9685,447.0071,649.0500,50.7444,450.7783,645.1148,48.0117
1,Line,9.8431,,,,,,,,,,,,,,151,4.8425,-2.7165,-4.4094,455.6973,645.8800,36.3701,448.9747,649.6512,42.4915
1,Line,11.0259,,,,,,,,,,,,,,149,4.0551,-2.4409,-6.3780,452.6366,645.6613,41.8903,447.0071,649.0500,50.7444
1,Line,12.3039,,,,,,,,,,,,,,139,2.7165,-2.3228,-8.1102,450.7783,645.1148,48.0117,447.0071,648.3394,59.2707
1,Line,6.9972,,,,,,,,,,,,,,129,-2.2441,2.7953,3.5433,447.0071,648.3394,59.2707,450.1225,644.4589,54.3517
1,Line,6.1773,,,,,,,,,,,,,,85,-0.2756,-3.3858,2.8740,476.5210,646.3172,22.4330,476.9036,651.0176,18.4431
1,Line,6.1547,,,,,,,,,,,,,,88,0.1575,4.0945,1.6929,483.1343,651.8374,24.1819,482.9157,646.1532,21.8318
1,Line,6.4250,,,,,,,,,,,,,,179,4.6063,-0.1181,-0.4331,482.9157,646.1532,21.8318,476.5210,646.3172,22.4330
1,Line,8.7902,,,,,,,,,,,,,,40,-4.7638,-3.9764,-1.2598,476.5210,646.3172,22.4330,483.1343,651.8374,24.1819
1,Line,6.2768,,,,,,,,,,,,,,175,-4.2520,0.3543,-1.4961,464.5515,641.3982,81.4607,470.4543,640.9063,83.5376
1,Line,5.8746,,,,,,,,,,,,,,179,-4.2126,0.0787,0.3937,477.2862,651.9467,24.7285,483.1343,651.8374,24.1819
1,Line,5.8277,,,,,,,,,,,,,,179,-4.0157,0.0787,1.2205,471.7113,652.0560,26.4228,477.2862,651.9467,24.7285
1,Line,5.7456,,,,,,,,,,,,,,1,-3.7402,-0.0394,1.7717,466.5191,652.0014,28.8823,471.7113,652.0560,26.4228
1,Line,9.0563,,,,,,,,,,,,,,39,-5.0394,-4.0945,0.6299,464.7155,646.3719,27.2973,471.7113,652.0560,26.4228
1,Line,6.3972,,,,,,,,,,,,,,0,4.4094,0.0000,-1.3386,476.5210,646.3172,22.4330,470.3996,646.3172,24.2912
1,Line,8.9055,,,,,,,,,,,,,,39,-4.9606,-4.0551,-0.3150,470.3996,646.3172,24.2912,477.2862,651.9467,24.7285
1,Line,6.1275,,,,,,,,,,,,,,82,0.5512,4.0551,1.6535,477.2862,651.9467,24.7285,476.5210,646.3172,22.4330
1,Line,6.8766,,,,,,,,,,,,,,177,-4.9213,0.2362,-0.5118,475.8651,640.6330,84.9040,482.6971,640.3051,85.6145
1,Line,7.2149,,,,,,,,,,,,,,79,-0.9055,-4.8819,1.5354,475.8651,640.6330,84.9040,477.1222,647.4103,82.7725
1,Line,9.4678,,,,,,,,,,,,,,128,4.0157,-5.1181,2.0472,482.6971,640.3051,85.6145,477.1222,647.4103,82.7725
1,Line,7.2124,,,,,,,,,,,,,,88,-0.1969,-4.9213,1.6535,482.6971,640.3051,85.6145,482.9703,647.1370,83.3190
1,Line,5.8800,,,,,,,,,,,,,,177,4.2126,-0.1969,0.3937,482.9703,647.1370,83.3190,477.1222,647.4103,82.7725
1,Line,5.8520,,,,,,,,,,,,,,177,4.0157,-0.2362,1.2598,477.1222,647.4103,82.7725,471.5474,647.7382,81.0235
1,Line,5.8063,,,,,,,,,,,,,,176,3.7008,-0.2756,1.9291,471.5474,647.7382,81.0235,466.4098,648.1208,78.3454
1,Line,9.7656,,,,,,,,,,,,,,119,2.9134,-5.1969,3.7402,470.4543,640.9063,83.5376,466.4098,648.1208,78.3454
1,Line,7.3614,,,,,,,,,,,,,,81,-0.7874,-4.9213,1.8110,470.4543,640.9063,83.5376,471.5474,647.7382,81.0235
1,Line,9.1753,,,,,,,,,,,,,,121,3.1102,-5.1181,2.7953,475.8651,640.6330,84.9040,471.5474,647.7382,81.0235
1,Line,5.5874,,,,,,,,,,,,,,177,-3.8976,0.1969,-0.9843,470.4543,640.9063,83.5376,475.8651,640.6330,84.9040
1,Line,7.0556,,,,,,,,,,,,,,40,-3.2283,-2.7559,-2.7953,470.4543,640.9063,83.5376,474.9360,644.7322,87.4182
1,Line,7.2727,,,,,,,,,,,,,,35,4.2913,2.9921,0.2756,496.6888,648.3394,87.8007,490.7314,644.1856,87.4182
1,Line,4.5222,,,,,,,,,,,,,,82,-0.4331,-3.1102,-0.8661,490.7314,644.1856,87.4182,491.3326,648.5034,88.6206
1,Line,5.2029,,,,,,,,,,,,,,179,3.7008,-0.0394,-0.5906,495.8690,644.1310,86.5983,490.7314,644.1856,87.4182
1,Line,9.4408,,,,,,,,,,,,,,26,6.1024,2.9921,0.2362,491.3326,648.5034,88.6206,482.8610,644.3496,88.2926
1,Line,4.4530,,,,,,,,,,,,,,79,0.5906,3.0315,0.8661,496.6888,648.3394,87.8007,495.8690,644.1310,86.5983
1,Line,3.4808,,,,,,,,,,,,,,66,1.0236,2.2835,0.1575,509.4782,652.0560,28.2811,508.0571,648.8860,28.0625
1,Line,8.4733,,,,,,,,,,,,,,167,-2.6378,0.5906,-5.4724,513.3587,648.1208,34.8944,517.0206,647.3010,42.4915
1,Line,8.6670,,,,,,,,,,,,,,116,-1.4173,2.9528,-5.3150,515.0530,651.4001,35.1130,517.0206,647.3010,42.4915
1,Line,3.6976,,,,,,,,,,,,,,63,1.2205,2.3622,0.1575,515.0530,651.4001,35.1130,513.3587,648.1208,34.8944
1,Line,8.6814,,,,,,,,,,,,,,172,-3.8189,0.5512,-4.9213,508.0571,648.8860,28.0625,513.3587,648.1208,34.8944
1,Line,8.6186,,,,,,,,,,,,,,135,-2.7953,2.8346,-4.7638,509.4782,652.0560,28.2811,513.3587,648.1208,34.8944
1,Line,6.1238,,,,,,,,,,,,,,176,-4.2520,0.2756,-1.1417,489.2010,650.5803,18.4431,495.1038,650.1977,20.0281
1,Line,3.2418,,,,,,,,,,,,,,77,0.5118,2.1654,-0.7087,495.8143,653.2038,19.0443,495.1038,650.1977,20.0281
1,Line,3.1416,,,,,,,,,,,,,,82,0.3150,2.1260,-0.7087,489.6383,653.5317,17.4593,489.2010,650.5803,18.4431
1,Line,6.1799,,,,,,,,,,,,,,178,-4.4094,0.1575,-0.5906,483.0797,650.7989,17.6233,489.2010,650.5803,18.4431
1,Line,6.8983,,,,,,,,,,,,,,149,3.9370,-2.4016,1.8504,495.1038,650.1977,20.0281,489.6383,653.5317,17.4593
1,Line,6.4849,,,,,,,,,,,,,,175,-4.2913,0.3543,-1.8110,495.1038,650.1977,20.0281,501.0613,649.7058,22.5423
1,Line,8.9110,,,,,,,,,,,,,,147,-4.2913,2.7559,-3.8976,502.0997,652.7119,22.6516,508.0571,648.8860,28.0625
1,Line,7.9205,,,,,,,,,,,,,,179,5.6693,-0.1181,-0.6299,490.7314,644.1856,87.4182,482.8610,644.3496,88.2926
1,Line,8.9491,,,,,,,,,,,,,,173,-5.0394,0.5906,-3.9764,501.0613,649.7058,22.5423,508.0571,648.8860,28.0625
1,Line,7.2112,,,,,,,,,,,,,,146,-3.7795,2.5197,-2.5197,495.8143,653.2038,19.0443,501.0613,649.7058,22.5423
1,Line,3.1822,,,,,,,,,,,,,,71,0.7480,2.1654,0.0787,502.0997,652.7119,22.6516,501.0613,649.7058,22.5423
1,Line,3.8786,,,,,,,,,,,,,,61,1.3386,2.4409,0.2362,518.8789,650.6896,42.8194,517.0206,647.3010,42.4915
1,Line,5.0220,,,,,,,,,,,,,,55,-2.0866,-2.9528,0.1181,505.1604,644.2403,82.3899,508.0571,648.3394,82.2259
1,Line,8.8537,,,,,,,,,,,,,,147,-5.2362,3.3858,-1.3386,452.3634,646.6998,75.5579,459.6325,641.9994,77.4162
1,Line,12.9048,,,,,,,,,,,,,,23,7.1654,3.1102,-5.0394,515.1077,648.5581,75.3940,505.1604,644.2403,82.3899
1,Line,4.3378,,,,,,,,,,,,,,67,1.2205,2.8740,-0.1181,515.1077,648.5581,75.3940,513.4134,644.5682,75.5579
1,Line,10.7189,,,,,,,,,,,,,,2,5.9449,0.2362,-4.9213,513.4134,644.5682,75.5579,505.1604,644.2403,82.3899
1,Line,5.9957,,,,,,,,,,,,,,132,2.8346,-3.1890,-0.6693,464.5515,641.3982,81.4607,460.6163,645.8253,82.3899
1,Line,9.1152,,,,,,,,,,,,,,150,-5.5906,3.1890,1.2992,474.9360,644.7322,87.4182,482.6971,640.3051,85.6145
1,Line,5.1946,,,,,,,,,,,,,,98,0.4331,-2.9921,-2.2047,470.4543,640.9063,83.5376,469.8531,645.0601,86.5983
1,Line,4.8536,,,,,,,,,,,,,,88,0.1181,2.9134,1.9291,482.8610,644.3496,88.2926,482.6971,640.3051,85.6145
1,Line,11.0589,,,,,,,,,,,,,,153,7.0866,-3.5433,0.8268,470.4543,640.9063,83.5376,460.6163,645.8253,82.3899
1,Line,10.1791,,,,,,,,,,,,,,175,-6.6535,0.5512,-3.0315,460.6163,645.8253,82.3899,469.8531,645.0601,86.5983
1,Line,8.5560,,,,,,,,,,,,,,86,0.0394,0.5118,-6.1417,518.9336,646.5358,50.7444,518.8789,645.8253,59.2707
1,Line,9.4592,,,,,,,,,,,,,,65,1.4567,3.0709,-5.9055,520.9011,650.0884,51.0724,518.8789,645.8253,59.2707
1,Line,4.0743,,,,,,,,,,,,,,61,1.4173,2.5591,0.2362,520.9011,650.0884,51.0724,518.9336,646.5358,50.7444
1,Line,8.5062,,,,,,,,,,,,,,158,-1.3780,0.5512,-5.9449,517.0206,647.3010,42.4915,518.9336,646.5358,50.7444
1,Line,8.9478,,,,,,,,,,,,,,91,-0.0394,2.9921,-5.7087,518.8789,650.6896,42.8194,518.9336,646.5358,50.7444
1,Line,4.1628,,,,,,,,,,,,,,62,1.4173,2.6378,0.1575,520.8465,649.4872,59.4893,518.8789,645.8253,59.2707
1,Line,9.0180,,,,,,,,,,,,,,8,2.6772,0.3937,-5.9055,517.1299,645.1148,67.3596,513.4134,644.5682,75.5579
1,Line,10.5896,,,,,,,,,,,,,,38,4.0157,3.1496,-5.6693,518.9882,648.9407,67.6876,513.4134,644.5682,75.5579
1,Line,4.2659,,,,,,,,,,,,,,64,1.3386,2.7559,0.2362,518.9882,648.9407,67.6876,517.1299,645.1148,67.3596
1,Line,8.3064,,,,,,,,,,,,,,22,1.2598,0.5118,-5.8268,518.8789,645.8253,59.2707,517.1299,645.1148,67.3596
1,Line,9.7403,,,,,,,,,,,,,,50,2.6772,3.1496,-5.6693,520.8465,649.4872,59.4893,517.1299,645.1148,67.3596
1,Line,6.2608,,,,,,,,,,,,,,77,0.9449,4.1339,1.5354,471.7113,652.0560,26.4228,470.3996,646.3172,24.2912
1,Line,3.4812,,,,,,,,,,,,,,109,0.8268,-2.3622,-0.1575,457.9929,650.6350,28.0625,456.8451,653.9143,28.2811
1,Line,10.2153,,,,,,,,,,,,,,156,4.8819,-2.1260,-5.0787,457.9929,650.6350,28.0625,451.2156,653.5864,35.1130
1,Line,5.1591,,,,,,,,,,,,,,176,3.6614,-0.2362,0.5906,474.9360,644.7322,87.4182,469.8531,645.0601,86.5983
1,Line,6.6415,,,,,,,,,,,,,,40,-3.5039,-2.9134,-1.4567,469.8531,645.0601,86.5983,474.7174,649.1046,88.6206
1,Line,4.5400,,,,,,,,,,,,,,93,-0.1575,3.1496,0.8661,474.7174,649.1046,88.6206,474.9360,644.7322,87.4182
1,Line,8.6923,,,,,,,,,,,,,,5,-3.8583,-0.3150,4.9213,452.6366,650.1977,34.8944,457.9929,650.6350,28.0625
1,Line,3.9264,,,,,,,,,,,,,,115,1.1811,-2.5591,-0.2362,448.9747,649.6512,42.4915,447.3351,653.2038,42.8194
1,Line,9.8188,,,,,,,,,,,,,,140,2.6378,-2.2047,-6.1811,448.9747,649.6512,42.4915,445.3128,652.7119,51.0724
1,Line,8.4513,,,,,,,,,,,,,,8,-2.6378,-0.3937,5.4724,448.9747,649.6512,42.4915,452.6366,650.1977,34.8944
1,Line,3.6810,,,,,,,,,,,,,,113,1.0236,-2.4409,-0.1575,452.6366,650.1977,34.8944,451.2156,653.5864,35.1130
1,Line,9.9974,,,,,,,,,,,,,,150,3.8189,-2.1654,-5.7087,452.6366,650.1977,34.8944,447.3351,653.2038,42.8194
1,Line,6.4664,,,,,,,,,,,,,,1,-4.2913,-0.0394,1.8110,465.0980,650.9629,22.5423,471.0555,651.0176,20.0281
1,Line,3.1705,,,,,,,,,,,,,,105,0.5906,-2.2047,-0.0787,465.0980,650.9629,22.5423,464.2782,654.0236,22.6516
1,Line,7.8645,,,,,,,,,,,,,,156,4.8819,-2.1654,-1.8898,471.0555,651.0176,20.0281,464.2782,654.0236,22.6516
1,Line,3.1154,,,,,,,,,,,,,,93,0.1181,-2.1260,0.7087,476.9036,651.0176,18.4431,476.7396,653.9689,17.4593
1,Line,3.2611,,,,,,,,,,,,,,100,0.3937,-2.2047,0.7087,471.0555,651.0176,20.0281,470.5089,654.0783,19.0443
1,Line,10.4764,,,,,,,,,,,,,,160,5.9449,-2.1260,-4.1339,465.0980,650.9629,22.5423,456.8451,653.9143,28.2811
1,Line,7.9823,,,,,,,,,,,,,,177,5.7087,-0.2756,0.6299,482.8610,644.3496,88.2926,474.9360,644.7322,87.4182
1,Line,4.4044,,,,,,,,,,,,,,97,0.3543,-3.0315,-0.8661,469.8531,645.0601,86.5983,469.3612,649.2686,87.8007
1,Line,4.5377,,,,,,,,,,,,,,88,0.1181,3.1496,0.8661,483.0250,648.7220,89.4951,482.8610,644.3496,88.2926
1,Line,9.0035,,,,,,,,,,,,,,3,-5.1181,-0.2362,3.9764,457.9929,650.6350,28.0625,465.0980,650.9629,22.5423
1,Line,9.2555,,,,,,,,,,,,,,26,-5.8268,-2.8740,-1.4961,474.9360,644.7322,87.4182,483.0250,648.7220,89.4951
1,Line,8.5055,,,,,,,,,,,,,,17,-1.4173,-0.4331,5.9449,447.0071,649.0500,50.7444,448.9747,649.6512,42.4915
1,Line,5.9800,,,,,,,,,,,,,,178,-4.2913,0.1181,0.3543,485.3205,714.8003,92.6104,491.2780,714.6364,92.1185
1,Line,33.7959,,,,,,,,,,,,,,80,4.2520,23.9370,-1.2598,498.4378,714.3631,90.4789,492.5350,681.1326,92.2278
1,Line,33.9958,,,,,,,,,,,,,,78,5.1181,23.9370,-0.7087,491.2780,714.6364,92.1185,484.1728,681.4059,93.1023
1,Line,5.0083,,,,,,,,,,,,,,122,-1.8898,3.0709,-0.1181,457.9929,650.0884,82.2259,460.6163,645.8253,82.3899
1,Line,10.7495,,,,,,,,,,,,,,174,5.9449,-0.6299,4.9213,460.6163,645.8253,82.3899,452.3634,646.6998,75.5579
1,Line,33.5275,,,,,,,,,,,,,,92,0.9055,-24.1339,0.0787,492.5350,681.1326,92.2278,491.2780,714.6364,92.1185
1,Line,33.4566,,,,,,,,,,,,,,89,-0.5118,-24.0945,0.0000,505.8163,680.6407,87.9101,506.5268,714.0898,87.9101
1,Line,34.3026,,,,,,,,,,,,,,82,3.3858,23.9764,-4.9213,518.8242,713.6526,75.4486,514.1239,680.3675,82.2806
1,Line,34.5582,,,,,,,,,,,,,,77,5.6693,23.8976,-4.0551,513.6866,713.8165,82.2806,505.8163,680.6407,87.9101
1,Line,34.0441,,,,,,,,,,,,,,78,5.1969,23.8976,-1.8110,506.5268,714.0898,87.9101,499.3123,680.9140,90.4242
1,Line,33.4605,,,,,,,,,,,,,,91,0.6299,-24.0945,-0.0394,499.3123,680.9140,90.4242,498.4378,714.3631,90.4789
1,Line,4.1401,,,,,,,,,,,,,,114,1.2205,-2.7165,-0.1575,447.0071,648.3394,59.2707,445.3128,652.1107,59.4893
1,Line,8.9756,,,,,,,,,,,,,,88,-0.0787,-2.2441,-6.0630,447.0071,648.3394,59.2707,447.1164,651.4548,67.6876
1,Line,8.5558,,,,,,,,,,,,,,90,0.0000,-0.5118,6.1417,447.0071,648.3394,59.2707,447.0071,649.0500,50.7444
1,Line,4.0482,,,,,,,,,,,,,,115,1.2205,-2.6378,-0.2362,447.0071,649.0500,50.7444,445.3128,652.7119,51.0724
1,Line,9.4187,,,,,,,,,,,,,,119,1.2205,-2.2047,-6.2992,447.0071,649.0500,50.7444,445.3128,652.1107,59.4893
1,Line,8.3107,,,,,,,,,,,,,,153,1.2205,-0.6299,5.8268,448.7014,647.4650,67.3596,447.0071,648.3394,59.2707
1,Line,4.3416,,,,,,,,,,,,,,109,1.0236,-2.9528,0.1181,452.3634,646.6998,75.5579,450.9423,650.7989,75.3940
1,Line,9.3614,,,,,,,,,,,,,,31,-4.0551,-2.4409,-4.8031,452.3634,646.6998,75.5579,457.9929,650.0884,82.2259
1,Line,9.0115,,,,,,,,,,,,,,168,2.6378,-0.5512,5.9055,452.3634,646.6998,75.5579,448.7014,647.4650,67.3596
1,Line,4.3056,,,,,,,,,,,,,,112,1.1417,-2.8740,-0.2362,448.7014,647.4650,67.3596,447.1164,651.4548,67.6876
1,Line,8.9826,,,,,,,,,,,,,,56,-1.6142,-2.4016,-5.7874,448.7014,647.4650,67.3596,450.9423,650.7989,75.3940
1,Line,7.1149,,,,,,,,,,,,,,154,-4.6063,2.2047,0.4331,470.5089,654.0783,19.0443,476.9036,651.0176,18.4431
1,Line,9.6183,,,,,,,,,,,,,,53,-3.4252,-4.4882,4.0157,450.7783,645.1148,48.0117,455.5334,651.3455,42.4368
1,Line,6.4031,,,,,,,,,,,,,,63,2.0866,4.0945,0.3937,455.5334,651.3455,42.4368,452.6366,645.6613,41.8903
1,Line,5.8392,,,,,,,,,,,,,,13,-1.2205,-0.2756,4.0157,453.8390,650.9629,48.0117,455.5334,651.3455,42.4368
1,Line,6.4052,,,,,,,,,,,,,,66,1.8504,4.1732,0.6693,458.2661,651.6734,37.2992,455.6973,645.8800,36.3701
1,Line,6.3157,,,,,,,,,,,,,,4,2.2047,0.1575,-3.9764,455.6973,645.8800,36.3701,452.6366,645.6613,41.8903
1,Line,6.4205,,,,,,,,,,,,,,16,1.3386,0.3937,-4.4094,452.6366,645.6613,41.8903,450.7783,645.1148,48.0117
1,Line,6.4075,,,,,,,,,,,,,,45,0.4724,0.4724,-4.5669,450.7783,645.1148,48.0117,450.1225,644.4589,54.3517
1,Line,5.8399,,,,,,,,,,,,,,138,0.3937,-0.3543,4.1732,453.7844,650.0338,59.5439,453.2378,650.5257,53.7505
1,Line,6.6006,,,,,,,,,,,,,,62,2.2047,4.2126,0.0000,453.8390,650.9629,48.0117,450.7783,645.1148,48.0117
1,Line,5.7868,,,,,,,,,,,,,,36,-0.4331,-0.3150,4.1339,453.2378,650.5257,53.7505,453.8390,650.9629,48.0117
1,Line,9.8138,,,,,,,,,,,,,,60,-2.6772,-4.6850,4.5669,450.1225,644.4589,54.3517,453.8390,650.9629,48.0117
1,Line,6.1202,,,,,,,,,,,,,,72,1.2992,4.0551,1.1417,466.5191,652.0014,28.8823,464.7155,646.3719,27.2973
1,Line,6.4472,,,,,,,,,,,,,,2,3.5827,0.1181,-2.9528,464.7155,646.3719,27.2973,459.7418,646.2079,31.3964
1,Line,9.2637,,,,,,,,,,,,,,41,-4.8819,-4.1732,1.8110,459.7418,646.2079,31.3964,466.5191,652.0014,28.8823
1,Line,6.4303,,,,,,,,,,,,,,179,4.0945,-0.0394,-2.1654,470.3996,646.3172,24.2912,464.7155,646.3719,27.2973
1,Line,6.0014,,,,,,,,,,,,,,1,-3.2283,-0.0787,2.8740,462.0373,651.8920,32.8721,466.5191,652.0014,28.8823
1,Line,5.8197,,,,,,,,,,,,,,3,-2.7165,-0.1575,3.1890,458.2661,651.6734,37.2992,462.0373,651.8920,32.8721
1,Line,5.8284,,,,,,,,,,,,,,7,-1.9685,-0.2362,3.7008,455.5334,651.3455,42.4368,458.2661,651.6734,37.2992
1,Line,9.4294,,,,,,,,,,,,,,47,-4.0551,-4.3307,3.3071,452.6366,645.6613,41.8903,458.2661,651.6734,37.2992
1,Line,6.4189,,,,,,,,,,,,,,5,2.9134,0.2362,-3.5827,459.7418,646.2079,31.3964,455.6973,645.8800,36.3701
1,Line,9.4115,,,,,,,,,,,,,,43,-4.5669,-4.3307,2.5197,455.6973,645.8800,36.3701,462.0373,651.8920,32.8721
1,Line,6.3053,,,,,,,,,,,,,,68,1.6535,4.0945,1.0630,462.0373,651.8920,32.8721,459.7418,646.2079,31.3964
1,Line,10.0596,,,,,,,,,,,,,,70,-1.8110,-4.8819,5.0394,450.7237,643.7484,60.7464,453.2378,650.5257,53.7505
1,Line,5.8463,,,,,,,,,,,,,,174,3.2677,-0.3150,2.6378,466.4098,648.1208,78.3454,461.8734,648.5581,74.6835
1,Line,10.2160,,,,,,,,,,,,,,111,1.9291,-5.1575,4.8819,464.5515,641.3982,81.4607,461.8734,648.5581,74.6835
1,Line,7.6389,,,,,,,,,,,,,,75,-1.3386,-4.8425,2.2441,464.5515,641.3982,81.4607,466.4098,648.1208,78.3454
1,Line,7.2860,,,,,,,,,,,,,,67,1.9291,4.6063,-1.6142,458.2115,649.0500,70.2017,455.5334,642.6553,72.4426
1,Line,6.4784,,,,,,,,,,,,,,171,-2.9528,0.4724,-3.5827,455.5334,642.6553,72.4426,459.6325,641.9994,77.4162
1,Line,7.4502,,,,,,,,,,,,,,71,1.6142,4.7244,-1.9685,461.8734,648.5581,74.6835,459.6325,641.9994,77.4162
1,Line,3.1648,,,,,,,,,,,,,,88,-0.0787,-2.1654,0.7087,483.0797,650.7989,17.6233,483.1890,653.8050,16.6395
1,Line,6.0591,,,,,,,,,,,,,,0,-4.2126,0.0000,1.1417,471.0555,651.0176,20.0281,476.9036,651.0176,18.4431
1,Line,7.0903,,,,,,,,,,,,,,153,-4.5669,2.2835,-0.1181,476.7396,653.9689,17.4593,483.0797,650.7989,17.6233
1,Line,6.3965,,,,,,,,,,,,,,173,-3.5433,0.4331,-2.9134,459.6325,641.9994,77.4162,464.5515,641.3982,81.4607
1,Line,6.2341,,,,,,,,,,,,,,178,-4.4488,0.1575,0.5906,476.9036,651.0176,18.4431,483.0797,650.7989,17.6233
1,Line,7.0936,,,,,,,,,,,,,,64,2.2047,4.5276,-0.8661,453.7844,650.0338,59.5439,450.7237,643.7484,60.7464
1,Line,6.3631,,,,,,,,,,,,,,160,-1.2992,0.4724,-4.3701,450.7237,643.7484,60.7464,452.5273,643.0925,66.8131
1,Line,5.7953,,,,,,,,,,,,,,164,1.2205,-0.3543,3.9764,455.4787,649.5419,65.0641,453.7844,650.0338,59.5439
1,Line,6.8463,,,,,,,,,,,,,,63,2.2441,4.3701,-0.4331,453.2378,650.5257,53.7505,450.1225,644.4589,54.3517
1,Line,6.4621,,,,,,,,,,,,,,130,-0.4331,0.5118,-4.6063,450.1225,644.4589,54.3517,450.7237,643.7484,60.7464
1,Line,5.8399,,,,,,,,,,,,,,170,1.9685,-0.3543,3.7008,458.2115,649.0500,70.2017,455.4787,649.5419,65.0641
1,Line,5.8084,,,,,,,,,,,,,,172,2.6378,-0.3543,3.2283,461.8734,648.5581,74.6835,458.2115,649.0500,70.2017
1,Line,10.1872,,,,,,,,,,,,,,101,1.0236,-5.0787,5.1969,459.6325,641.9994,77.4162,458.2115,649.0500,70.2017
1,Line,6.3968,,,,,,,,,,,,,,172,-2.1654,0.3150,-4.0551,452.5273,643.0925,66.8131,455.5334,642.6553,72.4426
1,Line,10.0931,,,,,,,,,,,,,,90,0.0394,-4.9606,5.3150,455.5334,642.6553,72.4426,455.4787,649.5419,65.0641
1,Line,7.3050,,,,,,,,,,,,,,65,2.1260,4.6457,-1.2598,455.4787,649.5419,65.0641,452.5273,643.0925,66.8131
1,Line,7.0567,,,,,,,,,,,,,,152,4.3307,-2.3228,1.2992,489.2010,650.5803,18.4431,483.1890,653.8050,16.6395
1,Line,25.9458,,,,,,,,,,,,,,87,-1.0236,-18.1890,4.1732,453.2378,650.5257,53.7505,454.6589,675.7764,47.9570
1,Line,24.8271,,,,,,,,,,,,,,88,0.5906,17.8740,-0.0394,454.6589,675.7764,47.9570,453.8390,650.9629,48.0117
1,Line,5.8194,,,,,,,,,,,,,,174,-0.3937,0.0394,4.1732,454.1123,675.8311,53.7505,454.6589,675.7764,47.9570
1,Line,25.5150,,,,,,,,,,,,,,84,-1.8110,-17.8346,4.0551,453.8390,650.9629,48.0117,456.3532,675.7218,42.3822
1,Line,24.3901,,,,,,,,,,,,,,88,0.5906,17.5591,-0.0394,456.3532,675.7218,42.3822,455.5334,651.3455,42.4368
1,Line,5.8194,,,,,,,,,,,,,,174,0.3937,-0.0394,4.1732,454.6589,675.7764,59.5439,454.1123,675.8311,53.7505
