Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.2251,,,,,,,,,,,,,,,,159,-0.1597,0.0598,0.0215,36.6413,30.3334,4.6963,36.8504,30.2551,4.6682
1,Line,0.2194,,,,,,,,,,,,,,,,17,-0.1597,-0.0502,-0.0064,36.6413,30.2551,4.1731,36.8504,30.3208,4.1816
1,Line,0.2276,,,,,,,,,,,,,,,,158,0.1597,-0.0652,0.0208,36.1800,30.1039,4.2088,35.9708,30.1893,4.1816
1,Line,0.2235,,,,,,,,,,,,,,,,21,-0.1597,-0.0598,0.0069,36.6413,30.1768,4.1822,36.8504,30.2551,4.1731
1,Line,0.2260,,,,,,,,,,,,,,,,21,-0.1597,-0.0628,-0.0178,36.6413,29.9932,4.5723,36.8504,30.0754,4.5957
1,Line,0.2151,,,,,,,,,,,,,,,,11,0.1597,0.0320,-0.0213,36.8504,30.0351,4.5444,36.6413,29.9932,4.5723
1,Line,0.2091,,,,,,,,,,,,,,,,0,0.1597,0.0000,0.0000,36.8504,30.2551,4.1731,36.6413,30.2551,4.1731
1,Line,0.2143,,,,,,,,,,,,,,,,9,0.1597,0.0261,-0.0243,36.8504,30.0754,4.5957,36.6413,30.0412,4.6275
1,Line,0.0280,,,,,,,,,,,,,,,,0,0.0214,0.0000,0.0000,36.9697,30.3103,4.3079,36.9417,30.3103,4.3079
1,Line,0.1596,,,,,,,,,,,,,,,,29,-0.0983,-0.0541,-0.0474,35.8421,30.4042,4.2348,35.9708,30.4751,4.2969
1,Line,0.1486,,,,,,,,,,,,,,,,180,-0.0983,0.0000,-0.0567,35.8421,30.2551,4.5939,35.9708,30.2551,4.6682
1,Line,0.0280,,,,,,,,,,,,,,,,0,0.0214,0.0000,0.0000,36.9697,30.2920,4.2939,36.9417,30.2920,4.2939
1,Line,0.0280,,,,,,,,,,,,,,,,0,0.0214,0.0000,0.0000,36.9697,30.2182,4.4732,36.9417,30.2182,4.4732
