Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.5179,,,,,,,,,,,,,,0,0.2597,0.0000,-0.4481,12.6177,-20.4357,2.6153,12.3580,-20.4357,3.0634
1,Line,0.2649,,,,,,,,,,,,,,76,0.0470,0.1927,-0.1755,10.6380,-22.5260,1.2846,10.5910,-22.7187,1.4601
1,Line,0.2649,,,,,,,,,,,,,,64,0.0605,0.1244,-0.2259,10.5910,-22.7187,1.4601,10.5304,-22.8430,1.6860
1,Line,0.2649,,,,,,,,,,,,,,90,0.0000,0.1244,-0.2338,10.4628,-22.7187,1.4433,10.4628,-22.8430,1.6771
1,Line,0.0682,,,,,,,,,,,,,,0,0.0630,0.0000,0.0261,10.5935,-22.8430,1.7121,10.5304,-22.8430,1.6860
1,Line,0.0682,,,,,,,,,,,,,,0,0.0676,0.0000,0.0089,10.5304,-22.8430,1.6860,10.4628,-22.8430,1.6771
1,Line,0.2649,,,,,,,,,,,,,,90,0.0000,0.1927,-0.1817,10.4628,-22.5260,1.2615,10.4628,-22.7187,1.4433
1,Line,0.1293,,,,,,,,,,,,,,0,0.1194,0.0000,0.0495,10.7104,-22.7187,1.5096,10.5910,-22.7187,1.4601
1,Line,0.2649,,,,,,,,,,,,,,245,-0.0909,-0.1927,0.1574,10.7104,-22.7187,1.5096,10.8012,-22.5260,1.3522
1,Line,0.0682,,,,,,,,,,,,,,0,0.0541,0.0000,0.0415,10.6476,-22.8430,1.7536,10.5935,-22.8430,1.7121
1,Line,0.2649,,,,,,,,,,,,,,244,-0.0605,-0.1244,-0.2259,10.5304,-22.8430,2.1909,10.5910,-22.7187,2.4168
1,Line,0.0682,,,,,,,,,,,,,,180,-0.0676,0.0000,0.0089,10.4628,-22.8430,2.1998,10.5304,-22.8430,2.1909
1,Line,0.2649,,,,,,,,,,,,,,270,0.0000,-0.1244,-0.2338,10.4628,-22.8430,2.1998,10.4628,-22.7187,2.4336
1,Line,0.1293,,,,,,,,,,,,,,0,0.1282,0.0000,-0.0169,10.5910,-22.7187,2.4168,10.4628,-22.7187,2.4336
1,Line,1.9519,,,,,,,,,,,,,,280,0.3328,-1.8695,0.4517,12.6506,-19.5110,3.2922,12.3178,-17.6415,2.8405
1,Line,0.6529,,,,,,,,,,,,,,112,-0.2418,0.6064,0.0000,12.7472,-17.6415,3.2922,12.9890,-18.2479,3.2922
1,Line,0.6311,,,,,,,,,,,,,,180,-0.0195,0.0000,0.6308,12.7277,-17.6415,3.9230,12.7472,-17.6415,3.2922
1,Line,0.1293,,,,,,,,,,,,,,0,0.1194,0.0000,-0.0495,10.7104,-22.7187,2.3673,10.5910,-22.7187,2.4168
1,Line,0.2649,,,,,,,,,,,,,,198,-0.1307,-0.0430,0.2263,10.4628,-22.8860,1.9384,10.5935,-22.8430,1.7121
1,Line,0.2649,,,,,,,,,,,,,,13,0.1848,0.0430,-0.1848,10.6476,-22.8430,1.7536,10.4628,-22.8860,1.9384
1,Line,0.2649,,,,,,,,,,,,,,191,-0.2263,-0.0430,0.1307,10.4628,-22.8860,1.9384,10.6891,-22.8430,1.8078
1,Line,0.2649,,,,,,,,,,,,,,32,0.0676,0.0430,-0.2524,10.5304,-22.8430,1.6860,10.4628,-22.8860,1.9384
1,Line,0.2649,,,,,,,,,,,,,,227,-0.1169,-0.1244,-0.2025,10.5935,-22.8430,2.1648,10.7104,-22.7187,2.3673
1,Line,0.0682,,,,,,,,,,,,,,180,-0.0630,0.0000,0.0261,10.5304,-22.8430,2.1909,10.5935,-22.8430,2.1648
1,Line,0.2649,,,,,,,,,,,,,,90,0.0000,0.0430,-0.2613,10.4628,-22.8430,1.6771,10.4628,-22.8860,1.9384
1,Line,0.5884,,,,,,,,,,,,,,152,-0.3328,0.1772,-0.4517,12.3178,-19.3338,2.8405,12.6506,-19.5110,3.2922
1,Line,0.6813,,,,,,,,,,,,,,270,0.0000,-0.5100,0.4517,11.7259,-20.4357,3.2922,11.7259,-19.9257,2.8405
1,Line,0.4491,,,,,,,,,,,,,,90,0.0000,0.3362,-0.2978,10.9328,-19.5894,2.5427,10.9328,-19.9257,2.8405
1,Line,1.3847,,,,,,,,,,,,,,222,-1.0288,-0.9247,0.0628,11.7259,-20.4357,3.2922,12.7547,-19.5110,3.2295
1,Line,0.7931,,,,,,,,,,,,,,0,0.7931,0.0000,0.0000,11.7259,-19.9257,2.6709,10.9328,-19.9257,2.6709
1,Line,0.1697,,,,,,,,,,,,,,0,0.0000,0.0000,0.1697,11.7259,-19.9257,2.8405,11.7259,-19.9257,2.6709
1,Line,0.7931,,,,,,,,,,,,,,0,0.7931,0.0000,0.0000,11.7259,-19.9257,2.8405,10.9328,-19.9257,2.8405
1,Line,0.1697,,,,,,,,,,,,,,0,0.0000,0.0000,0.1697,10.9328,-19.9257,2.8405,10.9328,-19.9257,2.6709
1,Line,0.1216,,,,,,,,,,,,,,0,0.1042,0.0000,-0.0628,12.7547,-19.5110,3.2295,12.6506,-19.5110,3.2922
1,Line,0.6000,,,,,,,,,,,,,,270,0.0000,-0.6000,0.0000,10.9328,-19.5894,2.2406,10.9328,-18.9894,2.2406
1,Line,0.3021,,,,,,,,,,,,,,0,0.0000,0.0000,-0.3021,10.9328,-18.9894,1.9384,10.9328,-18.9894,2.2406
1,Line,1.6923,,,,,,,,,,,,,,90,0.0000,1.6923,0.0000,12.3178,-17.6415,2.8405,12.3178,-19.3338,2.8405
1,Line,0.3891,,,,,,,,,,,,,,270,0.0000,-0.3206,-0.2204,10.9328,-20.2463,2.4505,10.9328,-19.9257,2.6709
1,Line,0.3021,,,,,,,,,,,,,,0,0.0000,0.0000,-0.3021,10.9328,-19.5894,2.2406,10.9328,-19.5894,2.5427
1,Line,1.2568,,,,,,,,,,,,,,270,0.0000,-1.2568,0.0000,10.9328,-20.2463,1.9384,10.9328,-18.9894,1.9384
1,Line,0.5120,,,,,,,,,,,,,,0,0.0000,0.0000,-0.5120,10.9328,-20.2463,1.9384,10.9328,-20.2463,2.4505
1,Line,0.6723,,,,,,,,,,,,,,180,-0.6321,0.0000,0.2288,11.7259,-20.4357,3.2922,12.3580,-20.4357,3.0634
1,Arc,0.2530,0.0014,10.6528,-21.9815,1.9874,0.9664,330,15,,,,,,,,,,,,,,,,
1,Line,0.6865,,,,,,,,,,,,,,237,-0.3713,-0.5774,-0.0074,11.5862,-21.9815,2.2375,11.9576,-21.4041,2.2449
1,Arc,0.2530,0.0014,10.6528,-21.9815,1.9874,0.9664,0,15,,,,,,,,,,,,,,,,
1,Arc,0.2530,0.0014,10.6528,-21.9815,1.9874,0.9664,345,15,,,,,,,,,,,,,,,,
1,Arc,0.2530,0.0014,10.6528,-21.9815,1.9874,0.9664,315,15,,,,,,,,,,,,,,,,
1,Line,0.6938,,,,,,,,,,,,,,237,-0.3713,-0.5774,0.1005,11.5862,-21.9815,1.7373,11.9576,-21.4041,1.6368
1,Line,0.6919,,,,,,,,,,,,,,237,-0.3784,-0.5774,0.0466,11.6192,-21.9815,1.9874,11.9976,-21.4041,1.9408
1,Arc,0.3076,0.0021,10.8228,-21.4041,1.9408,1.1748,0,15,,,,,,,,,,,,,,,,
1,Arc,0.2530,0.0014,10.6528,-21.9815,1.9874,0.9664,30,15,,,,,,,,,,,,,,,,
1,Arc,0.3076,0.0021,10.8228,-21.4041,1.9408,1.1748,30,15,,,,,,,,,,,,,,,,
1,Line,0.6531,,,,,,,,,,,,,,245,-0.2742,-0.5774,-0.1339,11.1360,-21.9815,2.8243,11.4102,-21.4041,2.9582
1,Line,0.6666,,,,,,,,,,,,,,241,-0.3174,-0.5774,-0.1008,11.3361,-21.9815,2.6707,11.6535,-21.4041,2.7715
1,Line,0.6779,,,,,,,,,,,,,,59,0.3505,0.5774,0.0576,11.8402,-21.4041,2.5282,11.4897,-21.9815,2.4706
1,Arc,0.3076,0.0021,10.8228,-21.4041,1.9408,1.1748,15,15,,,,,,,,,,,,,,,,
1,Arc,0.2530,0.0014,10.6528,-21.9815,1.9874,0.9664,15,15,,,,,,,,,,,,,,,,
1,Line,0.6921,,,,,,,,,,,,,,59,0.3505,0.5774,-0.1508,11.8402,-21.4041,1.3534,11.4897,-21.9815,1.5042
1,Line,1.0155,,,,,,,,,,,,,,90,0.0000,0.9685,-0.3056,10.4628,-20.4357,0.4605,10.4628,-21.4041,0.7660
1,Arc,0.3076,0.0021,10.8228,-21.4041,1.9408,1.1748,270,15,,,,,,,,,,,,,,,,
1,Line,0.6537,,,,,,,,,,,,,,74,0.1700,0.5774,-0.2550,10.8228,-21.4041,0.7660,10.6528,-21.9815,1.0211
1,Line,0.3600,,,,,,,,,,,,,,180,-0.3600,0.0000,0.0000,10.4628,-21.4041,0.7660,10.8228,-21.4041,0.7660
1,Line,1.0116,,,,,,,,,,,,,,96,-0.1063,0.9685,-0.2722,11.0205,-20.4357,0.5339,11.1269,-21.4041,0.8060
1,Arc,0.3076,0.0021,10.8228,-21.4041,1.9408,1.1748,285,15,,,,,,,,,,,,,,,,
1,Line,1.0774,,,,,,,,,,,,,,110,-0.3600,0.9685,-0.3056,10.4628,-20.4357,0.4605,10.8228,-21.4041,0.7660
1,Line,0.1900,,,,,,,,,,,,,,180,-0.1900,0.0000,0.0000,10.4628,-21.9815,1.0211,10.6528,-21.9815,1.0211
1,Arc,0.2530,0.0014,10.6528,-21.9815,1.9874,0.9664,285,15,,,,,,,,,,,,,,,,
1,Line,0.6869,,,,,,,,,,,,,,241,-0.3174,-0.5774,0.1940,11.3361,-21.9815,1.3041,11.6535,-21.4041,1.1101
1,Arc,0.2530,0.0014,10.6528,-21.9815,1.9874,0.9664,300,15,,,,,,,,,,,,,,,,
1,Line,0.6784,,,,,,,,,,,,,,65,0.2742,0.5774,-0.2271,11.4102,-21.4041,0.9234,11.1360,-21.9815,1.1505
1,Line,0.6312,,,,,,,,,,,,,,90,0.0000,0.5774,-0.2550,10.4628,-21.4041,0.7660,10.4628,-21.9815,1.0211
1,Line,0.6671,,,,,,,,,,,,,,69,0.2239,0.5774,-0.2479,11.1269,-21.4041,0.8060,10.9029,-21.9815,1.0540
1,Arc,0.2530,0.0014,10.6528,-21.9815,1.9874,0.9664,270,15,,,,,,,,,,,,,,,,
1,Arc,0.2530,0.0014,10.6528,-21.9815,1.9874,0.9664,45,15,,,,,,,,,,,,,,,,
1,Line,0.7070,,,,,,,,,,,,,,51,0.4407,0.5445,-0.0958,11.4897,-21.9815,1.5042,11.0490,-22.5260,1.6000
1,Line,0.6903,,,,,,,,,,,,,,54,0.3947,0.5445,-0.1557,11.3361,-21.9815,1.3041,10.9414,-22.5260,1.4598
1,Line,0.6702,,,,,,,,,,,,,,58,0.3347,0.5445,-0.2017,11.1360,-21.9815,1.1505,10.8012,-22.5260,1.3522
1,Line,0.7195,,,,,,,,,,,,,,49,0.4696,0.5445,-0.0259,11.5862,-21.9815,1.7373,11.1166,-22.5260,1.7632
1,Line,0.6687,,,,,,,,,,,,,,251,-0.1900,-0.5445,-0.3385,10.4628,-22.5260,2.6153,10.6528,-21.9815,2.9538
1,Line,0.6411,,,,,,,,,,,,,,270,0.0000,-0.5445,-0.3385,10.4628,-22.5260,2.6153,10.4628,-21.9815,2.9538
1,Arc,0.1772,0.0007,10.4628,-22.5260,1.9384,0.6769,90,15,,,,,,,,,,,,,,,,
1,Line,0.6479,,,,,,,,,,,,,,64,0.2649,0.5445,-0.2306,10.9029,-21.9815,1.0540,10.6380,-22.5260,1.2846
1,Line,1.1592,,,,,,,,,,,,,,58,0.5990,0.9685,0.2166,11.7259,-20.4357,3.2922,11.1269,-21.4041,3.0756
1,Line,1.0720,,,,,,,,,,,,,,72,0.3157,0.9685,0.3340,11.7259,-20.4357,3.2922,11.4102,-21.4041,2.9582
1,Line,1.3592,,,,,,,,,,,,,,226,-0.9478,-0.9685,-0.1052,11.4102,-21.4041,2.9582,12.3580,-20.4357,3.0634
1,Line,1.3359,,,,,,,,,,,,,,47,0.9031,0.9685,0.1766,11.7259,-20.4357,3.2922,10.8228,-21.4041,3.1156
1,Line,0.6248,,,,,,,,,,,,,,251,-0.1900,-0.5445,0.2405,10.4628,-22.5260,1.2615,10.6528,-21.9815,1.0211
1,Line,0.5952,,,,,,,,,,,,,,90,0.0000,0.5445,-0.2405,10.4628,-21.9815,1.0211,10.4628,-22.5260,1.2615
1,Arc,0.1772,0.0007,10.4628,-22.5260,1.9384,0.6769,255,15,,,,,,,,,,,,,,,,
1,Line,0.6889,,,,,,,,,,,,,,244,-0.2649,-0.5445,-0.3286,10.6380,-22.5260,2.5923,10.9029,-21.9815,2.9209
1,Line,0.6233,,,,,,,,,,,,,,254,-0.1700,-0.5774,-0.1619,10.6528,-21.9815,2.9538,10.8228,-21.4041,3.1156
1,Arc,0.2530,0.0014,10.6528,-21.9815,1.9874,0.9664,75,15,,,,,,,,,,,,,,,,
1,Arc,0.3076,0.0021,10.8228,-21.4041,1.9408,1.1748,75,15,,,,,,,,,,,,,,,,
1,Arc,0.2530,0.0014,10.6528,-21.9815,1.9874,0.9664,60,15,,,,,,,,,,,,,,,,
1,Arc,0.3076,0.0021,10.8228,-21.4041,1.9408,1.1748,45,15,,,,,,,,,,,,,,,,
1,Line,0.6384,,,,,,,,,,,,,,69,0.2239,0.5774,0.1547,11.1269,-21.4041,3.0756,10.9029,-21.9815,2.9209
1,Arc,0.3076,0.0021,10.8228,-21.4041,1.9408,1.1748,60,15,,,,,,,,,,,,,,,,
1,Line,0.3600,,,,,,,,,,,,,,180,-0.3600,0.0000,0.0000,10.4628,-21.4041,3.1156,10.8228,-21.4041,3.1156
1,Line,0.7268,,,,,,,,,,,,,,51,0.4407,0.5445,0.1937,11.4897,-21.9815,2.4706,11.0490,-22.5260,2.2769
1,Line,0.7187,,,,,,,,,,,,,,234,-0.3947,-0.5445,-0.2537,10.9414,-22.5260,2.4171,11.3361,-21.9815,2.6707
1,Line,0.7059,,,,,,,,,,,,,,238,-0.3347,-0.5445,-0.2997,10.8012,-22.5260,2.5247,11.1360,-21.9815,2.8243
1,Line,0.7271,,,,,,,,,,,,,,229,-0.4795,-0.5445,-0.0490,11.1397,-22.5260,1.9384,11.6192,-21.9815,1.9874
1,Line,0.5997,,,,,,,,,,,,,,270,0.0000,-0.5774,-0.1619,10.4628,-21.9815,2.9538,10.4628,-21.4041,3.1156
1,Line,0.1900,,,,,,,,,,,,,,180,-0.1900,0.0000,0.0000,10.4628,-21.9815,2.9538,10.6528,-21.9815,2.9538
1,Line,0.7296,,,,,,,,,,,,,,229,-0.4696,-0.5445,-0.1239,11.1166,-22.5260,2.1136,11.5862,-21.9815,2.2375
1,Line,0.2649,,,,,,,,,,,,,,270,0.0000,-0.1927,-0.1817,10.4628,-22.7187,2.4336,10.4628,-22.5260,2.6153
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0771,9.9764,2.6232,12.9558,9.9764,2.6232
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0740,10.0328,2.6464,12.9528,10.0328,2.6464
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0692,10.0813,2.6833,12.9479,10.0813,2.6833
1,Arc,0.0613,0.0001,13.0272,9.9158,3.0020,0.2340,45,15,,,,,,,,,,,,,,,,
1,Arc,0.0613,0.0001,13.0476,9.9158,2.8473,0.2340,240,15,,,,,,,,,,,,,,,,
1,Arc,0.0613,0.0001,13.0476,9.9158,2.8473,0.2340,180,15,,,,,,,,,,,,,,,,
1,Line,0.1560,,,,,,,,,,,,,,0,0.0204,0.0000,-0.1546,13.0476,10.1498,2.8473,13.0272,10.1498,3.0020
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.9416,9.7132,2.7313,12.8375,9.7132,2.7313
1,Arc,0.0613,0.0001,12.8223,9.9158,2.8473,0.2340,255,15,,,,,,,,,,,,,,,,
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,12.9977,9.9764,3.2260,12.8765,9.9764,3.2260
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0272,10.1498,3.0020,12.9060,10.1498,3.0020
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.9558,9.8553,2.6232,12.8518,9.8553,2.6232
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0056,10.0813,3.1660,12.8844,10.0813,3.1660
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0008,10.0328,3.2028,12.8795,10.0328,3.2028
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0120,10.1185,3.1179,12.8907,10.1185,3.1179
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,12.9977,9.8553,3.2260,12.8765,9.8553,3.2260
1,Arc,0.0613,0.0001,13.0272,9.9158,3.0020,0.2340,165,15,,,,,,,,,,,,,,,,
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0272,9.6819,3.0020,12.9060,9.6819,3.0020
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0120,9.7132,3.1179,12.8907,9.7132,3.1179
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0193,9.6898,3.0620,12.8981,9.6898,3.0620
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0056,9.7504,3.1660,12.8844,9.7504,3.1660
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.9342,10.1418,2.7873,12.8302,10.1418,2.7873
1,Arc,0.0613,0.0001,12.9060,9.9158,3.0020,0.2340,165,15,,,,,,,,,,,,,,,,
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0692,9.7504,2.6833,12.9479,9.7504,2.6833
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.9060,9.6819,3.0020,12.8019,9.6819,3.0020
1,Arc,0.0613,0.0001,13.0476,9.9158,2.8473,0.2340,300,15,,,,,,,,,,,,,,,,
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,12.9967,9.9158,3.2339,12.8754,9.9158,3.2339
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.8981,9.6898,3.0620,12.7940,9.6898,3.0620
1,Line,0.1560,,,,,,,,,,,,,,0,0.0204,0.0000,-0.1546,13.0476,9.6819,2.8473,13.0272,9.6819,3.0020
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0476,9.6819,2.8473,12.9263,9.6819,2.8473
1,Line,0.1560,,,,,,,,,,,,,,0,0.0204,0.0000,-0.1546,12.9263,9.6819,2.8473,12.9060,9.6819,3.0020
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0193,10.1418,3.0620,12.8981,10.1418,3.0620
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.8795,11.0929,3.2028,12.7754,11.0929,3.2028
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.9558,5.6150,2.6232,12.8518,5.6150,2.6232
1,Arc,0.0613,0.0001,12.8223,5.6756,2.8473,0.2340,255,15,,,,,,,,,,,,,,,,
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.8844,11.1413,3.1660,12.7803,11.1413,3.1660
1,Line,0.1560,,,,,,,,,,,,,,0,0.0204,0.0000,-0.1546,12.8223,11.2099,2.8473,12.8019,11.2099,3.0020
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.9263,11.2099,2.8473,12.8223,11.2099,2.8473
1,Line,0.1560,,,,,,,,,,,,,,0,0.0204,0.0000,-0.1546,12.9263,11.2099,2.8473,12.9060,11.2099,3.0020
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,12.9977,5.7362,3.2260,12.8765,5.7362,3.2260
1,Line,0.1560,,,,,,,,,,,,,,0,0.0204,0.0000,-0.1546,12.9263,5.9096,2.8473,12.9060,5.9096,3.0020
1,Arc,0.0613,0.0001,12.9263,5.6756,2.8473,0.2340,240,15,,,,,,,,,,,,,,,,
1,Line,0.1560,,,,,,,,,,,,,,0,0.0204,0.0000,-0.1546,12.9263,5.4416,2.8473,12.9060,5.4416,3.0020
1,Arc,0.0613,0.0001,12.9060,5.6756,3.0020,0.2340,165,15,,,,,,,,,,,,,,,,
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,12.9967,5.6756,3.2339,12.8754,5.6756,3.2339
1,Arc,0.0613,0.0001,12.9060,5.6756,3.0020,0.2340,90,15,,,,,,,,,,,,,,,,
1,Arc,0.0613,0.0001,12.9060,5.6756,3.0020,0.2340,135,15,,,,,,,,,,,,,,,,
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.9060,11.2099,3.0020,12.8019,11.2099,3.0020
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0476,10.1498,2.8473,12.9263,10.1498,2.8473
1,Line,0.1560,,,,,,,,,,,,,,0,0.0204,0.0000,-0.1546,12.8223,9.6819,2.8473,12.8019,9.6819,3.0020
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.8907,9.7132,3.1179,12.7866,9.7132,3.1179
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.8795,9.7989,3.2028,12.7754,9.7989,3.2028
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0629,10.1185,2.7313,12.9416,10.1185,2.7313
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0555,10.1418,2.7873,12.9342,10.1418,2.7873
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.8765,9.8553,3.2260,12.7724,9.8553,3.2260
1,Arc,0.0613,0.0001,12.8019,9.9158,3.0020,0.2340,150,15,,,,,,,,,,,,,,,,
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.9569,10.9759,2.6153,12.8528,10.9759,2.6153
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0008,10.8589,3.2028,12.8795,10.8589,3.2028
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0056,10.8105,3.1660,12.8844,10.8105,3.1660
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0781,10.9759,2.6153,12.9569,10.9759,2.6153
1,Line,0.1041,,,,,,,,,,,,,,0,0.1041,0.0000,0.0000,12.8844,9.7504,3.1660,12.7803,9.7504,3.1660
1,Arc,0.0613,0.0001,12.8019,9.9158,3.0020,0.2340,135,15,,,,,,,,,,,,,,,,
1,Line,1.0601,,,,,,,,,,,,,,90,0.0000,1.0601,0.0000,12.8528,10.9759,2.6153,12.8528,9.9158,2.6153
1,Line,0.1213,,,,,,,,,,,,,,0,0.1213,0.0000,0.0000,13.0008,9.7989,3.2028,12.8795,9.7989,3.2028
1,Line,0.2649,,,,,,,,,,,,,,198,-0.1307,-0.0430,-0.2263,10.4628,-22.8860,1.9384,10.5935,-22.8430,2.1648
1,Line,0.2649,,,,,,,,,,,,,,212,-0.0676,-0.0430,-0.2524,10.4628,-22.8860,1.9384,10.5304,-22.8430,2.1909
1,Line,0.2649,,,,,,,,,,,,,,270,0.0000,-0.0430,-0.2613,10.4628,-22.8860,1.9384,10.4628,-22.8430,2.1998
1,Line,0.2649,,,,,,,,,,,,,,190,-0.2524,-0.0430,0.0676,10.4628,-22.8860,1.9384,10.7152,-22.8430,1.8708
1,Line,0.1293,,,,,,,,,,,,,,0,0.1026,0.0000,-0.0787,10.8129,-22.7187,2.2886,10.7104,-22.7187,2.3673
