Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,1.3425,,,,,,,,,,67,-0.1069,0.0697,-1.1327,-4328.6188,21684.4734,3856.5553,-4328.5119,21684.4037,3857.6881
1,Line,,,,,,,2.0590,,,,,,,,,,109,-0.3582,-0.0541,-0.2320,-884.0963,21142.3253,3016.9487,-883.7381,21142.3794,3017.1807
1,Line,,,,,,,5.8083,,,,,,,,,,142,0.4383,0.3902,-4.7700,-4327.3450,21685.2303,3847.9474,-4327.7833,21684.8400,3852.7174
1,Line,,,,,,,6.4247,,,,,,,,,,124,0.8355,0.3666,-3.8379,-4327.7833,21684.8400,3852.7174,-4328.6188,21684.4734,3856.5553
1,Line,,,,,,,5.5317,,,,,,,,,,87,-0.6839,0.1556,-3.8619,-1010.9783,21135.6522,2769.9685,-1010.2945,21135.4966,2773.8303
1,Line,,,,,,,2.4730,,,,,,,,,,112,-0.4294,-0.0859,0.0000,-1011.4078,21135.5663,2769.9685,-1010.9783,21135.6522,2769.9685
1,Line,,,,,,,10.1309,,,,,,,,,,1,0.1150,0.7231,-9.2487,-883.9814,21143.0484,3007.7000,-884.0963,21142.3253,3016.9487
1,Line,,,,,,,6.7157,,,,,,,,,,164,0.2433,0.4984,-5.9408,-883.7381,21143.5468,3001.7592,-883.9814,21143.0484,3007.7000
1,Line,,,,,,,6.8676,,,,,,,,,,68,0.5652,-0.3511,5.7487,-4335.6203,21685.4432,3832.4121,-4336.1855,21685.7942,3826.6633
1,Line,,,,,,,4.4536,,,,,,,,,,99,-0.7469,0.0208,-1.4247,-4329.6915,21686.6759,3824.2466,-4328.9446,21686.6551,3825.6713
1,Line,,,,,,,208.5214,,,,,,,,,,97,-31.4191,1.9684,-108.9879,-915.1572,21129.5363,3103.8467,-883.7381,21127.5679,3212.8345
