Count,Name,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,179.5344,,,,,,,,,,,,90,0.0000,-7.5391,-179.3760,-2807.5036,7379.2102,566.5527,-2807.5036,7386.7494,745.9287
1,Line,,,,,190.7840,,,,,,,,,,,,46,-117.2952,-121.2689,-89.0743,-2902.4947,7037.8500,1245.5235,-2785.1995,7159.1189,1334.5978
1,Line,,,,,76.7138,,,,,,,,,,,,101,11.1521,-56.9232,50.2035,-2785.1995,7159.1189,1334.5978,-2796.3515,7216.0421,1284.3943
1,Line,,,,,197.0249,,,,,,,,,,,,90,0.0000,-134.7245,143.7641,-2902.4947,7037.8500,1245.5235,-2902.4947,7172.5745,1101.7593
1,Line,,,,,211.0207,,,,,,,,,,,,59,106.1431,178.1921,38.8708,-2796.3515,7216.0421,1284.3943,-2902.4947,7037.8500,1245.5235
1,Line,,,,,379.3160,,,,,,,,,,,,75,97.9961,366.4250,-3.1863,-2469.8857,5883.8408,1487.6596,-2567.8819,5517.4159,1490.8459
1,Line,,,,,456.6912,,,,,,,,,,,,49,297.2968,346.5256,10.0739,-2270.5850,5863.9414,1500.9198,-2567.8819,5517.4159,1490.8459
1,Line,,,,,145.6422,,,,,,,,,,,,168,142.5800,-29.0910,6.0235,-2425.3018,5488.3249,1496.8693,-2567.8819,5517.4159,1490.8459
1,Line,,,,,485.4232,,,,,,,,,,,,85,-41.6210,-480.7710,-52.5612,-2609.5029,5036.6449,1438.2847,-2567.8819,5517.4159,1490.8459
1,Line,,,,,289.9279,,,,,,,,,,,,64,-128.9994,-259.0279,17.9412,-2369.6825,6709.4450,1440.6566,-2240.6831,6968.4730,1422.7155
1,Line,,,,,134.0044,,,,,,,,,,,,3,133.2420,7.4844,12.1548,-2236.4405,6716.9294,1452.8114,-2369.6825,6709.4450,1440.6566
1,Line,,,,,352.9774,,,,,,,,,,,,141,-269.8367,220.9197,-54.5504,-2078.2275,7227.5009,1390.4359,-1808.3908,7006.5812,1444.9863
1,Line,,,,,264.6706,,,,,,,,,,,,91,-4.8532,261.2092,-42.3883,-2078.2275,7227.5009,1390.4359,-2073.3743,6966.2917,1432.8242
1,Line,,,,,331.2602,,,,,,,,,,,,85,-31.6066,-329.3710,15.7811,-2418.4418,6137.0983,1474.3583,-2386.8353,6466.4693,1458.5772
1,Line,,,,,189.5347,,,,,,,,,,,,90,0.0000,1.6093,-189.5279,-2108.5800,7568.5131,768.6130,-2108.5800,7566.9038,958.1409
1,Line,,,,,261.5275,,,,,,,,,,,,143,-208.6727,156.7309,-16.9641,-2873.8910,2983.4109,1260.1059,-2665.2183,2826.6800,1277.0700
1,Line,,,,,383.6591,,,,,,,,,,,,137,277.8463,-259.4978,51.5426,-2108.9890,6206.9715,1510.1198,-2386.8353,6466.4693,1458.5772
1,Line,,,,,141.5690,,,,,,,,,,,,92,-4.8532,140.3092,-18.2088,-2073.3743,6966.2917,1432.8242,-2068.5211,6825.9826,1451.0330
1,Line,,,,,268.3047,,,,,,,,,,,,9,264.9835,40.2895,12.1621,-1808.3908,7006.5812,1444.9863,-2073.3743,6966.2917,1432.8242
1,Line,,,,,69.9231,,,,,,,,,,,,0,66.5332,0.0000,-21.5076,-2386.8353,6466.4693,1458.5772,-2453.3685,6466.4693,1480.0848
1,Line,,,,,331.2672,,,,,,,,,,,,96,34.9267,-329.3710,-5.7265,-2418.4418,6137.0983,1474.3583,-2453.3685,6466.4693,1480.0848
1,Line,,,,,247.2746,,,,,,,,,,,,155,-154.8090,72.4428,-178.6923,-2620.1237,4962.8300,1431.1692,-2465.3146,4890.3872,1609.8615
1,Line,,,,,240.3211,,,,,,,,,,,,40,109.3294,92.8784,192.8080,-2807.5036,7386.7494,745.9287,-2916.8330,7293.8710,553.1207
1,Line,,,,,135.2541,,,,,,,,,,,,45,94.9911,96.2503,-2.4995,-2807.5036,7386.7494,745.9287,-2902.4947,7290.4991,748.4283
1,Line,,,,,74.9137,,,,,,,,,,,,82,10.6208,73.8149,7.1155,-2609.5029,5036.6449,1438.2847,-2620.1237,4962.8300,1431.1692
1,Line,,,,,189.6668,,,,,,,,,,,,66,77.5591,170.6743,-28.7812,-2902.4947,7172.5745,1101.7593,-2980.0538,7001.9002,1130.5405
1,Line,,,,,198.6458,,,,,,,,,,,,90,0.0000,-84.5906,179.7347,-2902.4947,7172.5745,1101.7593,-2902.4947,7257.1651,922.0246
1,Line,,,,,153.7587,,,,,,,,,,,,52,94.9911,120.1583,13.4320,-2807.5036,7377.3234,935.4566,-2902.4947,7257.1651,922.0246
1,Line,,,,,170.3457,,,,,,,,,,,,27,77.5591,40.2611,146.2234,-2902.4947,7172.5745,1101.7593,-2980.0538,7132.3134,955.5360
1,Line,,,,,20.3796,,,,,,,,,,,,77,2.2947,10.3086,-17.4297,-2567.8819,7430.5451,1258.2790,-2570.1765,7420.2365,1275.7087
1,Line,,,,,31.8234,,,,,,,,,,,,62,9.8578,18.6859,-23.7990,-2570.1765,7420.2365,1275.7087,-2580.0344,7401.5506,1299.5076
1,Line,,,,,16.0304,,,,,,,,,,,,17,-12.4096,-3.7900,-9.4134,-2580.2915,7401.2065,1299.8427,-2567.8819,7404.9964,1309.2561
1,Line,,,,,57.0210,,,,,,,,,,,,90,0.0000,-25.5486,50.9771,-2567.8819,7404.9964,1309.2561,-2567.8819,7430.5451,1258.2790
1,Line,,,,,227.0272,,,,,,,,,,,,42,-94.9911,-86.8243,-187.0283,-2902.4947,7290.4991,748.4283,-2807.5036,7377.3234,935.4566
1,Line,,,,,189.7621,,,,,,,,,,,,90,0.0000,9.4260,-189.5279,-2807.5036,7386.7494,745.9287,-2807.5036,7377.3234,935.4566
1,Line,,,,,0.5448,,,,,,,,,,,,53,0.2571,0.3441,-0.3350,-2580.0344,7401.5506,1299.5076,-2580.2915,7401.2065,1299.8427
1,Line,,,,,643.0602,,,,,,,,,,,,97,-73.6700,638.5209,19.7540,-2738.8884,3465.2009,1296.8240,-2665.2183,2826.6800,1277.0700
