Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.0303,,,,,,,,,,112,-0.0088,0.0215,-0.0194,44.7236,35.4870,0.8274,44.7324,35.4655,0.8468
1,Line,,,,,,,0.0333,,,,,,,,,,71,-0.0100,-0.0298,0.0110,44.6864,35.4357,0.8579,44.6964,35.4655,0.8469
1,Line,,,,,,,0.0210,,,,,,,,,,175,-0.0209,0.0017,0.0000,44.7027,35.4887,0.8274,44.7236,35.4870,0.8274
1,Line,,,,,,,0.0398,,,,,,,,,,38,-0.0272,-0.0215,0.0195,44.6964,35.4655,0.8469,44.7236,35.4870,0.8274
1,Line,,,,,,,0.0359,,,,,,,,,,180,-0.0359,0.0000,0.0001,44.6964,35.4655,0.8469,44.7324,35.4655,0.8468
1,Line,,,,,,,0.0401,,,,,,,,,,75,-0.0103,-0.0381,0.0071,44.6761,35.3976,0.8651,44.6864,35.4357,0.8579
1,Line,,,,,,,0.0540,,,,,,,,,,2,-0.0540,-0.0017,0.0000,44.6864,35.4357,0.8579,44.7403,35.4373,0.8579
1,Line,,,,,,,0.0559,,,,,,,,,,33,-0.0460,-0.0298,0.0112,44.6864,35.4357,0.8579,44.7324,35.4655,0.8468
1,Line,,,,,,,0.0313,,,,,,,,,,106,-0.0080,0.0281,-0.0112,44.7324,35.4655,0.8468,44.7403,35.4373,0.8579
1,Line,,,,,,,0.0309,,,,,,,,,,75,-0.0063,-0.0232,0.0195,44.6964,35.4655,0.8469,44.7027,35.4887,0.8274
1,Line,,,,,,,0.0216,,,,,,,,,,156,-0.0189,0.0083,-0.0066,44.6008,35.3446,0.8598,44.6196,35.3363,0.8664
1,Line,,,,,,,0.0764,,,,,,,,,,162,0.0727,-0.0232,0.0044,44.6923,35.3132,0.8708,44.6196,35.3363,0.8664
1,Line,,,,,,,0.0952,,,,,,,,,,43,0.0696,0.0647,-0.0056,44.6196,35.3363,0.8664,44.5500,35.2717,0.8720
1,Line,,,,,,,0.0897,,,,,,,,,,55,-0.0508,-0.0730,0.0122,44.5500,35.2717,0.8720,44.6008,35.3446,0.8598
1,Line,,,,,,,0.0208,,,,,,,,,,5,-0.0208,-0.0017,0.0000,44.6196,35.3363,0.8664,44.6404,35.3380,0.8664
1,Line,,,,,,,0.0570,,,,,,,,,,115,0.0242,-0.0513,0.0051,44.6923,35.3132,0.8708,44.6681,35.3645,0.8657
1,Line,,,,,,,0.0341,,,,,,,,,,76,-0.0080,-0.0331,0.0006,44.6681,35.3645,0.8657,44.6761,35.3976,0.8651
1,Line,,,,,,,0.0577,,,,,,,,,,154,0.0519,-0.0248,0.0044,44.6923,35.3132,0.8708,44.6404,35.3380,0.8664
1,Line,,,,,,,0.0383,,,,,,,,,,44,-0.0277,-0.0265,0.0007,44.6404,35.3380,0.8664,44.6681,35.3645,0.8657
