Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,,,,,0.2284,,,,,,40,-0.0008,-0.0007,0.0007,5.0065,21.6238,3.6790,5.1475,21.7434,3.5449
1,Line,,,,,,,,,,,0.1245,,,,,,92,0.0000,-0.0007,0.0001,5.1518,21.6219,3.5721,5.1475,21.7434,3.5449
1,Line,,,,,,,,,,,0.2195,,,,,,27,-0.0011,-0.0005,0.0002,5.1518,21.6219,3.5721,5.3463,21.7195,3.5429
1,Line,,,,,,,,,,,0.1275,,,,,,103,0.0002,-0.0007,0.0000,4.9530,21.6295,3.8493,4.9254,21.7539,3.8483
1,Line,,,,,,,,,,,0.2286,,,,,,75,-0.0002,-0.0007,0.0010,4.9530,21.6295,3.8493,4.9868,21.7555,3.6616
1,Line,,,,,,,,,,,0.1343,,,,,,99,0.0001,-0.0007,0.0001,5.0065,21.6238,3.6790,4.9868,21.7555,3.6616
1,Line,,,,,,,,,,,0.0546,,,,,,60,-0.0002,-0.0003,0.0000,5.5408,21.6194,3.8405,5.5684,21.6665,3.8415
1,Line,,,,,,,,,,,0.2007,,,,,,161,0.0008,-0.0003,-0.0007,5.4873,21.6178,4.0108,5.3463,21.6668,4.1449
1,Line,,,,,,,,,,,0.1945,,,,,,132,0.0002,-0.0002,-0.0010,5.5408,21.6194,3.8405,5.5070,21.6576,4.0282
1,Line,,,,,,,,,,,0.1019,,,,,,83,-0.0001,-0.0005,0.0001,5.3335,21.6220,3.5694,5.3463,21.7195,3.5429
1,Line,,,,,,,,,,,0.0752,,,,,,70,-0.0001,-0.0004,0.0001,5.4821,21.6210,3.6719,5.5070,21.6902,3.6561
1,Line,,,,,,,,,,,0.2057,,,,,,21,-0.0010,-0.0004,-0.0005,5.3335,21.6220,3.5694,5.5070,21.6902,3.6561
1,Line,,,,,,,,,,,0.2857,,,,,,0,0.0011,0.0000,0.0011,5.8193,21.5739,2.5164,5.6146,21.5724,2.3170
1,Line,,,,,,,,,,,0.6159,,,,,,60,0.0017,0.0029,0.0007,-1.9671,20.7661,2.3809,-2.2727,20.2458,2.2575
1,Line,,,,,,,,,,,1.5589,,,,,,60,0.0037,0.0066,0.0041,-1.3927,21.4857,2.3318,-2.0730,20.2951,1.5903
1,Line,,,,,,,,,,,0.9221,,,,,,51,0.0032,0.0040,-0.0003,-1.3927,21.4857,2.3318,-1.9671,20.7661,2.3809
1,Line,,,,,,,,,,,0.3211,,,,,,74,0.0004,0.0015,0.0009,-2.2581,20.2281,3.0661,-2.3351,19.9614,2.9047
1,Line,,,,,,,,,,,0.9185,,,,,,62,0.0016,0.0030,-0.0038,-1.9671,20.7661,2.3809,-2.2581,20.2281,3.0661
1,Line,,,,,,,,,,,0.8090,,,,,,129,0.0001,-0.0001,0.0045,-2.2581,20.2281,3.0661,-2.2727,20.2458,2.2575
1,Line,,,,,,,,,,,1.7973,,,,,,55,0.0054,0.0078,0.0028,-0.5465,21.6424,1.7307,-1.5351,20.2299,1.2228
1,Line,,,,,,,,,,,0.3523,,,,,,47,0.0005,0.0006,-0.0018,7.5595,17.7677,3.7189,7.4637,17.6645,4.0418
1,Line,,,,,,,,,,,0.6903,,,,,,84,0.0004,0.0035,-0.0014,7.5350,18.3032,3.7899,7.4637,17.6645,4.0418
1,Line,,,,,,,,,,,0.9263,,,,,,77,0.0006,0.0026,0.0044,-1.9671,20.7661,2.3809,-2.0730,20.2951,1.5903
1,Line,,,,,,,,,,,1.6814,,,,,,84,0.0008,0.0069,0.0061,-1.3927,21.4857,2.3318,-1.5351,20.2299,1.2228
1,Line,,,,,,,,,,,1.6621,,,,,,66,0.0033,0.0076,0.0039,-0.9281,21.6030,1.9360,-1.5351,20.2299,1.2228
1,Line,,,,,,,,,,,0.7137,,,,,,104,0.0003,-0.0012,0.0037,-2.2831,19.7453,3.5829,-2.3351,19.9614,2.9047
1,Line,,,,,,,,,,,0.5355,,,,,,24,0.0022,0.0010,0.0018,-1.8950,19.2691,4.2748,-2.2867,19.0964,3.9532
1,Line,,,,,,,,,,,0.8753,,,,,,98,0.0006,-0.0041,0.0025,-1.8950,19.2691,4.2748,-1.9956,20.0158,3.8293
1,Line,,,,,,,,,,,0.9252,,,,,,129,0.0021,-0.0026,0.0038,-1.8950,19.2691,4.2748,-2.2831,19.7453,3.5829
1,Line,,,,,,,,,,,0.5739,,,,,,180,0.0025,0.0000,0.0019,-1.8531,18.3032,4.4405,-2.3068,18.3032,4.0890
1,Line,,,,,,,,,,,0.9468,,,,,,119,0.0023,-0.0043,0.0018,-1.8834,17.5244,4.4215,-2.3068,18.3032,4.0890
1,Line,,,,,,,,,,,1.0270,,,,,,119,0.0024,-0.0044,0.0027,-1.8531,18.3032,4.4405,-2.2867,19.0964,3.9532
1,Line,,,,,,,,,,,0.7131,,,,,,100,0.0004,-0.0022,0.0032,-2.2867,19.0964,3.9532,-2.3583,19.5033,3.3720
1,Line,,,,,,,,,,,0.3297,,,,,,73,0.0004,0.0013,0.0012,-2.2831,19.7453,3.5829,-2.3583,19.5033,3.3720
1,Line,,,,,,,,,,,0.7077,,,,,,87,0.0001,0.0027,-0.0028,-2.2581,20.2281,3.0661,-2.2831,19.7453,3.5829
1,Line,,,,,,,,,,,0.4653,,,,,,43,-0.0016,-0.0015,-0.0014,-2.2831,19.7453,3.5829,-1.9956,20.0158,3.8293
1,Line,,,,,,,,,,,0.3213,,,,,,57,0.0005,0.0008,0.0015,-2.2867,19.0964,3.9532,-2.3795,18.9540,3.6805
1,Line,,,,,,,,,,,0.7471,,,,,,90,0.0000,0.0036,-0.0020,-2.2831,19.7453,3.5829,-2.2867,19.0964,3.9532
1,Line,,,,,,,,,,,0.6411,,,,,,93,0.0002,-0.0035,-0.0003,7.4637,17.6645,4.0418,7.4354,18.3032,4.0890
1,Line,,,,,,,,,,,0.6448,,,,,,179,0.0035,0.0000,0.0005,-0.6543,20.4595,4.6543,-1.2930,20.4684,4.5663
1,Line,,,,,,,,,,,0.6300,,,,,,10,0.0034,0.0006,0.0005,-0.6789,20.5791,4.6533,-1.2930,20.4684,4.5663
1,Line,,,,,,,,,,,1.6372,,,,,,113,-0.0034,0.0082,0.0012,5.2420,17.7115,5.0872,5.8680,16.2140,4.8727
1,Line,,,,,,,,,,,1.6621,,,,,,114,0.0033,-0.0076,-0.0039,6.6637,20.2299,1.2228,6.0567,21.6030,1.9360
1,Line,,,,,,,,,,,1.6814,,,,,,96,0.0008,-0.0069,-0.0061,6.6637,20.2299,1.2228,6.5213,21.4857,2.3318
1,Line,,,,,,,,,,,1.3104,,,,,,57,0.0040,0.0060,0.0005,-0.6543,20.4595,4.6543,-1.3754,19.3688,4.5688
1,Line,,,,,,,,,,,2.3786,,,,,,100,-0.0023,0.0129,-0.0003,5.2777,16.5280,5.5048,5.6982,14.1875,5.5621
1,Line,,,,,,,,,,,0.6300,,,,,,170,-0.0034,0.0006,0.0005,5.8075,20.5791,4.6533,6.4216,20.4684,4.5663
1,Line,,,,,,,,,,,0.6448,,,,,,1,-0.0035,0.0000,0.0005,5.7830,20.4595,4.6543,6.4216,20.4684,4.5663
1,Line,,,,,,,,,,,0.9201,,,,,,152,-0.0033,0.0017,0.0035,5.2777,16.5280,5.5048,5.8680,16.2140,4.8727
1,Line,,,,,,,,,,,0.9231,,,,,,126,-0.0028,0.0037,0.0021,5.2777,16.5280,5.5048,5.7784,15.8478,5.1322
1,Line,,,,,,,,,,,1.3694,,,,,,110,-0.0025,0.0070,0.0010,5.2777,16.5280,5.5048,5.7343,15.2493,5.3265
1,Line,,,,,,,,,,,1.5589,,,,,,120,0.0037,-0.0066,-0.0041,7.2016,20.2951,1.5903,6.5213,21.4857,2.3318
1,Line,,,,,,,,,,,0.7131,,,,,,80,0.0004,0.0022,-0.0032,7.4869,19.5033,3.3720,7.4153,19.0964,3.9532
1,Line,,,,,,,,,,,0.3213,,,,,,123,0.0005,-0.0008,-0.0015,7.5081,18.9540,3.6805,7.4153,19.0964,3.9532
1,Line,,,,,,,,,,,0.7137,,,,,,76,0.0003,0.0012,-0.0037,7.4637,19.9614,2.9047,7.4117,19.7453,3.5829
1,Line,,,,,,,,,,,0.3153,,,,,,0,0.0005,0.0000,-0.0016,7.5350,18.3032,3.7899,7.4354,18.3032,4.0890
1,Line,,,,,,,,,,,0.7718,,,,,,84,0.0004,0.0036,-0.0022,7.5081,18.9540,3.6805,7.4354,18.3032,4.0890
1,Line,,,,,,,,,,,0.8050,,,,,,91,0.0001,-0.0044,0.0007,7.4354,18.3032,4.0890,7.4153,19.0964,3.9532
1,Line,,,,,,,,,,,0.6159,,,,,,120,0.0017,-0.0029,-0.0007,7.4014,20.2458,2.2575,7.0958,20.7661,2.3809
1,Line,,,,,,,,,,,0.9263,,,,,,103,0.0006,-0.0026,-0.0044,7.2016,20.2951,1.5903,7.0958,20.7661,2.3809
1,Line,,,,,,,,,,,0.9221,,,,,,129,0.0032,-0.0040,0.0003,7.0958,20.7661,2.3809,6.5213,21.4857,2.3318
1,Line,,,,,,,,,,,0.3211,,,,,,106,0.0004,-0.0015,-0.0009,7.4637,19.9614,2.9047,7.3868,20.2281,3.0661
1,Line,,,,,,,,,,,0.8090,,,,,,51,0.0001,0.0001,-0.0045,7.4014,20.2458,2.2575,7.3868,20.2281,3.0661
1,Line,,,,,,,,,,,0.9185,,,,,,118,0.0016,-0.0030,0.0038,7.3868,20.2281,3.0661,7.0958,20.7661,2.3809
1,Line,,,,,,,,,,,0.6067,,,,,,82,-0.0004,-0.0031,-0.0011,-1.9597,16.9580,4.2180,-1.8834,17.5244,4.4215
1,Line,,,,,,,,,,,0.9468,,,,,,61,0.0023,0.0043,-0.0018,7.4354,18.3032,4.0890,7.0120,17.5244,4.4215
1,Line,,,,,,,,,,,0.6065,,,,,,17,0.0025,0.0008,-0.0021,7.4637,17.6645,4.0418,7.0120,17.5244,4.4215
1,Line,,,,,,,,,,,0.6362,,,,,,96,0.0004,-0.0034,0.0007,-2.3635,17.1468,3.8404,-2.4309,17.7677,3.7189
1,Line,,,,,,,,,,,0.5562,,,,,,87,-0.0002,-0.0029,-0.0011,-2.3635,17.1468,3.8404,-2.3351,17.6645,4.0418
1,Line,,,,,,,,,,,0.8191,,,,,,118,0.0021,-0.0039,0.0010,-1.9597,16.9580,4.2180,-2.3351,17.6645,4.0418
1,Line,,,,,,,,,,,0.5355,,,,,,156,0.0022,-0.0010,-0.0018,7.4153,19.0964,3.9532,7.0237,19.2691,4.2748
1,Line,,,,,,,,,,,0.4653,,,,,,137,-0.0016,0.0015,0.0014,7.1243,20.0158,3.8293,7.4117,19.7453,3.5829
1,Line,,,,,,,,,,,0.9252,,,,,,51,0.0021,0.0026,-0.0038,7.4117,19.7453,3.5829,7.0237,19.2691,4.2748
1,Line,,,,,,,,,,,0.5739,,,,,,0,0.0025,0.0000,-0.0019,7.4354,18.3032,4.0890,6.9817,18.3032,4.4405
1,Line,,,,,,,,,,,1.0270,,,,,,61,0.0024,0.0044,-0.0027,7.4153,19.0964,3.9532,6.9817,18.3032,4.4405
1,Line,,,,,,,,,,,0.7471,,,,,,90,0.0000,-0.0036,0.0020,7.4153,19.0964,3.9532,7.4117,19.7453,3.5829
1,Line,,,,,,,,,,,0.3523,,,,,,133,0.0005,-0.0006,0.0018,-2.3351,17.6645,4.0418,-2.4309,17.7677,3.7189
1,Line,,,,,,,,,,,0.3956,,,,,,130,-0.0013,0.0015,0.0008,7.1495,20.5084,3.2132,7.3868,20.2281,3.0661
1,Line,,,,,,,,,,,0.8346,,,,,,39,0.0014,0.0012,-0.0042,7.3868,20.2281,3.0661,7.1243,20.0158,3.8293
1,Line,,,,,,,,,,,0.7892,,,,,,87,0.0001,0.0027,-0.0034,7.1495,20.5084,3.2132,7.1243,20.0158,3.8293
1,Line,,,,,,,,,,,0.2857,,,,,,0,-0.0011,0.0000,-0.0011,5.4141,21.6203,2.5147,5.6188,21.6218,2.7140
1,Line,,,,,,,,,,,0.4001,,,,,,85,0.0000,0.0003,0.0022,5.6188,21.6218,2.7140,5.6146,21.5724,2.3170
1,Line,,,,,,,,,,,0.2856,,,,,,167,-0.0011,0.0003,0.0011,5.4141,21.6203,2.5147,5.6146,21.5724,2.3170
1,Line,,,,,,,,,,,0.5562,,,,,,93,-0.0002,0.0029,0.0011,7.4637,17.6645,4.0418,7.4922,17.1468,3.8404
1,Line,,,,,,,,,,,0.8191,,,,,,62,0.0021,0.0039,-0.0010,7.4637,17.6645,4.0418,7.0884,16.9580,4.2180
1,Line,,,,,,,,,,,0.6067,,,,,,98,-0.0004,0.0031,0.0011,7.0120,17.5244,4.4215,7.0884,16.9580,4.2180
1,Line,,,,,,,,,,,1.0005,,,,,,111,-0.0018,0.0049,-0.0016,6.8138,21.4048,2.9223,7.1495,20.5084,3.2132
1,Line,,,,,,,,,,,1.0691,,,,,,107,0.0015,-0.0049,-0.0029,7.1495,20.5084,3.2132,6.8817,21.3960,3.7455
1,Line,,,,,,,,,,,0.6362,,,,,,84,0.0004,0.0034,-0.0007,7.5595,17.7677,3.7189,7.4922,17.1468,3.8404
1,Line,,,,,,,,,,,0.4424,,,,,,94,0.0002,-0.0024,-0.0002,5.8075,20.5791,4.6533,5.7753,21.0192,4.6856
1,Line,,,,,,,,,,,1.8772,,,,,,72,0.0031,0.0097,-0.0015,0.4131,18.2976,5.2289,-0.1491,16.5280,5.5048
1,Line,,,,,,,,,,,0.8043,,,,,,48,0.0029,0.0033,0.0008,0.4122,18.3032,5.2304,-0.1134,17.7115,5.0872
1,Line,,,,,,,,,,,0.8753,,,,,,82,0.0006,0.0041,-0.0025,7.1243,20.0158,3.8293,7.0237,19.2691,4.2748
1,Line,,,,,,,,,,,2.7646,,,,,,163,-0.0145,0.0044,0.0009,1.3839,21.8814,4.9316,4.0234,21.0750,4.7722
1,Line,,,,,,,,,,,0.5297,,,,,,23,-0.0016,-0.0007,0.0023,5.2420,17.7115,5.0872,5.5413,17.8415,4.6699
1,Line,,,,,,,,,,,1.6723,,,,,,101,0.0018,-0.0090,0.0011,5.8680,16.2140,4.8727,5.5413,17.8415,4.6699
1,Line,,,,,,,,,,,1.1629,,,,,,87,0.0003,0.0057,-0.0029,6.8817,21.3960,3.7455,6.8344,20.3605,4.2725
1,Line,,,,,,,,,,,0.6411,,,,,,87,0.0002,0.0035,0.0003,-2.3068,18.3032,4.0890,-2.3351,17.6645,4.0418
1,Line,,,,,,,,,,,0.6065,,,,,,163,0.0025,-0.0008,0.0021,-1.8834,17.5244,4.4215,-2.3351,17.6645,4.0418
1,Line,,,,,,,,,,,1.4039,,,,,,100,-0.0013,0.0076,-0.0005,6.8817,21.3960,3.7455,7.1243,20.0158,3.8293
1,Line,,,,,,,,,,,0.6318,,,,,,130,0.0016,-0.0019,-0.0024,7.1243,20.0158,3.8293,6.8344,20.3605,4.2725
1,Line,,,,,,,,,,,1.1116,,,,,,100,-0.0010,0.0060,0.0005,6.6452,21.4518,4.3663,6.8344,20.3605,4.2725
1,Line,,,,,,,,,,,1.1629,,,,,,93,0.0003,-0.0057,0.0029,-1.7058,20.3605,4.2725,-1.7530,21.3960,3.7455
1,Line,,,,,,,,,,,1.7942,,,,,,164,0.0095,-0.0027,-0.0006,5.7448,20.5820,4.6586,4.0234,21.0750,4.7722
1,Line,,,,,,,,,,,0.8050,,,,,,89,0.0001,0.0044,-0.0007,-2.2867,19.0964,3.9532,-2.3068,18.3032,4.0890
1,Line,,,,,,,,,,,1.0282,,,,,,77,-0.0012,-0.0054,0.0011,6.4216,20.4684,4.5663,6.6452,21.4518,4.3663
1,Line,,,,,,,,,,,0.3153,,,,,,0,0.0005,0.0000,0.0016,-2.3068,18.3032,4.0890,-2.4064,18.3032,3.7899
1,Line,,,,,,,,,,,1.6723,,,,,,79,-0.0018,-0.0090,0.0011,-0.7394,16.2140,4.8727,-0.4126,17.8415,4.6699
1,Line,,,,,,,,,,,0.4391,,,,,,86,0.0002,0.0024,0.0001,5.7753,21.0192,4.6856,5.7448,20.5820,4.6586
1,Line,,,,,,,,,,,1.7365,,,,,,12,-0.0094,-0.0019,0.0005,4.0835,20.1131,4.7397,5.7830,20.4595,4.6543
1,Line,,,,,,,,,,,0.6318,,,,,,50,0.0016,0.0019,0.0024,-1.7058,20.3605,4.2725,-1.9956,20.0158,3.8293
1,Line,,,,,,,,,,,1.4039,,,,,,80,-0.0013,-0.0076,0.0005,-1.9956,20.0158,3.8293,-1.7530,21.3960,3.7455
1,Line,,,,,,,,,,,0.7718,,,,,,96,0.0004,-0.0036,0.0022,-2.3068,18.3032,4.0890,-2.3795,18.9540,3.6805
1,Line,,,,,,,,,,,0.9643,,,,,,94,0.0003,-0.0053,-0.0002,4.0835,20.1131,4.7397,4.0234,21.0750,4.7722
1,Line,,,,,,,,,,,1.8678,,,,,,161,-0.0097,0.0034,0.0006,4.0234,21.0750,4.7722,5.7830,20.4595,4.6543
1,Line,,,,,,,,,,,8.5566,,,,,,176,-0.0470,0.0031,-0.0004,-1.7048,20.9657,5.6964,6.8335,20.4100,5.7667
1,Line,,,,,,,,,,,0.2052,,,,,,9,0.0005,0.0001,-0.0010,-1.2416,21.4713,3.5583,-1.3310,21.4571,3.7425
1,Line,,,,,,,,,,,0.0365,,,,,,146,0.0002,-0.0001,0.0000,-1.3006,21.4369,3.7428,-1.3310,21.4571,3.7425
1,Line,,,,,,,,,,,0.2086,,,,,,32,-0.0002,-0.0001,-0.0011,-1.3006,21.4369,3.7428,-1.2662,21.4581,3.9474
1,Line,,,,,,,,,,,0.2050,,,,,,11,0.0010,0.0002,-0.0005,-1.0871,21.5290,3.4475,-1.2662,21.4936,3.5409
1,Line,,,,,,,,,,,0.0375,,,,,,138,0.0001,-0.0001,0.0001,-1.2416,21.4713,3.5583,-1.2662,21.4936,3.5409
1,Line,,,,,,,,,,,0.1967,,,,,,30,0.0003,0.0002,-0.0010,-1.2416,21.4713,3.5583,-1.3006,21.4369,3.7428
1,Line,,,,,,,,,,,0.2185,,,,,,22,-0.0011,-0.0004,-0.0002,-1.0871,21.4763,4.0496,-0.8868,21.5569,4.0827
1,Line,,,,,,,,,,,0.2171,,,,,,20,0.0009,0.0003,-0.0007,-0.7171,21.6170,3.9614,-0.8868,21.5569,4.0827
1,Line,,,,,,,,,,,0.0366,,,,,,67,-0.0001,-0.0001,-0.0002,-0.8962,21.5351,4.0547,-0.8868,21.5569,4.0827
1,Line,,,,,,,,,,,0.0356,,,,,,142,0.0001,-0.0001,-0.0001,-1.2416,21.4388,3.9304,-1.2662,21.4581,3.9474
1,Line,,,,,,,,,,,0.0354,,,,,,115,0.0001,-0.0001,-0.0002,-1.0871,21.4763,4.0496,-1.0965,21.4962,4.0774
1,Line,,,,,,,,,,,0.2143,,,,,,22,-0.0008,-0.0003,-0.0008,-1.2416,21.4388,3.9304,-1.0965,21.4962,4.0774
1,Line,,,,,,,,,,,0.0385,,,,,,111,0.0001,-0.0001,0.0002,-1.0871,21.5290,3.4475,-1.0965,21.5537,3.4196
1,Line,,,,,,,,,,,0.0350,,,,,,37,0.0001,0.0001,0.0001,0.1660,21.7486,4.0512,0.1419,21.7301,4.0337
1,Line,,,,,,,,,,,0.1535,,,,,,23,-0.0003,-0.0001,-0.0008,-0.3433,21.5960,2.3746,-0.2854,21.6203,2.5147
1,Line,,,,,,,,,,,0.1623,,,,,,56,0.0002,0.0003,0.0008,-0.2854,21.6203,2.5147,-0.3203,21.5681,2.3650
1,Line,,,,,,,,,,,0.2161,,,,,,17,0.0010,0.0003,-0.0005,0.1660,21.7486,4.0512,-0.0189,21.6907,4.1470
1,Line,,,,,,,,,,,0.4988,,,,,,13,0.0027,0.0006,-0.0002,-0.4025,21.6703,4.0452,-0.8868,21.5569,4.0827
1,Line,,,,,,,,,,,0.2150,,,,,,21,0.0004,0.0001,-0.0011,0.2331,21.7746,3.8486,0.1660,21.7486,4.0512
1,Line,,,,,,,,,,,0.1590,,,,,,71,-0.0003,-0.0008,0.0002,-0.3738,21.4589,2.6953,-0.3231,21.6064,2.6648
1,Line,,,,,,,,,,,0.2059,,,,,,10,0.0011,0.0002,0.0002,-0.8962,21.5878,3.4527,-1.0965,21.5537,3.4196
1,Line,,,,,,,,,,,0.2171,,,,,,20,-0.0009,-0.0003,0.0007,-1.2662,21.4936,3.5409,-1.0965,21.5537,3.4196
1,Line,,,,,,,,,,,0.1556,,,,,,9,-0.0008,-0.0001,-0.0003,-0.4860,21.5724,2.3170,-0.3433,21.5960,2.3746
1,Line,,,,,,,,,,,0.0374,,,,,,129,-0.0001,0.0002,0.0001,-0.3433,21.5960,2.3746,-0.3203,21.5681,2.3650
1,Line,,,,,,,,,,,0.0594,,,,,,175,-0.0003,0.0000,0.0002,-0.3738,21.4589,2.6953,-0.3231,21.4541,2.6648
1,Line,,,,,,,,,,,0.2179,,,,,,25,-0.0010,-0.0005,0.0005,-0.8962,21.5351,4.0547,-0.7171,21.6170,3.9614
1,Line,,,,,,,,,,,0.0916,,,,,,21,-0.0003,-0.0001,-0.0004,0.6181,21.7661,4.1223,0.6695,21.7861,4.1955
1,Line,,,,,,,,,,,0.0428,,,,,,148,0.0002,-0.0001,-0.0001,0.6988,21.7681,4.1701,0.6695,21.7861,4.1955
1,Line,,,,,,,,,,,0.9661,,,,,,4,-0.0053,-0.0004,-0.0004,0.6695,21.7861,4.1955,1.6308,21.8498,4.2680
1,Line,,,,,,,,,,,0.0347,,,,,,117,-0.0001,0.0001,-0.0002,-0.2268,21.7379,3.5149,-0.2176,21.7195,3.5429
1,Line,,,,,,,,,,,0.2087,,,,,,4,-0.0010,-0.0001,0.0005,-0.4025,21.7059,3.6387,-0.2176,21.7195,3.5429
1,Line,,,,,,,,,,,0.0336,,,,,,147,0.0001,-0.0001,0.0001,-0.3784,21.6902,3.6561,-0.4025,21.7059,3.6387
1,Line,,,,,,,,,,,0.2184,,,,,,16,-0.0012,-0.0003,0.0000,-1.0965,21.5537,3.4196,-0.8868,21.6144,3.4249
1,Line,,,,,,,,,,,0.5909,,,,,,8,0.0022,0.0003,0.0024,-0.2268,21.7379,3.5149,-0.6287,21.6835,3.0851
1,Line,,,,,,,,,,,0.4323,,,,,,15,0.0014,0.0004,-0.0019,-0.6287,21.6835,3.0851,-0.8868,21.6144,3.4249
1,Line,,,,,,,,,,,0.9406,,,,,,5,-0.0051,-0.0005,-0.0005,0.6988,21.7681,4.1701,1.6308,21.8498,4.2680
1,Line,,,,,,,,,,,0.0358,,,,,,95,0.0000,-0.0001,-0.0002,1.6323,21.8322,4.2369,1.6308,21.8498,4.2680
1,Line,,,,,,,,,,,0.0811,,,,,,2,0.0002,0.0000,0.0004,1.6661,21.8580,4.8096,1.6330,21.8568,4.7356
1,Line,,,,,,,,,,,0.2102,,,,,,1,-0.0011,0.0000,-0.0002,-0.2268,21.7379,3.5149,-0.0189,21.7434,3.5449
1,Line,,,,,,,,,,,0.0322,,,,,,124,-0.0001,0.0001,0.0002,-0.2268,21.6804,4.1727,-0.2176,21.6668,4.1449
1,Line,,,,,,,,,,,0.2111,,,,,,26,0.0005,0.0002,-0.0010,0.2331,21.7746,3.8486,0.1419,21.7301,4.0337
1,Line,,,,,,,,,,,0.2147,,,,,,178,-0.0004,0.0000,-0.0011,0.1660,21.7770,3.6446,0.2331,21.7746,3.8486
1,Line,,,,,,,,,,,0.2149,,,,,,29,0.0004,0.0002,-0.0011,-0.6523,21.6535,3.7597,-0.7171,21.6170,3.9614
1,Line,,,,,,,,,,,0.0387,,,,,,44,-0.0001,-0.0001,-0.0001,-0.7417,21.5928,3.9439,-0.7171,21.6170,3.9614
1,Line,,,,,,,,,,,0.2173,,,,,,3,0.0010,0.0001,0.0007,-0.2268,21.6804,4.1727,-0.4025,21.6703,4.0452
1,Line,,,,,,,,,,,0.0365,,,,,,42,0.0001,0.0001,-0.0001,0.1660,21.7770,3.6446,0.1419,21.7555,3.6616
1,Line,,,,,,,,,,,0.0358,,,,,,66,0.0001,0.0001,-0.0002,-0.0097,21.7640,3.5172,-0.0189,21.7434,3.5449
1,Line,,,,,,,,,,,0.2095,,,,,,177,-0.0008,0.0000,-0.0008,-0.0097,21.7640,3.5172,0.1419,21.7555,3.6616
1,Line,,,,,,,,,,,0.0362,,,,,,35,0.0002,0.0001,0.0000,0.2331,21.7746,3.8486,0.2033,21.7539,3.8483
1,Line,,,,,,,,,,,0.2083,,,,,,148,-0.0002,0.0001,-0.0011,0.1660,21.7770,3.6446,0.2033,21.7539,3.8483
1,Line,,,,,,,,,,,0.2174,,,,,,4,-0.0010,-0.0001,-0.0007,-0.0097,21.7640,3.5172,0.1660,21.7770,3.6446
1,Line,,,,,,,,,,,0.0996,,,,,,1,-0.0005,0.0000,-0.0003,0.5870,21.7851,4.1397,0.6695,21.7861,4.1955
1,Line,,,,,,,,,,,0.2138,,,,,,11,0.0011,0.0002,0.0002,-0.0097,21.7064,4.1750,-0.2176,21.6668,4.1449
1,Line,,,,,,,,,,,0.2187,,,,,,7,0.0012,0.0001,0.0000,-0.0097,21.7064,4.1750,-0.2268,21.6804,4.1727
1,Line,,,,,,,,,,,0.1190,,,,,,172,-0.0003,0.0000,0.0006,1.2559,21.8008,2.6671,1.3190,21.7922,2.5667
1,Line,,,,,,,,,,,0.1335,,,,,,10,-0.0005,-0.0001,0.0005,1.2559,21.8008,2.6671,1.3457,21.8169,2.5696
1,Line,,,,,,,,,,,0.0365,,,,,,43,-0.0001,-0.0001,0.0000,1.3190,21.7922,2.5667,1.3457,21.8169,2.5696
1,Line,,,,,,,,,,,0.5078,,,,,,157,-0.0007,0.0003,0.0027,1.3190,21.7922,2.5667,1.4455,21.7390,2.0778
1,Line,,,,,,,,,,,0.0172,,,,,,180,0.0000,0.0000,-0.0001,1.4108,21.7171,2.0751,1.4165,21.7171,2.0913
1,Line,,,,,,,,,,,0.0388,,,,,,37,-0.0002,-0.0001,0.0001,1.4165,21.7171,2.0913,1.4455,21.7390,2.0778
1,Line,,,,,,,,,,,1.3480,,,,,,4,0.0073,0.0005,0.0009,1.0722,21.5218,2.6851,-0.2624,21.4380,2.5147
1,Line,,,,,,,,,,,1.3970,,,,,,3,0.0077,0.0004,0.0001,1.0722,21.5218,2.6851,-0.3231,21.4541,2.6648
1,Line,,,,,,,,,,,0.6535,,,,,,1,0.0032,0.0001,-0.0016,-0.0751,21.6055,2.0688,-0.6580,21.5905,2.3638
1,Line,,,,,,,,,,,0.1268,,,,,,171,-0.0003,0.0001,0.0006,1.2822,21.8271,2.6788,1.3457,21.8169,2.5696
1,Line,,,,,,,,,,,0.8702,,,,,,93,0.0000,0.0005,-0.0048,1.8870,21.5547,3.2370,1.8917,21.4728,4.1033
1,Line,,,,,,,,,,,0.4894,,,,,,179,-0.0020,0.0000,-0.0018,-0.0097,21.7064,4.1750,0.3490,21.6982,4.5078
1,Line,,,,,,,,,,,0.4468,,,,,,20,-0.0013,-0.0005,0.0020,0.3490,21.6982,4.5078,0.5870,21.7851,4.1397
1,Line,,,,,,,,,,,0.4355,,,,,,95,0.0000,-0.0002,0.0024,1.6648,21.5048,3.6699,1.6613,21.5457,3.2364
1,Line,,,,,,,,,,,0.2259,,,,,,2,-0.0012,0.0000,0.0000,1.6613,21.5457,3.2364,1.8870,21.5547,3.2370
1,Line,,,,,,,,,,,0.8983,,,,,,23,-0.0012,-0.0005,0.0048,1.6683,21.4638,4.1035,1.8870,21.5547,3.2370
1,Line,,,,,,,,,,,0.0334,,,,,,60,0.0001,0.0001,0.0002,-0.0097,21.7064,4.1750,-0.0189,21.6907,4.1470
