Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0271,,,,,,,,,,,,,,,,90,0.0000,0.0395,-0.0038,1.8100,1.1361,0.2861,1.8100,1.1093,0.2886
1,Line,0.0039,,,,,,,,,,,,,,,,92,0.0000,0.0028,-0.0049,1.8100,1.1381,0.2827,1.8100,1.1361,0.2861
1,Line,0.0015,,,,,,,,,,,,,,,,92,0.0000,0.0011,-0.0019,1.8100,1.1388,0.2814,1.8100,1.1381,0.2827
1,Line,0.0271,,,,,,,,,,,,,,,,90,0.0000,-0.0394,-0.0048,1.8100,1.0825,0.2853,1.8100,1.1093,0.2886
1,Line,0.0055,,,,,,,,,,,,,,,,88,0.0000,-0.0036,-0.0072,1.8100,1.0775,0.2756,1.8100,1.0800,0.2805
1,Line,0.0011,,,,,,,,,,,,,,,,88,0.0000,-0.0007,-0.0014,1.8100,1.0800,0.2805,1.8100,1.0805,0.2814
1,Line,0.0044,,,,,,,,,,,,,,,,88,0.0000,-0.0029,-0.0058,1.8100,1.0805,0.2814,1.8100,1.0825,0.2853
1,Line,0.0053,,,,,,,,,,,,,,,,92,0.0000,0.0039,-0.0067,1.8100,1.1414,0.2768,1.8100,1.1388,0.2814
1,Line,0.0068,,,,,,,,,,,,,,,,92,0.0000,-0.0033,0.0093,1.8169,1.0753,0.2819,1.8169,1.0775,0.2756
1,Line,0.0123,,,,,,,,,,,,,,,,92,0.0000,-0.0082,0.0161,1.8169,1.1377,0.2929,1.8169,1.1432,0.2819
1,Line,0.0053,,,,,,,,,,,,,,,,92,0.0000,0.0039,-0.0067,1.8169,1.1414,0.2768,1.8169,1.1388,0.2814
1,Line,0.0286,,,,,,,,,,,,,,,,90,0.0000,0.0418,0.0036,1.8169,1.1093,0.2954,1.8169,1.0808,0.2929
1,Line,0.0054,,,,,,,,,,,,,,,,87,0.0000,0.0027,0.0075,1.8100,1.1432,0.2819,1.8100,1.1414,0.2768
