Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,4.8720,,,,,,,,,,,,,,,,159,0.0000,0.0000,0.0904,67.6071,212.5225,19.9042,67.6071,212.5225,15.1644
1,Line,95.2013,,,,,,,,,,,,,,,,180,0.0000,0.0000,-0.0904,67.6071,212.5225,15.1644,67.6071,212.5225,19.9042
1,Line,4.4462,,,,,,,,,,,,,,,,53,0.0000,0.0000,-0.0804,67.6071,212.5225,19.9042,67.6071,212.5225,24.1212
1,Line,97.0765,,,,,,,,,,,,,,,,179,0.0000,0.0000,-0.0804,67.6071,212.5225,19.9042,67.6071,212.5225,24.1212
1,Line,96.1370,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,67.6071,212.5225,19.9042,67.6071,212.5225,19.9042
1,Line,93.9929,,,,,,,,,,,,,,,,180,0.0000,0.0000,-0.0030,67.6071,212.5225,15.0070,67.6071,212.5225,15.1644
1,Line,93.9578,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,67.6071,212.5225,15.0070,67.6071,212.5225,15.0070
1,Line,0.1619,,,,,,,,,,,,,,,,159,0.0000,0.0000,0.0030,67.6071,212.5225,15.1644,67.6071,212.5225,15.0070
1,Line,94.0278,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,67.6071,212.5225,15.1644,67.6071,212.5225,15.1644
1,Line,4.8720,,,,,,,,,,,,,,,,21,0.0000,0.0000,-0.0904,67.6071,212.5225,15.1644,67.6071,212.5225,19.9042
1,Line,4.4462,,,,,,,,,,,,,,,,127,0.0000,0.0000,0.0804,67.6071,212.5225,24.1212,67.6071,212.5225,19.9042
1,Line,99.4621,,,,,,,,,,,,,,,,178,0.0000,0.0000,-0.0641,67.6071,212.5225,28.0006,67.6071,212.5225,31.3633
1,Line,98.9440,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,67.6071,212.5225,28.0006,67.6071,212.5225,28.0006
1,Line,4.4463,,,,,,,,,,,,,,,,98,0.0000,0.0000,0.0641,67.6071,212.5225,31.3633,67.6071,212.5225,28.0006
1,Line,99.9575,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,67.6071,212.5225,32.2121,67.6071,212.5225,32.2121
1,Line,1.4664,,,,,,,,,,,,,,,,94,0.0000,0.0000,0.0162,67.6071,212.5225,32.2121,67.6071,212.5225,31.3633
1,Line,97.8195,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,67.6071,212.5225,24.1212,67.6071,212.5225,24.1212
1,Line,4.4366,,,,,,,,,,,,,,,,75,0.0000,0.0000,-0.0740,67.6071,212.5225,24.1212,67.6071,212.5225,28.0006
1,Line,98.4801,,,,,,,,,,,,,,,,179,0.0000,0.0000,-0.0740,67.6071,212.5225,24.1212,67.6071,212.5225,28.0006
1,Line,4.4463,,,,,,,,,,,,,,,,82,0.0000,0.0000,-0.0641,67.6071,212.5225,28.0006,67.6071,212.5225,31.3633
1,Line,4.4366,,,,,,,,,,,,,,,,105,0.0000,0.0000,0.0740,67.6071,212.5225,28.0006,67.6071,212.5225,24.1212
1,Line,89.9034,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0365,67.6071,212.5225,8.8163,67.6071,212.5225,10.7283
1,Line,89.0949,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,67.6071,212.5225,8.8163,67.6071,212.5225,8.8163
1,Line,2.0753,,,,,,,,,,,,,,,,12,0.0000,0.0000,0.0365,67.6071,212.5225,10.7283,67.6071,212.5225,8.8163
1,Line,90.6709,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,67.6071,212.5225,10.7283,67.6071,212.5225,10.7283
1,Line,2.0753,,,,,,,,,,,,,,,,168,0.0000,0.0000,-0.0365,67.6071,212.5225,10.7283,67.6071,212.5225,12.6403
1,Line,88.3663,,,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,67.6071,212.5225,11.5707,67.6071,212.5225,11.5707
