Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.2909,,,,,,,,,,,,,,79,-0.0545,-0.2787,0.0632,-18.4167,25.5421,-0.7219,-18.3622,25.8208,-0.7851
1,Line,0.0887,,,,,,,,,,,,,,21,0.0740,0.0280,-0.0402,-18.3427,27.7080,-1.0231,-18.4167,27.6800,-0.9829
1,Line,0.3148,,,,,,,,,,,,,,90,0.0000,0.0973,-0.2994,-18.5070,28.0418,-0.8869,-18.5070,27.9445,-0.5875
1,Line,0.2418,,,,,,,,,,,,,,90,0.0000,0.2418,0.0000,-18.3638,26.6895,-2.3501,-18.3638,26.4477,-2.3501
1,Line,0.0570,,,,,,,,,,,,,,113,0.0026,-0.0060,0.0567,-18.3638,26.6895,-2.3501,-18.3663,26.6955,-2.4068
1,Line,0.2537,,,,,,,,,,,,,,90,0.0000,0.2537,0.0000,-18.3663,26.6955,-2.4068,-18.3663,26.4418,-2.4068
1,Line,0.0570,,,,,,,,,,,,,,67,-0.0026,-0.0060,-0.0567,-18.3663,26.4418,-2.4068,-18.3638,26.4477,-2.3501
1,Line,0.0869,,,,,,,,,,,,,,102,0.0149,-0.0720,-0.0462,-18.3424,26.4352,-0.9003,-18.3573,26.5073,-0.8541
1,Line,0.1338,,,,,,,,,,,,,,101,-0.0179,0.0887,-0.0986,-18.5070,27.5765,-2.3190,-18.4891,27.4878,-2.2204
1,Line,0.0684,,,,,,,,,,,,,,90,0.0000,0.0149,0.0667,-18.3424,26.8946,-1.2340,-18.3424,26.8796,-1.3008
1,Line,0.0570,,,,,,,,,,,,,,98,-0.0026,0.0177,0.0542,-18.3663,26.9451,-0.0463,-18.3638,26.9274,-0.1004
1,Line,0.2526,,,,,,,,,,,,,,90,0.0019,0.2299,-0.1047,-18.3638,26.9274,-0.1004,-18.3657,26.6975,0.0043
1,Line,0.0254,,,,,,,,,,,,,,125,0.0139,-0.0202,0.0065,-18.3424,26.8796,-1.3008,-18.3564,26.8998,-1.3073
1,Line,0.0507,,,,,,,,,,,,,,171,0.0041,-0.0007,0.0505,-18.3657,26.4396,0.0043,-18.3698,26.4403,-0.0463
1,Line,0.2453,,,,,,,,,,,,,,91,-0.0035,0.2453,-0.0016,-18.3698,26.4403,-0.0463,-18.3663,26.1950,-0.0446
1,Line,0.0748,,,,,,,,,,,,,,159,0.0139,-0.0052,0.0733,-18.3424,26.8946,-1.2340,-18.3564,26.8998,-1.3073
1,Line,0.2495,,,,,,,,,,,,,,90,-0.0007,-0.2446,-0.0489,-18.3663,26.1950,-0.0446,-18.3657,26.4396,0.0043
1,Line,0.0846,,,,,,,,,,,,,,180,-0.0846,0.0000,0.0000,-18.0204,27.3476,-1.0624,-17.9358,27.3476,-1.0624
1,Line,0.1348,,,,,,,,,,,,,,105,-0.0179,0.0661,0.1161,-18.5070,27.3218,0.1041,-18.4891,27.2557,-0.0119
1,Line,0.2869,,,,,,,,,,,,,,90,0.0000,0.2621,-0.1167,-18.4891,27.2557,-0.0119,-18.4891,26.9936,0.1047
1,Line,0.1349,,,,,,,,,,,,,,114,-0.0179,0.0406,0.1274,-18.5070,27.0342,0.2322,-18.4891,26.9936,0.1047
1,Line,0.3148,,,,,,,,,,,,,,90,0.0000,0.2876,-0.1280,-18.5070,27.3218,0.1041,-18.5070,27.0342,0.2322
1,Line,0.0453,,,,,,,,,,,,,,146,-0.0355,0.0237,-0.0153,-18.3928,26.7458,-1.5307,-18.3573,26.7221,-1.5154
1,Line,0.0251,,,,,,,,,,,,,,133,0.0143,-0.0154,-0.0138,-18.3424,26.8121,-0.9804,-18.3568,26.8275,-0.9666
1,Line,0.0849,,,,,,,,,,,,,,91,0.0005,-0.0509,0.0680,-18.3568,26.8275,-0.9666,-18.3573,26.8783,-1.0346
1,Line,0.1437,,,,,,,,,,,,,,16,0.1247,0.0350,0.0623,-18.2326,26.7571,-1.4531,-18.3573,26.7221,-1.5154
1,Line,0.1784,,,,,,,,,,,,,,4,-0.1602,-0.0114,-0.0776,-18.3928,26.7458,-1.5307,-18.2326,26.7571,-1.4531
1,Line,0.1295,,,,,,,,,,,,,,25,-0.1098,-0.0509,-0.0460,-18.3424,26.7063,-1.4991,-18.2326,26.7571,-1.4531
1,Line,0.2628,,,,,,,,,,,,,,90,0.0000,-0.0281,-0.2613,-18.4718,25.2858,-1.1949,-18.4718,25.3139,-0.9336
1,Line,0.0188,,,,,,,,,,,,,,51,0.0117,0.0146,-0.0001,-18.4718,25.2858,-1.1949,-18.4836,25.2712,-1.1948
1,Line,0.1310,,,,,,,,,,,,,,114,0.0141,-0.0324,0.1262,-18.4737,26.9490,-1.0761,-18.4878,26.9814,-1.2023
1,Line,0.1007,,,,,,,,,,,,,,139,-0.0757,0.0664,0.0047,-18.4685,26.6862,-0.8231,-18.3928,26.6198,-0.8278
1,Line,0.2658,,,,,,,,,,,,,,90,0.0000,-0.0284,-0.2643,-18.4836,25.2712,-1.1948,-18.4836,25.2995,-0.9305
1,Line,0.0334,,,,,,,,,,,,,,90,0.0000,-0.0201,0.0267,-18.3424,26.6862,-1.4724,-18.3424,26.7063,-1.4991
1,Line,0.1322,,,,,,,,,,,,,,33,-0.1098,-0.0710,-0.0193,-18.3424,26.6862,-1.4724,-18.2326,26.7571,-1.4531
1,Line,0.0188,,,,,,,,,,,,,,51,-0.0117,-0.0143,0.0030,-18.4836,25.2995,-0.9305,-18.4718,25.3139,-0.9336
1,Line,0.5310,,,,,,,,,,,,,,90,0.0000,-0.5194,-0.1104,-18.3171,26.5720,-2.4827,-18.3171,27.0913,-2.3723
1,Line,0.0869,,,,,,,,,,,,,,103,0.0149,-0.0662,0.0542,-18.3424,26.8121,-0.9804,-18.3573,26.8783,-1.0346
1,Line,0.0429,,,,,,,,,,,,,,90,0.0000,-0.0410,-0.0126,-18.0838,26.4870,-0.9970,-18.0838,26.5280,-0.9844
1,Line,0.2124,,,,,,,,,,,,,,0,0.2124,0.0001,0.0000,-18.0838,26.5280,-0.9844,-18.2963,26.5279,-0.9844
1,Line,0.0527,,,,,,,,,,,,,,90,0.0000,0.0291,-0.0440,-18.3424,26.3423,-1.0922,-18.3424,26.3132,-1.0482
1,Line,0.2521,,,,,,,,,,,,,,90,0.0000,0.2466,0.0526,-18.3663,26.9421,-2.3542,-18.3663,26.6955,-2.4068
1,Line,0.0429,,,,,,,,,,,,,,90,0.0000,-0.0410,-0.0126,-18.2962,26.4869,-0.9970,-18.2963,26.5279,-0.9844
