Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,1.5537,,,,,,,,,,,,,,,,146,-1.2935,0.8608,0.0000,21.1741,13.2972,23.8065,22.4675,12.4364,23.8065
1,Line,7.3499,,,,,,,,,,,,,,,,80,1.2935,7.2352,0.0048,22.4675,20.5324,23.8113,21.1741,13.2972,23.8065
1,Line,1.2935,,,,,,,,,,,,,,,,0,-1.2935,0.0000,0.0000,21.1741,23.6033,21.0200,22.4675,23.6033,21.0200
1,Line,2.7865,,,,,,,,,,,,,,,,0,0.0000,0.0000,-2.7865,21.1175,23.6033,21.0200,21.1175,23.6033,23.8065
1,Line,0.0566,,,,,,,,,,,,,,,,180,-0.0566,0.0000,0.0000,21.1175,23.6033,21.0200,21.1741,23.6033,21.0200
1,Line,12.2120,,,,,,,,,,,,,,,,174,-12.1459,1.2689,-0.0048,31.4315,8.0071,23.8065,43.5775,6.7382,23.8113
1,Line,15.7107,,,,,,,,,,,,,,,,170,15.4883,-2.6346,0.0048,43.5775,6.7382,23.8113,28.0892,9.3728,23.8065
1,Group_20,,,,,,,,,20.0768,6.7382,20.3673,1.0000,1.0000,1.0000,,,,,,,,,,,,
1,Line,0.0394,,,,,,,,,,,,,,,,90,0.0000,-0.0394,0.0000,21.1175,23.5639,23.8065,21.1175,23.6033,23.8065
1,Line,3.6217,,,,,,,,,,,,,,,,170,-3.5677,0.6233,0.0000,27.8639,8.6304,23.8065,31.4315,8.0071,23.8065
1,Line,1.6999,,,,,,,,,,,,,,,,16,1.6368,0.4589,0.0048,23.6137,10.4627,23.8113,21.9769,10.0039,23.8065
1,Line,0.7874,,,,,,,,,,,,,,,,129,-0.4927,0.6142,0.0000,21.4842,10.6180,23.8065,21.9769,10.0039,23.8065
1,Line,2.0672,,,,,,,,,,,,,,,,62,0.9833,1.8184,0.0000,22.4675,12.4364,23.8065,21.4842,10.6180,23.8065
1,Line,1.2935,,,,,,,,,,,,,,,,0,-1.2935,0.0000,0.0000,21.1741,20.5324,23.8113,22.4675,20.5324,23.8113
1,Line,0.6286,,,,,,,,,,,,,,,,159,-0.5858,0.2281,0.0000,22.6752,9.7319,23.8065,23.2610,9.5038,23.8065
1,Line,0.7493,,,,,,,,,,,,,,,,159,-0.6983,0.2719,0.0000,21.9769,10.0039,23.8065,22.6752,9.7319,23.8065
1,Line,10.7079,,,,,,,,,,,,,,,,173,-10.6324,1.2689,0.0000,31.4315,8.0071,21.0200,42.0640,6.7382,21.0200
1,Line,1.0217,,,,,,,,,,,,,,,,70,0.3528,0.9589,0.0048,23.6137,10.4627,23.8113,23.2610,9.5038,23.8065
1,Line,18.4248,,,,,,,,,,,,,,,,90,0.0000,-18.4248,0.0000,22.4675,23.6033,23.8065,22.4675,42.0280,23.8065
1,Line,1.8305,,,,,,,,,,,,,,,,97,-0.2105,1.8184,0.0000,21.2737,12.4364,21.0200,21.4842,10.6180,21.0200
1,Line,11.0645,,,,,,,,,,,,,,,,173,10.6324,-1.2689,-2.7865,42.0640,6.7382,21.0200,31.4315,8.0071,23.8065
1,Line,18.4248,,,,,,,,,,,,,,,,90,0.0000,18.4248,0.0000,21.1175,42.0280,21.0200,21.1175,23.6033,21.0200
1,Group_23,,,,,,,,,20.0768,6.3149,9.8549,1.0000,1.0000,1.0000,,,,,,,,,,,,
1,Line,17.6565,,,,,,,,,,,,,,,,178,-17.6469,0.5229,0.2578,118.5654,9.5405,36.0408,136.2123,9.0176,35.7831
1,Line,6.6418,,,,,,,,,,,,,,,,0,-6.6418,0.0000,0.0000,90.2904,9.9128,14.9880,96.9323,9.9128,14.9880
1,Line,0.1905,,,,,,,,,,,,,,,,159,0.1608,-0.0619,-0.0813,133.4031,10.8917,38.7141,133.2423,10.9536,38.7953
1,Line,11.0768,,,,,,,,,,,,,,,,177,10.5118,-0.4932,-3.4573,98.3807,6.9893,27.8719,87.8689,7.4825,31.3292
1,Line,5.0821,,,,,,,,,,,,,,,,179,-5.0757,0.0648,-0.2464,128.3275,10.9565,38.4677,133.4031,10.8917,38.7141
1,Line,0.5094,,,,,,,,,,,,,,,,32,-0.3006,-0.1904,0.3645,89.9898,9.7224,15.3525,90.2904,9.9128,14.9880
1,Line,40.3697,,,,,,,,,,,,,,,,0,-40.3695,-0.1048,0.0500,98.3807,7.0070,24.0009,138.7502,7.1118,23.9509
1,Line,40.5501,,,,,,,,,,,,,,,,0,-40.3695,-0.1149,-3.8210,98.3807,7.0070,24.0009,138.7502,7.1219,27.8219
1,Line,0.0262,,,,,,,,,,,,,,,,90,0.0000,0.0001,-0.0262,87.8631,7.0070,24.0042,87.8631,7.0069,24.0305
1,Line,2.4838,,,,,,,,,,,,,,,,48,-0.9420,-1.0643,2.0370,89.0478,8.6581,17.3895,89.9898,9.7224,15.3525
1,Line,3.8414,,,,,,,,,,,,,,,,90,0.0000,0.0176,-3.8413,87.8631,7.0069,24.0305,87.8631,6.9893,27.8718
1,Line,0.1334,,,,,,,,,,,,,,,,55,0.0485,0.0683,0.1038,88.9615,9.6119,36.1495,88.9130,9.5435,36.0457
1,Line,1.3269,,,,,,,,,,,,,,,,64,0.3367,0.7045,1.0729,89.2982,10.3163,37.2223,88.9615,9.6119,36.1495
1,Line,0.0063,,,,,,,,,,,,,,,,52,0.0023,0.0030,0.0050,88.9130,9.5435,36.0457,88.9106,9.5405,36.0407
1,trim,,,,,,,,,183.3732,73.8923,10.1361,1.0000,1.0000,1.0000,,,,,,,,,,,,
1,Line,0.0431,,,,,,,,,,,,,,,,0,-0.0431,0.0000,-0.0003,88.0869,7.9075,33.1011,88.1300,7.9075,33.1014
1,Line,0.0392,,,,,,,,,,,,,,,,150,-0.0221,0.0128,0.0297,136.2373,8.9960,35.7496,136.2594,8.9832,35.7199
1,Line,3.4848,,,,,,,,,,,,,,,,90,0.0000,-0.4922,-3.4499,87.8689,6.9893,27.8719,87.8689,7.4814,31.3217
1,Line,10.5118,,,,,,,,,,,,,,,,0,-10.5118,0.0000,0.0000,87.8689,6.9893,27.8719,98.3807,6.9893,27.8719
1,Line,4.8961,,,,,,,,,,,,,,,,0,4.8873,0.0255,0.2934,119.9941,10.1843,37.3464,115.1068,10.1588,37.0530
1,Line,1.9871,,,,,,,,,,,,,,,,141,-1.0668,0.8711,1.4323,136.3138,8.9388,35.6469,137.3807,8.0677,34.2145
1,Line,0.1013,,,,,,,,,,,,,,,,141,-0.0544,0.0444,0.0730,136.2594,8.9832,35.7199,136.3138,8.9388,35.6469
1,Line,0.0394,,,,,,,,,,,,,,,,90,0.0000,0.0394,0.0000,21.1175,23.6033,21.0200,21.1175,23.5639,21.0200
1,Line,1.2205,,,,,,,,,,,,,,,,40,-0.9328,-0.7871,0.0000,22.6809,72.8062,21.0200,23.6137,73.5933,21.0200
1,Line,4.6063,,,,,,,,,,,,,,,,14,4.4755,1.0899,0.0000,28.0892,74.6832,21.0200,23.6137,73.5933,21.0200
1,Line,1.5179,,,,,,,,,,,,,,,,90,-0.0057,1.5179,0.0000,22.6752,74.3241,21.0200,22.6809,72.8062,21.0200
1,Line,4.6850,,,,,,,,,,,,,,,,11,-4.6029,-0.8735,0.0000,23.2610,74.5522,21.0200,27.8639,75.4256,21.0200
1,Line,0.6286,,,,,,,,,,,,,,,,21,-0.5858,-0.2281,0.0000,22.6752,74.3241,21.0200,23.2610,74.5522,21.0200
1,Line,0.7759,,,,,,,,,,,,,,,,107,-0.2253,0.7424,0.0000,27.8639,75.4256,21.0200,28.0892,74.6832,21.0200
1,Line,0.0048,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0048,22.4675,12.4364,23.8113,22.4675,12.4364,23.8065
1,Line,0.0048,,,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0048,21.1741,23.5639,23.8065,21.1741,23.5639,23.8113
1,Line,0.0048,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0048,28.0892,9.3728,23.8113,28.0892,9.3728,23.8065
1,Line,0.0048,,,,,,,,,,,,,,,,0,0.0000,0.0000,0.0048,21.1741,42.0280,23.8113,21.1741,42.0280,23.8065
1,Line,0.0394,,,,,,,,,,,,,,,,90,0.0000,0.0394,0.0000,21.1741,23.6033,21.0200,21.1741,23.5639,21.0200
1,Line,7.2352,,,,,,,,,,,,,,,,90,0.0000,-7.2352,0.0048,21.1741,63.5236,23.8113,21.1741,70.7588,23.8065
1,Line,7.3499,,,,,,,,,,,,,,,,100,1.2935,-7.2352,0.0048,22.4675,63.5236,23.8113,21.1741,70.7588,23.8065
1,Line,1.2935,,,,,,,,,,,,,,,,180,-1.2935,0.0000,0.0000,21.1741,63.5236,23.8113,22.4675,63.5236,23.8113
1,Line,12.2120,,,,,,,,,,,,,,,,6,-12.1459,-1.2689,-0.0048,31.4315,76.0489,23.8065,43.5775,77.3178,23.8113
1,Line,0.7759,,,,,,,,,,,,,,,,107,0.2253,-0.7424,0.0000,28.0892,74.6832,23.8065,27.8639,75.4256,23.8065
1,Line,1.3500,,,,,,,,,,,,,,,,180,1.3500,0.0000,0.0000,22.4675,60.4528,23.8065,21.1175,60.4528,23.8065
1,Line,2.7865,,,,,,,,,,,,,,,,0,0.0000,0.0000,-2.7865,22.6752,74.3241,21.0200,22.6752,74.3241,23.8065
1,Line,1.2057,,,,,,,,,,,,,,,,80,0.2134,1.1866,0.0000,22.6809,72.8062,21.0200,22.4675,71.6196,21.0200
1,Line,2.7865,,,,,,,,,,,,,,,,0,0.0000,0.0000,2.7865,27.8639,75.4256,23.8065,27.8639,75.4256,21.0200
1,Line,18.4248,,,,,,,,,,,,,,,,90,0.0000,18.4248,0.0000,22.4675,60.4528,23.8065,22.4675,42.0280,23.8065
1,Line,2.7865,,,,,,,,,,,,,,,,0,0.0000,0.0000,2.7865,28.0892,74.6832,23.8065,28.0892,74.6832,21.0200
1,Line,0.6286,,,,,,,,,,,,,,,,159,-0.5858,0.2281,0.0000,22.6752,9.7319,21.0200,23.2610,9.5038,21.0200
1,Line,2.7865,,,,,,,,,,,,,,,,0,0.0000,0.0000,2.7865,21.9769,10.0039,23.8065,21.9769,10.0039,21.0200
1,Line,0.7874,,,,,,,,,,,,,,,,129,-0.4927,0.6142,0.0000,21.4842,10.6180,21.0200,21.9769,10.0039,21.0200
1,Line,14.2209,,,,,,,,,,,,,,,,169,-13.9748,2.6346,0.0000,28.0892,9.3728,21.0200,42.0640,6.7382,21.0200
1,Line,1.3500,,,,,,,,,,,,,,,,0,1.3500,0.0000,0.0000,22.4675,23.6033,23.8065,21.1175,23.6033,23.8065
1,Line,3.1753,,,,,,,,,,,,,,,,0,1.5135,0.0000,2.7913,43.5775,6.7382,23.8113,42.0640,6.7382,21.0200
1,Line,2.7865,,,,,,,,,,,,,,,,0,0.0000,0.0000,2.7865,21.4842,10.6180,23.8065,21.4842,10.6180,21.0200
1,Line,0.0566,,,,,,,,,,,,,,,,0,0.0566,0.0000,0.0000,21.1741,23.5639,23.8065,21.1175,23.5639,23.8065
1,Line,2.7865,,,,,,,,,,,,,,,,0,0.0000,0.0000,2.7865,21.1175,23.5639,23.8065,21.1175,23.5639,21.0200
1,Line,3.6106,,,,,,,,,,,,,,,,158,-3.3423,1.3657,0.0000,28.0892,9.3728,21.0200,31.4315,8.0071,21.0200
1,Line,3.6217,,,,,,,,,,,,,,,,170,-3.5677,0.6233,0.0000,27.8639,8.6304,21.0200,31.4315,8.0071,21.0200
1,Line,2.7865,,,,,,,,,,,,,,,,0,0.0000,0.0000,2.7865,28.0892,9.3728,23.8065,28.0892,9.3728,21.0200
1,Line,0.7493,,,,,,,,,,,,,,,,159,-0.6983,0.2719,0.0000,21.9769,10.0039,21.0200,22.6752,9.7319,21.0200
1,Line,1.8305,,,,,,,,,,,,,,,,97,-0.2105,1.8184,0.0000,21.2737,12.4364,23.8065,21.4842,10.6180,23.8065
1,Line,2.7865,,,,,,,,,,,,,,,,0,0.0000,0.0000,-2.7865,22.6752,9.7319,21.0200,22.6752,9.7319,23.8065
1,Line,2.7865,,,,,,,,,,,,,,,,0,0.0000,0.0000,2.7865,23.2610,9.5038,23.8065,23.2610,9.5038,21.0200
1,Line,4.6850,,,,,,,,,,,,,,,,169,-4.6029,0.8735,0.0000,23.2610,9.5038,21.0200,27.8639,8.6304,21.0200
1,Line,0.7759,,,,,,,,,,,,,,,,73,-0.2253,-0.7424,0.0000,27.8639,8.6304,21.0200,28.0892,9.3728,21.0200
1,Line,2.7865,,,,,,,,,,,,,,,,90,0.0000,0.0000,-2.7865,21.1741,13.2972,21.0200,21.1741,13.2972,23.8065
1,Line,15.9568,,,,,,,,,,,,,,,,170,15.4883,-2.6346,2.7913,43.5775,6.7382,23.8113,28.0892,9.3728,21.0200
1,Line,7.2352,,,,,,,,,,,,,,,,90,0.0000,7.2352,0.0048,21.1741,20.5324,23.8113,21.1741,13.2972,23.8065
1,Line,4.6850,,,,,,,,,,,,,,,,169,4.6029,-0.8735,0.0000,27.8639,8.6304,23.8065,23.2610,9.5038,23.8065
1,Line,4.6283,,,,,,,,,,,,,,,,157,-4.2501,1.8324,0.0048,23.6137,10.4627,23.8113,27.8639,8.6304,23.8065
1,Line,4.0908,,,,,,,,,,,,,,,,175,-3.9169,0.3308,-1.1326,94.4638,7.9135,19.6556,98.3807,7.5827,20.7882
1,Line,1.7416,,,,,,,,,,,,,,,,90,0.0000,-0.9270,-1.4744,118.5654,8.6136,34.5665,118.5654,9.5405,36.0408
1,Line,3.8710,,,,,,,,,,,,,,,,90,0.0000,0.0178,-3.8710,98.3807,7.0070,24.0009,98.3807,6.9893,27.8719
1,Line,0.6340,,,,,,,,,,,,,,,,51,-0.1382,-0.1735,0.5940,88.1933,7.7401,20.2495,88.3316,7.9135,19.6556
1,Line,0.5750,,,,,,,,,,,,,,,,51,-0.1254,-0.1573,0.5387,88.0680,7.5827,20.7882,88.1933,7.7401,20.2495
1,Line,14.7990,,,,,,,,,,,,,,,,0,14.7990,0.0330,0.0000,113.1797,7.9466,19.6556,98.3807,7.9135,19.6556
1,Line,0.0480,,,,,,,,,,,,,,,,49,-0.0058,-0.0067,-0.0472,87.8631,7.4747,31.2746,87.8689,7.4814,31.3217
1,Line,3.4372,,,,,,,,,,,,,,,,90,0.0000,-0.4854,-3.4028,87.8631,6.9893,27.8718,87.8631,7.4747,31.2746
1,Line,0.0058,,,,,,,,,,,,,,,,180,-0.0058,0.0000,0.0000,87.8631,6.9893,27.8718,87.8689,6.9893,27.8719
1,Line,1.1800,,,,,,,,,,,,,,,,90,0.0000,0.3308,-1.1326,98.3807,7.9135,19.6556,98.3807,7.5827,20.7882
1,Line,0.0034,,,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0034,87.8631,7.0070,24.0008,87.8631,7.0070,24.0042
1,Line,6.1322,,,,,,,,,,,,,,,,0,6.1322,0.0000,0.0000,94.4638,7.9135,19.6556,88.3316,7.9135,19.6556
1,Line,9.4415,,,,,,,,,,,,,,,,0,9.4415,0.0000,0.0000,98.3807,8.5354,17.6244,88.9392,8.5354,17.6244
1,Line,8.3370,,,,,,,,,,,,,,,,9,7.8845,1.2547,-2.4014,96.9323,9.9128,14.9880,89.0478,8.6581,17.3895
1,Line,0.4022,,,,,,,,,,,,,,,,156,0.1250,-0.0559,-0.3782,138.7502,7.6320,31.2792,138.6251,7.6879,31.6573
1,Line,33.6436,,,,,,,,,,,,,,,,178,-33.5164,1.3019,-2.6166,104.0314,9.9238,14.9880,137.5479,8.6219,17.6047
1,Line,2.3950,,,,,,,,,,,,,,,,90,0.0000,-0.4225,2.3574,87.8689,7.0070,24.0009,87.8689,7.4295,21.6434
1,Line,0.0067,,,,,,,,,,,,,,,,0,-0.0058,0.0000,0.0034,87.8631,7.0070,24.0042,87.8689,7.0070,24.0009
1,Line,0.8914,,,,,,,,,,,,,,,,38,-0.1991,-0.1533,0.8553,87.8689,7.4295,21.6434,88.0680,7.5827,20.7882
1,Line,25.1058,,,,,,,,,,,,,,,,0,25.1057,0.0561,0.0000,138.2854,8.0026,19.6556,113.1797,7.9466,19.6556
