Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,179,-0.0015,0.0000,-0.0005,0.8562,1.9181,0.6918,0.0595,0.9131,1.9173,0.7093
1,Line,,,,,,,0,0.0015,0.0000,0.0003,0.9137,1.9181,0.7040,0.0587,0.8562,1.9181,0.6918
1,Line,,,,,,,180,-0.0013,0.0000,0.0000,0.9172,1.8934,0.6699,0.0516,0.9688,1.8934,0.6699
1,Line,,,,,,,6,-0.0013,-0.0001,0.0000,0.9174,1.8884,0.6687,0.0517,0.9688,1.8934,0.6699
1,Line,,,,,,,91,0.0000,-0.0001,0.0000,0.9174,1.8884,0.6687,0.0051,0.9172,1.8934,0.6699
1,Line,,,,,,,26,0.0000,0.0000,-0.0001,0.8562,1.9181,0.6918,0.0055,0.8545,1.9173,0.6969
1,Line,,,,,,,0,-0.0013,0.0000,-0.0003,0.8668,1.8934,0.6592,0.0516,0.9172,1.8934,0.6699
1,Line,,,,,,,179,-0.0013,0.0000,-0.0008,0.8025,1.9181,0.6679,0.0595,0.8545,1.9173,0.6969
1,Line,,,,,,,94,0.0000,-0.0001,0.0000,0.8671,1.8884,0.6581,0.0051,0.8668,1.8934,0.6592
1,Line,,,,,,,0,-0.0015,0.0000,-0.0003,0.8545,1.9173,0.6969,0.0599,0.9131,1.9173,0.7093
1,Line,,,,,,,6,-0.0013,-0.0001,-0.0003,0.8671,1.8884,0.6581,0.0517,0.9172,1.8934,0.6699
1,Line,,,,,,,0,-0.0016,0.0000,0.0000,0.9131,1.9173,0.7093,0.0599,0.9729,1.9173,0.7093
1,Line,,,,,,,124,0.0000,0.0000,-0.0001,0.9724,1.9181,0.7040,0.0055,0.9729,1.9173,0.7093
1,Line,,,,,,,0,-0.0015,0.0000,0.0003,0.9729,1.9173,0.7093,0.0599,1.0315,1.9173,0.6969
1,Line,,,,,,,0,0.0015,0.0000,-0.0003,1.0299,1.9181,0.6918,0.0587,0.9724,1.9181,0.7040
1,Line,,,,,,,180,-0.0012,0.0000,0.0005,1.0193,1.8934,0.6592,0.0516,1.0664,1.8934,0.6382
1,Line,,,,,,,179,-0.0015,0.0000,0.0002,0.9724,1.9181,0.7040,0.0595,1.0315,1.9173,0.6969
1,Line,,,,,,,6,-0.0013,-0.0001,0.0002,0.9687,1.8884,0.6687,0.0517,1.0193,1.8934,0.6592
1,Line,,,,,,,0,0.0015,0.0000,0.0000,0.9724,1.9181,0.7040,0.0587,0.9137,1.9181,0.7040
1,Line,,,,,,,54,0.0000,0.0000,-0.0001,0.9137,1.9181,0.7040,0.0055,0.9131,1.9173,0.7093
1,Line,,,,,,,179,-0.0015,0.0000,-0.0001,0.9137,1.9181,0.7040,0.0595,0.9729,1.9173,0.7093
1,Line,,,,,,,89,0.0000,-0.0001,0.0000,0.9687,1.8884,0.6687,0.0051,0.9688,1.8934,0.6699
1,Line,,,,,,,180,-0.0013,0.0000,0.0003,0.9688,1.8934,0.6699,0.0516,1.0193,1.8934,0.6592
1,Line,,,,,,,0,0.0014,0.0000,0.0006,0.8562,1.9181,0.6918,0.0587,0.8025,1.9181,0.6679
1,Line,,,,,,,0,-0.0010,0.0000,-0.0012,0.7113,1.9173,0.5929,0.0599,0.7514,1.9173,0.6374
1,Line,,,,,,,8,-0.0009,-0.0001,-0.0010,0.7444,1.8884,0.5689,0.0517,0.7780,1.8934,0.6079
1,Line,,,,,,,10,0.0001,0.0000,-0.0001,0.7157,1.9181,0.5897,0.0055,0.7113,1.9173,0.5929
1,Line,,,,,,,179,-0.0009,0.0000,-0.0012,0.7157,1.9181,0.5897,0.0595,0.7514,1.9173,0.6374
1,Line,,,,,,,0,0.0010,0.0000,0.0011,0.7550,1.9181,0.6333,0.0587,0.7157,1.9181,0.5897
1,Line,,,,,,,100,0.0000,-0.0001,0.0000,0.7444,1.8884,0.5689,0.0051,0.7434,1.8934,0.5695
1,Line,,,,,,,9,0.0001,0.0000,-0.0001,0.6863,1.9181,0.5388,0.0055,0.6814,1.9173,0.5410
1,Line,,,,,,,0,-0.0008,0.0000,-0.0013,0.6814,1.9173,0.5410,0.0599,0.7113,1.9173,0.5929
1,Line,,,,,,,0,0.0008,0.0000,0.0013,0.7157,1.9181,0.5897,0.0587,0.6863,1.9181,0.5388
1,Line,,,,,,,180,-0.0009,0.0000,-0.0010,0.7434,1.8934,0.5695,0.0516,0.7780,1.8934,0.6079
1,Line,,,,,,,178,-0.0006,0.0000,-0.0014,0.6863,1.9181,0.5388,0.0596,0.7113,1.9173,0.5929
1,Line,,,,,,,180,-0.0011,0.0000,-0.0008,0.7780,1.8934,0.6079,0.0516,0.8197,1.8934,0.6382
1,Line,,,,,,,96,0.0000,-0.0001,0.0000,0.8202,1.8884,0.6372,0.0051,0.8197,1.8934,0.6382
1,Line,,,,,,,180,-0.0012,0.0000,-0.0005,0.8197,1.8934,0.6382,0.0516,0.8668,1.8934,0.6592
1,Line,,,,,,,6,-0.0012,-0.0001,-0.0006,0.8202,1.8884,0.6372,0.0517,0.8668,1.8934,0.6592
1,Line,,,,,,,17,0.0001,0.0000,-0.0001,0.8025,1.9181,0.6679,0.0055,0.7998,1.9173,0.6725
1,Line,,,,,,,0,-0.0014,0.0000,-0.0006,0.7998,1.9173,0.6725,0.0599,0.8545,1.9173,0.6969
1,Line,,,,,,,179,-0.0012,0.0000,-0.0010,0.7550,1.9181,0.6333,0.0595,0.7998,1.9173,0.6725
1,Line,,,,,,,7,-0.0011,-0.0001,-0.0008,0.7787,1.8884,0.6070,0.0517,0.8197,1.8934,0.6382
1,Line,,,,,,,99,0.0000,-0.0001,0.0000,0.7787,1.8884,0.6070,0.0051,0.7780,1.8934,0.6079
1,Line,,,,,,,0,-0.0013,0.0000,-0.0009,0.7514,1.9173,0.6374,0.0599,0.7998,1.9173,0.6725
1,Line,,,,,,,0,0.0012,0.0000,0.0009,0.8025,1.9181,0.6679,0.0587,0.7550,1.9181,0.6333
1,Line,,,,,,,13,0.0001,0.0000,-0.0001,0.7550,1.9181,0.6333,0.0055,0.7514,1.9173,0.6374
1,Line,,,,,,,86,0.0000,-0.0001,0.0000,1.0189,1.8884,0.6581,0.0051,1.0193,1.8934,0.6592
1,Line,,,,,,,180,0.0005,0.0000,-0.0014,1.2179,1.9181,0.4829,0.0587,1.1997,1.9181,0.5388
1,Line,,,,,,,171,-0.0001,0.0000,-0.0001,1.1997,1.9181,0.5388,0.0054,1.2046,1.9173,0.5410
1,Line,,,,,,,178,-0.0006,0.0000,0.0014,1.1997,1.9181,0.5388,0.0595,1.2231,1.9173,0.4841
1,Line,,,,,,,77,0.0000,-0.0001,0.0000,1.1832,1.8884,0.4756,0.0051,1.1843,1.8934,0.4758
1,Line,,,,,,,180,-0.0001,0.0000,0.0013,1.1843,1.8934,0.4758,0.0516,1.1897,1.8934,0.4245
1,Line,,,,,,,0,-0.0005,0.0000,0.0015,1.2046,1.9173,0.5410,0.0599,1.2231,1.9173,0.4841
1,Line,,,,,,,179,-0.0009,0.0000,0.0013,1.1704,1.9181,0.5897,0.0595,1.2046,1.9173,0.5410
1,Line,,,,,,,180,0.0008,0.0000,-0.0013,1.1997,1.9181,0.5388,0.0587,1.1704,1.9181,0.5897
1,Line,,,,,,,180,-0.0004,0.0000,0.0013,1.1684,1.8934,0.5249,0.0516,1.1843,1.8934,0.4758
1,Line,,,,,,,16,-0.0004,-0.0001,0.0013,1.1674,1.8884,0.5244,0.0517,1.1843,1.8934,0.4758
1,Line,,,,,,,78,0.0000,-0.0001,0.0000,1.1674,1.8884,0.5244,0.0051,1.1684,1.8934,0.5249
1,Line,,,,,,,38,-0.0002,-0.0001,0.0013,1.1832,1.8884,0.4756,0.0517,1.1897,1.8934,0.4245
1,Line,,,,,,,0,0.0001,0.0000,0.0013,1.1886,1.8884,0.4245,0.0513,1.1832,1.8884,0.3735
1,Line,,,,,,,180,-0.0001,0.0000,-0.0012,1.1584,1.7768,0.3788,0.0460,1.1632,1.7768,0.4245
1,Line,,,,,,,80,0.0005,0.0029,-0.0013,1.1832,1.8884,0.3735,0.1243,1.1632,1.7768,0.4245
1,Line,,,,,,,0,0.0004,0.0000,0.0013,1.1832,1.8884,0.3735,0.0513,1.1674,1.8884,0.3246
1,Line,,,,,,,180,-0.0004,0.0000,-0.0011,1.1441,1.7768,0.3350,0.0460,1.1584,1.7768,0.3788
1,Line,,,,,,,171,0.0001,0.0000,0.0000,1.2294,1.9173,0.4248,0.0054,1.2240,1.9181,0.4245
1,Line,,,,,,,180,-0.0002,0.0000,0.0015,1.2231,1.9173,0.4841,0.0596,1.2294,1.9173,0.4248
1,Line,,,,,,,77,0.0000,0.0001,0.0000,1.1897,1.8934,0.4245,0.0051,1.1886,1.8884,0.4245
1,Line,,,,,,,171,-0.0001,0.0000,0.0000,1.2179,1.9181,0.4829,0.0054,1.2231,1.9173,0.4841
1,Line,,,,,,,176,-0.0003,0.0000,0.0015,1.2179,1.9181,0.4829,0.0593,1.2294,1.9173,0.4248
1,Line,,,,,,,180,0.0002,0.0000,-0.0015,1.2240,1.9181,0.4245,0.0587,1.2179,1.9181,0.4829
1,Line,,,,,,,169,-0.0001,0.0000,-0.0001,1.1704,1.9181,0.5897,0.0054,1.1747,1.9173,0.5929
1,Line,,,,,,,7,-0.0011,-0.0001,0.0008,1.0658,1.8884,0.6372,0.0517,1.1081,1.8934,0.6079
1,Line,,,,,,,84,0.0000,-0.0001,0.0000,1.0658,1.8884,0.6372,0.0051,1.0664,1.8934,0.6382
1,Line,,,,,,,0,-0.0013,0.0000,0.0009,1.0861,1.9173,0.6726,0.0600,1.1346,1.9173,0.6374
1,Line,,,,,,,180,0.0012,0.0000,-0.0009,1.1310,1.9181,0.6333,0.0587,1.0835,1.9181,0.6679
1,Line,,,,,,,162,-0.0001,0.0000,-0.0001,1.0835,1.9181,0.6679,0.0055,1.0861,1.9173,0.6726
1,Line,,,,,,,180,-0.0011,0.0000,0.0008,1.0664,1.8934,0.6382,0.0516,1.1081,1.8934,0.6079
1,Line,,,,,,,0,-0.0014,0.0000,0.0006,1.0315,1.9173,0.6969,0.0597,1.0861,1.9173,0.6726
1,Line,,,,,,,6,-0.0012,-0.0001,0.0005,1.0189,1.8884,0.6581,0.0517,1.0664,1.8934,0.6382
1,Line,,,,,,,154,0.0000,0.0000,-0.0001,1.0299,1.9181,0.6918,0.0055,1.0315,1.9173,0.6969
1,Line,,,,,,,179,-0.0015,0.0000,0.0005,1.0299,1.9181,0.6918,0.0594,1.0861,1.9173,0.6726
1,Line,,,,,,,180,0.0014,0.0000,-0.0006,1.0835,1.9181,0.6679,0.0587,1.0299,1.9181,0.6918
1,Line,,,,,,,179,-0.0013,0.0000,0.0008,1.0835,1.9181,0.6679,0.0595,1.1346,1.9173,0.6374
1,Line,,,,,,,180,-0.0007,0.0000,0.0012,1.1426,1.8934,0.5695,0.0516,1.1684,1.8934,0.5249
1,Line,,,,,,,179,-0.0011,0.0000,0.0010,1.1310,1.9181,0.6333,0.0595,1.1747,1.9173,0.5929
1,Line,,,,,,,80,0.0000,-0.0001,0.0000,1.1417,1.8884,0.5689,0.0051,1.1426,1.8934,0.5695
1,Line,,,,,,,180,-0.0008,0.0000,0.0013,1.1747,1.9173,0.5929,0.0599,1.2046,1.9173,0.5410
1,Line,,,,,,,11,-0.0007,-0.0001,0.0011,1.1417,1.8884,0.5689,0.0517,1.1684,1.8934,0.5249
1,Line,,,,,,,180,0.0010,0.0000,-0.0011,1.1704,1.9181,0.5897,0.0587,1.1310,1.9181,0.6333
1,Line,,,,,,,81,0.0000,-0.0001,0.0000,1.1073,1.8884,0.6070,0.0051,1.1081,1.8934,0.6079
1,Line,,,,,,,180,-0.0009,0.0000,0.0010,1.1081,1.8934,0.6079,0.0516,1.1426,1.8934,0.5695
1,Line,,,,,,,8,-0.0009,-0.0001,0.0010,1.1073,1.8884,0.6070,0.0517,1.1426,1.8934,0.5695
1,Line,,,,,,,167,-0.0001,0.0000,-0.0001,1.1310,1.9181,0.6333,0.0054,1.1346,1.9173,0.6374
1,Line,,,,,,,0,-0.0010,0.0000,0.0012,1.1346,1.9173,0.6374,0.0599,1.1747,1.9173,0.5929
1,Line,,,,,,,174,0.0013,-0.0001,-0.0002,0.9174,1.8884,0.1803,0.0517,0.8668,1.8934,0.1899
1,Line,,,,,,,91,0.0000,-0.0001,0.0000,0.9174,1.8884,0.1803,0.0051,0.9172,1.8934,0.1792
1,Line,,,,,,,0,0.0015,0.0000,-0.0003,0.9131,1.9173,0.1397,0.0599,0.8545,1.9173,0.1522
1,Line,,,,,,,180,-0.0015,0.0000,0.0003,0.8562,1.9181,0.1573,0.0587,0.9137,1.9181,0.1451
1,Line,,,,,,,54,0.0000,0.0000,0.0001,0.9137,1.9181,0.1451,0.0054,0.9131,1.9173,0.1397
1,Line,,,,,,,0,0.0013,0.0000,-0.0003,0.9172,1.8934,0.1792,0.0516,0.8668,1.8934,0.1899
1,Line,,,,,,,0,0.0016,0.0000,0.0000,0.9729,1.9173,0.1397,0.0599,0.9131,1.9173,0.1397
1,Line,,,,,,,174,0.0013,-0.0001,0.0000,0.9687,1.8884,0.1803,0.0517,0.9172,1.8934,0.1792
1,Line,,,,,,,124,0.0000,0.0000,0.0001,0.9724,1.9181,0.1451,0.0054,0.9729,1.9173,0.1397
1,Line,,,,,,,1,0.0015,0.0000,0.0001,0.9724,1.9181,0.1451,0.0596,0.9131,1.9173,0.1397
1,Line,,,,,,,180,-0.0015,0.0000,0.0000,0.9137,1.9181,0.1451,0.0587,0.9724,1.9181,0.1451
1,Line,,,,,,,1,0.0015,0.0000,-0.0002,0.9137,1.9181,0.1451,0.0596,0.8545,1.9173,0.1522
1,Line,,,,,,,0,0.0011,0.0000,-0.0008,0.8197,1.8934,0.2109,0.0516,0.7780,1.8934,0.2412
1,Line,,,,,,,1,0.0015,0.0000,-0.0005,0.8562,1.9181,0.1573,0.0597,0.7997,1.9173,0.1766
1,Line,,,,,,,96,0.0000,-0.0001,0.0000,0.8202,1.8884,0.2119,0.0051,0.8197,1.8934,0.2109
1,Line,,,,,,,0,0.0013,0.0000,-0.0009,0.7997,1.9173,0.1766,0.0597,0.7514,1.9173,0.2117
1,Line,,,,,,,173,0.0011,-0.0001,-0.0008,0.8202,1.8884,0.2119,0.0517,0.7780,1.8934,0.2412
