Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,180.6034,,,,,,,,,,,,,,,,81,26.5481,175.9948,-30.6372,92.1014,3738.5209,999.3830,65.5533,3562.5261,1030.0202
1,Line,90.0452,,,,,,,,,,,,,,,,101,-7.7721,38.2313,81.1548,58.7362,3437.3954,1027.6580,66.5083,3399.1641,946.5032
1,Line,88.9769,,,,,,,,,,,,,,,,88,-1.7337,-49.5922,-73.8545,90.3677,3688.9287,925.5285,92.1014,3738.5209,999.3830
1,Line,158.1337,,,,,,,,,,,,,,,,83,-18.0617,-156.2405,16.3993,72.3060,3532.6881,941.9278,90.3677,3688.9287,925.5285
1,Line,165.8670,,,,,,,,,,,,,,,,79,-24.8144,-126.4025,104.4917,65.5533,3562.5261,1030.0202,90.3677,3688.9287,925.5285
1,Line,158.5630,,,,,,,,,,,,,,,,89,2.6014,158.3015,-8.7234,74.6294,3496.9211,817.3227,72.0280,3338.6196,826.0461
1,Line,187.3199,,,,,,,,,,,,,,,,92,-3.6337,128.8394,-135.9263,68.3943,3467.4591,690.1199,72.0280,3338.6196,826.0461
1,Line,125.3386,,,,,,,,,,,,,,,,87,-6.8171,-125.1307,-2.3622,58.7362,3437.3954,1027.6580,65.5533,3562.5261,1030.0202
1,Line,133.7282,,,,,,,,,,,,,,,,88,-5.7976,-133.5241,4.5755,66.5083,3399.1641,946.5032,72.3060,3532.6881,941.9278
1,Line,128.8973,,,,,,,,,,,,,,,,82,-13.5698,-95.2928,85.7302,58.7362,3437.3954,1027.6580,72.3060,3532.6881,941.9278
1,Line,142.6043,,,,,,,,,,,,,,,,88,-5.3665,-141.0589,20.2381,58.4520,3452.5023,603.2470,63.8185,3593.5612,583.0089
1,Line,168.2591,,,,,,,,,,,,,,,,83,-12.7606,-103.2263,132.2596,72.3060,3532.6881,941.9278,85.0665,3635.9145,809.6682
1,Line,165.5157,,,,,,,,,,,,,,,,92,-4.5758,126.1021,-107.1110,63.8185,3593.5612,583.0089,68.3943,3467.4591,690.1199
1,Line,73.8938,,,,,,,,,,,,,,,,90,-0.2500,-73.6583,5.8897,63.8185,3593.5612,583.0089,64.0685,3667.2194,577.1192
1,Line,112.6638,,,,,,,,,,,,,,,,45,-12.7598,-12.9064,-111.1924,63.8185,3593.5612,583.0089,76.5783,3606.4676,694.2012
1,Line,119.4645,,,,,,,,,,,,,,,,74,-8.4882,-29.4468,-115.4669,76.5783,3606.4676,694.2012,85.0665,3635.9145,809.6682
1,Line,139.5947,,,,,,,,,,,,,,,,86,10.4371,138.9933,-7.6546,85.0665,3635.9145,809.6682,74.6294,3496.9211,817.3227
1,Line,164.8124,,,,,,,,,,,,,,,,89,-1.9489,-109.5465,123.1215,74.6294,3496.9211,817.3227,76.5783,3606.4676,694.2012
1,Line,127.5234,,,,,,,,,,,,,,,,84,-5.3012,-53.0142,-115.8603,85.0665,3635.9145,809.6682,90.3677,3688.9287,925.5285
1,Line,139.3091,,,,,,,,,,,,,,,,87,-8.1841,-139.0086,-4.0814,68.3943,3467.4591,690.1199,76.5783,3606.4676,694.2012
1,Line,103.4811,,,,,,,,,,,,,,,,89,0.9574,49.9376,90.6292,72.0280,3338.6196,826.0461,71.0706,3288.6820,735.4170
1,Line,143.4294,,,,,,,,,,,,,,,,88,5.6736,143.2655,3.8465,92.6639,966.7384,407.5244,86.9903,823.4729,403.6779
1,Line,77.8771,,,,,,,,,,,,,,,,1,-31.6287,-0.6519,-71.1621,55.3616,822.8210,332.5159,86.9903,823.4729,403.6779
1,Line,16.5632,,,,,,,,,,,,,,,,99,0.8515,-5.1932,15.7049,89.6335,664.2740,479.0887,88.7820,669.4672,463.3838
1,Line,81.0956,,,,,,,,,,,,,,,,86,5.0378,80.0257,12.1249,88.5882,681.7057,451.8741,83.5504,601.6800,439.7493
