Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,2.8017,,,,,,,,,,,,,,,,81,3.5000,21.9511,0.0000,60.5386,68.6492,36.4317,60.0975,65.8824,36.4317
1,Line,2.8017,,,,,,,,,,,,,,,,81,-3.5000,-21.2031,5.6814,60.0975,65.9767,37.1478,60.5386,68.6492,36.4317
1,Line,2.8017,,,,,,,,,,,,,,,,80,3.5000,19.0102,-10.9755,60.5386,68.6492,36.4317,60.0975,66.2531,37.8151
1,Line,2.8017,,,,,,,,,,,,,,,,99,3.5000,-21.9511,0.0000,60.5386,68.6492,36.4317,60.0975,71.4160,36.4317
1,Line,2.8017,,,,,,,,,,,,,,,,103,-3.5000,15.5217,15.5217,60.0975,70.6056,38.3881,60.5386,68.6492,36.4317
1,Line,2.8017,,,,,,,,,,,,,,,,100,3.5000,-19.0102,-10.9755,60.5386,68.6492,36.4317,60.0975,71.0453,37.8151
1,Line,2.8017,,,,,,,,,,,,,,,,99,-3.5000,21.2031,5.6814,60.0975,71.3217,37.1478,60.5386,68.6492,36.4317
1,Line,2.8017,,,,,,,,,,,,,,,,77,3.5000,15.5217,15.5217,60.5386,68.6492,36.4317,60.0975,66.6928,34.4752
1,Line,2.8017,,,,,,,,,,,,,,,,72,3.5000,10.9755,-19.0102,60.5386,68.6492,36.4317,60.0975,67.2658,38.8278
1,Line,12.1061,,,,,,,,,,,,,,,,90,0.0000,-29.6322,-91.3617,48.9654,74.2313,15.5990,48.9654,77.9663,27.1146
1,Line,2.8017,,,,,,,,,,,,,,,,72,-3.5000,-10.9755,-19.0102,60.0975,67.2658,34.0355,60.5386,68.6492,36.4317
1,Line,2.8017,,,,,,,,,,,,,,,,80,3.5000,19.0102,10.9755,60.5386,68.6492,36.4317,60.0975,66.2531,35.0483
1,Line,2.8017,,,,,,,,,,,,,,,,81,-3.5000,-21.2031,-5.6814,60.0975,65.9767,35.7156,60.5386,68.6492,36.4317
1,Line,2.8017,,,,,,,,,,,,,,,,77,3.5000,15.5217,-15.5217,60.5386,68.6492,36.4317,60.0975,66.6928,38.3881
1,Line,2.8017,,,,,,,,,,,,,,,,58,3.5000,5.6814,-21.2031,60.5386,68.6492,36.4317,60.0975,67.9331,39.1042
1,Line,2.8017,,,,,,,,,,,,,,,,122,-3.5000,5.6814,21.2031,60.0975,69.3653,39.1042,60.5386,68.6492,36.4317
1,Line,2.8017,,,,,,,,,,,,,,,,58,-3.5000,-5.6814,-21.2031,60.0975,67.9331,33.7591,60.5386,68.6492,36.4317
1,Line,2.8017,,,,,,,,,,,,,,,,180,3.5000,0.0000,-21.9511,60.5386,68.6492,36.4317,60.0975,68.6492,39.1984
1,Line,0.4412,,,,,,,,,,,,,,,,0,3.5000,0.0000,0.0000,60.0975,67.8172,39.5368,59.6563,67.8172,39.5368
1,Line,0.4412,,,,,,,,,,,,,,,,0,3.5000,0.0000,0.0000,60.0975,68.6492,39.6464,59.6563,68.6492,39.6464
