Count,Name,Length,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0001,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.1369,-0.3275,1.1550,0.1369
1,Line,0.2547,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.1369,-0.3275,1.1550,0.1369
1,Line,0.0332,,,,,,,,,,,,,,45,0.0000,0.0000,0.3097,-0.3275,1.1550,0.1368,-0.3275,1.1550,0.1110
1,Line,0.0600,,,,,,,,,,,,,,90,0.0000,0.0000,-0.5714,-0.3275,1.1550,0.1475,-0.3275,1.1550,0.1951
1,Line,0.0600,,,,,,,,,,,,,,90,0.0000,0.0000,-0.4384,-0.3275,1.1550,0.1110,-0.3275,1.1550,0.1475
1,Line,0.0600,,,,,,,,,,,,,,90,0.0000,0.0000,-0.2756,-0.3275,1.1550,0.0880,-0.3275,1.1550,0.1110
1,Line,0.0002,,,,,,,,,,,,,,10,0.0000,0.0000,-0.0012,-0.3275,1.1550,0.1072,-0.3275,1.1550,0.1073
1,Line,0.0211,,,,,,,,,,,,,,35,0.0000,0.0000,-0.2295,-0.3275,1.1550,0.0880,-0.3275,1.1550,0.1072
1,Line,0.0002,,,,,,,,,,,,,,10,0.0000,0.0000,-0.0012,-0.3275,1.1550,0.0879,-0.3275,1.1550,0.0880
1,Line,0.0002,,,,,,,,,,,,,,170,0.0000,0.0000,-0.0012,-0.3275,1.1550,0.1073,-0.3275,1.1550,0.1074
1,Line,0.0001,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.1369,-0.3275,1.1550,0.1369
1,Line,0.0002,,,,,,,,,,,,,,170,0.0000,0.0000,-0.0012,-0.3275,1.1550,0.1168,-0.3275,1.1550,0.1169
1,Line,0.0122,,,,,,,,,,,,,,161,0.0000,0.0000,-0.1136,-0.3275,1.1550,0.1074,-0.3275,1.1550,0.1168
1,Line,0.0600,,,,,,,,,,,,,,90,0.0000,0.0000,-0.0940,-0.3275,1.1550,0.5323,-0.3275,1.1550,0.5401
1,Line,0.0788,,,,,,,,,,,,,,90,0.0000,0.0000,0.5758,-0.5977,1.0750,0.0965,-0.5977,1.0750,0.0485
1,Line,0.0788,,,,,,,,,,,,,,90,0.0000,0.0000,0.7504,-0.5977,1.0750,0.1590,-0.5977,1.0750,0.0965
1,Line,0.0788,,,,,,,,,,,,,,90,0.0000,0.0000,0.8739,-0.5977,1.0750,0.2318,-0.5977,1.0750,0.1590
1,Line,0.0788,,,,,,,,,,,,,,90,0.0000,0.0000,0.3620,-0.5977,1.0750,0.0485,-0.5977,1.0750,0.0183
1,Line,0.0788,,,,,,,,,,,,,,90,0.0000,0.0000,-0.3620,-0.5977,1.0750,0.0183,-0.5977,1.0750,0.0485
1,Line,0.0788,,,,,,,,,,,,,,90,0.0000,0.0000,-0.1235,-0.5977,1.0750,0.0081,-0.5977,1.0750,0.0183
1,Line,0.0788,,,,,,,,,,,,,,90,0.0000,0.0000,0.1235,-0.5977,1.0750,0.0183,-0.5977,1.0750,0.0081
1,Line,0.0600,,,,,,,,,,,,,,90,0.0000,0.0000,0.6657,-0.3275,1.1550,0.4251,-0.3275,1.1550,0.3696
1,Line,0.0600,,,,,,,,,,,,,,90,0.0000,0.0000,0.2757,-0.3275,1.1550,0.5323,-0.3275,1.1550,0.5093
1,Line,0.0600,,,,,,,,,,,,,,90,0.0000,0.0000,0.0940,-0.3275,1.1550,0.5401,-0.3275,1.1550,0.5323
1,Line,0.0600,,,,,,,,,,,,,,90,0.0000,0.0000,0.7140,-0.3275,1.1550,0.3101,-0.3275,1.1550,0.2506
1,Line,0.0001,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,-0.5977,1.0750,0.1108,-0.5977,1.0750,0.1108
1,Line,0.0001,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,-0.5977,1.0750,0.1474,-0.5977,1.0750,0.1474
1,rim,,,,,,,,,-0.3275,1.1550,0.0801,0.0833,0.0833,0.0833,,,,,,,,,,
1,Line,0.0332,,,,,,,,,,,,,,135,0.0000,0.0000,0.3097,-0.3275,1.1550,0.1368,-0.3275,1.1550,0.1110
1,Line,0.2697,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.4727,-0.3275,1.1550,0.4727
1,Line,0.0001,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,-0.3275,1.1550,0.4727,-0.3275,1.1550,0.4727
1,Line,0.0002,,,,,,,,,,,,,,25,0.0000,0.0000,-0.0008,-0.3275,1.1550,0.4727,-0.3275,1.1550,0.4727
1,Line,0.0001,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,-0.3275,1.1550,0.4727,-0.3275,1.1550,0.4727
1,Line,0.0002,,,,,,,,,,,,,,33,0.0000,0.0000,-0.0003,-0.3275,1.1550,0.3619,-0.3275,1.1550,0.3619
1,Line,0.0211,,,,,,,,,,,,,,63,0.0000,0.0000,0.1680,-0.3275,1.1550,0.4727,-0.3275,1.1550,0.4587
1,Line,0.0002,,,,,,,,,,,,,,25,0.0000,0.0000,0.0008,-0.3275,1.1550,0.4727,-0.3275,1.1550,0.4727
1,Line,0.0001,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.4515,-0.3275,1.1550,0.4515
1,Line,0.0002,,,,,,,,,,,,,,150,0.0000,0.0000,0.0006,-0.3275,1.1550,0.4101,-0.3275,1.1550,0.4101
1,Line,0.0122,,,,,,,,,,,,,,130,0.0000,0.0000,0.0588,-0.3275,1.1550,0.4150,-0.3275,1.1550,0.4101
1,Line,0.2547,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.4515,-0.3275,1.1550,0.4515
1,Line,0.0332,,,,,,,,,,,,,,55,0.0000,0.0000,-0.2529,-0.3275,1.1550,0.4516,-0.3275,1.1550,0.4727
1,Line,0.0002,,,,,,,,,,,,,,25,0.0000,0.0000,-0.0008,-0.3275,1.1550,0.4515,-0.3275,1.1550,0.4516
1,Line,0.0001,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.4515,-0.3275,1.1550,0.4515
1,Line,0.0332,,,,,,,,,,,,,,63,0.0000,0.0000,-0.0926,-0.3275,1.1550,0.3619,-0.3275,1.1550,0.3696
1,Line,0.0002,,,,,,,,,,,,,,147,0.0000,0.0000,0.0003,-0.3275,1.1550,0.3619,-0.3275,1.1550,0.3619
1,Line,0.0122,,,,,,,,,,,,,,127,0.0000,0.0000,0.0304,-0.3275,1.1550,0.3644,-0.3275,1.1550,0.3619
1,Line,0.0002,,,,,,,,,,,,,,147,0.0000,0.0000,0.0003,-0.3275,1.1550,0.3645,-0.3275,1.1550,0.3644
1,Line,0.0001,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.4101,-0.3275,1.1550,0.4101
1,Line,0.0211,,,,,,,,,,,,,,54,0.0000,0.0000,0.2058,-0.3275,1.1550,0.5092,-0.3275,1.1550,0.4920
1,Line,0.0001,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.4101,-0.3275,1.1550,0.4101
1,Line,0.2547,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.4101,-0.3275,1.1550,0.4101
1,Line,0.2697,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.3696,-0.3275,1.1550,0.3696
1,Line,0.0001,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,-0.3275,1.1550,0.3696,-0.3275,1.1550,0.3696
1,Line,0.0002,,,,,,,,,,,,,,33,0.0000,0.0000,-0.0003,-0.3275,1.1550,0.3696,-0.3275,1.1550,0.3696
1,Line,0.0001,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,-0.3275,1.1550,0.3696,-0.3275,1.1550,0.3696
1,Line,0.0002,,,,,,,,,,,,,,33,0.0000,0.0000,0.0003,-0.3275,1.1550,0.3645,-0.3275,1.1550,0.3645
1,Line,0.0211,,,,,,,,,,,,,,69,0.0000,0.0000,0.0615,-0.3275,1.1550,0.3696,-0.3275,1.1550,0.3645
1,Line,0.0002,,,,,,,,,,,,,,33,0.0000,0.0000,0.0003,-0.3275,1.1550,0.3696,-0.3275,1.1550,0.3696
1,Line,0.0332,,,,,,,,,,,,,,60,0.0000,0.0000,0.1788,-0.3275,1.1550,0.2100,-0.3275,1.1550,0.1951
1,Line,0.0002,,,,,,,,,,,,,,30,0.0000,0.0000,0.0006,-0.3275,1.1550,0.2101,-0.3275,1.1550,0.2100
1,Line,0.0001,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.2101,-0.3275,1.1550,0.2101
1,Line,0.0002,,,,,,,,,,,,,,30,0.0000,0.0000,0.0006,-0.3275,1.1550,0.1951,-0.3275,1.1550,0.1951
1,Line,0.0001,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,-0.3275,1.1550,0.1951,-0.3275,1.1550,0.1951
1,Line,0.2697,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.1951,-0.3275,1.1550,0.1951
1,Line,0.0001,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,-0.3275,1.1550,0.1951,-0.3275,1.1550,0.1951
1,Line,0.0001,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.3619,-0.3275,1.1550,0.3619
1,Line,0.2248,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.3619,-0.3275,1.1550,0.3619
1,Line,0.0001,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.3619,-0.3275,1.1550,0.3619
1,Line,0.0122,,,,,,,,,,,,,,136,0.0000,0.0000,-0.0832,-0.3275,1.1550,0.1617,-0.3275,1.1550,0.1686
1,Line,0.2547,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.2101,-0.3275,1.1550,0.2101
1,Line,0.0001,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.2101,-0.3275,1.1550,0.2101
1,Line,0.0002,,,,,,,,,,,,,,155,0.0000,0.0000,-0.0008,-0.3275,1.1550,0.1686,-0.3275,1.1550,0.1687
1,Line,0.0002,,,,,,,,,,,,,,30,0.0000,0.0000,-0.0006,-0.3275,1.1550,0.1951,-0.3275,1.1550,0.1951
1,Line,0.0001,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,-0.3275,1.1550,0.4251,-0.3275,1.1550,0.4251
1,Line,0.2697,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.4251,-0.3275,1.1550,0.4251
1,Line,0.0001,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,-0.3275,1.1550,0.4251,-0.3275,1.1550,0.4251
1,Line,0.0002,,,,,,,,,,,,,,30,0.0000,0.0000,0.0006,-0.3275,1.1550,0.4251,-0.3275,1.1550,0.4250
1,Line,0.0002,,,,,,,,,,,,,,150,0.0000,0.0000,0.0006,-0.3275,1.1550,0.4151,-0.3275,1.1550,0.4150
1,Line,0.0002,,,,,,,,,,,,,,30,0.0000,0.0000,0.0006,-0.3275,1.1550,0.4151,-0.3275,1.1550,0.4151
1,Line,0.0211,,,,,,,,,,,,,,67,0.0000,0.0000,0.1188,-0.3275,1.1550,0.4250,-0.3275,1.1550,0.4151
1,Line,0.0002,,,,,,,,,,,,,,150,0.0000,0.0000,-0.0006,-0.3275,1.1550,0.2051,-0.3275,1.1550,0.2051
1,Line,0.0002,,,,,,,,,,,,,,30,0.0000,0.0000,-0.0006,-0.3275,1.1550,0.2050,-0.3275,1.1550,0.2051
1,Line,0.0211,,,,,,,,,,,,,,67,0.0000,0.0000,-0.1188,-0.3275,1.1550,0.1951,-0.3275,1.1550,0.2050
1,Line,0.0122,,,,,,,,,,,,,,130,0.0000,0.0000,-0.0588,-0.3275,1.1550,0.2051,-0.3275,1.1550,0.2100
1,Line,0.0002,,,,,,,,,,,,,,30,0.0000,0.0000,-0.0006,-0.3275,1.1550,0.4250,-0.3275,1.1550,0.4251
1,Line,0.0332,,,,,,,,,,,,,,60,0.0000,0.0000,-0.1788,-0.3275,1.1550,0.4101,-0.3275,1.1550,0.4250
1,Line,0.0002,,,,,,,,,,,,,,30,0.0000,0.0000,-0.0006,-0.3275,1.1550,0.4101,-0.3275,1.1550,0.4101
1,Line,0.0211,,,,,,,,,,,,,,180,0.0000,0.0000,-0.2376,-0.3275,1.1550,0.0802,-0.3275,1.1550,0.1000
1,Line,0.0002,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0012,-0.3275,1.1550,0.0801,-0.3275,1.1550,0.0802
1,Line,0.0001,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,-0.3275,1.1550,0.0801,-0.3275,1.1550,0.0801
1,Line,0.0002,,,,,,,,,,,,,,0,0.0000,0.0000,-0.0012,-0.3275,1.1550,0.1000,-0.3275,1.1550,0.1001
1,Line,0.0002,,,,,,,,,,,,,,155,0.0000,0.0000,0.0008,-0.3275,1.1550,0.1687,-0.3275,1.1550,0.1686
1,Line,0.0001,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.1687,-0.3275,1.1550,0.1687
1,Line,0.0002,,,,,,,,,,,,,,180,0.0000,0.0000,-0.0012,-0.3275,1.1550,0.1001,-0.3275,1.1550,0.1002
1,Line,0.0002,,,,,,,,,,,,,,180,0.0000,0.0000,0.0012,-0.3275,1.1550,0.1101,-0.3275,1.1550,0.1100
1,Line,0.0001,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.1101,-0.3275,1.1550,0.1101
1,Line,0.2547,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.1101,-0.3275,1.1550,0.1101
1,Line,0.0332,,,,,,,,,,,,,,180,0.0000,0.0000,0.3576,-0.3275,1.1550,0.1100,-0.3275,1.1550,0.0802
1,Line,0.2697,,,,,,,,,,,,,,180,0.0000,0.0000,0.0000,-0.3275,1.1550,0.0801,-0.3275,1.1550,0.0801
1,Line,0.0001,,,,,,,,,,,,,,0,0.0000,0.0000,0.0000,-0.3275,1.1550,0.0801,-0.3275,1.1550,0.0801
