Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.1005,,,,,,,,,,139,-0.0019,0.0017,-0.1005,0.1301,2.1775,0.9203,0.1320,2.1758,1.0208
1,Line,,,,,,,0.0359,,,,,,,,,,156,0.0145,-0.0065,-0.0322,0.1465,2.1693,0.9886,0.1320,2.1758,1.0208
1,Line,,,,,,,0.0224,,,,,,,,,,155,0.0197,-0.0092,-0.0057,0.1320,2.1758,1.0208,0.1123,2.1850,1.0265
1,Line,,,,,,,0.1079,,,,,,,,,,157,0.0177,-0.0075,-0.1062,0.1301,2.1775,0.9203,0.1123,2.1850,1.0265
1,Line,,,,,,,0.0352,,,,,,,,,,155,-0.0301,0.0142,-0.0115,0.0999,2.1917,0.9088,0.1301,2.1775,0.9203
1,Line,,,,,,,0.0778,,,,,,,,,,171,0.0744,-0.0114,-0.0196,1.4006,4.4171,0.7308,1.3262,4.4285,0.7505
1,Line,,,,,,,0.0769,,,,,,,,,,165,-0.0744,0.0197,0.0002,1.3262,4.4368,0.7310,1.4006,4.4171,0.7308
1,Line,,,,,,,0.0407,,,,,,,,,,154,-0.0175,0.0085,-0.0357,0.1301,2.1775,0.9203,0.1476,2.1690,0.9560
1,Line,,,,,,,0.0707,,,,,,,,,,153,-0.0164,0.0082,-0.0683,0.1301,2.1775,0.9203,0.1465,2.1693,0.9886
1,Line,,,,,,,0.0326,,,,,,,,,,166,0.0011,-0.0003,-0.0326,0.1476,2.1690,0.9560,0.1465,2.1693,0.9886
1,Line,,,,,,,0.0971,,,,,,,,,,51,0.0004,0.0005,-0.0971,0.0317,2.2236,0.9054,0.0313,2.2230,1.0025
1,Line,,,,,,,0.0305,,,,,,,,,,155,0.0235,-0.0111,0.0159,0.0548,2.2119,1.0184,0.0313,2.2230,1.0025
1,Line,,,,,,,0.0319,,,,,,,,,,155,0.0212,-0.0101,0.0216,0.0313,2.2230,1.0025,0.0101,2.2331,0.9809
1,Line,,,,,,,0.0792,,,,,,,,,,156,0.0217,-0.0095,-0.0756,0.0317,2.2236,0.9054,0.0101,2.2331,0.9809
1,Line,,,,,,,0.0233,,,,,,,,,,155,-0.0202,0.0094,0.0067,0.0115,2.2330,0.9121,0.0317,2.2236,0.9054
1,Line,,,,,,,0.0640,,,,,,,,,,155,0.0575,-0.0269,0.0081,0.1123,2.1850,1.0265,0.0548,2.2119,1.0184
1,Line,,,,,,,0.1185,,,,,,,,,,152,-0.0124,0.0067,-0.1177,0.0999,2.1917,0.9088,0.1123,2.1850,1.0265
1,Line,,,,,,,0.0754,,,,,,,,,,155,-0.0682,0.0319,-0.0034,0.0317,2.2236,0.9054,0.0999,2.1917,0.9088
1,Line,,,,,,,0.1159,,,,,,,,,,153,-0.0231,0.0117,-0.1130,0.0317,2.2236,0.9054,0.0548,2.2119,1.0184
1,Line,,,,,,,0.1202,,,,,,,,,,156,0.0451,-0.0202,-0.1096,0.0999,2.1917,0.9088,0.0548,2.2119,1.0184
1,Line,,,,,,,0.0208,,,,,,,,,,84,0.0008,0.0074,-0.0195,1.4006,4.4171,0.7308,1.3998,4.4097,0.7503
1,Line,,,,,,,0.0204,,,,,,,,,,60,0.0029,0.0051,-0.0195,1.4710,4.3975,0.7112,1.4680,4.3924,0.7306
1,Line,,,,,,,0.0757,,,,,,,,,,164,-0.0704,0.0196,0.0197,1.4006,4.4171,0.7308,1.4710,4.3975,0.7112
1,Line,,,,,,,0.0479,,,,,,,,,,127,-0.0264,0.0350,-0.0193,1.6636,4.2266,0.7294,1.6901,4.1916,0.7486
1,Line,,,,,,,0.0201,,,,,,,,,,34,0.0042,0.0028,-0.0195,1.6636,4.2266,0.7294,1.6595,4.2238,0.7489
1,Line,,,,,,,0.0934,,,,,,,,,,131,-0.0615,0.0702,0.0005,1.6021,4.2968,0.7299,1.6636,4.2266,0.7294
1,Line,,,,,,,0.0202,,,,,,,,,,49,0.0036,0.0040,-0.0195,1.6057,4.3009,0.7104,1.6021,4.2968,0.7299
1,Line,,,,,,,0.0961,,,,,,,,,,128,-0.0580,0.0743,-0.0190,1.6057,4.3009,0.7104,1.6636,4.2266,0.7294
1,Line,,,,,,,0.0804,,,,,,,,,,137,-0.0572,0.0532,-0.0191,1.5449,4.3500,0.7108,1.6021,4.2968,0.7299
1,Line,,,,,,,0.0898,,,,,,,,,,143,-0.0703,0.0524,-0.0191,1.4710,4.3975,0.7112,1.5413,4.3451,0.7303
1,Line,,,,,,,0.0204,,,,,,,,,,54,0.0036,0.0050,-0.0195,1.5449,4.3500,0.7108,1.5413,4.3451,0.7303
1,Line,,,,,,,0.0892,,,,,,,,,,143,-0.0696,0.0523,-0.0191,1.4680,4.3924,0.7306,1.5377,4.3401,0.7498
1,Line,,,,,,,0.0204,,,,,,,,,,54,0.0036,0.0050,-0.0195,1.5413,4.3451,0.7303,1.5377,4.3401,0.7498
1,Line,,,,,,,0.0204,,,,,,,,,,60,0.0029,0.0051,-0.0195,1.4680,4.3924,0.7306,1.4651,4.3872,0.7501
1,Line,,,,,,,0.0731,,,,,,,,,,166,0.0683,-0.0173,-0.0197,1.4680,4.3924,0.7306,1.3998,4.4097,0.7503
1,Line,,,,,,,0.0718,,,,,,,,,,160,-0.0675,0.0247,0.0002,1.4006,4.4171,0.7308,1.4680,4.3924,0.7306
1,Line,,,,,,,0.0776,,,,,,,,,,142,-0.0608,0.0482,0.0004,1.5413,4.3451,0.7303,1.6021,4.2968,0.7299
1,Line,,,,,,,0.0948,,,,,,,,,,128,-0.0574,0.0731,-0.0190,1.6021,4.2968,0.7299,1.6595,4.2238,0.7489
1,Line,,,,,,,0.0202,,,,,,,,,,49,0.0036,0.0040,-0.0195,1.6021,4.2968,0.7299,1.5985,4.2928,0.7494
1,Line,,,,,,,0.0872,,,,,,,,,,147,-0.0733,0.0473,0.0004,1.4680,4.3924,0.7306,1.5413,4.3451,0.7303
1,Line,,,,,,,0.0798,,,,,,,,,,138,-0.0572,0.0523,-0.0191,1.5413,4.3451,0.7303,1.5985,4.2928,0.7494
1,Line,,,,,,,0.0961,,,,,,,,,,52,0.0580,0.0743,-0.0190,0.2938,4.3009,0.7104,0.2358,4.2266,0.7294
1,Line,,,,,,,0.0202,,,,,,,,,,131,-0.0036,0.0040,-0.0195,0.2938,4.3009,0.7104,0.2973,4.2968,0.7299
1,Line,,,,,,,0.0201,,,,,,,,,,146,-0.0042,0.0028,-0.0195,0.2317,4.2294,0.7099,0.2358,4.2266,0.7294
1,Line,,,,,,,0.0479,,,,,,,,,,53,-0.0264,-0.0350,0.0193,0.2094,4.1916,0.7486,0.2358,4.2266,0.7294
1,Line,,,,,,,0.0934,,,,,,,,,,49,-0.0615,-0.0702,-0.0005,0.2358,4.2266,0.7294,0.2973,4.2968,0.7299
1,Line,,,,,,,0.0204,,,,,,,,,,120,-0.0029,0.0051,-0.0195,0.4285,4.3975,0.7112,0.4314,4.3924,0.7306
1,Line,,,,,,,0.0757,,,,,,,,,,16,-0.0704,-0.0196,-0.0197,0.4285,4.3975,0.7112,0.4989,4.4171,0.7308
1,Line,,,,,,,0.0898,,,,,,,,,,37,0.0703,0.0524,-0.0191,0.4285,4.3975,0.7112,0.3581,4.3451,0.7303
1,Line,,,,,,,0.0806,,,,,,,,,,34,-0.0644,-0.0442,-0.0199,0.2938,4.3009,0.7104,0.3581,4.3451,0.7303
1,Line,,,,,,,0.0204,,,,,,,,,,126,-0.0036,0.0050,-0.0195,0.3545,4.3500,0.7108,0.3581,4.3451,0.7303
1,Line,,,,,,,0.0202,,,,,,,,,,131,-0.0036,0.0040,-0.0195,0.2973,4.2968,0.7299,0.3009,4.2928,0.7494
1,Line,,,,,,,0.0948,,,,,,,,,,52,-0.0574,-0.0731,0.0190,0.2400,4.2238,0.7489,0.2973,4.2968,0.7299
1,Line,,,,,,,0.0892,,,,,,,,,,37,-0.0696,-0.0523,0.0191,0.3618,4.3401,0.7498,0.4314,4.3924,0.7306
1,Line,,,,,,,0.0731,,,,,,,,,,14,0.0683,0.0173,0.0197,0.4997,4.4097,0.7503,0.4314,4.3924,0.7306
