Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,6.7805,,,,,,,,,,180,0.0000,0.0000,0.0000,161.8620,4698.3467,838.9709,161.8620,4698.3467,838.9709
1,Line,,,,,,,1.0948,,,,,,,,,,0,0.0000,0.0000,0.0000,161.8620,4698.3467,851.3267,161.8620,4698.3467,851.3267
1,Line,,,,,,,0.1487,,,,,,,,,,177,0.0000,0.0000,0.0338,161.8620,4698.3467,853.8418,161.8620,4698.3467,853.8156
1,Line,,,,,,,2.1428,,,,,,,,,,3,0.0000,0.0000,0.5220,161.8620,4698.3467,850.9921,161.8620,4698.3467,850.5870
1,Line,,,,,,,1.8059,,,,,,,,,,4,0.0000,0.0000,0.6558,161.8620,4698.3467,850.5870,161.8620,4698.3467,850.0781
1,Line,,,,,,,12.5633,,,,,,,,,,12,0.0000,0.0000,9.7848,161.8620,4698.3467,846.5630,161.8620,4698.3467,838.9709
1,Line,,,,,,,1.3516,,,,,,,,,,0,0.0000,0.0000,0.0000,161.8620,4698.3467,851.3267,161.8620,4698.3467,851.3267
1,Line,,,,,,,0.4714,,,,,,,,,,180,0.0000,0.0000,0.0180,161.8620,4698.3467,851.3407,161.8620,4698.3467,851.3267
1,Line,,,,,,,1.7727,,,,,,,,,,0,0.0000,0.0000,0.0000,161.8620,4698.3467,851.3267,161.8620,4698.3467,851.3267
1,3D Polyline,,,,,,,3.2963,,,,,,,,,,,,,,,,,,,
1,3D Polyline,,,,,,,9.9255,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,2.5912,,,,,,,,,,90,0.0000,0.0000,2.7459,161.8620,4698.3467,854.4318,161.8620,4698.3467,852.3012
1,Line,,,,,,,0.2641,,,,,,,,,,148,0.0000,0.0000,0.2662,161.8620,4698.3467,852.0568,161.8620,4698.3467,851.8503
1,Line,,,,,,,3.1778,,,,,,,,,,6,0.0000,0.0000,-1.6418,161.8620,4698.3467,852.0676,161.8620,4698.3467,853.3415
1,Line,,,,,,,2.4194,,,,,,,,,,5,0.0000,0.0000,-0.9295,161.8620,4698.3467,853.3415,161.8620,4698.3467,854.0627
1,Line,,,,,,,1.9421,,,,,,,,,,1,0.0000,0.0000,-0.1957,161.8620,4698.3467,854.5377,161.8620,4698.3467,854.6896
1,Line,,,,,,,1.2471,,,,,,,,,,90,0.0000,0.0000,0.7630,161.8620,4698.3467,799.8341,161.8620,4698.3467,799.2421
1,Line,,,,,,,2.2211,,,,,,,,,,15,0.0000,0.0000,1.8959,161.8620,4698.3467,799.8341,161.8620,4698.3467,798.3631
1,Line,,,,,,,2.2211,,,,,,,,,,15,0.0000,0.0000,-1.8959,161.8620,4698.3467,797.7710,161.8620,4698.3467,799.2421
1,Line,,,,,,,2.7052,,,,,,,,,,175,0.0000,0.0000,1.0694,161.8620,4698.3467,854.1968,161.8620,4698.3467,853.3670
1,Line,,,,,,,6.4911,,,,,,,,,,180,0.0000,0.0000,0.0000,161.8620,4698.3467,838.8455,161.8620,4698.3467,838.8455
1,Line,,,,,,,3.1169,,,,,,,,,,172,0.0000,0.0000,-1.9382,161.8620,4698.3467,848.1350,161.8620,4698.3467,849.6389
1,Line,,,,,,,42.2540,,,,,,,,,,180,0.0000,0.0000,0.0000,161.8620,4698.3467,850.9921,161.8620,4698.3467,850.9921
1,Line,,,,,,,1.9207,,,,,,,,,,174,0.0000,0.0000,0.8824,161.8620,4698.3467,853.3670,161.8620,4698.3467,852.6823
1,Line,,,,,,,10.9655,,,,,,,,,,168,0.0000,0.0000,8.5075,161.8620,4698.3467,851.5657,161.8620,4698.3467,844.9647
1,Line,,,,,,,10.1651,,,,,,,,,,168,0.0000,0.0000,7.8865,161.8620,4698.3467,844.9647,161.8620,4698.3467,838.8455
1,3D Polyline,,,,,,,2.0454,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,0.1949,,,,,,,,,,90,0.0000,0.0000,0.1192,161.8620,4698.3467,838.3830,161.8620,4698.3467,838.2905
1,Line,,,,,,,36.1595,,,,,,,,,,153,0.0000,0.0000,-35.6999,161.8620,4698.3467,806.7771,161.8620,4698.3467,834.4770
1,Line,,,,,,,36.1595,,,,,,,,,,153,0.0000,0.0000,35.6999,161.8620,4698.3467,836.0680,161.8620,4698.3467,808.3682
1,Line,,,,,,,4.2787,,,,,,,,,,152,0.0000,0.0000,4.2315,161.8620,4698.3467,832.2877,161.8620,4698.3467,829.0044
1,Line,,,,,,,1.4147,,,,,,,,,,180,0.0000,0.0000,0.0000,161.8620,4698.3467,838.3830,161.8620,4698.3467,838.3830
1,Line,,,,,,,5.0763,,,,,,,,,,180,0.0000,0.0000,0.0000,161.8620,4698.3467,838.2905,161.8620,4698.3467,838.2905
1,Line,,,,,,,0.1654,,,,,,,,,,90,0.0000,0.0000,0.1012,161.8620,4698.3467,854.1252,161.8620,4698.3467,854.0466
1,Line,,,,,,,3.8657,,,,,,,,,,170,0.0000,0.0000,-2.7183,161.8620,4698.3467,849.0597,161.8620,4698.3467,851.1689
1,Line,,,,,,,41.2618,,,,,,,,,,180,0.0000,0.0000,0.0000,161.8620,4698.3467,844.9783,161.8620,4698.3467,844.9783
1,Line,,,,,,,41.2618,,,,,,,,,,0,0.0000,0.0000,0.0000,161.8620,4698.3467,844.3863,161.8620,4698.3467,844.3863
1,Line,,,,,,,0.1654,,,,,,,,,,90,0.0000,0.0000,0.1012,161.8620,4698.3467,854.2612,161.8620,4698.3467,854.1827
