Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.0057,,,,,,,,,,15,0.0000,0.0575,0.0000,-0.0250,-0.0096,-0.0164,-0.0250,-0.0110,-0.0164
1,Line,,,,,,,0.0057,,,,,,,,,,15,0.0000,0.0575,0.0000,-0.0245,-0.0096,-0.0173,-0.0245,-0.0110,-0.0173
1,Line,,,,,,,0.0057,,,,,,,,,,15,0.0000,0.0575,0.0000,-0.0261,-0.0096,-0.0108,-0.0261,-0.0110,-0.0108
1,Line,,,,,,,0.0057,,,,,,,,,,15,0.0000,0.0575,0.0000,-0.0255,-0.0096,-0.0149,-0.0255,-0.0110,-0.0149
1,Line,,,,,,,0.0057,,,,,,,,,,15,0.0000,0.0575,0.0000,-0.0239,-0.0096,-0.0176,-0.0239,-0.0110,-0.0176
1,Line,,,,,,,0.0057,,,,,,,,,,15,0.0000,0.0575,0.0000,-0.0222,-0.0096,-0.0149,-0.0222,-0.0110,-0.0149
1,Line,,,,,,,0.0057,,,,,,,,,,15,0.0000,0.0575,0.0000,-0.0218,-0.0096,-0.0130,-0.0218,-0.0110,-0.0130
1,Line,,,,,,,0.0057,,,,,,,,,,15,0.0000,0.0575,0.0000,-0.0232,-0.0096,-0.0173,-0.0232,-0.0110,-0.0173
1,Line,,,,,,,0.0057,,,,,,,,,,15,0.0000,0.0575,0.0000,-0.0227,-0.0096,-0.0164,-0.0227,-0.0110,-0.0164
1,Line,,,,,,,0.0013,,,,,,,,,,15,0.0000,-0.0126,0.0000,-0.0219,-0.0110,-0.0084,-0.0219,-0.0107,-0.0084
1,Line,,,,,,,0.0013,,,,,,,,,,15,0.0000,-0.0126,0.0000,-0.0219,-0.0110,-0.0104,-0.0219,-0.0107,-0.0104
1,Line,,,,,,,0.0013,,,,,,,,,,15,0.0000,-0.0126,0.0000,-0.0221,-0.0110,-0.0046,-0.0221,-0.0107,-0.0046
1,Line,,,,,,,0.0013,,,,,,,,,,15,0.0000,-0.0126,0.0000,-0.0219,-0.0110,-0.0064,-0.0219,-0.0107,-0.0064
