Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.9511,,,,,,,,,,170,0.0000,0.0000,0.1423,-60.3143,165.6243,52.8684,-60.3143,165.6243,52.6991
1,Line,,,,,,,3.8547,,,,,,,,,,90,0.0000,0.0000,1.3127,-60.3143,165.6243,52.4378,-60.3143,165.6243,50.8757
1,Line,,,,,,,0.9511,,,,,,,,,,165,0.0000,0.0000,0.2196,-60.3143,165.6243,52.6991,-60.3143,165.6243,52.4378
1,Line,,,,,,,0.9511,,,,,,,,,,24,0.0000,0.0000,-0.3243,-60.3143,165.6243,51.9103,-60.3143,165.6243,52.2962
1,Line,,,,,,,0.9511,,,,,,,,,,18,0.0000,0.0000,-0.2522,-60.3143,165.6243,52.2962,-60.3143,165.6243,52.5963
1,Line,,,,,,,3.9387,,,,,,,,,,90,0.0000,0.0000,1.3413,-60.3143,165.6243,52.6991,-60.3143,165.6243,51.1029
1,Line,,,,,,,3.7424,,,,,,,,,,90,0.0000,0.0000,1.2744,-60.3143,165.6243,52.0886,-60.3143,165.6243,50.5720
1,Line,,,,,,,3.4878,,,,,,,,,,90,0.0000,0.0000,1.1877,-60.3143,165.6243,51.2970,-60.3143,165.6243,49.8836
1,Line,,,,,,,0.6634,,,,,,,,,,145,0.0000,0.0000,0.3024,-60.3143,165.6243,51.6569,-60.3143,165.6243,51.2970
1,Line,,,,,,,3.3539,,,,,,,,,,90,0.0000,0.0000,1.1421,-60.3143,165.6243,50.8805,-60.3143,165.6243,49.5214
1,Line,,,,,,,0.9511,,,,,,,,,,159,0.0000,0.0000,0.2934,-60.3143,165.6243,52.4378,-60.3143,165.6243,52.0886
1,Line,,,,,,,3.6036,,,,,,,,,,90,0.0000,0.0000,1.2271,-60.3143,165.6243,51.6569,-60.3143,165.6243,50.1966
1,Line,,,,,,,0.9511,,,,,,,,,,153,0.0000,0.0000,0.3628,-60.3143,165.6243,52.0886,-60.3143,165.6243,51.6569
1,Line,,,,,,,2.8754,,,,,,,,,,90,0.0000,0.0000,-0.6153,-60.3143,165.6243,49.1251,-60.3143,165.6243,49.8573
1,Line,,,,,,,0.6634,,,,,,,,,,158,0.0000,0.0000,0.4276,-60.3143,165.6243,49.6339,-60.3143,165.6243,49.1251
1,Line,,,,,,,0.6634,,,,,,,,,,124,0.0000,0.0000,0.4637,-60.3143,165.6243,50.4090,-60.3143,165.6243,49.8573
1,Line,,,,,,,3.0440,,,,,,,,,,90,0.0000,0.0000,-0.6514,-60.3143,165.6243,49.6339,-60.3143,165.6243,50.4090
1,Line,,,,,,,0.6634,,,,,,,,,,167,0.0000,0.0000,0.4075,-60.3143,165.6243,50.1188,-60.3143,165.6243,49.6339
1,Line,,,,,,,0.6634,,,,,,,,,,139,0.0000,0.0000,0.4419,-60.3143,165.6243,50.9349,-60.3143,165.6243,50.4090
1,Line,,,,,,,2.7027,,,,,,,,,,90,0.0000,0.0000,-0.5783,-60.3143,165.6243,48.6042,-60.3143,165.6243,49.2924
1,Line,,,,,,,0.6634,,,,,,,,,,51,0.0000,0.0000,0.4377,-60.3143,165.6243,48.6042,-60.3143,165.6243,48.0833
1,Line,,,,,,,0.6634,,,,,,,,,,78,0.0000,0.0000,0.4747,-60.3143,165.6243,49.2924,-60.3143,165.6243,48.7276
1,Line,,,,,,,3.8092,,,,,,,,,,90,0.0000,0.0000,1.2972,-60.3143,165.6243,52.2962,-60.3143,165.6243,50.7526
1,Line,,,,,,,0.6634,,,,,,,,,,129,0.0000,0.0000,0.4377,-60.3143,165.6243,49.1251,-60.3143,165.6243,48.6042
1,Line,,,,,,,0.6634,,,,,,,,,,102,0.0000,0.0000,0.4747,-60.3143,165.6243,49.8573,-60.3143,165.6243,49.2924
1,Line,,,,,,,2.5300,,,,,,,,,,90,0.0000,0.0000,-0.5414,-60.3143,165.6243,48.0833,-60.3143,165.6243,48.7276
1,Line,,,,,,,0.6634,,,,,,,,,,53,0.0000,0.0000,0.3896,-60.3143,165.6243,47.2944,-60.3143,165.6243,46.8308
1,Line,,,,,,,1.9175,,,,,,,,,,90,0.0000,0.0000,0.6530,-60.3143,165.6243,46.4143,-60.3143,165.6243,45.6372
1,Line,,,,,,,0.6634,,,,,,,,,,43,0.0000,0.0000,0.3500,-60.3143,165.6243,46.8308,-60.3143,165.6243,46.4143
1,Line,,,,,,,2.2006,,,,,,,,,,90,0.0000,0.0000,0.7494,-60.3143,165.6243,47.2944,-60.3143,165.6243,46.4026
1,Line,,,,,,,0.6634,,,,,,,,,,63,0.0000,0.0000,0.4200,-60.3143,165.6243,47.7942,-60.3143,165.6243,47.2944
1,Line,,,,,,,2.0515,,,,,,,,,,90,0.0000,0.0000,0.6986,-60.3143,165.6243,46.8308,-60.3143,165.6243,45.9995
