Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,42.5554,,,,,,,,,,,,,,,,179,0.0000,0.0000,-0.6049,3074.0014,3146.0972,1362.9507,3074.0014,3146.0972,1394.0774
1,Line,42.5559,,,,,,,,,,,,,,,,179,0.0000,0.0000,-0.7089,3074.0014,3146.0972,1438.4511,3074.0014,3146.0972,1474.9306
1,Line,136.6408,,,,,,,,,,,,,,,,179,0.0000,0.0000,0.3213,3074.0014,3146.0972,1491.4652,3074.0014,3146.0972,1474.9306
1,Line,125.4742,,,,,,,,,,,,,,,,179,0.0000,0.0000,1.4672,3074.0014,3146.0972,1438.4511,3074.0014,3146.0972,1362.9507
1,Line,50.6269,,,,,,,,,,,,,,,,49,0.0000,0.0000,0.9661,3074.0014,3146.0972,1519.6436,3074.0014,3146.0972,1469.9304
1,Line,125.4745,,,,,,,,,,,,,,,,179,0.0000,0.0000,0.0423,3074.0014,3146.0972,1521.8183,3074.0014,3146.0972,1519.6436
1,Line,115.0121,,,,,,,,,,,,,,,,179,0.0000,0.0000,-0.0387,3074.0014,3146.0972,1469.9304,3074.0014,3146.0972,1471.9232
1,Line,125.4719,,,,,,,,,,,,,,,,179,0.0000,0.0000,1.0302,3074.0014,3146.0972,1491.4652,3074.0014,3146.0972,1438.4511
1,Line,419.1416,,,,,,,,,,,,,,,,75,0.0000,0.0000,-1.3726,3074.0014,3146.0972,408.6597,3074.0014,3146.0972,479.2938
1,Line,123.1662,,,,,,,,,,,,,,,,179,0.0000,0.0000,1.3731,3074.0014,3146.0972,479.2938,3074.0014,3146.0972,408.6356
1,Line,125.4750,,,,,,,,,,,,,,,,179,0.0000,0.0000,-2.1324,3074.0014,3146.0972,579.6026,3074.0014,3146.0972,689.3381
1,Line,400.6367,,,,,,,,,,,,,,,,89,0.0000,0.0000,-0.0005,3074.0014,3146.0972,508.7293,3074.0014,3146.0972,508.7534
1,Line,42.5548,,,,,,,,,,,,,,,,179,0.0000,0.0000,-0.7819,3074.0014,3146.0972,1491.4652,3074.0014,3146.0972,1531.7038
1,Line,54.4890,,,,,,,,,,,,,,,,89,0.0000,0.0000,-0.0001,3074.0014,3146.0972,1268.2283,3074.0014,3146.0972,1268.2316
1,Line,136.7959,,,,,,,,,,,,,,,,145,0.0000,0.0000,1.8399,3074.0014,3146.0972,1362.9150,3074.0014,3146.0972,1268.2316
1,Line,125.4738,,,,,,,,,,,,,,,,179,0.0000,0.0000,-2.0902,3074.0014,3146.0972,1177.5367,3074.0014,3146.0972,1285.0966
1,Line,42.5555,,,,,,,,,,,,,,,,179,0.0000,0.0000,-0.3494,3074.0014,3146.0972,1177.5367,3074.0014,3146.0972,1195.5164
1,Line,123.1660,,,,,,,,,,,,,,,,179,0.0000,0.0000,2.0932,3074.0014,3146.0972,1261.8607,3074.0014,3146.0972,1154.1452
1,Line,136.6418,,,,,,,,,,,,,,,,179,0.0000,0.0000,-2.5878,3074.0014,3146.0972,1177.5367,3074.0014,3146.0972,1310.7031
1,Line,54.4890,,,,,,,,,,,,,,,,89,0.0000,0.0000,-0.0001,3074.0014,3146.0972,399.0098,3074.0014,3146.0972,399.0131
