Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.2979,,,,,,,,,,,,,,,,180,-0.0057,0.0000,-0.0001,153.3940,54.4389,42.5473,153.6919,54.4389,42.5549
1,Line,0.8575,,,,,,,,,,,,,,,,89,0.0001,0.0150,-0.0069,153.4009,55.2174,42.1881,153.3940,54.4389,42.5473
1,Line,0.9070,,,,,,,,,,,,,,,,69,-0.0059,-0.0150,0.0068,153.3940,54.4389,42.5473,153.6987,55.2174,42.1957
1,Line,0.7541,,,,,,,,,,,,,,,,89,-0.0001,-0.0130,0.0065,153.2734,59.3508,47.5735,153.2803,60.0252,47.2362
1,Line,0.8114,,,,,,,,,,,,,,,,113,-0.0056,0.0130,-0.0066,153.2803,60.0252,47.2362,153.5713,59.3508,47.5810
1,Line,0.2979,,,,,,,,,,,,,,,,0,0.0057,0.0000,0.0001,153.5713,59.3508,47.5810,153.2734,59.3508,47.5735
1,Line,0.5870,,,,,,,,,,,,,,,,89,0.0001,0.0067,-0.0091,153.5929,60.2094,46.5440,153.5855,59.8628,47.0177
1,Line,0.7917,,,,,,,,,,,,,,,,89,-0.0001,-0.0125,0.0088,153.5855,59.8628,47.0177,153.5924,60.5107,46.5628
1,Line,0.7012,,,,,,,,,,,,,,,,94,0.0003,-0.0050,-0.0125,153.6078,53.7796,45.9579,153.5918,54.0393,46.6090
1,Line,0.2979,,,,,,,,,,,,,,,,0,0.0057,0.0000,0.0001,153.6987,55.2174,42.1957,153.4009,55.2174,42.1881
1,Line,0.8364,,,,,,,,,,,,,,,,88,-0.0003,-0.0093,0.0131,153.5781,60.0252,47.2437,153.5924,60.5107,46.5628
1,Line,0.2784,,,,,,,,,,,,,,,,93,0.0001,-0.0031,-0.0044,153.5855,59.8628,47.0177,153.5781,60.0252,47.2437
1,Line,0.2979,,,,,,,,,,,,,,,,180,-0.0057,0.0000,-0.0001,153.2803,60.0252,47.2362,153.5781,60.0252,47.2437
1,Line,0.8192,,,,,,,,,,,,,,,,88,-0.0003,-0.0095,0.0126,153.6776,53.9479,43.2106,153.6919,54.4389,42.5549
1,Line,0.8192,,,,,,,,,,,,,,,,88,0.0003,0.0095,-0.0126,153.3940,54.4389,42.5473,153.3798,53.9479,43.2030
1,Line,0.8709,,,,,,,,,,,,,,,,58,-0.0060,-0.0095,0.0125,153.3798,53.9479,43.2030,153.6919,54.4389,42.5549
1,Line,0.2979,,,,,,,,,,,,,,,,180,-0.0057,0.0000,-0.0001,153.2946,60.5107,46.5552,153.5924,60.5107,46.5628
1,Line,0.8364,,,,,,,,,,,,,,,,88,-0.0003,-0.0093,0.0131,153.2803,60.0252,47.2362,153.2946,60.5107,46.5552
1,Line,0.8889,,,,,,,,,,,,,,,,120,-0.0055,0.0093,-0.0133,153.2946,60.5107,46.5552,153.5781,60.0252,47.2437
1,Line,2.7694,,,,,,,,,,,,,,,,25,-0.0071,-0.0032,0.0528,153.3099,53.7796,45.9503,153.6776,53.9479,43.2106
1,Line,0.2979,,,,,,,,,,,,,,,,0,0.0057,0.0000,0.0001,153.6776,53.9479,43.2106,153.3798,53.9479,43.2030
1,Line,0.7541,,,,,,,,,,,,,,,,89,0.0001,0.0130,-0.0065,153.5781,60.0252,47.2437,153.5713,59.3508,47.5810
1,Line,2.7534,,,,,,,,,,,,,,,,67,-0.0013,-0.0032,0.0529,153.6078,53.7796,45.9579,153.6776,53.9479,43.2106
1,Line,0.2979,,,,,,,,,,,,,,,,180,-0.0057,0.0000,-0.0001,153.3099,53.7796,45.9503,153.6078,53.7796,45.9579
1,Line,2.7534,,,,,,,,,,,,,,,,67,0.0013,0.0032,-0.0529,153.3798,53.9479,43.2030,153.3099,53.7796,45.9503
1,Line,0.2979,,,,,,,,,,,,,,,,90,0.0000,0.0057,-0.0002,153.6071,54.0773,45.9468,153.6078,53.7796,45.9579
1,Line,0.2926,,,,,,,,,,,,,,,,83,0.0002,0.0013,-0.0055,153.5913,54.7780,46.8460,153.5827,54.7087,47.1301
1,Line,4.5584,,,,,,,,,,,,,,,,90,-0.0002,0.0873,0.0089,153.5789,59.3132,47.3056,153.5913,54.7780,46.8460
1,Line,4.6315,,,,,,,,,,,,,,,,90,0.0004,-0.0880,-0.0142,153.5913,54.7780,46.8460,153.5713,59.3508,47.5810
1,Line,0.6339,,,,,,,,,,,,,,,,91,0.0001,-0.0092,-0.0080,153.6786,59.8337,42.8862,153.6711,60.3117,43.3025
1,Line,0.7796,,,,,,,,,,,,,,,,93,-0.0003,0.0065,0.0135,153.6711,60.3117,43.3025,153.6873,59.9717,42.6011
1,Line,4.6640,,,,,,,,,,,,,,,,90,0.0002,-0.0894,-0.0087,153.5827,54.7087,47.1301,153.5713,59.3508,47.5810
1,Line,0.8437,,,,,,,,,,,,,,,,90,0.0000,0.0162,-0.0011,153.6904,55.2805,42.4958,153.6919,54.4389,42.5549
1,Line,0.2773,,,,,,,,,,,,,,,,93,0.0002,-0.0028,-0.0045,153.6919,54.4389,42.5549,153.6833,54.5863,42.7896
1,Line,4.7715,,,,,,,,,,,,,,,,90,-0.0002,0.0915,0.0078,153.6873,59.9717,42.6011,153.6987,55.2174,42.1957
1,Line,0.2781,,,,,,,,,,,,,,,,101,-0.0001,0.0007,0.0053,153.5713,59.3508,47.5810,153.5789,59.3132,47.3056
1,Line,0.8575,,,,,,,,,,,,,,,,89,0.0001,0.0150,-0.0069,153.6987,55.2174,42.1957,153.6919,54.4389,42.5549
