Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,2160.7290,,,,,,,,,,20,81.0000,30.0000,-3.0000,34997.5792,15975.0000,10394.8387,32972.5792,15225.0000,10469.8387
1,Line,,,,,,,2561.4416,,,,,,,,,,4,-102.0000,-7.6867,5.8726,31172.5792,19039.8076,7391.6528,33722.5792,19231.9753,7244.8387
1,Line,,,,,,,488.4835,,,,,,,,,,37,14.9888,11.4449,5.1122,1547.2999,5311.1231,6966.7991,1172.5792,5025.0000,6838.9943
1,Line,,,,,,,2180.1663,,,,,,,,,,20,-81.0000,-30.0000,12.0000,32972.5792,15225.0000,13319.8387,34997.5792,15975.0000,13019.8387
1,Line,,,,,,,3007.8492,,,,,,,,,,178,-120.0000,4.7932,-7.2441,31172.5792,18776.7872,8488.7371,34172.5792,18656.9571,8669.8387
1,Line,,,,,,,691.4658,,,,,,,,,,13,-27.0000,-6.0000,0.0000,34397.5792,19500.0000,1694.8387,35072.5792,19650.0000,1694.8387
1,Line,,,,,,,17175.0000,,,,,,,,,,180,-687.0000,0.0000,0.0000,17222.5792,19500.0000,1694.8387,34397.5792,19500.0000,1694.8387
1,Line,,,,,,,1128.1727,,,,,,,,,,90,0.0000,10.5208,-43.8834,31172.5792,19039.8076,7391.6528,31172.5792,18776.7872,8488.7371
1,Line,,,,,,,3283.3419,,,,,,,,,,173,120.0000,-15.3140,51.1274,34172.5792,18656.9571,8669.8387,31172.5792,19039.8076,7391.6528
1,Line,,,,,,,2498.3245,,,,,,,,,,4,94.5000,6.0000,31.9429,5335.0792,4875.0000,8164.5085,2972.5792,4725.0000,7365.9353
1,Line,,,,,,,2415.9762,,,,,,,,,,2,96.0000,3.0000,10.6820,11822.5792,2175.0000,9419.8387,9422.5792,2100.0000,9152.7881
1,Line,,,,,,,2640.6203,,,,,,,,,,177,-100.5000,6.0000,-31.9429,2822.5792,5025.0000,7365.9353,5335.0792,4875.0000,8164.5085
1,Line,,,,,,,2615.5683,,,,,,,,,,180,-97.5000,0.0000,-37.9429,2897.5792,4875.0000,7215.9353,5335.0792,4875.0000,8164.5085
1,Line,,,,,,,2414.8118,,,,,,,,,,180,-96.0000,0.0000,-10.6820,9422.5792,5025.0000,9152.7881,11822.5792,5025.0000,9419.8387
1,Line,,,,,,,2403.5082,,,,,,,,,,180,-96.0000,0.0000,-5.1926,9422.5792,5325.0000,9011.6138,11822.5792,5325.0000,9141.4277
1,Line,,,,,,,3005.8900,,,,,,,,,,89,-3.0000,-120.0000,-6.8992,1472.5792,2025.0000,6794.8387,1547.5792,5025.0000,6967.3192
1,Line,,,,,,,2421.5080,,,,,,,,,,173,-96.0000,12.0000,-4.6820,9422.5792,2100.0000,9152.7881,11822.5792,1800.0000,9269.8387
1,Line,,,,,,,2418.7040,,,,,,,,,,7,-96.0000,-12.0000,0.4544,9422.5792,5025.0000,9152.7881,11822.5792,5325.0000,9141.4277
1,Line,,,,,,,2401.1716,,,,,,,,,,180,-96.0000,0.0000,3.0000,31172.5792,20175.0000,7169.8387,33572.5792,20175.0000,7094.8387
1,Line,,,,,,,1156.6604,,,,,,,,,,90,0.0000,-45.4077,8.8726,31172.5792,19039.8076,7391.6528,31172.5792,20175.0000,7169.8387
1,Line,,,,,,,942.7354,,,,,,,,,,17,30.0000,9.0000,21.0000,29822.5792,20175.0000,3419.8387,29072.5792,19950.0000,2894.8387
1,Line,,,,,,,2671.4716,,,,,,,,,,25,-96.0000,-45.4077,11.8726,31172.5792,19039.8076,7391.6528,33572.5792,20175.0000,7094.8387
