Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.1201,,,,,,,,,,23,0.0028,0.0012,0.0000,-0.7272,-0.6930,0.1459,-0.8378,-0.7396,0.1458
1,Line,,,,,,,0.1244,,,,,,,,,,14,-0.0030,-0.0007,0.0000,-0.9645,-0.7184,0.1317,-0.8436,-0.6890,0.1331
1,Line,,,,,,,0.1292,,,,,,,,,,170,0.0032,-0.0005,0.0004,-0.8378,-0.7396,0.1458,-0.9645,-0.7184,0.1317
1,Line,,,,,,,0.0524,,,,,,,,,,97,0.0001,-0.0013,0.0003,-0.8378,-0.7396,0.1458,-0.8436,-0.6890,0.1331
1,Line,,,,,,,0.1021,,,,,,,,,,34,0.0021,0.0014,0.0000,-0.6428,-0.6355,0.1460,-0.7272,-0.6930,0.1459
1,Line,,,,,,,0.1220,,,,,,,,,,22,-0.0028,-0.0012,0.0000,-0.8436,-0.6890,0.1331,-0.7308,-0.6426,0.1332
1,Line,,,,,,,0.1172,,,,,,,,,,178,0.0029,-0.0001,0.0003,-0.7272,-0.6930,0.1459,-0.8436,-0.6890,0.1331
1,Line,,,,,,,0.0837,,,,,,,,,,121,0.0009,-0.0015,0.0011,-1.0602,-0.8402,0.2277,-1.0971,-0.7798,0.1828
1,Line,,,,,,,0.1397,,,,,,,,,,26,0.0027,0.0013,-0.0018,-0.9514,-0.7879,0.1576,-1.0602,-0.8402,0.2277
1,Line,,,,,,,0.0412,,,,,,,,,,21,-0.0010,-0.0004,0.0001,-1.1353,-0.7946,0.1875,-1.0971,-0.7798,0.1828
1,Line,,,,,,,0.1482,,,,,,,,,,177,0.0037,-0.0002,-0.0006,-0.9514,-0.7879,0.1576,-1.0971,-0.7798,0.1828
1,Line,,,,,,,0.0753,,,,,,,,,,101,0.0003,-0.0018,0.0007,-0.9514,-0.7879,0.1576,-0.9645,-0.7184,0.1317
