Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.0364,,,,,,,,,,87,0.0017,0.0363,0.0017,32.7571,26.3923,20.6199,32.7554,26.3560,20.6183
1,Line,,,,,,,0.0017,,,,,,,,,,87,-0.0001,-0.0017,-0.0001,33.0316,26.3906,19.5953,33.0316,26.3923,19.5954
1,Line,,,,,,,0.0617,,,,,,,,,,87,0.0029,0.0616,0.0029,33.0316,26.3923,20.8945,33.0288,26.3307,20.8916
1,Line,,,,,,,0.0491,,,,,,,,,,87,-0.0023,-0.0489,-0.0023,32.8740,26.3434,20.7730,32.8763,26.3923,20.7753
1,Line,,,,,,,0.0144,,,,,,,,,,87,0.0007,0.0143,0.0007,33.4066,26.3923,19.4949,33.4060,26.3780,19.4943
1,Line,,,,,,,0.0144,,,,,,,,,,87,-0.0007,-0.0143,-0.0007,32.6560,26.3780,20.2443,32.6566,26.3923,20.2449
1,Line,,,,,,,0.0066,,,,,,,,,,87,0.0003,0.0066,0.0003,32.6822,26.3923,20.0508,32.6819,26.3857,20.0505
1,Line,,,,,,,0.0066,,,,,,,,,,87,-0.0003,-0.0066,-0.0003,33.2122,26.3857,19.5202,33.2125,26.3923,19.5205
1,Line,,,,,,,0.0245,,,,,,,,,,87,-0.0011,-0.0245,-0.0011,32.6811,26.3678,20.4379,32.6822,26.3923,20.4390
1,Line,,,,,,,0.0915,,,,,,,,,,87,-0.0042,-0.0913,-0.0042,34.1268,26.3010,20.4348,34.1311,26.3923,20.4390
1,Line,,,,,,,0.0964,,,,,,,,,,87,0.0045,0.0962,0.0045,34.0562,26.3923,20.6199,34.0517,26.2961,20.6155
1,Line,,,,,,,0.0736,,,,,,,,,,87,-0.0034,-0.0734,-0.0034,34.1277,26.3189,20.0474,34.1311,26.3923,20.0508
1,Line,,,,,,,0.0837,,,,,,,,,,87,0.0039,0.0836,0.0039,34.1566,26.3923,20.2449,34.1528,26.3087,20.2411
1,Line,,,,,,,0.0981,,,,,,,,,,87,-0.0045,-0.0979,-0.0045,33.9324,26.2944,20.7707,33.9370,26.3923,20.7753
1,Line,,,,,,,0.0837,,,,,,,,,,87,0.0039,0.0836,0.0039,33.4066,26.3923,20.9949,33.4028,26.3087,20.9911
1,Line,,,,,,,0.0736,,,,,,,,,,87,-0.0034,-0.0734,-0.0034,33.2091,26.3189,20.9660,33.2125,26.3923,20.9694
1,Line,,,,,,,0.0964,,,,,,,,,,87,0.0045,0.0962,0.0045,33.7816,26.3923,20.8945,33.7772,26.2961,20.8900
1,Line,,,,,,,0.0915,,,,,,,,,,87,-0.0042,-0.0913,-0.0042,33.5965,26.3010,20.9651,33.6007,26.3923,20.9694
1,Line,,,,,,,0.1390,,,,,,,,,,5,-0.0981,-0.0091,-0.0981,32.1154,24.7721,19.8722,32.2135,24.7812,19.9703
1,Line,,,,,,,0.1954,,,,,,,,,,98,-0.0270,0.1933,0.0091,32.0270,25.1455,19.9260,32.0541,24.9522,19.9169
1,Line,,,,,,,0.1491,,,,,,,,,,5,-0.1052,-0.0098,-0.1052,32.2068,24.6175,19.7951,32.3121,24.6272,19.9004
1,Line,,,,,,,0.1954,,,,,,,,,,109,-0.0613,0.1801,0.0446,32.0541,24.9522,19.9169,32.1154,24.7721,19.8722
1,Line,,,,,,,0.1272,,,,,,,,,,5,-0.0897,-0.0083,-0.0897,32.0541,24.9522,19.9169,32.1438,24.9605,20.0066
1,Line,,,,,,,0.1954,,,,,,,,,,76,0.0446,0.1801,-0.0613,32.0808,25.5189,19.8376,32.0361,25.3388,19.8990
1,Line,,,,,,,0.1018,,,,,,,,,,5,-0.0718,-0.0067,-0.0718,32.0361,25.3388,19.8990,32.1079,25.3455,19.9708
1,Line,,,,,,,0.1954,,,,,,,,,,87,0.0091,0.1933,-0.0270,32.0361,25.3388,19.8990,32.0270,25.1455,19.9260
1,Line,,,,,,,0.1145,,,,,,,,,,5,-0.0808,-0.0075,-0.0808,32.0270,25.1455,19.9260,32.1078,25.1530,20.0067
1,Line,,,,,,,0.1958,,,,,,,,,,170,-0.1384,0.0254,0.1361,32.4535,24.4242,19.5664,32.5920,24.3987,19.4303
1,Line,,,,,,,0.1635,,,,,,,,,,5,-0.1154,-0.0107,-0.1154,32.5920,24.3987,19.4303,32.7073,24.4094,19.5456
1,Line,,,,,,,0.0017,,,,,,,,,,87,0.0001,0.0017,0.0001,32.7571,26.3923,19.8699,32.7570,26.3906,19.8699
