Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.4813,,,,,,,,,,,,,,,,1,-0.2758,-0.0027,-0.3945,254.0052,327.0620,-3.2237,254.2810,327.0647,-2.8293
1,Line,0.5643,,,,,,,,,,,,,,,,12,0.4800,0.1047,0.2777,253.9231,327.0410,-2.6081,253.4431,326.9364,-2.8857
1,Line,0.4717,,,,,,,,,,,,,,,,1,-0.1418,-0.0033,-0.4499,253.7813,327.0378,-3.0580,253.9231,327.0410,-2.6081
1,Line,0.3928,,,,,,,,,,,,,,,,17,-0.3382,-0.1014,0.1722,253.4431,326.9364,-2.8857,253.7813,327.0378,-3.0580
1,Line,0.2797,,,,,,,,,,,,,,,,6,-0.2239,-0.0242,0.1658,253.7813,327.0378,-3.0580,254.0052,327.0620,-3.2237
1,Line,0.5683,,,,,,,,,,,,,,,,4,0.2366,0.0177,0.5164,254.0179,327.0555,-2.5415,253.7813,327.0378,-3.0580
1,Line,0.2058,,,,,,,,,,,,,,,,2,0.2053,0.0083,-0.0114,254.2232,327.0638,-2.5529,254.0179,327.0555,-2.5415
1,Line,0.7054,,,,,,,,,,,,,,,,0,0.2180,0.0017,0.6709,254.2232,327.0638,-2.5529,254.0052,327.0620,-3.2237
1,Line,0.6824,,,,,,,,,,,,,,,,153,0.0127,-0.0065,0.6822,254.0179,327.0555,-2.5415,254.0052,327.0620,-3.2237
1,Line,0.3226,,,,,,,,,,,,,,,,66,0.0249,0.0552,0.3169,252.8069,326.3063,-0.7026,252.7820,326.2510,-1.0195
1,Line,0.6867,,,,,,,,,,,,,,,,40,-0.5182,-0.4418,0.0877,252.7820,326.2510,-1.0195,253.3002,326.6929,-1.1073
1,Line,0.7501,,,,,,,,,,,,,,,,47,-0.4136,-0.4418,-0.4432,252.7820,326.2510,-1.0195,253.1956,326.6928,-0.5763
1,Line,0.2597,,,,,,,,,,,,,,,,18,-0.2067,-0.0662,-0.1426,253.3002,326.6929,-1.1073,253.5069,326.7591,-0.9647
1,Line,0.4688,,,,,,,,,,,,,,,,12,0.1817,0.0384,-0.4305,253.5069,326.7591,-0.9647,253.3252,326.7208,-0.5342
1,Line,0.4474,,,,,,,,,,,,,,,,158,-0.0181,0.0072,-0.4470,253.2821,326.7001,-1.5543,253.3002,326.6929,-1.1073
1,Line,0.7277,,,,,,,,,,,,,,,,21,-0.6462,-0.2435,0.2294,253.3002,326.6929,-1.1073,253.9464,326.9364,-1.3366
1,Line,0.7351,,,,,,,,,,,,,,,,41,-0.5358,-0.4719,0.1747,252.7463,326.2281,-1.3796,253.2821,326.7001,-1.5543
1,Line,0.7726,,,,,,,,,,,,,,,,40,-0.5539,-0.4647,-0.2723,252.7463,326.2281,-1.3796,253.3002,326.6929,-1.1073
1,Line,0.3626,,,,,,,,,,,,,,,,33,0.0356,0.0229,0.3601,252.7820,326.2510,-1.0195,252.7463,326.2281,-1.3796
1,Line,0.5411,,,,,,,,,,,,,,,,0,-0.1046,-0.0001,0.5309,253.1956,326.6928,-0.5763,253.3002,326.6929,-1.1073
1,Line,0.8218,,,,,,,,,,,,,,,,0,0.2540,0.0000,0.7816,252.2233,326.0730,-1.2010,251.9694,326.0730,-1.9826
1,Line,0.5505,,,,,,,,,,,,,,,,21,0.2128,0.0807,-0.5012,252.4362,326.1537,-1.7022,252.2233,326.0730,-1.2010
1,Line,0.4875,,,,,,,,,,,,,,,,179,-0.1958,0.0027,-0.4465,252.2404,326.1563,-2.1487,252.4362,326.1537,-1.7022
1,Line,0.3286,,,,,,,,,,,,,,,,17,-0.2710,-0.0833,0.1661,251.9694,326.0730,-1.9826,252.2404,326.1563,-2.1487
1,Line,0.5505,,,,,,,,,,,,,,,,10,0.4668,0.0807,0.2804,252.4362,326.1537,-1.7022,251.9694,326.0730,-1.9826
1,Line,0.2701,,,,,,,,,,,,,,,,13,-0.2431,-0.0550,-0.1041,252.2404,326.1563,-2.1487,252.4835,326.2113,-2.0446
1,Line,0.5743,,,,,,,,,,,,,,,,48,-0.0250,-0.0279,-0.5731,253.3002,326.6929,-1.1073,253.3252,326.7208,-0.5342
1,Line,0.3504,,,,,,,,,,,,,,,,51,0.0473,0.0577,-0.3423,252.4835,326.2113,-2.0446,252.4362,326.1537,-1.7022
1,Line,0.3286,,,,,,,,,,,,,,,,15,0.3169,0.0833,-0.0249,252.5402,326.1563,-1.2260,252.2233,326.0730,-1.2010
1,Line,0.4875,,,,,,,,,,,,,,,,1,-0.1041,-0.0027,-0.4763,252.4362,326.1537,-1.7022,252.5402,326.1563,-1.2260
1,Line,1.3409,,,,,,,,,,,,,,,,65,-0.4576,-0.9838,-0.7878,252.1323,326.0572,0.7072,252.5899,327.0410,1.4950
1,Line,0.1109,,,,,,,,,,,,,,,,162,-0.1048,0.0331,0.0143,252.0274,326.0903,0.7215,252.1323,326.0572,0.7072
1,Line,1.3485,,,,,,,,,,,,,,,,59,0.5625,0.9508,0.7734,252.5899,327.0410,1.4950,252.0274,326.0903,0.7215
1,Line,0.2797,,,,,,,,,,,,,,,,16,0.0837,0.0242,0.2657,252.2945,327.0620,2.0414,252.2108,327.0378,1.7756
1,Line,0.6824,,,,,,,,,,,,,,,,179,0.4113,-0.0065,-0.5445,252.7057,327.0555,1.4969,252.2945,327.0620,2.0414
1,Line,0.6553,,,,,,,,,,,,,,,,158,0.3758,-0.1541,0.5142,252.1323,326.0572,0.7072,251.7565,326.2113,0.1930
1,Line,0.9022,,,,,,,,,,,,,,,,50,0.1274,0.1541,-0.8798,252.2596,326.2113,-0.1726,252.1323,326.0572,0.7072
1,Line,0.6184,,,,,,,,,,,,,,,,180,-0.5003,0.0000,0.3635,252.1323,326.0572,0.7072,252.6326,326.0572,0.3437
1,Line,1.3960,,,,,,,,,,,,,,,,60,-0.5734,-0.9983,-0.7896,252.1323,326.0572,0.7072,252.7057,327.0555,1.4969
1,Line,1.5270,,,,,,,,,,,,,,,,43,-1.0741,-0.9983,-0.4259,252.1323,326.0572,0.7072,253.2064,327.0555,1.1331
1,Line,0.1167,,,,,,,,,,,,,,,,7,-0.1158,-0.0144,-0.0019,252.5899,327.0410,1.4950,252.7057,327.0555,1.4969
1,Line,0.2058,,,,,,,,,,,,,,,,3,0.1594,0.0083,0.1299,252.8651,327.0638,1.6267,252.7057,327.0555,1.4969
1,Line,0.6188,,,,,,,,,,,,,,,,180,-0.5007,0.0000,0.3637,252.7057,327.0555,1.4969,253.2064,327.0555,1.1331
1,Line,0.6001,,,,,,,,,,,,,,,,1,-0.5749,-0.0083,0.1720,252.7057,327.0555,1.4969,253.2806,327.0638,1.3249
1,Line,0.5643,,,,,,,,,,,,,,,,11,0.5515,0.1047,0.0575,252.5899,327.0410,1.4950,252.0384,326.9364,1.4375
1,Line,0.5136,,,,,,,,,,,,,,,,0,0.4155,0.0000,-0.3019,253.2806,327.0638,1.3249,252.8651,327.0638,1.6267
1,Line,0.4717,,,,,,,,,,,,,,,,0,-0.3791,-0.0033,0.2806,252.2108,327.0378,1.7756,252.5899,327.0410,1.4950
1,Line,0.5683,,,,,,,,,,,,,,,,2,0.4950,0.0177,-0.2787,252.7057,327.0555,1.4969,252.2108,327.0378,1.7756
1,Line,0.4813,,,,,,,,,,,,,,,,0,0.4550,0.0027,-0.1570,252.7494,327.0647,1.8843,252.2945,327.0620,2.0414
1,Line,0.2824,,,,,,,,,,,,,,,,180,0.1157,-0.0009,-0.2576,252.8651,327.0638,1.6267,252.7494,327.0647,1.8843
1,Line,0.7054,,,,,,,,,,,,,,,,0,-0.5707,-0.0017,0.4146,252.2945,327.0620,2.0414,252.8651,327.0638,1.6267
1,Line,0.3626,,,,,,,,,,,,,,,,173,0.1828,-0.0229,0.3123,252.4975,326.2281,-2.1456,252.3146,326.2510,-2.4578
1,Line,0.6867,,,,,,,,,,,,,,,,43,-0.4708,-0.4418,0.2336,252.3146,326.2510,-2.4578,252.7855,326.6929,-2.6915
1,Line,0.8589,,,,,,,,,,,,,,,,32,-0.7190,-0.4490,-0.1386,252.3146,326.2510,-2.4578,253.0336,326.7001,-2.3192
1,Line,0.2596,,,,,,,,,,,,,,,,38,0.0848,0.0665,-0.2362,252.8703,326.7594,-2.9277,252.7855,326.6929,-2.6915
1,Line,0.7351,,,,,,,,,,,,,,,,41,0.5361,0.4719,-0.1736,253.0336,326.7001,-2.3192,252.4975,326.2281,-2.1456
1,Line,0.7277,,,,,,,,,,,,,,,,20,0.6576,0.2435,-0.1943,253.4431,326.9364,-2.8857,252.7855,326.6929,-2.6915
1,Line,0.6010,,,,,,,,,,,,,,,,17,-0.5728,-0.1770,-0.0419,252.8703,326.7594,-2.9277,253.4431,326.9364,-2.8857
1,Line,0.3226,,,,,,,,,,,,,,,,162,0.1661,-0.0552,0.2710,252.3146,326.2510,-2.4578,252.1485,326.3063,-2.7289
1,Line,0.4474,,,,,,,,,,,,,,,,2,-0.2481,-0.0072,-0.3722,252.7855,326.6929,-2.6915,253.0336,326.7001,-2.3192
1,Line,0.7460,,,,,,,,,,,,,,,,31,0.6369,0.3866,0.0374,252.7855,326.6929,-2.6915,252.1485,326.3063,-2.7289
1,Line,0.4704,,,,,,,,,,,,,,,,5,-0.4014,-0.0386,-0.2421,252.4689,326.7208,-3.1698,252.8703,326.7594,-2.9277
1,Line,0.1033,,,,,,,,,,,,,,,,161,-0.0481,0.0168,0.0899,251.7084,326.2281,0.2829,251.7565,326.2113,0.1930
1,Line,0.2669,,,,,,,,,,,,,,,,19,-0.2098,-0.0718,-0.1485,251.4986,326.1563,0.1343,251.7084,326.2281,0.2829
1,Line,0.5597,,,,,,,,,,,,,,,,157,0.3190,-0.1379,0.4387,252.0274,326.0903,0.7215,251.7084,326.2281,0.2829
1,Line,0.6219,,,,,,,,,,,,,,,,180,-0.5031,0.0000,0.3656,251.7565,326.2113,0.1930,252.2596,326.2113,-0.1726
1,Line,0.6062,,,,,,,,,,,,,,,,156,0.2710,-0.1210,0.5286,252.0274,326.0903,0.7215,251.7565,326.2113,0.1930
1,Line,0.5411,,,,,,,,,,,,,,,,0,0.3967,0.0001,0.3680,252.7855,326.6929,-2.6915,252.3888,326.6928,-3.0595
1,Line,0.5743,,,,,,,,,,,,,,,,175,-0.3166,0.0279,-0.4783,252.4689,326.7208,-3.1698,252.7855,326.6929,-2.6915
1,Line,0.3504,,,,,,,,,,,,,,,,161,0.1629,-0.0577,-0.3048,251.9194,326.1537,-0.1118,251.7565,326.2113,0.1930
1,Line,0.3317,,,,,,,,,,,,,,,,142,-0.1216,0.0947,0.2937,251.3770,326.2510,0.4280,251.4986,326.1563,0.1343
1,Line,0.2701,,,,,,,,,,,,,,,,12,-0.2579,-0.0550,-0.0586,251.4986,326.1563,0.1343,251.7565,326.2113,0.1930
1,Line,0.6024,,,,,,,,,,,,,,,,22,0.4395,0.1773,-0.3719,253.9464,326.9364,-1.3366,253.5069,326.7591,-0.9647
1,Line,0.2710,,,,,,,,,,,,,,,,176,-0.1632,0.0115,0.2161,246.5711,326.6763,-4.4962,246.7342,326.6648,-4.7123
1,Line,2.1001,,,,,,,,,,,,,,,,16,-1.4271,-0.3972,-1.4886,246.7342,326.6648,-4.7123,248.1613,327.0620,-3.2237
1,Line,2.1581,,,,,,,,,,,,,,,,16,1.3145,0.3884,1.6669,247.8856,327.0647,-2.8293,246.5711,326.6763,-4.4962
1,Line,0.2921,,,,,,,,,,,,,,,,166,0.2730,-0.0662,-0.0799,245.5372,326.6648,-1.0281,245.2641,326.7310,-0.9483
1,Line,2.0729,,,,,,,,,,,,,,,,14,-1.5903,-0.3857,-1.2725,246.5711,326.6763,-4.4962,248.1613,327.0620,-3.2237
1,Line,0.4653,,,,,,,,,,,,,,,,176,-0.2825,0.0175,0.3693,246.2778,326.7485,-4.5681,246.5603,326.7310,-4.9374
1,Line,2.1001,,,,,,,,,,,,,,,,55,0.2796,0.3972,-2.0431,249.8721,327.0620,2.0414,249.5925,326.6648,4.0845
1,Line,0.3105,,,,,,,,,,,,,,,,166,0.2933,-0.0723,0.0719,246.5711,326.6763,-4.4962,246.2778,326.7485,-4.5681
1,Line,0.2921,,,,,,,,,,,,,,,,159,-0.1739,0.0662,-0.2251,246.5603,326.7310,-4.9374,246.7342,326.6648,-4.7123
1,Line,0.4447,,,,,,,,,,,,,,,,101,0.0108,-0.0548,0.4412,246.5711,326.6763,-4.4962,246.5603,326.7310,-4.9374
1,Line,0.3105,,,,,,,,,,,,,,,,166,-0.2795,0.0723,-0.1142,245.2527,326.7485,-1.4131,245.5322,326.6763,-1.2989
1,Line,0.3208,,,,,,,,,,,,,,,,120,-0.0249,0.0430,0.3169,250.1247,326.0730,-0.6424,250.1496,326.0300,-0.9593
1,Line,2.1001,,,,,,,,,,,,,,,,11,2.0295,0.3972,-0.3654,247.5667,327.0620,-1.3936,245.5372,326.6648,-1.0281
1,Line,0.3208,,,,,,,,,,,,,,,,172,0.2937,-0.0430,-0.1216,251.0833,326.0300,-0.2810,250.7896,326.0730,-0.1593
1,Line,0.3208,,,,,,,,,,,,,,,,8,0.2937,0.0430,0.1216,251.3770,326.0730,-0.1593,251.0833,326.0300,-0.2810
1,Line,1.0253,,,,,,,,,,,,,,,,4,0.6399,0.0430,0.8000,250.7896,326.0730,-0.1593,250.1496,326.0300,-0.9593
1,Line,0.4653,,,,,,,,,,,,,,,,123,0.0115,-0.0175,0.4649,245.2641,326.7310,-0.9483,245.2527,326.7485,-1.4131
1,Line,0.4447,,,,,,,,,,,,,,,,168,0.2680,-0.0548,-0.3506,245.5322,326.6763,-1.2989,245.2641,326.7310,-0.9483
1,Line,2.1581,,,,,,,,,,,,,,,,11,-2.0432,-0.3884,0.5759,245.5322,326.6763,-1.2989,247.5754,327.0647,-1.8748
1,Line,2.0729,,,,,,,,,,,,,,,,11,-2.0345,-0.3857,0.0947,245.5322,326.6763,-1.2989,247.5667,327.0620,-1.3936
1,Line,0.2710,,,,,,,,,,,,,,,,113,0.0050,-0.0115,0.2707,245.5372,326.6648,-1.0281,245.5322,326.6763,-1.2989
1,Line,0.4653,,,,,,,,,,,,,,,,4,0.2639,0.0175,0.3828,246.4546,326.7485,2.2862,246.1907,326.7310,1.9034
1,Line,2.1001,,,,,,,,,,,,,,,,168,-1.8567,0.3972,-0.8973,253.8513,327.0620,0.9102,255.7080,326.6648,1.8075
1,Line,0.3105,,,,,,,,,,,,,,,,156,0.1590,-0.0723,-0.2567,246.6136,326.6763,2.0295,246.4546,326.7485,2.2862
1,Line,0.2921,,,,,,,,,,,,,,,,166,-0.2678,0.0662,0.0958,246.1907,326.7310,1.9034,246.4585,326.6648,1.8075
1,Line,0.4447,,,,,,,,,,,,,,,,173,0.4230,-0.0548,0.1261,246.6136,326.6763,2.0295,246.1907,326.7310,1.9034
1,Line,0.4653,,,,,,,,,,,,,,,,176,0.2639,-0.0175,-0.3828,255.9759,326.7310,1.9034,255.7119,326.7485,2.2862
1,Line,0.4447,,,,,,,,,,,,,,,,7,-0.4230,-0.0548,0.1261,255.5529,326.6763,2.0295,255.9759,326.7310,1.9034
1,Line,2.1581,,,,,,,,,,,,,,,,169,1.9915,-0.3884,0.7351,255.5529,326.6763,2.0295,253.5614,327.0647,1.2944
1,Line,2.0729,,,,,,,,,,,,,,,,167,1.7016,-0.3857,1.1192,255.5529,326.6763,2.0295,253.8513,327.0620,0.9102
1,Line,0.2710,,,,,,,,,,,,,,,,176,0.1551,-0.0115,-0.2220,255.7080,326.6648,1.8075,255.5529,326.6763,2.0295
1,Line,2.1001,,,,,,,,,,,,,,,,12,-1.8567,-0.3972,0.8973,246.4585,326.6648,1.8075,248.3152,327.0620,0.9102
1,Line,0.4653,,,,,,,,,,,,,,,,178,0.4457,-0.0175,0.1327,249.5841,326.7310,4.3688,249.1384,326.7485,4.2361
1,Line,0.4447,,,,,,,,,,,,,,,,12,-0.2506,-0.0548,-0.3633,249.3334,326.6763,4.0055,249.5841,326.7310,4.3688
1,Line,2.1581,,,,,,,,,,,,,,,,78,-0.0837,-0.3884,2.1212,249.3334,326.6763,4.0055,249.4171,327.0647,1.8843
1,Line,2.0729,,,,,,,,,,,,,,,,36,-0.5386,-0.3857,1.9642,249.3334,326.6763,4.0055,249.8721,327.0620,2.0414
1,Line,0.2710,,,,,,,,,,,,,,,,177,0.2590,-0.0115,0.0789,249.5925,326.6648,4.0845,249.3334,326.6763,4.0055
1,Line,2.1581,,,,,,,,,,,,,,,,11,1.9915,0.3884,-0.7351,248.6052,327.0647,1.2944,246.6136,326.6763,2.0295
1,Line,0.2710,,,,,,,,,,,,,,,,4,0.1551,0.0115,0.2220,246.6136,326.6763,2.0295,246.4585,326.6648,1.8075
1,Line,2.0729,,,,,,,,,,,,,,,,13,-1.7016,-0.3857,1.1192,246.6136,326.6763,2.0295,248.3152,327.0620,0.9102
1,Line,0.3105,,,,,,,,,,,,,,,,160,-0.1950,0.0723,0.2306,249.1384,326.7485,4.2361,249.3334,326.6763,4.0055
1,Line,0.2921,,,,,,,,,,,,,,,,97,0.0084,-0.0662,-0.2844,249.5925,326.6648,4.0845,249.5841,326.7310,4.3688
1,Line,0.6824,,,,,,,,,,,,,,,,1,-0.3908,-0.0065,-0.5594,254.2091,327.0555,-1.9530,254.5999,327.0620,-1.3936
1,Line,1.3485,,,,,,,,,,,,,,,,46,0.9094,0.9508,-0.2959,254.1715,327.0410,-1.8434,253.2621,326.0903,-1.5475
1,Line,0.2797,,,,,,,,,,,,,,,,5,0.2786,0.0242,0.0025,254.5999,327.0620,-1.3936,254.3212,327.0378,-1.3961
1,Line,0.5683,,,,,,,,,,,,,,,,171,-0.1122,0.0177,-0.5569,254.2091,327.0555,-1.9530,254.3212,327.0378,-1.3961
1,Line,0.1167,,,,,,,,,,,,,,,,21,-0.0376,-0.0144,0.1096,254.1715,327.0410,-1.8434,254.2091,327.0555,-1.9530
1,Line,1.5270,,,,,,,,,,,,,,,,54,-0.7370,-0.9983,0.8899,253.2809,326.0572,-1.6516,254.0179,327.0555,-2.5415
1,Line,0.6184,,,,,,,,,,,,,,,,0,0.1911,0.0000,0.5881,253.2809,326.0572,-1.6516,253.0898,326.0572,-2.2397
1,Line,1.3960,,,,,,,,,,,,,,,,47,-0.9282,-0.9983,0.3014,253.2809,326.0572,-1.6516,254.2091,327.0555,-1.9530
1,Line,1.3409,,,,,,,,,,,,,,,,48,-0.8906,-0.9838,0.1918,253.2809,326.0572,-1.6516,254.1715,327.0410,-1.8434
1,Line,0.1109,,,,,,,,,,,,,,,,120,-0.0188,0.0331,0.1041,253.2621,326.0903,-1.5475,253.2809,326.0572,-1.6516
1,Line,0.4717,,,,,,,,,,,,,,,,179,0.1497,-0.0033,0.4473,254.3212,327.0378,-1.3961,254.1715,327.0410,-1.8434
1,Line,0.5136,,,,,,,,,,,,,,,,180,-0.1587,0.0000,-0.4884,254.2232,327.0638,-2.5529,254.3819,327.0638,-2.0644
1,Line,0.6001,,,,,,,,,,,,,,,,30,-0.0141,-0.0083,0.5999,254.2091,327.0555,-1.9530,254.2232,327.0638,-2.5529
1,Line,0.5643,,,,,,,,,,,,,,,,25,0.2251,0.1047,-0.5068,254.1715,327.0410,-1.8434,253.9464,326.9364,-1.3366
1,Line,0.9954,,,,,,,,,,,,,,,,21,-0.8894,-0.3410,0.2891,253.2821,326.7001,-1.5543,254.1715,327.0410,-1.8434
1,Line,0.7379,,,,,,,,,,,,,,,,20,0.6643,0.2363,0.2176,253.9464,326.9364,-1.3366,253.2821,326.7001,-1.5543
1,Line,0.7054,,,,,,,,,,,,,,,,180,0.2180,-0.0017,0.6709,254.5999,327.0620,-1.3936,254.3819,327.0638,-2.0644
1,Line,0.4813,,,,,,,,,,,,,,,,163,-0.0087,0.0027,-0.4812,254.5911,327.0647,-1.8748,254.5999,327.0620,-1.3936
1,Line,0.2824,,,,,,,,,,,,,,,,0,-0.2092,-0.0009,-0.1897,254.3819,327.0638,-2.0644,254.5911,327.0647,-1.8748
1,Line,0.2058,,,,,,,,,,,,,,,,3,0.1728,0.0083,-0.1115,254.3819,327.0638,-2.0644,254.2091,327.0555,-1.9530
1,Line,0.6188,,,,,,,,,,,,,,,,0,0.1912,0.0000,0.5886,254.2091,327.0555,-1.9530,254.0179,327.0555,-2.5415
1,Line,0.3208,,,,,,,,,,,,,,,,15,-0.1661,-0.0430,0.2710,250.5063,326.0300,-2.0568,250.6724,326.0730,-2.3279
1,Line,0.3208,,,,,,,,,,,,,,,,165,-0.1661,0.0430,-0.2710,251.4942,326.0730,-2.3279,251.6603,326.0300,-2.0568
1,Line,1.0253,,,,,,,,,,,,,,,,178,-0.9879,0.0430,-0.2710,250.6724,326.0730,-2.3279,251.6603,326.0300,-2.0568
1,Line,0.3208,,,,,,,,,,,,,,,,168,0.2064,-0.0430,0.2417,250.1496,326.0300,-0.9593,249.9432,326.0730,-1.2010
1,Line,0.3208,,,,,,,,,,,,,,,,172,-0.3091,0.0430,0.0742,250.1972,326.0730,-1.9826,250.5063,326.0300,-2.0568
1,Line,1.0253,,,,,,,,,,,,,,,,3,0.9586,0.0430,-0.3614,252.0418,326.0730,-0.6424,251.0833,326.0300,-0.2810
1,Line,0.3208,,,,,,,,,,,,,,,,60,-0.0249,-0.0430,-0.3169,252.0169,326.0300,-0.9593,252.0418,326.0730,-0.6424
1,Line,0.3208,,,,,,,,,,,,,,,,12,0.2064,0.0430,-0.2417,252.2233,326.0730,-1.2010,252.0169,326.0300,-0.9593
1,Line,1.0253,,,,,,,,,,,,,,,,138,-0.0475,0.0430,-1.0233,251.9694,326.0730,-1.9826,252.0169,326.0300,-0.9593
1,Line,0.3208,,,,,,,,,,,,,,,,8,-0.3091,-0.0430,-0.0742,251.6603,326.0300,-2.0568,251.9694,326.0730,-1.9826
1,Line,1.0253,,,,,,,,,,,,,,,,176,-0.5631,0.0430,0.8558,249.9432,326.0730,-1.2010,250.5063,326.0300,-2.0568
1,Line,0.6062,,,,,,,,,,,,,,,,168,0.5864,-0.1210,-0.0944,253.2621,326.0903,-1.5475,252.6757,326.2113,-1.4531
1,Line,0.5597,,,,,,,,,,,,,,,,165,0.5158,-0.1379,-0.1679,253.2621,326.0903,-1.5475,252.7463,326.2281,-1.3796
1,Line,0.6219,,,,,,,,,,,,,,,,0,0.1922,0.0000,0.5915,252.6757,326.2113,-1.4531,252.4835,326.2113,-2.0446
1,Line,0.6553,,,,,,,,,,,,,,,,166,0.6052,-0.1541,-0.1985,253.2809,326.0572,-1.6516,252.6757,326.2113,-1.4531
1,Line,0.9022,,,,,,,,,,,,,,,,169,-0.7974,0.1541,-0.3930,252.4835,326.2113,-2.0446,253.2809,326.0572,-1.6516
1,Line,0.2701,,,,,,,,,,,,,,,,22,-0.1354,-0.0550,0.2271,252.5402,326.1563,-1.2260,252.6757,326.2113,-1.4531
1,Line,0.3504,,,,,,,,,,,,,,,,14,-0.2395,-0.0577,-0.2492,252.4362,326.1537,-1.7022,252.6757,326.2113,-1.4531
1,Line,0.3317,,,,,,,,,,,,,,,,21,0.2417,0.0947,0.2064,252.7820,326.2510,-1.0195,252.5402,326.1563,-1.2260
1,Line,0.1033,,,,,,,,,,,,,,,,13,0.0707,0.0168,0.0735,252.7463,326.2281,-1.3796,252.6757,326.2113,-1.4531
1,Line,0.2669,,,,,,,,,,,,,,,,19,-0.2061,-0.0718,0.1536,252.5402,326.1563,-1.2260,252.7463,326.2281,-1.3796
1,Line,0.7379,,,,,,,,,,,,,,,,90,-0.0017,0.2363,0.6990,252.0384,326.9364,1.4375,252.0401,326.7001,0.7385
1,Line,0.2669,,,,,,,,,,,,,,,,161,-0.2098,0.0718,0.1485,250.4581,326.2281,0.2829,250.6679,326.1563,0.1343
1,Line,0.3286,,,,,,,,,,,,,,,,146,0.1216,-0.0833,-0.2937,250.7896,326.0730,-0.1593,250.6679,326.1563,0.1343
1,Line,0.3317,,,,,,,,,,,,,,,,38,-0.1216,-0.0947,-0.2937,250.6679,326.1563,0.1343,250.7896,326.2510,0.4280
1,Line,0.5597,,,,,,,,,,,,,,,,23,0.3190,0.1379,-0.4387,250.4581,326.2281,0.2829,250.1391,326.0903,0.7215
1,Line,0.6553,,,,,,,,,,,,,,,,22,-0.3758,-0.1541,0.5142,250.0343,326.0572,0.7072,250.4101,326.2113,0.1930
1,Line,0.5505,,,,,,,,,,,,,,,,33,0.1224,0.0807,0.5306,250.2471,326.1537,-0.1118,250.1247,326.0730,-0.6424
1,Line,0.3286,,,,,,,,,,,,,,,,161,-0.2417,0.0833,0.2064,249.8830,326.1563,-0.4360,250.1247,326.0730,-0.6424
1,Line,0.8218,,,,,,,,,,,,,,,,180,-0.6649,0.0000,-0.4831,250.1247,326.0730,-0.6424,250.7896,326.0730,-0.1593
1,Line,0.5505,,,,,,,,,,,,,,,,172,-0.5425,0.0807,0.0475,250.2471,326.1537,-0.1118,250.7896,326.0730,-0.1593
1,Line,0.4875,,,,,,,,,,,,,,,,0,0.4208,0.0027,0.2461,250.6679,326.1563,0.1343,250.2471,326.1537,-0.1118
1,Line,0.6062,,,,,,,,,,,,,,,,24,-0.2710,-0.1210,0.5286,250.1391,326.0903,0.7215,250.4101,326.2113,0.1930
1,Line,0.5683,,,,,,,,,,,,,,,,178,-0.4950,0.0177,-0.2787,249.4608,327.0555,1.4969,249.9558,327.0378,1.7756
1,Line,0.1167,,,,,,,,,,,,,,,,173,-0.1158,0.0144,0.0019,249.4608,327.0555,1.4969,249.5766,327.0410,1.4950
