Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.5491,,,,,,,,,,73,-2.4295,-8.0357,-1.9434,73.4907,48.8945,31.8183,73.6455,49.4066,31.9421
1,Line,,,,,,,0.7412,,,,,,,,,,0,9.0831,0.0000,7.2658,74.0695,48.8945,32.2812,73.4907,48.8945,31.8183
1,Line,,,,,,,0.7463,,,,,,,,,,130,-6.6536,8.0357,-5.3223,73.6455,49.4066,31.9421,74.0695,48.8945,32.2812
1,Line,,,,,,,0.6651,,,,,,,,,,139,-7.2866,6.4060,-3.8482,73.0264,49.3027,31.5730,73.4907,48.8945,31.8183
1,Line,,,,,,,0.3702,,,,,,,,,,82,-0.7728,-5.7456,-0.3706,72.9771,48.9366,31.5494,73.0264,49.3027,31.5730
1,Line,,,,,,,0.5398,,,,,,,,,,17,6.5413,2.0462,-4.9787,75.4961,47.7723,30.8861,75.0793,47.6419,31.2034
1,Line,,,,,,,0.3378,,,,,,,,,,13,4.7417,1.1078,2.0961,75.7982,47.8428,31.0197,75.4961,47.7723,30.8861
1,Line,,,,,,,0.7688,,,,,,,,,,16,-11.2830,-3.1540,2.8826,75.0793,47.6419,31.2034,75.7982,47.8428,31.0197
1,Line,,,,,,,0.3307,,,,,,,,,,156,3.8505,-1.6873,3.0440,75.4961,47.7723,30.8861,75.2507,47.8798,30.6922
1,Line,,,,,,,0.8248,,,,,,,,,,4,-12.8367,-0.7907,1.4574,74.6781,47.7219,30.9790,75.4961,47.7723,30.8861
1,Line,,,,,,,0.5812,,,,,,,,,,175,8.0594,-0.6604,4.2188,73.4907,48.8945,31.8183,72.9771,48.9366,31.5494
1,Line,,,,,,,0.3102,,,,,,,,,,169,2.0961,-0.3908,-4.3770,82.1741,49.0593,32.4224,82.0405,49.0842,32.7013
1,Line,,,,,,,0.5195,,,,,,,,,,39,-5.0688,-4.1503,4.8514,82.3905,49.3724,32.7700,82.7135,49.6369,32.4609
1,Line,,,,,,,0.7506,,,,,,,,,,19,-10.5613,-3.6002,3.7733,82.0405,49.0842,32.7013,82.7135,49.3137,32.4609
1,Line,,,,,,,0.8987,,,,,,,,,,18,-13.0796,-4.2607,3.1145,81.5571,49.1009,32.9685,82.3905,49.3724,32.7700
1,Line,,,,,,,0.5976,,,,,,,,,,25,8.4651,3.9909,0.6037,82.7135,49.3137,32.4609,82.1741,49.0593,32.4224
1,Line,,,,,,,0.7282,,,,,,,,,,10,9.7161,1.6297,5.7917,73.6455,49.4066,31.9421,73.0264,49.3027,31.5730
1,Line,,,,,,,0.8578,,,,,,,,,,143,-9.4318,7.1245,-6.4411,73.0445,49.8606,31.5317,73.6455,49.4066,31.9421
1,Line,,,,,,,0.5597,,,,,,,,,,88,-0.2843,-8.7542,0.6495,73.0264,49.3027,31.5730,73.0445,49.8606,31.5317
1,Line,,,,,,,0.4509,,,,,,,,,,170,5.0688,-0.9223,-4.8514,82.7135,49.3137,32.4609,82.3905,49.3724,32.7700
1,Line,,,,,,,0.3232,,,,,,,,,,90,0.0000,5.0726,0.0000,82.7135,49.6369,32.4609,82.7135,49.3137,32.4609
1,Line,,,,,,,0.4666,,,,,,,,,,169,6.2954,-1.2555,3.5213,75.0793,47.6419,31.2034,74.6781,47.7219,30.9790
1,Line,,,,,,,1.2285,,,,,,,,,,12,-18.8573,-3.9885,-0.4134,80.0779,48.8901,30.7388,81.2795,49.1443,30.7651
1,Line,,,,,,,1.3462,,,,,,,,,,12,20.5793,4.4799,-1.6590,76.8074,48.0577,30.7804,75.4961,47.7723,30.8861
1,Line,,,,,,,0.5023,,,,,,,,,,8,7.3139,1.0010,2.7667,81.2795,49.1443,30.7651,80.8134,49.0805,30.5888
1,Line,,,,,,,0.1772,,,,,,,,,,40,1.1783,0.9743,2.3235,81.3546,49.2064,30.9132,81.2795,49.1443,30.7651
1,Line,,,,,,,0.3507,,,,,,,,,,22,4.4837,1.8422,2.6046,80.3636,49.0075,30.9047,80.0779,48.8901,30.7388
1,Line,,,,,,,0.3848,,,,,,,,,,87,0.2514,4.7005,3.7835,71.1590,48.0347,30.6954,71.1429,47.7352,30.4544
1,Line,,,,,,,0.1585,,,,,,,,,,172,-2.1350,0.3021,-1.2401,71.0069,47.7544,30.3753,71.1429,47.7352,30.4544
1,Line,,,,,,,0.2876,,,,,,,,,,171,-4.0640,0.6099,-1.8675,70.9000,48.0736,30.5764,71.1590,48.0347,30.6954
1,Line,,,,,,,0.9897,,,,,,,,,,19,-14.1818,-4.8475,4.0759,75.4961,47.7723,30.8861,76.3998,48.0811,30.6264
