Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,2.5832,,,,,,,,,,,,,,,,60,1.2752,2.2465,0.0000,31.3032,-62.8735,-21.4983,30.0279,-65.1200,-21.4983
1,Line,2.6001,,,,,,,,,,,,,,,,66,1.0692,2.3701,0.0000,32.3724,-60.5033,-21.4983,31.3032,-62.8735,-21.4983
1,Line,2.5644,,,,,,,,,,,,,,,,55,-1.4693,-2.1018,0.0000,28.5586,-67.2217,-21.4983,30.0279,-65.1200,-21.4983
1,Line,2.5240,,,,,,,,,,,,,,,,44,1.8144,1.7547,0.0000,26.9090,-69.1590,-21.4983,25.0947,-70.9137,-21.4983
1,Line,2.5445,,,,,,,,,,,,,,,,50,1.6496,1.9373,0.0000,28.5586,-67.2217,-21.4983,26.9090,-69.1590,-21.4983
1,Line,2.4302,,,,,,,,,,,,,,,,2,2.4257,0.1007,0.1096,11.7896,-76.7020,-22.0499,9.3639,-76.8027,-22.1595
1,Line,2.4366,,,,,,,,,,,,,,,,2,-2.4257,-0.0724,-0.2188,9.3639,-76.4998,-23.4796,11.7896,-76.4275,-23.2607
1,Line,2.5626,,,,,,,,,,,,,,,,178,2.4257,-0.0664,0.8239,11.7896,-76.5663,-22.6557,9.3639,-76.4998,-23.4796
1,Line,2.5454,,,,,,,,,,,,,,,,179,2.4257,-0.0490,0.7700,11.7896,-76.7020,-22.0499,9.3639,-76.6530,-22.8199
1,Line,2.5294,,,,,,,,,,,,,,,,179,2.4257,-0.0319,0.7160,11.7896,-76.8346,-21.4435,9.3639,-76.8027,-22.1595
1,Line,2.4328,,,,,,,,,,,,,,,,2,-2.4257,-0.0867,-0.1642,9.3639,-76.6530,-22.8199,11.7896,-76.5663,-22.6557
1,Line,2.5144,,,,,,,,,,,,,,,,180,2.4257,-0.0150,0.6619,11.7896,-76.9640,-20.8363,9.3639,-76.9490,-21.4983
1,Line,2.4290,,,,,,,,,,,,,,,,3,2.4257,0.1144,0.0548,11.7896,-76.8346,-21.4435,9.3639,-76.9490,-21.4983
1,Line,2.4332,,,,,,,,,,,,,,,,9,2.4029,0.3825,0.0000,14.1925,-76.4520,-21.4435,11.7896,-76.8346,-21.4435
1,Line,2.5445,,,,,,,,,,,,,,,,50,-1.6496,-1.9373,0.0000,26.9090,-69.3020,-20.8363,28.5586,-67.3647,-20.8363
1,Line,2.5832,,,,,,,,,,,,,,,,60,-1.2752,-2.2465,0.0000,30.0279,-65.2629,-20.8363,31.3032,-63.0164,-20.8363
1,Line,2.5644,,,,,,,,,,,,,,,,55,-1.4693,-2.1018,0.0000,28.5586,-67.3647,-20.8363,30.0279,-65.2629,-20.8363
1,Line,2.4412,,,,,,,,,,,,,,,,15,2.3576,0.6335,0.0000,16.5500,-75.8185,-21.4435,14.1925,-76.4520,-21.4435
1,Line,2.5129,,,,,,,,,,,,,,,,39,1.9621,1.5690,-0.0548,25.0947,-70.9137,-21.4983,23.1326,-72.4827,-21.4435
1,Line,2.5004,,,,,,,,,,,,,,,,36,-1.9621,-1.4260,-0.6071,23.1326,-72.4827,-21.4435,25.0947,-71.0566,-20.8363
1,Line,2.4848,,,,,,,,,,,,,,,,33,2.0914,1.3418,0.0000,23.1326,-72.4827,-21.4435,21.0412,-73.8245,-21.4435
1,Line,2.4528,,,,,,,,,,,,,,,,21,2.2901,0.8786,0.0000,18.8401,-74.9399,-21.4435,16.5500,-75.8185,-21.4435
1,Line,2.4676,,,,,,,,,,,,,,,,27,2.2011,1.1154,0.0000,21.0412,-73.8245,-21.4435,18.8401,-74.9399,-21.4435
1,Line,2.5627,,,,,,,,,,,,,,,,40,-1.9621,-1.6257,0.2733,23.1326,-71.9337,-23.8651,25.0947,-70.3080,-24.1384
1,Line,2.4813,,,,,,,,,,,,,,,,37,1.9621,1.4692,0.3855,25.0947,-70.4645,-23.4796,23.1326,-71.9337,-23.8651
1,Line,2.4839,,,,,,,,,,,,,,,,37,1.9621,1.4580,0.4408,25.0947,-70.6176,-22.8199,23.1326,-72.0756,-23.2607
1,Line,2.4880,,,,,,,,,,,,,,,,36,1.9621,1.4470,0.4962,25.0947,-70.7674,-22.1595,23.1326,-72.2144,-22.6557
1,Line,2.5482,,,,,,,,,,,,,,,,39,-1.9621,-1.6111,0.2188,23.1326,-72.0756,-23.2607,25.0947,-70.4645,-23.4796
1,Line,2.5785,,,,,,,,,,,,,,,,40,-1.9621,-1.6405,0.3278,23.1326,-71.7887,-24.4687,25.0947,-70.1482,-24.7965
1,Line,2.4823,,,,,,,,,,,,,,,,37,-1.9621,-1.5045,-0.2199,23.1326,-71.4894,-25.6736,25.0947,-69.9849,-25.4537
1,Line,2.6140,,,,,,,,,,,,,,,,40,-1.9621,-1.6711,0.4365,23.1326,-71.4894,-25.6736,25.0947,-69.8183,-26.1101
1,Line,2.4805,,,,,,,,,,,,,,,,37,1.9621,1.4924,0.2751,25.0947,-70.1482,-24.7965,23.1326,-71.6406,-25.0715
1,Line,2.4802,,,,,,,,,,,,,,,,37,1.9621,1.4807,0.3303,25.0947,-70.3080,-24.1384,23.1326,-71.7887,-24.4687
1,Line,2.5956,,,,,,,,,,,,,,,,40,-1.9621,-1.6557,0.3822,23.1326,-71.6406,-25.0715,25.0947,-69.9849,-25.4537
1,Line,2.5350,,,,,,,,,,,,,,,,39,1.9621,1.5968,-0.1642,25.0947,-70.6176,-22.8199,23.1326,-72.2144,-22.6557
1,Line,2.6004,,,,,,,,,,,,,,,,178,2.4257,-0.1021,0.9314,11.7896,-76.2856,-23.8651,9.3639,-76.1835,-24.7965
1,Line,2.4332,,,,,,,,,,,,,,,,9,2.4029,0.3825,0.0000,14.1925,-76.3195,-22.0499,11.7896,-76.7020,-22.0499
1,Line,2.4481,,,,,,,,,,,,,,,,1,-2.4257,-0.0429,-0.3278,9.3639,-76.1835,-24.7965,11.7896,-76.1406,-24.4687
1,Line,2.4417,,,,,,,,,,,,,,,,1,-2.4257,-0.0578,-0.2733,9.3639,-76.3434,-24.1384,11.7896,-76.2856,-23.8651
1,Line,2.5810,,,,,,,,,,,,,,,,178,2.4257,-0.0841,0.8777,11.7896,-76.4275,-23.2607,9.3639,-76.3434,-24.1384
1,Line,2.4412,,,,,,,,,,,,,,,,15,2.3576,0.6335,0.0000,16.5500,-75.6859,-22.0499,14.1925,-76.3195,-22.0499
1,Line,2.5233,,,,,,,,,,,,,,,,39,1.9621,1.5827,-0.1096,25.0947,-70.7674,-22.1595,23.1326,-72.3501,-22.0499
1,Line,2.4935,,,,,,,,,,,,,,,,36,1.9621,1.4364,0.5516,25.0947,-70.9137,-21.4983,23.1326,-72.3501,-22.0499
1,Line,2.4848,,,,,,,,,,,,,,,,33,2.0914,1.3418,0.0000,23.1326,-72.3501,-22.0499,21.0412,-73.6919,-22.0499
1,Line,2.4528,,,,,,,,,,,,,,,,21,2.2901,0.8786,0.0000,18.8401,-74.8073,-22.0499,16.5500,-75.6859,-22.0499
1,Line,2.4676,,,,,,,,,,,,,,,,27,-2.2011,-1.1154,0.0000,18.8401,-74.8073,-22.0499,21.0412,-73.6919,-22.0499
1,Line,2.4332,,,,,,,,,,,,,,,,9,2.4029,0.3825,0.0000,14.1925,-76.5815,-20.8363,11.7896,-76.9640,-20.8363
1,Line,2.4412,,,,,,,,,,,,,,,,15,-2.3576,-0.6335,0.0000,14.1925,-76.5815,-20.8363,16.5500,-75.9480,-20.8363
1,Line,2.4291,,,,,,,,,,,,,,,,3,-2.4257,-0.1279,0.0000,9.3639,-77.0920,-20.8363,11.7896,-76.9640,-20.8363
1,Line,6.6700,,,,,,,,,,,,,,,,180,-6.6700,0.0000,0.0000,2.6939,-74.5295,-20.8363,9.3639,-74.5295,-20.8363
1,Line,6.6700,,,,,,,,,,,,,,,,180,-6.6700,0.0000,0.0000,2.6939,-77.0920,-20.8363,9.3639,-77.0920,-20.8363
1,Line,2.4528,,,,,,,,,,,,,,,,21,2.2901,0.8786,0.0000,18.8401,-75.0694,-20.8363,16.5500,-75.9480,-20.8363
1,Line,6.6700,,,,,,,,,,,,,,,,180,-6.6700,0.0000,0.0000,2.6939,-76.8027,-22.1595,9.3639,-76.8027,-22.1595
1,Line,6.6700,,,,,,,,,,,,,,,,0,6.6700,0.0000,0.0000,9.3639,-76.6530,-22.8199,2.6939,-76.6530,-22.8199
1,Line,6.6700,,,,,,,,,,,,,,,,0,6.6700,0.0000,0.0000,9.3639,-76.9490,-21.4983,2.6939,-76.9490,-21.4983
1,Line,2.4676,,,,,,,,,,,,,,,,27,2.2011,1.1154,0.0000,21.0412,-73.9539,-20.8363,18.8401,-75.0694,-20.8363
1,Line,2.4848,,,,,,,,,,,,,,,,33,2.0914,1.3418,0.0000,23.1326,-72.6122,-20.8363,21.0412,-73.9539,-20.8363
1,Line,2.4291,,,,,,,,,,,,,,,,3,-2.4257,-0.1279,0.0000,9.3639,-74.5295,-20.8363,11.7896,-74.4015,-20.8363
1,Line,2.4676,,,,,,,,,,,,,,,,27,2.2011,1.1154,0.0000,21.0412,-74.0935,-17.2362,18.8401,-75.2089,-17.2362
1,Line,2.4848,,,,,,,,,,,,,,,,33,2.0914,1.3418,0.0000,23.1326,-72.7517,-17.2362,21.0412,-74.0935,-17.2362
1,Line,2.4528,,,,,,,,,,,,,,,,21,2.2901,0.8786,0.0000,18.8401,-75.2089,-17.2362,16.5500,-76.0875,-17.2362
1,Line,2.4332,,,,,,,,,,,,,,,,9,2.4029,0.3825,0.0000,14.1925,-76.7211,-17.2362,11.7896,-77.1036,-17.2362
1,Line,2.4412,,,,,,,,,,,,,,,,15,2.3576,0.6335,0.0000,16.5500,-76.0875,-17.2362,14.1925,-76.7211,-17.2362
1,Line,3.6029,,,,,,,,,,,,,,,,90,0.0000,-0.1395,3.6002,23.1326,-72.7517,-17.2362,23.1326,-72.6122,-20.8363
1,Line,2.4412,,,,,,,,,,,,,,,,15,-2.3576,-0.6335,0.0000,14.1925,-74.0190,-20.8363,16.5500,-73.3855,-20.8363
1,Line,2.4332,,,,,,,,,,,,,,,,9,2.4029,0.3825,0.0000,14.1925,-74.0190,-20.8363,11.7896,-74.4015,-20.8363
1,Line,2.4528,,,,,,,,,,,,,,,,21,-2.2901,-0.8786,0.0000,16.5500,-73.3855,-20.8363,18.8401,-72.5069,-20.8363
1,Line,2.4848,,,,,,,,,,,,,,,,33,-2.0914,-1.3418,0.0000,21.0412,-71.3914,-20.8363,23.1326,-70.0497,-20.8363
1,Line,2.4676,,,,,,,,,,,,,,,,27,-2.2011,-1.1154,0.0000,18.8401,-72.5069,-20.8363,21.0412,-71.3914,-20.8363
1,Line,2.5240,,,,,,,,,,,,,,,,44,1.8144,1.7547,0.0000,26.9090,-69.3020,-20.8363,25.0947,-71.0566,-20.8363
1,Line,2.5240,,,,,,,,,,,,,,,,44,-1.8144,-1.7547,0.0000,25.0947,-71.1962,-20.1737,26.9090,-69.4415,-20.1737
1,Line,3.8598,,,,,,,,,,,,,,,,38,-1.9621,-1.5555,2.9375,23.1326,-72.7517,-17.2362,25.0947,-71.1962,-20.1737
1,Line,2.5088,,,,,,,,,,,,,,,,36,-1.9621,-1.4160,-0.6627,23.1326,-72.6122,-20.8363,25.0947,-71.1962,-20.1737
1,Line,2.9375,,,,,,,,,,,,,,,,0,0.0000,0.0000,2.9375,25.0947,-71.1962,-17.2362,25.0947,-71.1962,-20.1737
1,Arc,0.6772,0.0002,25.0947,58.1013,6.7086,132.0625,348,0,,,,,,,,,,,,,,,,,,
1,Line,2.6001,,,,,,,,,,,,,,,,66,1.0692,2.3701,0.0000,32.3724,-60.7858,-20.1737,31.3032,-63.1559,-20.1737
1,Line,2.6001,,,,,,,,,,,,,,,,66,-1.0692,-2.3701,0.0000,31.3032,-63.0164,-20.8363,32.3724,-60.6463,-20.8363
1,Line,2.5832,,,,,,,,,,,,,,,,60,1.2752,2.2465,0.0000,31.3032,-63.1559,-20.1737,30.0279,-65.4024,-20.1737
1,Line,2.5445,,,,,,,,,,,,,,,,50,1.6496,1.9373,0.0000,28.5586,-67.5042,-20.1737,26.9090,-69.4415,-20.1737
1,Line,2.5644,,,,,,,,,,,,,,,,55,1.4693,2.1018,0.0000,30.0279,-65.4024,-20.1737,28.5586,-67.5042,-20.1737
1,Line,2.6001,,,,,,,,,,,,,,,,66,1.0692,2.3701,0.0000,32.3724,-60.7858,-17.2362,31.3032,-63.1559,-17.2362
1,Line,6.6700,,,,,,,,,,,,,,,,0,6.6700,0.0000,0.0000,9.3639,-76.0203,-25.4537,2.6939,-76.0203,-25.4537
1,Line,6.6700,,,,,,,,,,,,,,,,180,-6.6700,0.0000,0.0000,2.6939,-75.8537,-26.1101,9.3639,-75.8537,-26.1101
1,Line,6.6700,,,,,,,,,,,,,,,,180,-6.6700,0.0000,0.0000,2.6939,-76.1835,-24.7965,9.3639,-76.1835,-24.7965
1,Line,6.6700,,,,,,,,,,,,,,,,180,-6.6700,0.0000,0.0000,2.6939,-76.4998,-23.4796,9.3639,-76.4998,-23.4796
1,Line,6.6700,,,,,,,,,,,,,,,,0,6.6700,0.0000,0.0000,9.3639,-76.3434,-24.1384,2.6939,-76.3434,-24.1384
1,Line,6.6700,,,,,,,,,,,,,,,,0,6.6700,0.0000,0.0000,9.3639,-75.6837,-26.7656,2.6939,-75.6837,-26.7656
1,Line,2.5644,,,,,,,,,,,,,,,,55,1.4693,2.1018,0.0000,30.0279,-65.4024,-17.2362,28.5586,-67.5042,-17.2362
1,Line,2.5832,,,,,,,,,,,,,,,,60,1.2752,2.2465,0.0000,31.3032,-63.1559,-17.2362,30.0279,-65.4024,-17.2362
1,Line,2.5445,,,,,,,,,,,,,,,,50,1.6496,1.9373,0.0000,28.5586,-67.5042,-17.2362,26.9090,-69.4415,-17.2362
1,Line,2.5039,,,,,,,,,,,,,,,,38,1.9621,1.5555,0.0000,25.0947,-71.1962,-17.2362,23.1326,-72.7517,-17.2362
1,Line,2.5240,,,,,,,,,,,,,,,,44,-1.8144,-1.7547,0.0000,25.0947,-71.1962,-17.2362,26.9090,-69.4415,-17.2362
1,Line,2.4412,,,,,,,,,,,,,,,,15,2.3576,0.6335,0.0000,16.5500,-72.7644,-10.5354,14.1925,-73.3979,-10.5354
1,Line,2.4291,,,,,,,,,,,,,,,,3,2.4257,0.1279,0.0000,11.7896,-73.7805,-10.5354,9.3639,-73.9084,-10.5354
1,Line,6.6700,,,,,,,,,,,,,,,,0,6.6700,0.0000,0.0000,9.3639,-73.9084,-10.5354,2.6939,-73.9084,-10.5354
1,Line,2.4848,,,,,,,,,,,,,,,,33,2.0914,1.3418,0.0000,23.1326,-69.4286,-10.5354,21.0412,-70.7704,-10.5354
1,Line,2.4676,,,,,,,,,,,,,,,,27,2.2011,1.1154,0.0000,21.0412,-70.7704,-10.5354,18.8401,-71.8858,-10.5354
1,Line,2.5644,,,,,,,,,,,,,,,,55,1.4693,2.1018,0.0000,30.0279,-62.0793,-10.5354,28.5586,-64.1811,-10.5354
1,Line,1.2500,,,,,,,,,,,,,,,,90,0.0000,1.2500,0.0000,9.3639,-73.9084,-10.5354,9.3639,-75.1584,-10.5354
1,Line,1.2500,,,,,,,,,,,,,,,,90,0.0000,1.2500,0.0000,11.7896,-73.7805,-10.5354,11.7896,-75.0305,-10.5354
1,Line,2.5240,,,,,,,,,,,,,,,,44,1.8144,1.7547,0.0000,26.9090,-66.1184,-10.5354,25.0947,-67.8731,-10.5354
1,Line,2.5039,,,,,,,,,,,,,,,,38,1.9621,1.5555,0.0000,25.0947,-67.8731,-10.5354,23.1326,-69.4286,-10.5354
1,Line,2.4528,,,,,,,,,,,,,,,,21,2.2901,0.8786,0.0000,18.8401,-71.8858,-10.5354,16.5500,-72.7644,-10.5354
1,Line,2.5445,,,,,,,,,,,,,,,,50,1.6496,1.9373,0.0000,28.5586,-64.1811,-10.5354,26.9090,-66.1184,-10.5354
1,Line,2.5240,,,,,,,,,,,,,,,,44,1.8144,1.7547,0.0000,26.9090,-69.0127,-22.1595,25.0947,-70.7674,-22.1595
1,Line,2.5445,,,,,,,,,,,,,,,,50,1.6496,1.9373,0.0000,28.5586,-67.0754,-22.1595,26.9090,-69.0127,-22.1595
1,Line,2.4412,,,,,,,,,,,,,,,,15,-2.3576,-0.6335,0.0000,14.1925,-75.1472,-26.8754,16.5500,-74.5136,-26.8754
1,Line,2.4676,,,,,,,,,,,,,,,,27,-2.2011,-1.1154,0.0000,18.8401,-73.6350,-26.8754,21.0412,-72.5196,-26.8754
1,Line,2.4528,,,,,,,,,,,,,,,,21,-2.2901,-0.8786,0.0000,16.5500,-74.5136,-26.8754,18.8401,-73.6350,-26.8754
1,Line,2.5644,,,,,,,,,,,,,,,,55,1.4693,2.1018,0.0000,30.0279,-64.9736,-22.1595,28.5586,-67.0754,-22.1595
1,Line,2.6001,,,,,,,,,,,,,,,,66,1.0692,2.3701,0.0000,32.3724,-57.4627,-10.5354,31.3032,-59.8328,-10.5354
1,Line,2.5832,,,,,,,,,,,,,,,,60,1.2752,2.2465,0.0000,31.3032,-59.8328,-10.5354,30.0279,-62.0793,-10.5354
1,Line,2.4332,,,,,,,,,,,,,,,,9,2.4029,0.3825,0.0000,14.1925,-73.3979,-10.5354,11.7896,-73.7805,-10.5354
1,Line,2.5832,,,,,,,,,,,,,,,,60,-1.2752,-2.2465,0.0000,30.0279,-64.9736,-22.1595,31.3032,-62.7271,-22.1595
1,Line,2.6001,,,,,,,,,,,,,,,,66,1.0692,2.3701,0.0000,32.3724,-60.3570,-22.1595,31.3032,-62.7271,-22.1595
1,Line,2.6001,,,,,,,,,,,,,,,,66,-1.0692,-2.3701,0.0000,31.3032,-62.4243,-23.4796,32.3724,-60.0542,-23.4796
1,Line,2.5832,,,,,,,,,,,,,,,,60,-1.2752,-2.2465,0.0000,30.0279,-64.6708,-23.4796,31.3032,-62.4243,-23.4796
1,Line,2.6001,,,,,,,,,,,,,,,,66,1.0692,2.3701,0.0000,32.3724,-60.2073,-22.8199,31.3032,-62.5774,-22.8199
1,Line,2.5644,,,,,,,,,,,,,,,,55,-1.4693,-2.1018,0.0000,28.5586,-66.9257,-22.8199,30.0279,-64.8239,-22.8199
1,Line,2.5832,,,,,,,,,,,,,,,,60,1.2752,2.2465,0.0000,31.3032,-62.5774,-22.8199,30.0279,-64.8239,-22.8199
1,Line,2.5644,,,,,,,,,,,,,,,,55,-1.4693,-2.1018,0.0000,28.5586,-66.7726,-23.4796,30.0279,-64.6708,-23.4796
1,Line,2.5445,,,,,,,,,,,,,,,,50,1.6496,1.9373,0.0000,28.5586,-66.6161,-24.1384,26.9090,-68.5534,-24.1384
1,Line,2.5644,,,,,,,,,,,,,,,,55,1.4693,2.1018,0.0000,30.0279,-64.5143,-24.1384,28.5586,-66.6161,-24.1384
1,Line,2.5240,,,,,,,,,,,,,,,,44,1.8144,1.7547,0.0000,26.9090,-68.5534,-24.1384,25.0947,-70.3080,-24.1384
1,Line,2.5445,,,,,,,,,,,,,,,,50,-1.6496,-1.9373,0.0000,26.9090,-68.7099,-23.4796,28.5586,-66.7726,-23.4796
1,Line,2.5240,,,,,,,,,,,,,,,,44,-1.8144,-1.7547,0.0000,25.0947,-70.4645,-23.4796,26.9090,-68.7099,-23.4796
1,Line,2.5445,,,,,,,,,,,,,,,,50,1.6496,1.9373,0.0000,28.5586,-66.9257,-22.8199,26.9090,-68.8630,-22.8199
1,Line,1.2500,,,,,,,,,,,,,,,,90,0.0000,1.2500,0.0000,21.0412,-70.7704,-10.5354,21.0412,-72.0204,-10.5354
1,Line,1.2500,,,,,,,,,,,,,,,,90,0.0000,1.2500,0.0000,23.1326,-69.4286,-10.5354,23.1326,-70.6786,-10.5354
1,Line,1.2500,,,,,,,,,,,,,,,,90,0.0000,1.2500,0.0000,18.8401,-71.8858,-10.5354,18.8401,-73.1358,-10.5354
1,Line,1.2500,,,,,,,,,,,,,,,,90,0.0000,1.2500,0.0000,14.1925,-73.3979,-10.5354,14.1925,-74.6479,-10.5354
1,Line,1.2500,,,,,,,,,,,,,,,,90,0.0000,1.2500,0.0000,16.5500,-72.7644,-10.5354,16.5500,-74.0144,-10.5354
1,Line,1.2500,,,,,,,,,,,,,,,,90,0.0000,1.2500,0.0000,25.0947,-67.8731,-10.5354,25.0947,-69.1231,-10.5354
1,Line,1.2500,,,,,,,,,,,,,,,,90,0.0000,1.2500,0.0000,31.3032,-59.8328,-10.5354,31.3032,-61.0828,-10.5354
1,Line,2.5240,,,,,,,,,,,,,,,,44,1.8144,1.7547,0.0000,26.9090,-68.8630,-22.8199,25.0947,-70.6176,-22.8199
1,Line,1.2500,,,,,,,,,,,,,,,,90,0.0000,1.2500,0.0000,30.0279,-62.0793,-10.5354,30.0279,-63.3293,-10.5354
1,Line,1.2500,,,,,,,,,,,,,,,,90,0.0000,1.2500,0.0000,26.9090,-66.1184,-10.5354,26.9090,-67.3684,-10.5354
1,Line,1.2500,,,,,,,,,,,,,,,,90,0.0000,1.2500,0.0000,28.5586,-64.1811,-10.5354,28.5586,-65.4311,-10.5354
1,Line,2.4676,,,,,,,,,,,,,,,,27,-2.2011,-1.1154,0.0000,18.8401,-74.5328,-23.2607,21.0412,-73.4174,-23.2607
1,Line,2.4528,,,,,,,,,,,,,,,,21,-2.2901,-0.8786,0.0000,16.5500,-75.4114,-23.2607,18.8401,-74.5328,-23.2607
1,Line,2.4848,,,,,,,,,,,,,,,,33,-2.0914,-1.3418,0.0000,21.0412,-73.4174,-23.2607,23.1326,-72.0756,-23.2607
1,Line,2.4676,,,,,,,,,,,,,,,,27,2.2011,1.1154,0.0000,21.0412,-73.5562,-22.6557,18.8401,-74.6716,-22.6557
1,Line,2.4848,,,,,,,,,,,,,,,,33,2.0914,1.3418,0.0000,23.1326,-72.2144,-22.6557,21.0412,-73.5562,-22.6557
1,Line,2.4412,,,,,,,,,,,,,,,,15,-2.3576,-0.6335,0.0000,14.1925,-76.0450,-23.2607,16.5500,-75.4114,-23.2607
1,Line,2.4528,,,,,,,,,,,,,,,,21,2.2901,0.8786,0.0000,18.8401,-74.3909,-23.8651,16.5500,-75.2695,-23.8651
1,Line,2.4676,,,,,,,,,,,,,,,,27,2.2011,1.1154,0.0000,21.0412,-73.2755,-23.8651,18.8401,-74.3909,-23.8651
1,Line,2.4412,,,,,,,,,,,,,,,,15,2.3576,0.6335,0.0000,16.5500,-75.2695,-23.8651,14.1925,-75.9031,-23.8651
1,Line,2.4332,,,,,,,,,,,,,,,,9,2.4029,0.3825,0.0000,14.1925,-76.0450,-23.2607,11.7896,-76.4275,-23.2607
