Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,6.1660,,,,,,,,,,0,0.0000,0.0000,68.4518,85780.6565,-2240.7397,1186.9606,85780.6565,-2240.7397,1180.8474
1,Line,,,,,,,44.1284,,,,,,,,,,86,0.0000,0.0000,-55.8550,85780.6565,-2240.7397,1175.8592,85780.6565,-2240.7397,1180.8474
1,Line,,,,,,,6.1660,,,,,,,,,,145,0.0000,0.0000,12.5276,85780.6565,-2240.7397,1128.1741,85780.6565,-2240.7397,1127.0553
1,Line,,,,,,,6.1660,,,,,,,,,,180,0.0000,0.0000,63.7869,85780.6565,-2240.7397,1180.8474,85780.6565,-2240.7397,1175.1508
1,Line,,,,,,,46.8925,,,,,,,,,,86,0.0000,0.0000,-59.3537,85780.6565,-2240.7397,1187.7731,85780.6565,-2240.7397,1193.0738
1,Line,,,,,,,45.6155,,,,,,,,,,86,0.0000,0.0000,-57.7373,85780.6565,-2240.7397,1181.8043,85780.6565,-2240.7397,1186.9606
1,Line,,,,,,,6.1660,,,,,,,,,,172,0.0000,0.0000,38.1282,85780.6565,-2240.7397,968.4895,85780.6565,-2240.7397,965.0844
1,Line,,,,,,,6.1660,,,,,,,,,,0,0.0000,0.0000,68.4518,85780.6565,-2240.7397,1193.0738,85780.6565,-2240.7397,1186.9606
1,Line,,,,,,,6.1660,,,,,,,,,,55,0.0000,0.0000,66.8355,85780.6565,-2240.7397,1187.7731,85780.6565,-2240.7397,1181.8043
1,Line,,,,,,,6.1660,,,,,,,,,,42,0.0000,0.0000,53.1258,85780.6565,-2240.7397,1152.2549,85780.6565,-2240.7397,1147.5104
1,Line,,,,,,,6.1660,,,,,,,,,,45,0.0000,0.0000,45.5872,85780.6565,-2240.7397,1119.3635,85780.6565,-2240.7397,1115.2923
1,Line,,,,,,,47.8724,,,,,,,,,,57,0.0000,0.0000,-368.2971,85780.6565,-2240.7397,1119.3635,85780.6565,-2240.7397,1152.2549
1,Line,,,,,,,46.8925,,,,,,,,,,57,0.0000,0.0000,-360.7586,85780.6565,-2240.7397,1115.2923,85780.6565,-2240.7397,1147.5104
1,Line,,,,,,,6.1660,,,,,,,,,,164,0.0000,0.0000,-15.7137,85780.6565,-2240.7397,1127.2025,85780.6565,-2240.7397,1128.6059
1,Line,,,,,,,39.4495,,,,,,,,,,57,0.0000,0.0000,-303.4975,85780.6565,-2240.7397,1101.0697,85780.6565,-2240.7397,1128.1741
1,Line,,,,,,,38.1725,,,,,,,,,,57,0.0000,0.0000,-293.6731,85780.6565,-2240.7397,1100.8283,85780.6565,-2240.7397,1127.0553
