Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0045,,,,,,,,,,,,,,,,0,0.0053,0.0000,-0.0022,1.7754,3.6083,0.5322,1.7722,3.6083,0.5336
1,Line,0.0045,,,,,,,,,,,,,,,,0,0.0053,0.0000,-0.0022,1.7754,3.6096,0.5322,1.7722,3.6096,0.5336
1,Line,0.0046,,,,,,,,,,,,,,,,180,-0.0046,0.0000,-0.0035,1.7755,3.6096,0.5091,1.7783,3.6096,0.5113
1,Line,0.0045,,,,,,,,,,,,,,,,180,-0.0045,0.0000,-0.0035,1.7754,3.6083,0.5093,1.7781,3.6083,0.5114
1,Line,0.0049,,,,,,,,,,,,,,,,0,0.0049,0.0000,-0.0038,1.7790,3.6079,0.5310,1.7760,3.6079,0.5332
1,Line,0.0046,,,,,,,,,,,,,,,,0,0.0058,0.0000,-0.0008,1.7723,3.6096,0.5338,1.7688,3.6096,0.5342
1,Line,0.0046,,,,,,,,,,,,,,,,0,0.0054,0.0000,-0.0022,1.7755,3.6079,0.5324,1.7723,3.6079,0.5338
1,Line,0.0046,,,,,,,,,,,,,,,,0,0.0054,0.0000,-0.0022,1.7755,3.6083,0.5324,1.7723,3.6083,0.5338
1,Line,0.0013,,,,,,,,,,,,,,,,90,0.0000,-0.0022,0.0000,1.7754,3.6083,0.5093,1.7754,3.6096,0.5093
1,Line,0.0013,,,,,,,,,,,,,,,,90,0.0000,-0.0022,0.0000,1.7573,3.6083,0.5142,1.7573,3.6096,0.5142
1,Line,0.0045,,,,,,,,,,,,,,,,180,-0.0035,0.0000,0.0045,1.7573,3.6096,0.5142,1.7594,3.6096,0.5114
