Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,2.4154,,,,,,,,,,180,-4.7828,0.0000,0.0000,68.5549,275.9388,11.0999,70.9703,275.9388,11.0999
1,Line,,,,,,,0.2655,,,,,,,,,,122,0.2565,-0.4108,0.2046,74.1285,279.2670,13.5713,73.9990,279.4745,13.4680
1,Line,,,,,,,1.9779,,,,,,,,,,180,-3.8977,0.0171,-0.3821,71.0889,277.7024,9.6434,73.0573,277.6938,9.8364
1,Line,,,,,,,0.5979,,,,,,,,,,179,1.1835,-0.0125,-0.0286,70.6138,276.7946,13.0594,70.0161,276.8009,13.0739
1,Line,,,,,,,2.1691,,,,,,,,,,24,2.8933,1.2703,2.9090,70.0161,276.8009,13.0739,68.5549,276.1593,11.6048
1,Line,,,,,,,0.5510,,,,,,,,,,90,0.0000,0.4366,0.9998,68.5549,276.1593,11.6048,68.5549,275.9388,11.0999
1,Line,,,,,,,2.7914,,,,,,,,,,18,-5.1564,-1.6871,-1.0569,88.9369,117.3823,15.5785,91.5410,118.2343,16.1122
1,Line,,,,,,,2.2197,,,,,,,,,,33,3.6731,2.3752,0.4305,95.0279,121.5273,19.1452,93.1729,120.3278,18.9278
1,Line,,,,,,,2.2166,,,,,,,,,,33,3.6680,2.3719,0.4299,96.8803,122.7252,19.3624,95.0279,121.5273,19.1452
1,Line,,,,,,,0.3047,,,,,,,,,,131,0.3688,-0.4303,0.2070,75.2626,279.0707,13.5953,75.0763,279.2880,13.4907
1,Line,,,,,,,2.5251,,,,,,,,,,90,0.0000,-5.0000,0.0000,74.2239,276.7328,13.5711,74.2239,279.2580,13.5711
1,Group_22,67.6773,274.6613,8.4697,0.5050,0.5050,0.5050,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,0.2275,,,,,,,,,,180,0.4482,-0.0021,0.0440,73.3636,274.8664,9.7708,73.1373,274.8675,9.7486
1,Line,,,,,,,0.2602,,,,,,,,,,18,0.4162,0.1381,0.2705,73.1373,274.8675,9.7486,72.9271,274.7978,9.6120
1,Line,,,,,,,0.5612,,,,,,,,,,47,-0.4625,-0.5042,-0.8756,73.4535,274.7953,9.6637,73.6871,275.0499,10.1059
1,Line,,,,,,,0.5290,,,,,,,,,,180,-1.0424,0.0050,-0.1024,72.9271,274.7978,9.6120,73.4535,274.7953,9.6637
1,Line,,,,,,,0.2760,,,,,,,,,,18,-0.4416,-0.1465,-0.2870,73.4641,274.9759,9.9609,73.6871,275.0499,10.1059
1,Line,,,,,,,0.2413,,,,,,,,,,47,0.1989,0.2168,0.3765,73.4641,274.9759,9.9609,73.3636,274.8664,9.7708
1,Line,,,,,,,2.5251,,,,,,,,,,90,0.0000,5.0000,0.0000,70.5355,279.4505,13.6198,70.5355,276.9254,13.6198
1,Line,,,,,,,2.1561,,,,,,,,,,109,0.5798,-1.6928,-3.8763,70.9703,275.9388,11.0999,70.6775,276.7937,13.0575
1,Line,,,,,,,0.0638,,,,,,,,,,179,0.1262,-0.0017,-0.0039,70.6775,276.7937,13.0575,70.6138,276.7946,13.0594
1,Line,,,,,,,0.2677,,,,,,,,,,123,0.2642,-0.4114,0.2045,74.2062,279.2608,13.5707,74.0727,279.4686,13.4674
1,Line,,,,,,,0.0170,,,,,,,,,,171,0.0333,-0.0053,0.0009,74.0896,279.4659,13.4678,74.0727,279.4686,13.4674
1,Line,,,,,,,0.2682,,,,,,,,,,123,-0.2660,0.4117,-0.2046,74.0896,279.4659,13.4678,74.2239,279.2580,13.5711
1,Line,,,,,,,2.8432,,,,,,,,,,18,5.1564,1.6288,1.5665,91.5410,118.2343,16.1122,88.9369,117.4117,15.3211
1,Line,,,,,,,0.3879,,,,,,,,,,19,-0.0996,-0.0335,-0.7608,97.4012,122.3969,18.8120,97.4515,122.4138,19.1963
1,Line,,,,,,,0.8083,,,,,,,,,,128,-0.9308,1.2120,0.4759,91.0549,118.9583,18.6795,91.5250,118.3462,18.4392
1,Line,,,,,,,2.4084,,,,,,,,,,27,-4.2288,-2.1759,-0.3527,91.5250,118.3462,18.4392,93.6606,119.4450,18.6174
1,Line,,,,,,,2.4114,,,,,,,,,,27,4.2311,2.1414,-0.5579,93.6618,119.4276,18.1575,91.5250,118.3462,18.4392
1,Line,,,,,,,0.7951,,,,,,,,,,129,0.9625,-1.2077,0.3058,91.5410,118.2343,16.1122,91.0549,118.8442,15.9578
1,Line,,,,,,,2.2936,,,,,,,,,,60,2.2581,3.9352,0.2022,94.8052,121.3807,17.0851,93.6648,119.3934,16.9830
1,Line,,,,,,,2.5768,,,,,,,,,,41,-3.8019,-3.3359,-0.6709,95.5314,120.7291,18.8574,97.4515,122.4138,19.1963
1,Line,,,,,,,1.4759,,,,,,,,,,57,1.5596,2.4352,0.4223,98.1100,123.6159,18.0786,97.3223,122.3861,17.8653
1,Line,,,,,,,0.6926,,,,,,,,,,35,-0.1434,-0.1002,-1.3603,95.3855,120.6271,17.7709,95.4579,120.6777,18.4579
1,Line,,,,,,,2.3934,,,,,,,,,,10,-4.6701,-0.7946,0.1394,93.1729,120.3278,18.9278,95.5314,120.7291,18.8574
1,Line,,,,,,,1.0553,,,,,,,,,,119,-0.9658,1.7481,0.6147,93.1729,120.3278,18.9278,93.6606,119.4450,18.6174
1,Line,,,,,,,2.6350,,,,,,,,,,34,-4.1939,-2.8365,-1.2607,88.9369,117.4117,15.3211,91.0549,118.8442,15.9578
1,Line,,,,,,,2.5344,,,,,,,,,,33,4.1939,2.7119,0.4916,93.1729,120.3278,18.9278,91.0549,118.9583,18.6795
1,Line,,,,,,,0.6426,,,,,,,,,,101,0.0141,-0.0718,-1.2704,91.5321,118.3099,17.7976,91.5250,118.3462,18.4392
1,Line,,,,,,,2.4791,,,,,,,,,,34,-3.9458,-2.6687,-1.1861,94.8052,121.3807,17.0851,96.7979,122.7285,17.6842
1,Line,,,,,,,2.0307,,,,,,,,,,34,-3.2321,-2.1860,-0.9716,93.1729,120.2767,16.5945,94.8052,121.3807,17.0851
1,Line,,,,,,,2.6350,,,,,,,,,,34,-4.1939,-2.8365,-1.2607,91.0549,118.8442,15.9578,93.1729,120.2767,16.5945
1,Line,,,,,,,1.7608,,,,,,,,,,66,-1.4179,-3.1716,0.2951,97.4515,122.4138,19.1963,98.1675,124.0156,19.0472
