Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0380,,,,,,,,,,,,,,,,26,-0.0032,-0.0015,-0.0378,-0.0630,1.5223,1.3568,-0.0598,1.5238,1.3946
1,Line,0.0281,,,,,,,,,,,,,,,,99,-0.0003,0.0021,0.0280,-0.0598,1.5238,1.3946,-0.0595,1.5217,1.3666
1,Line,0.0086,,,,,,,,,,,,,,,,103,-0.0020,0.0084,-0.0008,-0.0319,1.4206,1.4015,-0.0299,1.4123,1.4023
1,Line,0.0148,,,,,,,,,,,,,,,,142,-0.0116,0.0092,0.0006,-0.0434,1.4298,1.4021,-0.0319,1.4206,1.4015
1,Line,0.0425,,,,,,,,,,,,,,,,115,0.0016,-0.0036,-0.0423,-0.0630,1.5223,1.3568,-0.0647,1.5259,1.3992
1,Line,0.0183,,,,,,,,,,,,,,,,119,-0.0086,0.0156,-0.0043,0.1728,1.4349,1.2851,0.1814,1.4193,1.2894
1,Line,0.0117,,,,,,,,,,,,,,,,151,0.0018,-0.0010,-0.0115,-0.0437,1.5126,1.3142,-0.0456,1.5136,1.3257
1,Line,0.0208,,,,,,,,,,,,,,,,158,0.0163,-0.0065,-0.0112,-0.0274,1.5062,1.3030,-0.0437,1.5126,1.3142
1,Line,0.0059,,,,,,,,,,,,,,,,162,-0.0054,0.0018,-0.0016,-0.0437,1.5126,1.3142,-0.0383,1.5108,1.3158
1,Line,0.0103,,,,,,,,,,,,,,,,42,0.0067,0.0060,0.0050,0.1814,1.4193,1.2894,0.1748,1.4133,1.2844
1,Line,0.0077,,,,,,,,,,,,,,,,169,-0.0064,0.0012,-0.0040,0.1723,1.4111,1.2854,0.1787,1.4099,1.2894
1,Line,0.0126,,,,,,,,,,,,,,,,159,-0.0072,0.0028,0.0099,-0.0456,1.5136,1.3257,-0.0383,1.5108,1.3158
1,Line,0.0125,,,,,,,,,,,,,,,,158,0.0096,-0.0038,-0.0071,0.0008,1.4958,1.2951,-0.0088,1.4997,1.3021
1,Line,0.0272,,,,,,,,,,,,,,,,155,0.0229,-0.0106,0.0103,0.0126,1.3887,1.4307,-0.0103,1.3993,1.4204
1,Line,0.0273,,,,,,,,,,,,,,,,135,-0.0184,0.0186,0.0075,-0.0103,1.3993,1.4204,0.0081,1.3807,1.4129
1,Line,0.0442,,,,,,,,,,,,,,,,151,0.0385,-0.0215,0.0028,0.0581,1.3487,1.3972,0.0196,1.3702,1.3944
1,Line,0.0521,,,,,,,,,,,,,,,,174,-0.0518,0.0053,0.0029,0.0958,1.4178,1.2872,0.1476,1.4125,1.2843
1,Line,0.0233,,,,,,,,,,,,,,,,92,0.0009,-0.0230,0.0038,0.0661,1.3843,1.2946,0.0652,1.4073,1.2908
