Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,3.2704,,,,,,,,,,160,-0.0043,0.0016,0.1239,54.3646,127.8475,29.5603,54.4792,127.8051,26.2923
1,Line,,,,,,,1.9875,,,,,,,,,,99,0.0112,-0.0744,0.0034,54.8412,125.6570,24.7292,54.5458,127.6204,24.6383
1,Line,,,,,,,2.1503,,,,,,,,,,108,-0.0255,0.0774,0.0012,54.5458,127.6204,24.6383,55.2182,125.5781,24.6077
1,Line,,,,,,,3.7209,,,,,,,,,,100,0.0249,-0.1386,-0.0075,55.0226,124.1906,29.3632,54.3646,127.8475,29.5603
1,Line,,,,,,,2.2346,,,,,,,,,,100,-0.0154,0.0833,-0.0006,54.4792,127.8051,26.2923,54.8854,125.6078,26.3087
1,Line,,,,,,,3.9825,,,,,,,,,,103,0.0197,-0.0849,-0.1233,54.8854,125.6078,26.3087,54.3646,127.8475,29.5603
1,Line,,,,,,,2.1297,,,,,,,,,,167,0.0777,-0.0184,0.0118,15.9259,6.6007,29.3672,13.8756,7.0850,29.0550
1,Line,,,,,,,2.6986,,,,,,,,,,163,0.0966,-0.0291,-0.0171,16.5914,5.1002,23.5777,14.0438,5.8669,24.0298
1,Line,,,,,,,2.4512,,,,,,,,,,165,-0.0895,0.0247,0.0040,13.8888,6.4702,27.0632,16.2496,5.8194,26.9569
1,Line,,,,,,,0.4039,,,,,,,,,,168,0.0143,-0.0030,-0.0046,55.2182,125.5781,24.6077,54.8412,125.6570,24.7292
1,Tail_Light,30.9138,69.6373,12.8139,26.3800,26.3800,26.3800,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,3.0782,,,,,,,,,,4,-0.0772,-0.0049,-0.0873,13.8888,6.4702,27.0632,15.9259,6.6007,29.3672
1,Line,,,,,,,1.7264,,,,,,,,,,116,0.0282,-0.0582,-0.0099,54.3012,125.1166,33.4695,53.5566,126.6520,33.7314
1,Line,,,,,,,1.1627,,,,,,,,,,85,-0.0038,-0.0424,0.0115,53.5566,126.6520,33.7314,53.6568,127.7702,33.4291
1,Line,,,,,,,3.1840,,,,,,,,,,161,0.0136,-0.0046,-0.1198,55.0226,124.1906,29.3632,54.6649,124.3130,32.5246
