Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Group_11,54.9737,5.9082,17.9734,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,0.9389,,,,,,,,41,-0.5941,-0.5220,-0.5061,52.1056,10.0710,18.0268,52.6997,10.5930,18.5329
1,Line,,,,,,,0.8321,,,,,,,,8,0.5996,0.0818,-0.5711,52.1056,10.0710,18.0268,51.5061,9.9892,18.5979
1,Line,,,,,,,1.4888,,,,,,,,60,0.7296,1.2734,0.2504,54.6262,12.7062,19.0752,53.8966,11.4328,18.8248
1,Line,,,,,,,1.3858,,,,,,,,37,1.0210,0.7752,0.5265,47.3129,7.5661,18.8762,46.2919,6.7909,18.3497
1,Line,,,,,,,1.3461,,,,,,,,41,-0.7839,-0.6875,-0.8514,53.1127,10.7453,17.9734,53.8966,11.4328,18.8248
1,Line,,,,,,,1.1589,,,,,,,,79,0.0818,0.4381,1.0698,53.9784,11.8709,19.8946,53.8966,11.4328,18.8248
1,Line,,,,,,,1.0932,,,,,,,,31,-0.9356,-0.5634,-0.0478,46.2919,6.7909,18.3497,47.2275,7.3543,18.3975
1,Line,,,,,,,1.1276,,,,,,,,48,-0.4493,-0.5039,-0.9032,54.1769,12.2023,18.1720,54.6262,12.7062,19.0752
1,Line,,,,,,,0.7620,,,,,,,,76,0.1881,0.7360,0.0597,54.8143,13.4422,19.1349,54.6262,12.7062,19.0752
1,Line,,,,,,,0.5304,,,,,,,,68,0.0854,0.2118,0.4787,47.3129,7.5661,18.8762,47.2275,7.3543,18.3975
1,Line,,,,,,,0.4755,,,,,,,,80,0.0620,0.3701,0.2302,50.0519,12.3506,19.8100,49.9850,11.9509,19.5613
1,Line,,,,,,,0.4799,,,,,,,,69,0.1574,0.4018,0.1058,49.8480,11.5248,19.4005,49.6780,11.0908,19.2862
1,Line,,,,,,,0.7673,,,,,,,,25,-0.6418,-0.3044,-0.0155,45.1699,8.7148,20.7824,45.8630,9.0435,20.7991
1,Line,,,,,,,0.5295,,,,,,,,7,-0.4585,-0.0570,0.1641,45.1699,8.7148,20.7824,45.6651,8.7763,20.6052
1,Line,,,,,,,0.4959,,,,,,,,54,0.2645,0.3649,-0.0878,49.8480,11.5248,19.4005,49.5624,11.1308,19.4953
1,Line,,,,,,,0.2863,,,,,,,,71,-0.0750,-0.2231,-0.1220,49.6660,11.3485,19.5803,49.7470,11.5894,19.7120
1,Line,,,,,,,0.6819,,,,,,,,62,0.2953,0.5578,-0.0176,49.9850,11.9509,19.5613,49.6660,11.3485,19.5803
1,Line,,,,,,,0.3405,,,,,,,,83,-0.0322,-0.2468,-0.1936,49.7470,11.5894,19.7120,49.7818,11.8559,19.9211
1,Line,,,,,,,0.8315,,,,,,,,26,0.6923,0.3367,-0.0096,45.6651,8.7763,20.6052,44.9175,8.4127,20.6156
1,Line,,,,,,,0.3849,,,,,,,,53,-0.1833,-0.2474,-0.1796,45.6651,8.7763,20.6052,45.8630,9.0435,20.7991
1,Line,,,,,,,1.1838,,,,,,,,34,-0.9081,-0.6128,-0.0374,46.8982,9.6181,20.8319,47.8789,10.2799,20.8724
1,Line,,,,,,,1.0087,,,,,,,,26,-0.8266,-0.4028,0.1637,46.8982,9.6181,20.8319,47.7909,10.0531,20.6552
1,Line,,,,,,,1.2344,,,,,,,,28,1.0067,0.5408,0.0200,46.7523,9.3604,20.6268,45.6651,8.7763,20.6052
1,Line,,,,,,,0.4276,,,,,,,,50,-0.2338,-0.2797,-0.1545,44.9175,8.4127,20.6156,45.1699,8.7148,20.7824
1,Line,,,,,,,1.1844,,,,,,,,29,-0.9585,-0.5320,-0.0304,45.8630,9.0435,20.7991,46.8982,9.6181,20.8319
1,Line,,,,,,,0.9597,,,,,,,,20,-0.8234,-0.2934,0.1596,45.8630,9.0435,20.7991,46.7523,9.3604,20.6268
1,Line,,,,,,,6.3365,,,,,,,,90,0.0000,-6.3365,0.0000,47.8719,10.2381,20.8949,47.8719,16.5746,20.8949
1,Line,,,,,,,0.9821,,,,,,,,1,-0.9811,-0.0106,-0.0422,46.8908,16.5640,20.8527,47.8719,16.5746,20.8949
1,Line,,,,,,,6.9838,,,,,,,,90,0.0000,-6.9838,0.0000,46.8908,9.5802,20.8527,46.8908,16.5640,20.8527
1,Line,,,,,,,0.8260,,,,,,,,1,-0.8242,-0.0131,-0.0522,47.8719,16.5746,20.8949,48.6962,16.5877,20.9471
1,Line,,,,,,,3.7547,,,,,,,,90,0.0000,3.7547,0.0000,49.8375,16.6197,21.0748,49.8375,12.8651,21.0748
1,Line,,,,,,,0.6634,,,,,,,,1,-0.6604,-0.0152,-0.0605,48.6962,16.5877,20.9471,49.3566,16.6029,21.0076
1,Line,,,,,,,5.5761,,,,,,,,90,0.0000,-5.5761,0.0000,48.6962,11.0116,20.9471,48.6962,16.5877,20.9471
1,Line,,,,,,,1.0356,,,,,,,,0,-1.0350,-0.0088,-0.0351,45.8558,16.5552,20.8176,46.8908,16.5640,20.8527
1,Line,,,,,,,0.0782,,,,,,,,23,-0.0195,-0.0082,0.0753,50.1821,16.5964,21.0895,50.2016,16.6045,21.0142
1,Group_14,50.1882,13.9219,18.2301,1.0800,1.0800,1.0800,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,0.5745,,,,,,,,61,-0.2501,-0.4581,0.1029,49.7818,11.8559,19.9211,50.0519,12.3506,19.8100
1,Line,,,,,,,2.6992,,,,,,,,90,0.0000,2.6992,0.0000,50.1821,16.5964,21.0895,50.1821,13.8972,21.0895
1,Line,,,,,,,0.3067,,,,,,,,3,-0.2979,-0.0178,-0.0708,49.8375,16.6197,21.0748,50.1354,16.6375,21.1456
1,Line,,,,,,,2.7918,,,,,,,,90,0.0000,2.7918,0.0000,50.1354,16.6375,21.1456,50.1354,13.8457,21.1456
1,Line,,,,,,,0.0839,,,,,,,,139,-0.0468,0.0412,0.0561,50.1354,16.6375,21.1456,50.1821,16.5964,21.0895
1,Line,,,,,,,1.1640,,,,,,,,75,0.2618,0.9854,0.3493,50.1358,13.8851,21.1204,49.8531,12.8208,20.7432
1,Line,,,,,,,0.0848,,,,,,,,60,0.0283,0.0490,-0.0545,49.8531,12.8208,20.7432,49.8225,12.7679,20.8020
1,Line,,,,,,,1.2032,,,,,,,,74,-0.2901,-1.0344,-0.2948,49.8225,12.7679,20.8020,50.1358,13.8851,21.1204
1,Line,,,,,,,0.0676,,,,,,,,43,-0.0367,-0.0340,0.0375,50.1358,13.8851,21.1204,50.1754,13.9219,21.0799
1,Line,,,,,,,0.2889,,,,,,,,83,0.0175,0.1356,0.2299,49.8414,12.9144,21.0503,49.8225,12.7679,20.8020
1,Line,,,,,,,0.1735,,,,,,,,68,0.0589,0.1494,0.0039,49.8225,12.7679,20.8020,49.7589,12.6066,20.7978
1,Line,,,,,,,0.4066,,,,,,,,75,-0.0764,-0.2850,-0.2338,49.7589,12.6066,20.7978,49.8414,12.9144,21.0503
1,Line,,,,,,,0.0571,,,,,,,,144,-0.0118,0.0086,0.0508,50.1754,13.9219,21.0799,50.1882,13.9126,21.0250
1,Line,,,,,,,0.2556,,,,,,,,65,-0.0959,-0.2016,-0.0786,49.5624,11.1308,19.4953,49.6660,11.3485,19.5803
1,Line,,,,,,,0.4755,,,,,,,,72,0.1268,0.3945,0.1489,49.9850,11.9509,19.5613,49.8480,11.5248,19.4005
1,Line,,,,,,,0.4583,,,,,,,,57,-0.2203,-0.3347,0.1396,49.7470,11.5894,19.7120,49.9850,11.9509,19.5613
1,Line,,,,,,,1.9836,,,,,,,,85,0.1262,1.4462,1.1251,50.1882,13.9126,21.0250,50.0519,12.3506,19.8100
1,Line,,,,,,,1.2611,,,,,,,,74,0.2956,1.0651,0.3765,50.1754,13.9219,21.0799,49.8562,12.7716,20.6732
1,Line,,,,,,,0.0856,,,,,,,,94,0.0029,-0.0456,-0.0648,49.8562,12.7716,20.6732,49.8531,12.8208,20.7432
1,Line,,,,,,,1.1956,,,,,,,,74,-0.2984,-1.0195,-0.3118,49.8531,12.8208,20.7432,50.1754,13.9219,21.0799
1,Line,,,,,,,1.1384,,,,,,,,41,0.7895,0.6980,0.0259,48.6435,10.8069,20.6832,47.7909,10.0531,20.6552
1,Line,,,,,,,0.3261,,,,,,,,69,-0.0815,-0.2100,-0.2011,47.7909,10.0531,20.6552,47.8789,10.2799,20.8724
1,Line,,,,,,,1.1333,,,,,,,,54,-0.6110,-0.8513,-0.0555,48.7035,11.0561,20.9240,49.3635,11.9755,20.9839
1,Line,,,,,,,0.9477,,,,,,,,35,-0.7080,-0.4880,0.1752,47.8789,10.2799,20.8724,48.6435,10.8069,20.6832
1,Line,,,,,,,1.2487,,,,,,,,34,0.9617,0.6414,0.0263,47.7909,10.0531,20.6552,46.7523,9.3604,20.6268
1,Line,,,,,,,0.3603,,,,,,,,60,-0.1351,-0.2386,-0.1900,46.7523,9.3604,20.6268,46.8982,9.6181,20.8319
1,Line,,,,,,,1.1336,,,,,,,,43,-0.7635,-0.7187,-0.0478,47.8789,10.2799,20.8724,48.7035,11.0561,20.9240
1,Line,,,,,,,0.9361,,,,,,,,48,-0.5713,-0.6290,0.1710,48.7035,11.0561,20.9240,49.3205,11.7354,20.7394
1,Line,,,,,,,0.9770,,,,,,,,63,0.4059,0.8066,0.0541,49.7589,12.6066,20.7978,49.3205,11.7354,20.7394
1,Line,,,,,,,0.3454,,,,,,,,80,-0.0397,-0.2223,-0.2265,49.3205,11.7354,20.7394,49.3635,11.9755,20.9839
1,Line,,,,,,,1.0168,,,,,,,,73,-0.2725,-0.8988,-0.0649,49.8414,12.9144,21.0503,50.1358,13.8851,21.1204
1,Line,,,,,,,0.7677,,,,,,,,58,-0.3662,-0.5843,0.1723,49.3635,11.9755,20.9839,49.7589,12.6066,20.7978
1,Line,,,,,,,1.1504,,,,,,,,54,0.6269,0.8597,0.0520,49.3205,11.7354,20.7394,48.6435,10.8069,20.6832
1,Line,,,,,,,0.3517,,,,,,,,76,-0.0555,-0.2307,-0.2230,48.6435,10.8069,20.6832,48.7035,11.0561,20.9240
1,Line,,,,,,,1.0557,,,,,,,,63,-0.4426,-0.8693,-0.0615,49.3635,11.9755,20.9839,49.8414,12.9144,21.0503
1,Line,,,,,,,0.1874,,,,,,,,119,-0.0715,0.1311,-0.1133,30.2658,86.6586,39.5454,30.3372,86.5276,39.6587
1,Line,,,,,,,0.2542,,,,,,,,11,0.1617,0.0047,-0.2094,29.1154,126.3713,27.2837,28.9609,126.3668,27.4837
1,Line,,,,,,,0.2587,,,,,,,,15,0.1820,0.0220,-0.1975,29.1349,126.3877,27.2951,28.9609,126.3668,27.4837
1,Line,,,,,,,0.0280,,,,,,,,38,0.0203,0.0172,0.0119,29.1349,126.3877,27.2951,29.1154,126.3713,27.2837
1,Line,,,,,,,0.3087,,,,,,,,101,-0.0156,0.1218,0.2959,28.9609,126.3668,27.4837,28.9758,126.2504,27.2011
1,Line,,,,,,,0.2033,,,,,,,,38,0.1461,0.1266,0.0864,29.1154,126.3713,27.2837,28.9758,126.2504,27.2011
1,Line,,,,,,,0.3001,,,,,,,,7,-0.2417,-0.0028,0.1988,28.9758,126.2504,27.2011,29.2067,126.2530,27.0111
1,Line,,,,,,,0.3133,,,,,,,,138,-0.0956,0.1238,0.2853,29.1154,126.3713,27.2837,29.2067,126.2530,27.0111
1,Line,,,,,,,0.3183,,,,,,,,4,-0.2892,-0.0006,0.1639,29.2067,126.2530,27.0111,29.4830,126.2536,26.8545
1,Line,,,,,,,0.2694,,,,,,,,7,0.2127,0.0027,-0.1835,29.3381,126.3904,27.1198,29.1349,126.3877,27.2951
1,Line,,,,,,,0.2164,,,,,,,,28,-0.0966,-0.0250,0.2015,28.8308,126.3504,27.9257,28.9231,126.3743,27.7332
1,Line,,,,,,,0.0554,,,,,,,,18,0.0551,0.0178,0.0015,28.8834,126.3673,27.9271,28.8308,126.3504,27.9257
1,Line,,,,,,,0.2780,,,,,,,,10,0.2331,0.0200,-0.1715,29.3381,126.3904,27.1198,29.1154,126.3713,27.2837
1,Line,,,,,,,0.1921,,,,,,,,43,0.1199,0.1256,0.0992,29.3213,126.3730,27.1059,29.2067,126.2530,27.0111
1,Line,,,,,,,0.3240,,,,,,,,152,-0.1693,0.1250,0.2632,29.3213,126.3730,27.1059,29.4830,126.2536,26.8545
1,Line,,,,,,,0.2730,,,,,,,,7,0.2155,0.0018,-0.1861,29.3213,126.3730,27.1059,29.1154,126.3713,27.2837
1,Line,,,,,,,0.3219,,,,,,,,1,0.3286,-0.0015,-0.0741,30.1704,126.3699,26.7745,29.8565,126.3714,26.8453
1,Line,,,,,,,0.3238,,,,,,,,4,0.3339,0.0186,-0.0546,30.1754,126.3891,26.7931,29.8565,126.3714,26.8453
1,Line,,,,,,,0.2957,,,,,,,,8,0.2756,0.0187,-0.1385,29.5845,126.3909,26.9736,29.3213,126.3730,27.1059
1,Line,,,,,,,0.3591,,,,,,,,162,-0.2968,0.1248,0.1915,29.8565,126.3714,26.8453,30.1400,126.2521,26.6623
1,Line,,,,,,,0.1668,,,,,,,,74,0.0318,0.1233,0.1174,30.1704,126.3699,26.7745,30.1400,126.2521,26.6623
1,Line,,,,,,,0.3696,,,,,,,,0,-0.3860,0.0012,0.0259,30.1400,126.2521,26.6623,30.5088,126.2510,26.6376
1,Line,,,,,,,0.3847,,,,,,,,163,-0.3543,0.1245,0.1433,30.1704,126.3699,26.7745,30.5088,126.2510,26.6376
1,Line,,,,,,,0.2910,,,,,,,,4,0.2613,-0.0003,-0.1552,29.5709,126.3727,26.9577,29.3213,126.3730,27.1059
1,Line,,,,,,,0.2175,,,,,,,,12,0.1337,0.0051,-0.1827,29.2909,126.2421,27.3805,29.1632,126.2372,27.5550
1,Line,,,,,,,0.2854,,,,,,,,93,0.0099,-0.1391,0.2612,29.1632,126.2372,27.5550,29.1537,126.3701,27.3054
1,Line,,,,,,,0.2030,,,,,,,,135,0.1435,-0.1340,0.0786,29.2909,126.2421,27.3805,29.1537,126.3701,27.3054
1,Line,,,,,,,0.0277,,,,,,,,121,0.0134,-0.0202,0.0156,29.5974,126.3716,26.9885,29.5845,126.3909,26.9736
1,Line,,,,,,,0.0280,,,,,,,,43,0.0176,0.0182,0.0145,29.3381,126.3904,27.1198,29.3213,126.3730,27.1059
1,Line,,,,,,,0.2872,,,,,,,,5,0.2580,0.0005,-0.1530,29.5845,126.3909,26.9736,29.3381,126.3904,27.1198
1,Line,,,,,,,0.2918,,,,,,,,180,0.2714,-0.0196,-0.1375,29.5974,126.3716,26.9885,29.3381,126.3904,27.1198
1,Line,,,,,,,0.3493,,,,,,,,25,-0.3137,-0.1303,0.1331,30.2085,126.2429,26.9143,30.5082,126.3674,26.7872
1,Line,,,,,,,0.2999,,,,,,,,0,0.3130,-0.0007,-0.0235,30.5076,126.2422,26.8919,30.2085,126.2429,26.9143
1,Line,,,,,,,0.0281,,,,,,,,129,0.0171,-0.0195,0.0135,29.3544,126.3717,27.1327,29.3381,126.3904,27.1198
1,Line,,,,,,,0.2988,,,,,,,,179,0.3116,0.0006,0.0263,30.8053,126.2427,26.9170,30.5076,126.2422,26.8919
1,Line,,,,,,,0.2843,,,,,,,,178,0.2886,0.0007,0.0720,31.0810,126.2434,26.9859,30.8053,126.2427,26.9170
1,Line,,,,,,,0.3482,,,,,,,,154,0.3110,-0.1305,0.1359,30.8053,126.2427,26.9170,30.5082,126.3674,26.7872
1,Line,,,,,,,0.1647,,,,,,,,90,-0.0006,-0.1311,0.1096,30.5076,126.2422,26.8919,30.5082,126.3674,26.7872
1,Line,,,,,,,0.2892,,,,,,,,69,-0.0665,-0.1357,0.2594,29.2909,126.2421,27.3805,29.3544,126.3717,27.1327
1,Line,,,,,,,0.3127,,,,,,,,1,0.3191,-0.0018,-0.0721,30.1801,126.3684,26.8103,29.8753,126.3701,26.8792
1,Line,,,,,,,0.3683,,,,,,,,180,-0.3844,-0.0007,-0.0294,30.5088,126.2510,26.6376,30.8761,126.2516,26.6657
1,Line,,,,,,,0.3834,,,,,,,,17,0.3516,0.1237,0.1466,30.8448,126.3692,26.7776,30.5088,126.2510,26.6376
1,Line,,,,,,,0.0276,,,,,,,,102,0.0049,-0.0217,0.0180,30.1801,126.3684,26.8103,30.1754,126.3891,26.7931
1,Line,,,,,,,0.3388,,,,,,,,0,0.3538,-0.0015,-0.0248,30.5083,126.3685,26.7507,30.1704,126.3699,26.7745
1,Line,,,,,,,0.3172,,,,,,,,2,0.3237,-0.0012,-0.0730,30.1754,126.3891,26.7931,29.8662,126.3902,26.8628
1,Line,,,,,,,0.3191,,,,,,,,177,0.3286,-0.0228,-0.0550,30.1801,126.3684,26.8103,29.8662,126.3902,26.8628
1,Line,,,,,,,0.0755,,,,,,,,28,0.0510,0.0201,-0.0564,28.9203,126.3544,28.1199,28.8716,126.3352,28.1737
1,Line,,,,,,,0.2990,,,,,,,,3,0.2909,-0.0015,-0.1144,29.8753,126.3701,26.8792,29.5974,126.3716,26.9885
1,Line,,,,,,,0.1817,,,,,,,,121,0.0887,-0.1326,0.1011,29.6821,126.2449,27.0851,29.5974,126.3716,26.9885
1,Line,,,,,,,0.2540,,,,,,,,130,0.0427,-0.0159,0.2596,28.8716,126.3352,28.1737,28.8308,126.3504,27.9257
1,Line,,,,,,,0.1997,,,,,,,,40,-0.0415,-0.0073,0.2030,28.8834,126.3673,27.9271,28.9231,126.3743,27.7332
1,Line,,,,,,,0.2154,,,,,,,,166,0.0937,0.0042,0.2032,28.9203,126.3544,28.1199,28.8308,126.3504,27.9257
1,Line,,,,,,,0.1983,,,,,,,,134,-0.0386,0.0135,-0.2017,28.8834,126.3673,27.9271,28.9203,126.3544,28.1199
1,Line,,,,,,,0.3105,,,,,,,,38,-0.2022,-0.1311,0.2155,29.6821,126.2449,27.0851,29.8753,126.3701,26.8792
1,Line,,,,,,,0.3127,,,,,,,,178,-0.3185,-0.0013,-0.0749,30.8348,126.3682,26.8132,31.1390,126.3694,26.8848
1,Line,,,,,,,0.3268,,,,,,,,149,0.2577,-0.1306,0.1807,31.0810,126.2434,26.9859,30.8348,126.3682,26.8132
1,Line,,,,,,,0.1669,,,,,,,,78,-0.0309,-0.1313,0.1087,30.8053,126.2427,26.9170,30.8348,126.3682,26.8132
1,Line,,,,,,,0.3355,,,,,,,,3,-0.3283,0.0004,0.1236,29.4830,126.2536,26.8545,29.7967,126.2533,26.7365
1,Line,,,,,,,0.2979,,,,,,,,50,-0.1375,-0.1332,0.2433,29.4660,126.2444,27.2209,29.5974,126.3716,26.9885
1,Line,,,,,,,0.2559,,,,,,,,5,0.2262,0.0005,-0.1422,29.6821,126.2449,27.0851,29.4660,126.2444,27.2209
1,Line,,,,,,,0.1816,,,,,,,,50,0.0919,0.1247,0.1080,29.5709,126.3727,26.9577,29.4830,126.2536,26.8545
1,Line,,,,,,,0.1669,,,,,,,,102,0.0297,-0.1314,0.1089,30.2085,126.2429,26.9143,30.1801,126.3684,26.8103
1,Line,,,,,,,0.0401,,,,,,,,8,-0.0321,-0.0010,0.0267,32.0782,126.3732,27.7187,32.1089,126.3741,27.6931
1,Line,,,,,,,0.0321,,,,,,,,54,0.0188,0.0266,0.0071,31.5533,126.4086,27.7209,31.5353,126.3831,27.7140
1,Line,,,,,,,0.1979,,,,,,,,133,-0.0317,0.0073,-0.2028,32.0829,126.3722,27.7480,32.1132,126.3652,27.9417
1,Line,,,,,,,0.5249,,,,,,,,2,0.5491,0.0187,0.0082,31.0284,126.4336,27.7218,30.5039,126.4158,27.7139
1,Line,,,,,,,0.2061,,,,,,,,159,-0.0862,0.0067,-0.1960,32.0265,126.3805,27.5059,32.1089,126.3741,27.6931
1,Line,,,,,,,0.5330,,,,,,,,0,-0.5579,-0.0011,-0.0059,31.0203,126.4075,27.7152,31.5533,126.4086,27.7209
1,Line,,,,,,,0.0284,,,,,,,,72,0.0085,0.0273,0.0069,31.0284,126.4336,27.7218,31.0203,126.4075,27.7152
1,Line,,,,,,,0.2543,,,,,,,,168,-0.1599,0.0048,-0.2109,31.8949,126.3691,27.2962,32.0477,126.3646,27.4977
1,Line,,,,,,,0.1920,,,,,,,,51,-0.1178,-0.1331,0.0913,31.5451,126.2431,27.2303,31.6576,126.3703,27.1431
1,Line,,,,,,,0.2893,,,,,,,,110,0.0638,-0.1360,0.2600,31.7185,126.2403,27.3915,31.6576,126.3703,27.1431
1,Line,,,,,,,0.2833,,,,,,,,175,-0.2531,-0.0001,-0.1532,31.4158,126.3702,26.9968,31.6576,126.3703,27.1431
1,Line,,,,,,,0.2378,,,,,,,,172,0.1816,-0.0030,0.1687,31.7185,126.2403,27.3915,31.5451,126.2431,27.2303
1,Line,,,,,,,0.0274,,,,,,,,73,0.0053,0.0201,0.0195,30.1754,126.3891,26.7931,30.1704,126.3699,26.7745
1,Line,,,,,,,0.3337,,,,,,,,0,0.3484,-0.0008,-0.0245,30.5083,126.3883,26.7696,30.1754,126.3891,26.7931
1,Line,,,,,,,0.3385,,,,,,,,3,0.3537,0.0193,-0.0050,30.5083,126.3883,26.7696,30.1704,126.3699,26.7745
1,Line,,,,,,,0.5203,,,,,,,,0,-0.5034,0.0245,0.2045,31.6020,126.3956,27.9434,32.0829,126.3722,27.7480
1,Line,,,,,,,0.0315,,,,,,,,36,-0.0258,-0.0195,-0.0061,32.0842,126.3555,27.6873,32.1089,126.3741,27.6931
1,Line,,,,,,,0.0422,,,,,,,,12,-0.0352,-0.0041,0.0261,32.0506,126.3516,27.7123,32.0842,126.3555,27.6873
1,Line,,,,,,,0.5249,,,,,,,,176,-0.5482,0.0364,0.0001,31.5592,126.4069,27.7481,32.0829,126.3722,27.7480
1,Line,,,,,,,0.5262,,,,,,,,176,0.5495,-0.0371,-0.0023,32.0782,126.3732,27.7187,31.5533,126.4086,27.7209
1,Line,,,,,,,0.2494,,,,,,,,173,-0.1377,-0.0119,-0.2195,31.8949,126.3691,27.2962,32.0265,126.3805,27.5059
1,Line,,,,,,,0.2020,,,,,,,,139,0.0448,-0.0119,0.2044,31.6020,126.3956,27.9434,31.5592,126.4069,27.7481
1,Line,,,,,,,0.0654,,,,,,,,23,-0.0610,-0.0236,0.0200,32.0506,126.3516,27.7123,32.1089,126.3741,27.6931
1,Line,,,,,,,0.2545,,,,,,,,132,-0.0365,0.0059,-0.2615,32.1327,126.3582,27.6913,32.1675,126.3526,27.9411
1,Line,,,,,,,0.2134,,,,,,,,152,-0.0885,0.0205,-0.2022,32.0829,126.3722,27.7480,32.1675,126.3526,27.9411
1,Line,,,,,,,0.0279,,,,,,,,145,-0.0222,0.0167,0.0086,32.0265,126.3805,27.5059,32.0477,126.3646,27.4977
1,Line,,,,,,,0.2659,,,,,,,,173,0.2085,-0.0020,0.1828,31.8567,126.3684,27.3177,31.6576,126.3703,27.1431
1,Line,,,,,,,0.2484,,,,,,,,36,-0.2034,-0.1531,-0.0482,31.8899,126.2092,27.6413,32.0842,126.3555,27.6873
1,Line,,,,,,,0.0558,,,,,,,,167,-0.0568,0.0132,0.0006,32.1132,126.3652,27.9417,32.1675,126.3526,27.9411
1,Line,,,,,,,0.0281,,,,,,,,51,-0.0173,-0.0195,0.0133,31.6576,126.3703,27.1431,31.6741,126.3889,27.1304
1,Line,,,,,,,0.3396,,,,,,,,158,-0.2364,0.1250,0.2315,29.5709,126.3727,26.9577,29.7967,126.2533,26.7365
1,Line,,,,,,,0.3073,,,,,,,,3,0.2990,-0.0014,-0.1177,29.8565,126.3714,26.8453,29.5709,126.3727,26.9577
1,Line,,,,,,,0.1727,,,,,,,,60,0.0626,0.1236,0.1139,29.8565,126.3714,26.8453,29.7967,126.2533,26.7365
1,Line,,,,,,,0.2713,,,,,,,,177,0.2607,0.0003,0.1117,31.3300,126.2436,27.0925,31.0810,126.2434,26.9859
1,Line,,,,,,,0.2989,,,,,,,,177,-0.2897,-0.0008,-0.1172,31.1390,126.3694,26.8848,31.4158,126.3702,26.9968
1,Line,,,,,,,0.3106,,,,,,,,141,0.1999,-0.1316,0.2174,31.3300,126.2436,27.0925,31.1390,126.3694,26.8848
1,Line,,,,,,,0.1730,,,,,,,,67,-0.0608,-0.1319,0.1058,31.0810,126.2434,26.9859,31.1390,126.3694,26.8848
1,Line,,,,,,,0.3110,,,,,,,,6,0.3092,0.0183,-0.0993,29.8662,126.3902,26.8628,29.5709,126.3727,26.9577
1,Line,,,,,,,0.0276,,,,,,,,112,0.0095,-0.0210,0.0171,29.8753,126.3701,26.8792,29.8662,126.3902,26.8628
1,Line,,,,,,,0.2843,,,,,,,,2,0.2892,-0.0012,-0.0694,30.2085,126.2429,26.9143,29.9322,126.2440,26.9807
1,Line,,,,,,,0.3267,,,,,,,,31,-0.2595,-0.1302,0.1783,29.9322,126.2440,26.9807,30.1801,126.3684,26.8103
1,Line,,,,,,,0.3067,,,,,,,,178,0.3043,-0.0217,-0.0989,29.8753,126.3701,26.8792,29.5845,126.3909,26.9736
1,Line,,,,,,,0.0277,,,,,,,,60,0.0102,0.0197,0.0184,29.8662,126.3902,26.8628,29.8565,126.3714,26.8453
1,Line,,,,,,,0.0279,,,,,,,,50,0.0143,0.0190,0.0167,29.5845,126.3909,26.9736,29.5709,126.3727,26.9577
1,Line,,,,,,,0.3030,,,,,,,,3,0.2948,-0.0007,-0.1159,29.8662,126.3902,26.8628,29.5845,126.3909,26.9736
1,Line,,,,,,,0.0276,,,,,,,,78,0.0051,0.0216,-0.0180,30.8397,126.3888,26.7960,30.8348,126.3682,26.8132
1,Line,,,,,,,0.3324,,,,,,,,179,-0.3469,-0.0006,-0.0276,30.5083,126.3883,26.7696,30.8397,126.3888,26.7960
1,Line,,,,,,,0.3351,,,,,,,,2,-0.3468,-0.0213,-0.0474,30.5083,126.3685,26.7507,30.8397,126.3888,26.7960
1,Line,,,,,,,0.3276,,,,,,,,180,-0.3419,-0.0008,-0.0273,30.5082,126.3674,26.7872,30.8348,126.3682,26.8132
1,Line,,,,,,,0.2978,,,,,,,,129,0.1353,-0.1330,0.2445,31.5451,126.2431,27.2303,31.4158,126.3702,26.9968
1,Line,,,,,,,0.3301,,,,,,,,175,-0.3418,0.0211,-0.0456,30.5083,126.3883,26.7696,30.8348,126.3682,26.8132
1,Line,,,,,,,0.0275,,,,,,,,90,-0.0001,-0.0219,0.0183,30.5082,126.3674,26.7872,30.5083,126.3883,26.7696
1,Line,,,,,,,0.0276,,,,,,,,90,-0.0001,0.0207,0.0198,30.5083,126.3883,26.7696,30.5083,126.3685,26.7507
1,Line,,,,,,,0.3220,,,,,,,,178,0.3280,0.0014,0.0770,31.1581,126.3706,26.8512,30.8448,126.3692,26.7776
1,Line,,,,,,,0.3591,,,,,,,,18,-0.2952,-0.1245,-0.1942,30.8761,126.2516,26.6657,31.1581,126.3706,26.8512
1,Line,,,,,,,0.2561,,,,,,,,175,0.2251,-0.0005,0.1442,31.5451,126.2431,27.2303,31.3300,126.2436,27.0925
1,Line,,,,,,,0.1667,,,,,,,,107,-0.0328,0.1230,0.1171,30.8448,126.3692,26.7776,30.8761,126.2516,26.6657
1,Line,,,,,,,0.1816,,,,,,,,58,-0.0898,-0.1325,0.1003,31.3300,126.2436,27.0925,31.4158,126.3702,26.9968
1,Line,,,,,,,0.0277,,,,,,,,107,0.0054,-0.0206,-0.0193,30.8448,126.3692,26.7776,30.8397,126.3888,26.7960
1,Line,,,,,,,0.3375,,,,,,,,180,-0.3522,-0.0007,-0.0281,30.5083,126.3685,26.7507,30.8448,126.3692,26.7776
