Count,Name,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,4.7533,0.0826,0.7338,0.2300,4.7533,0.3126,0.7338
1,Line,,,,,,,,,,,,,,180,-0.0481,0.0000,-0.0243,5.0920,0.0076,0.5572,0.0539,5.1401,0.0076,0.5815
1,Line,,,,,,,,,,,,,,180,-0.0110,0.0000,0.0528,4.8815,0.0076,0.1200,0.0539,4.8925,0.0076,0.0672
1,Line,,,,,,,,,,,,,,180,-0.0243,0.0000,0.0481,4.9568,0.0076,0.1464,0.0539,4.9811,0.0076,0.0982
1,Line,,,,,,,,,,,,,,180,-0.0359,0.0000,0.0402,5.0228,0.0076,0.1914,0.0539,5.0587,0.0076,0.1512
1,Line,,,,,,,,,,,,,,0,0.0295,0.0000,0.0451,4.6515,0.0076,0.1635,0.0539,4.6220,0.0076,0.1184
1,Line,,,,,,,,,,,,,,0,0.0168,0.0000,0.0512,4.7234,0.0076,0.1288,0.0539,4.7066,0.0076,0.0776
1,Line,,,,,,,,,,,,,,0,0.0030,0.0000,0.0538,4.8019,0.0076,0.1140,0.0539,4.7989,0.0076,0.0602
1,Line,,,,,,,,,,,,,,180,-0.0451,0.0000,0.0295,5.0749,0.0076,0.2519,0.0539,5.1200,0.0076,0.2223
1,Line,,,,,,,,,,,,,,55,-0.0141,-0.0200,0.0157,5.0848,0.0176,0.1220,0.0291,5.0989,0.0376,0.1062
1,Line,,,,,,,,,,,,,,49,-0.0177,-0.0200,0.0116,5.1527,0.0176,0.2009,0.0291,5.1704,0.0376,0.1893
1,Line,,,,,,,,,,,,,,45,-0.0200,-0.0200,0.0066,5.1979,0.0176,0.2947,0.0291,5.2180,0.0376,0.2881
1,Line,,,,,,,,,,,,,,93,-0.0012,0.0200,-0.0211,4.7955,0.0376,0.0000,0.0291,4.7967,0.0176,0.0211
1,Line,,,,,,,,,,,,,,78,-0.0043,-0.0200,0.0207,4.9005,0.0176,0.0289,0.0291,4.9048,0.0376,0.0082
1,Line,,,,,,,,,,,,,,65,-0.0095,-0.0200,0.0188,4.9988,0.0176,0.0633,0.0291,5.0083,0.0376,0.0444
1,Line,,,,,,,,,,,,,,180,-0.0030,0.0000,-0.0538,4.8361,0.0076,0.7247,0.0539,4.8391,0.0076,0.7785
1,Line,,,,,,,,,,,,,,0,0.0110,0.0000,-0.0528,4.7565,0.0076,0.7187,0.0539,4.7455,0.0076,0.7715
1,Line,,,,,,,,,,,,,,0,0.0243,0.0000,-0.0481,4.6811,0.0076,0.6923,0.0539,4.6568,0.0076,0.7404
1,Line,,,,,,,,,,,,,,180,-0.0402,0.0000,-0.0359,5.0470,0.0076,0.6231,0.0539,5.0872,0.0076,0.6591
1,Line,,,,,,,,,,,,,,180,-0.0295,0.0000,-0.0451,4.9865,0.0076,0.6752,0.0539,5.0160,0.0076,0.7203
1,Line,,,,,,,,,,,,,,180,-0.0168,0.0000,-0.0512,4.9145,0.0076,0.7098,0.0539,4.9314,0.0076,0.7611
1,Line,,,,,,,,,,,,,,0,0.0359,0.0000,-0.0402,4.6152,0.0076,0.6473,0.0539,4.5792,0.0076,0.6875
1,Line,,,,,,,,,,,,,,0,0.0528,0.0000,0.0110,4.5196,0.0076,0.3568,0.0539,4.4669,0.0076,0.3458
1,Line,,,,,,,,,,,,,,0,0.0481,0.0000,0.0243,4.5460,0.0076,0.2815,0.0539,4.4979,0.0076,0.2572
1,Line,,,,,,,,,,,,,,0,0.0402,0.0000,0.0359,4.5910,0.0076,0.2155,0.0539,4.5508,0.0076,0.1796
1,Line,,,,,,,,,,,,,,0,0.0451,0.0000,-0.0295,4.5631,0.0076,0.5868,0.0539,4.5180,0.0076,0.6163
1,Line,,,,,,,,,,,,,,0,0.0512,0.0000,-0.0168,4.5285,0.0076,0.5149,0.0539,4.4773,0.0076,0.5317
1,Line,,,,,,,,,,,,,,0,0.0538,0.0000,-0.0030,4.5137,0.0076,0.4364,0.0539,4.4598,0.0076,0.4395
1,Circle,0.4065,4.8190,2.2484,0.4193,2.2602,0.7194,0.3597,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,0,0.0451,0.0000,-0.0295,4.5631,2.2484,0.5868,0.0539,4.5180,2.2484,0.6163
1,Line,,,,,,,,,,,,,,180,-0.0295,0.0000,-0.0451,4.9865,2.2484,0.6752,0.0539,5.0160,2.2484,0.7203
1,Line,,,,,,,,,,,,,,180,-0.0528,0.0000,-0.0110,5.1183,2.2484,0.4818,0.0539,5.1711,2.2484,0.4929
1,Line,,,,,,,,,,,,,,180,-0.0538,0.0000,0.0030,5.1243,2.2484,0.4022,0.0539,5.1781,2.2484,0.3992
1,Line,,,,,,,,,,,,,,0,0.0512,0.0000,-0.0168,5.1607,2.2484,0.3070,0.0539,5.1095,2.2484,0.3238
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.7533,2.1734,0.7338,0.2300,4.7533,1.9434,0.7338
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.9638,2.1734,0.1326,0.2300,4.9638,1.9434,0.1326
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.6742,2.1734,0.7061,0.2300,4.6742,1.9434,0.7061
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.6049,2.1734,0.6588,0.2300,4.6049,1.9434,0.6588
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.5322,2.1734,0.2745,0.2300,4.5322,1.9434,0.2745
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.5795,2.1734,0.2053,0.2300,4.5795,1.9434,0.2053
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.8010,2.1734,0.0986,0.2300,4.8010,1.9434,0.0986
1,Line,,,,,,,,,,,,,,81,-0.0032,-0.0200,-0.0564,4.8383,1.9434,0.7646,0.0599,4.8415,1.9634,0.8210
1,Circle,0.2938,4.8190,2.2484,0.4193,1.9214,0.6116,0.3058,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,0,0.0512,0.0000,-0.0168,4.5285,2.2484,0.5149,0.0539,4.4773,2.2484,0.5317
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,5.0585,2.1734,0.6334,0.2300,5.0585,1.9434,0.6334
1,Circle,0.3242,4.8190,2.1734,0.4193,2.0184,0.6425,0.3212,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,142,0.0255,-0.0200,-0.0504,4.6631,1.9434,0.7280,0.0599,4.6377,1.9634,0.7784
1,Line,,,,,,,,,,,,,,0,0.0359,0.0000,-0.0402,4.6152,2.2484,0.6473,0.0539,4.5792,2.2484,0.6875
1,Line,,,,,,,,,,,,,,180,-0.0168,0.0000,-0.0512,4.9145,2.2484,0.7098,0.0539,4.9314,2.2484,0.7611
1,Line,,,,,,,,,,,,,,180,-0.0402,0.0000,-0.0359,5.0470,2.2484,0.6231,0.0539,5.0872,2.2484,0.6591
1,Line,,,,,,,,,,,,,,180,-0.0481,0.0000,-0.0243,5.0920,2.2484,0.5572,0.0539,5.1401,2.2484,0.5815
1,Line,,,,,,,,,,,,,,0,0.0243,0.0000,-0.0481,4.6811,2.2484,0.6923,0.0539,4.6568,2.2484,0.7404
1,Line,,,,,,,,,,,,,,0,0.0110,0.0000,-0.0528,4.7565,2.2484,0.7187,0.0539,4.7455,2.2484,0.7715
1,Line,,,,,,,,,,,,,,180,-0.0030,0.0000,-0.0538,4.8361,2.2484,0.7247,0.0539,4.8391,2.2484,0.7785
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.5138,2.1734,0.5197,0.2300,4.5138,1.9434,0.5197
1,Line,,,,,,,,,,,,,,160,0.0564,-0.0200,-0.0032,4.4737,1.9434,0.4387,0.0599,4.4174,1.9634,0.4418
1,Line,,,,,,,,,,,,,,20,-0.0564,-0.0200,0.0032,5.1643,1.9434,0.4000,0.0599,5.2206,1.9634,0.3968
1,Line,,,,,,,,,,,,,,160,0.0553,-0.0200,0.0115,4.4805,1.9434,0.3487,0.0599,4.4252,1.9634,0.3371
1,Line,,,,,,,,,,,,,,157,0.0472,-0.0200,-0.0309,4.5297,1.9434,0.6087,0.0599,4.4824,1.9634,0.6396
1,Line,,,,,,,,,,,,,,38,-0.0255,-0.0200,0.0504,4.9749,1.9434,0.1107,0.0599,5.0003,1.9634,0.0603
1,Line,,,,,,,,,,,,,,160,0.0536,-0.0200,-0.0176,4.4905,1.9434,0.5274,0.0599,4.4369,1.9634,0.5450
1,Line,,,,,,,,,,,,,,22,-0.0504,-0.0200,-0.0255,5.1277,1.9434,0.5752,0.0599,5.1781,1.9634,0.6007
1,Line,,,,,,,,,,,,,,99,0.0032,-0.0200,0.0564,4.7997,1.9434,0.0741,0.0599,4.7965,1.9634,0.0177
1,Line,,,,,,,,,,,,,,23,-0.0472,-0.0200,0.0309,5.1083,1.9434,0.2300,0.0599,5.1556,1.9634,0.1990
1,Line,,,,,,,,,,,,,,60,-0.0115,-0.0200,0.0553,4.8897,1.9434,0.0808,0.0599,4.9012,1.9634,0.0256
1,Line,,,,,,,,,,,,,,158,0.0504,-0.0200,0.0255,4.5103,1.9434,0.2635,0.0599,4.4599,1.9634,0.2380
1,Line,,,,,,,,,,,,,,25,-0.0421,-0.0200,-0.0376,5.0768,1.9434,0.6498,0.0599,5.1189,1.9634,0.6874
1,Line,,,,,,,,,,,,,,20,-0.0536,-0.0200,0.0176,5.1475,1.9434,0.3113,0.0599,5.2011,1.9634,0.2937
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.8846,2.1734,0.1049,0.2300,4.8846,1.9434,0.1049
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.5045,2.1734,0.3537,0.2300,4.5045,1.9434,0.3537
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.5502,2.1734,0.5953,0.2300,4.5502,1.9434,0.5953
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.4983,2.1734,0.4373,0.2300,4.4983,1.9434,0.4373
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.6431,2.1734,0.1506,0.2300,4.6431,1.9434,0.1506
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.7186,2.1734,0.1142,0.2300,4.7186,1.9434,0.1142
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.9194,2.1734,0.7245,0.2300,4.9194,1.9434,0.7245
1,Line,,,,,,,,,,,,,,155,0.0421,-0.0200,0.0376,4.5612,1.9434,0.1889,0.0599,4.5191,1.9634,0.1512
1,Line,,,,,,,,,,,,,,120,0.0115,-0.0200,-0.0553,4.7483,1.9434,0.7578,0.0599,4.7368,1.9634,0.8131
1,Line,,,,,,,,,,,,,,131,0.0176,-0.0200,0.0536,4.7110,1.9434,0.0908,0.0599,4.6933,1.9634,0.0372
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.9949,2.1734,0.6881,0.2300,4.9949,1.9434,0.6881
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,4.8370,2.1734,0.7401,0.2300,4.8370,1.9434,0.7401
1,Line,,,,,,,,,,,,,,147,0.0309,-0.0200,0.0472,4.6296,1.9434,0.1300,0.0599,4.5987,1.9634,0.0828
1,Line,,,,,,,,,,,,,,0,0.0538,0.0000,-0.0030,4.5137,2.2484,0.4364,0.0539,4.4598,2.2484,0.4395
1,Line,,,,,,,,,,,,,,135,-0.0200,0.0200,0.0066,5.1979,2.2384,0.2947,0.0291,5.2180,2.2184,0.2881
1,Line,,,,,,,,,,,,,,72,0.0066,0.0200,0.0200,4.6944,2.2384,0.0404,0.0291,4.6878,2.2184,0.0204
1,Line,,,,,,,,,,,,,,93,-0.0012,0.0200,-0.0211,4.8413,2.2384,0.8176,0.0291,4.8425,2.2184,0.8387
1,Circle,0.2327,4.8190,2.2384,0.4193,1.7100,0.5443,0.2722,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,102,-0.0043,0.0200,0.0207,4.9005,2.2384,0.0289,0.0291,4.9048,2.2184,0.0082
1,Line,,,,,,,,,,,,,,78,0.0043,0.0200,-0.0207,4.7375,2.2384,0.8098,0.0291,4.7331,2.2184,0.8305
1,Line,,,,,,,,,,,,,,133,-0.0188,0.0200,-0.0095,5.1751,2.2384,0.5992,0.0291,5.1939,2.2184,0.6087
1,Line,,,,,,,,,,,,,,45,0.0200,0.0200,-0.0066,4.4401,2.2384,0.5440,0.0291,4.4200,2.2184,0.5506
1,Line,,,,,,,,,,,,,,0,0.0030,0.0000,0.0538,4.8019,2.2484,0.1140,0.0539,4.7989,2.2484,0.0602
1,Line,,,,,,,,,,,,,,128,-0.0157,0.0200,-0.0141,5.1164,2.2384,0.6852,0.0291,5.1321,2.2184,0.6993
1,Line,,,,,,,,,,,,,,136,-0.0207,0.0200,-0.0043,5.2095,2.2384,0.5009,0.0291,5.2301,2.2184,0.5052
1,Line,,,,,,,,,,,,,,180,-0.0243,0.0000,0.0481,4.9568,2.2484,0.1464,0.0539,4.9811,2.2484,0.0982
1,Line,,,,,,,,,,,,,,108,-0.0066,0.0200,-0.0200,4.9436,2.2384,0.7983,0.0291,4.9502,2.2184,0.8183
1,Line,,,,,,,,,,,,,,4,0.2006,0.0142,-0.0112,4.8190,2.2526,0.4193,0.2014,4.6184,2.2384,0.4306
1,Line,,,,,,,,,,,,,,4,0.1909,0.0142,-0.0628,4.8190,2.2526,0.4193,0.2014,4.6281,2.2384,0.4821
1,Line,,,,,,,,,,,,,,5,0.1681,0.0142,-0.1100,4.8190,2.2526,0.4193,0.2014,4.6509,2.2384,0.5294
1,Line,,,,,,,,,,,,,,174,-0.1339,0.0142,0.1498,4.8190,2.2526,0.4193,0.2014,4.9529,2.2384,0.2696
1,Line,,,,,,,,,,,,,,171,-0.0906,0.0142,0.1793,4.8190,2.2526,0.4193,0.2014,4.9096,2.2384,0.2400
1,Line,,,,,,,,,,,,,,161,-0.0411,0.0142,0.1967,4.8190,2.2526,0.4193,0.2014,4.8601,2.2384,0.2227
1,Line,,,,,,,,,,,,,,6,0.1339,0.0142,-0.1498,4.8190,2.2526,0.4193,0.2014,4.6851,2.2384,0.5691
1,Line,,,,,,,,,,,,,,90,0.0000,-0.0142,0.1998,4.8190,2.2384,0.6191,0.2003,4.8190,2.2526,0.4193
1,Line,,,,,,,,,,,,,,176,0.1998,-0.0142,0.0000,5.0187,2.2384,0.4193,0.2003,4.8190,2.2526,0.4193
1,Line,,,,,,,,,,,,,,4,0.1998,0.0142,0.0000,4.8190,2.2526,0.4193,0.2003,4.6192,2.2384,0.4193
1,Line,,,,,,,,,,,,,,9,0.0906,0.0142,-0.1793,4.8190,2.2526,0.4193,0.2014,4.7284,2.2384,0.5987
1,Line,,,,,,,,,,,,,,19,0.0411,0.0142,-0.1967,4.8190,2.2526,0.4193,0.2014,4.7779,2.2384,0.6160
1,Line,,,,,,,,,,,,,,90,0.0000,0.0142,0.1998,4.8190,2.2526,0.4193,0.2003,4.8190,2.2384,0.2196
1,Line,,,,,,,,,,,,,,65,0.0095,0.0200,-0.0188,4.6392,2.2384,0.7754,0.0291,4.6297,2.2184,0.7942
1,Line,,,,,,,,,,,,,,0,0.0168,0.0000,0.0512,4.7234,2.2484,0.1288,0.0539,4.7066,2.2484,0.0776
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,5.0878,2.1734,0.2434,0.2300,5.0878,1.9434,0.2434
1,Line,,,,,,,,,,,,,,0,0.0295,0.0000,0.0451,4.6515,2.2484,0.1635,0.0539,4.6220,2.2484,0.1184
1,Line,,,,,,,,,,,,,,47,0.0188,0.0200,0.0095,4.4629,2.2384,0.2395,0.0291,4.4441,2.2184,0.2300
1,Circle,0.4999,4.8190,2.2384,0.4193,2.5063,0.7978,0.3989,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,5.0331,2.1734,0.1799,0.2300,5.0331,1.9434,0.1799
1,Line,,,,,,,,,,,,,,0,0.0402,0.0000,0.0359,4.5910,2.2484,0.2155,0.0539,4.5508,2.2484,0.1796
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,5.1397,2.1734,0.4014,0.2300,5.1397,1.9434,0.4014
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,5.1334,2.1734,0.4850,0.2300,5.1334,1.9434,0.4850
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,5.1057,2.1734,0.5642,0.2300,5.1057,1.9434,0.5642
1,Line,,,,,,,,,,,,,,90,0.0000,0.2300,0.0000,5.1241,2.1734,0.3190,0.2300,5.1241,1.9434,0.3190
1,Line,,,,,,,,,,,,,,0,0.0481,0.0000,0.0243,4.5460,2.2484,0.2815,0.0539,4.4979,2.2484,0.2572
1,Line,,,,,,,,,,,,,,0,0.0528,0.0000,0.0110,4.5196,2.2484,0.3568,0.0539,4.4669,2.2484,0.3458
1,Line,,,,,,,,,,,,,,44,0.0207,0.0200,0.0043,4.4285,2.2384,0.3378,0.0291,4.4079,2.2184,0.3335
1,Line,,,,,,,,,,,,,,180,-0.0451,0.0000,0.0295,5.0749,2.2484,0.2519,0.0539,5.1200,2.2484,0.2223
1,Line,,,,,,,,,,,,,,55,0.0141,0.0200,-0.0157,4.5531,2.2384,0.7167,0.0291,4.5391,2.2184,0.7325
1,Line,,,,,,,,,,,,,,52,0.0157,0.0200,0.0141,4.5216,2.2384,0.1535,0.0291,4.5059,2.2184,0.1394
1,Line,,,,,,,,,,,,,,180,-0.0359,0.0000,0.0402,5.0228,2.2484,0.1914,0.0539,5.0587,2.2484,0.1512
1,Line,,,,,,,,,,,,,,125,-0.0141,0.0200,0.0157,5.0848,2.2384,0.1220,0.0291,5.0989,2.2184,0.1062
1,Line,,,,,,,,,,,,,,120,-0.0116,0.0200,-0.0177,5.0374,2.2384,0.7531,0.0291,5.0490,2.2184,0.7708
1,Line,,,,,,,,,,,,,,131,-0.0177,0.0200,0.0116,5.1527,2.2384,0.2009,0.0291,5.1704,2.2184,0.1893
1,Line,,,,,,,,,,,,,,49,0.0177,0.0200,-0.0116,4.4852,2.2384,0.6378,0.0291,4.4676,2.2184,0.6494
1,Line,,,,,,,,,,,,,,180,-0.0110,0.0000,0.0528,4.8815,2.2484,0.1200,0.0539,4.8925,2.2484,0.0672
1,Line,,,,,,,,,,,,,,60,0.0116,0.0200,0.0177,4.6005,2.2384,0.0856,0.0291,4.5890,2.2184,0.0679
1,Line,,,,,,,,,,,,,,136,-0.0211,0.0200,0.0012,5.2173,2.2384,0.3970,0.0291,5.2383,2.2184,0.3959
1,Line,,,,,,,,,,,,,,44,0.0211,0.0200,-0.0012,4.4207,2.2384,0.4416,0.0291,4.3996,2.2184,0.4428
1,Line,,,,,,,,,,,,,,28,-0.0376,-0.0200,0.0421,5.0495,1.9434,0.1615,0.0599,5.0871,1.9634,0.1194
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,4.6297,0.2726,0.7942,0.2350,4.6297,0.0376,0.7942
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,5.0083,0.2726,0.0444,0.2350,5.0083,0.0376,0.0444
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,4.5890,0.2726,0.0679,0.2350,4.5890,0.0376,0.0679
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,5.1321,0.2726,0.6993,0.2350,5.1321,0.0376,0.6993
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,4.7955,0.2726,0.0000,0.2350,4.7955,0.0376,0.0000
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,4.8425,0.2726,0.8387,0.2350,4.8425,0.0376,0.8387
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,4.7331,0.2726,0.8305,0.2350,4.7331,0.0376,0.8305
1,Line,,,,,,,,,,,,,,133,0.0188,-0.0200,0.0095,4.4629,0.0176,0.2395,0.0291,4.4441,0.0376,0.2300
1,Line,,,,,,,,,,,,,,128,0.0157,-0.0200,0.0141,4.5216,0.0176,0.1535,0.0291,4.5059,0.0376,0.1394
1,Line,,,,,,,,,,,,,,120,0.0116,-0.0200,0.0177,4.6005,0.0176,0.0856,0.0291,4.5890,0.0376,0.0679
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,4.9048,0.2726,0.0082,0.2350,4.9048,0.0376,0.0082
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,5.0490,0.2726,0.7708,0.2350,5.0490,0.0376,0.7708
1,Line,,,,,,,,,,,,,,136,0.0207,-0.0200,0.0043,4.4285,0.0176,0.3378,0.0291,4.4079,0.0376,0.3335
1,Group_6,,,,,,,,4.3996,0.0034,0.0000,1.0000,1.0000,1.0000,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,5.1704,0.2726,0.1893,0.2350,5.1704,0.0376,0.1893
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,5.2383,0.2726,0.3959,0.2350,5.2383,0.0376,0.3959
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.4441,1.9834,0.2300,0.2350,4.4441,2.2184,0.2300
1,Line,,,,,,,,,,,,,,131,0.0174,-0.0200,0.0036,4.4252,1.9634,0.3371,0.0267,4.4079,1.9834,0.3335
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,5.1704,1.9834,0.1893,0.2350,5.1704,2.2184,0.1893
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,5.0989,0.2726,0.1062,0.2350,5.0989,0.0376,0.1062
1,Circle,0.5542,4.8190,0.2726,0.4193,2.6389,0.8400,0.4200,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,4.9502,0.2726,0.8183,0.2350,4.9502,0.0376,0.8183
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,4.6878,0.2726,0.0204,0.2350,4.6878,0.0376,0.0204
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,5.1939,0.2726,0.6087,0.2350,5.1939,0.0376,0.6087
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,5.2301,0.2726,0.5052,0.2350,5.2301,0.0376,0.5052
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,5.2180,0.2726,0.2881,0.2350,5.2180,0.0376,0.2881
1,Line,,,,,,,,,,,,,,108,0.0066,-0.0200,0.0200,4.6944,0.0176,0.0404,0.0291,4.6878,0.0376,0.0204
1,Line,,,,,,,,,,,,,,4,-0.1909,-0.0142,0.0628,4.8190,0.0034,0.4193,0.2014,5.0098,0.0176,0.3566
1,Line,,,,,,,,,,,,,,4,-0.2006,-0.0142,0.0112,4.8190,0.0034,0.4193,0.2014,5.0196,0.0176,0.4081
1,Line,,,,,,,,,,,,,,4,-0.1967,-0.0142,-0.0411,4.8190,0.0034,0.4193,0.2014,5.0157,0.0176,0.4604
1,Line,,,,,,,,,,,,,,9,-0.0906,-0.0142,0.1793,4.8190,0.0034,0.4193,0.2014,4.9096,0.0176,0.2400
1,Line,,,,,,,,,,,,,,6,-0.1339,-0.0142,0.1498,4.8190,0.0034,0.4193,0.2014,4.9529,0.0176,0.2696
1,Line,,,,,,,,,,,,,,5,-0.1681,-0.0142,0.1100,4.8190,0.0034,0.4193,0.2014,4.9871,0.0176,0.3093
1,Line,,,,,,,,,,,,,,5,-0.1793,-0.0142,-0.0906,4.8190,0.0034,0.4193,0.2014,4.9983,0.0176,0.5099
1,Line,,,,,,,,,,,,,,52,-0.0112,-0.0142,-0.2006,4.8190,0.0034,0.4193,0.2014,4.8302,0.0176,0.6199
1,Line,,,,,,,,,,,,,,176,0.1967,-0.0142,0.0411,4.8190,0.0034,0.4193,0.2014,4.6223,0.0176,0.3783
1,Line,,,,,,,,,,,,,,175,0.1793,-0.0142,0.0906,4.8190,0.0034,0.4193,0.2014,4.6396,0.0176,0.3288
1,Line,,,,,,,,,,,,,,5,-0.1498,-0.0142,-0.1339,4.8190,0.0034,0.4193,0.2014,4.9688,0.0176,0.5532
1,Line,,,,,,,,,,,,,,7,-0.1100,-0.0142,-0.1681,4.8190,0.0034,0.4193,0.2014,4.9290,0.0176,0.5875
1,Line,,,,,,,,,,,,,,13,-0.0628,-0.0142,-0.1909,4.8190,0.0034,0.4193,0.2014,4.8818,0.0176,0.6102
1,Line,,,,,,,,,,,,,,4,0.1998,0.0142,0.0000,5.0187,0.0176,0.4193,0.2003,4.8190,0.0034,0.4193
1,Line,,,,,,,,,,,,,,90,0.0000,0.0142,0.1998,4.8190,0.0176,0.6191,0.2003,4.8190,0.0034,0.4193
1,Line,,,,,,,,,,,,,,90,0.0000,-0.0142,0.1998,4.8190,0.0034,0.4193,0.2003,4.8190,0.0176,0.2196
1,Circle,0.1268,4.8190,0.0176,0.4193,1.2624,0.4018,0.2009,,,,,,,,,,,,,,,,,
1,Circle,0.2327,4.8190,0.0176,0.4193,1.7100,0.5443,0.2722,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,176,0.1998,-0.0142,0.0000,4.8190,0.0034,0.4193,0.2003,4.6192,0.0176,0.4193
1,Line,,,,,,,,,,,,,,161,0.0411,-0.0142,-0.1967,4.8190,0.0034,0.4193,0.2014,4.7779,0.0176,0.6160
1,Line,,,,,,,,,,,,,,176,0.1909,-0.0142,-0.0628,4.8190,0.0034,0.4193,0.2014,4.6281,0.0176,0.4821
1,Line,,,,,,,,,,,,,,176,0.2006,-0.0142,-0.0112,4.8190,0.0034,0.4193,0.2014,4.6184,0.0176,0.4306
1,Line,,,,,,,,,,,,,,19,-0.0411,-0.0142,0.1967,4.8190,0.0034,0.4193,0.2014,4.8601,0.0176,0.2227
1,Line,,,,,,,,,,,,,,171,0.0906,-0.0142,-0.1793,4.8190,0.0034,0.4193,0.2014,4.7284,0.0176,0.5987
1,Line,,,,,,,,,,,,,,174,0.1339,-0.0142,-0.1498,4.8190,0.0034,0.4193,0.2014,4.6851,0.0176,0.5691
1,Line,,,,,,,,,,,,,,175,0.1681,-0.0142,-0.1100,4.8190,0.0034,0.4193,0.2014,4.6509,0.0176,0.5294
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.4079,1.9834,0.3335,0.2350,4.4079,2.2184,0.3335
1,Line,,,,,,,,,,,,,,48,-0.0177,-0.0200,0.0010,5.2206,1.9634,0.3968,0.0267,5.2383,1.9834,0.3959
1,Line,,,,,,,,,,,,,,50,-0.0168,-0.0200,0.0055,5.2011,1.9634,0.2937,0.0267,5.2180,1.9834,0.2881
1,Line,,,,,,,,,,,,,,68,0.0080,0.0200,-0.0158,5.0083,1.9834,0.0444,0.0267,5.0003,1.9634,0.0603
1,Line,,,,,,,,,,,,,,132,0.0177,-0.0200,-0.0010,4.4174,1.9634,0.4418,0.0267,4.3996,1.9834,0.4428
1,Line,,,,,,,,,,,,,,49,-0.0174,-0.0200,-0.0036,5.2128,1.9634,0.5016,0.0267,5.2301,1.9834,0.5052
1,Circle,0.3757,4.8190,1.9434,0.4193,2.1727,0.6916,0.3458,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,5.0989,1.9834,0.1062,0.2350,5.0989,2.2184,0.1062
