Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0325,,,,,,,,,,,,,,,,25,0.0294,0.0138,0.0028,0.5809,4.7933,0.9535,0.5515,4.7796,0.9508
1,Line,0.0056,,,,,,,,,,,,,,,,113,-0.0022,0.0052,0.0002,0.5930,4.7996,0.9510,0.5952,4.7944,0.9508
1,Line,0.0228,,,,,,,,,,,,,,,,25,-0.0206,-0.0096,-0.0021,0.5560,4.7844,0.9394,0.5766,4.7940,0.9415
1,Line,0.0057,,,,,,,,,,,,,,,,126,0.0033,-0.0046,0.0000,0.5538,4.7758,0.9444,0.5505,4.7804,0.9444
1,Line,0.0289,,,,,,,,,,,,,,,,21,-0.0268,-0.0105,-0.0024,0.6346,4.8180,0.9470,0.6614,4.8285,0.9494
1,Line,0.0293,,,,,,,,,,,,,,,,26,-0.0263,-0.0129,0.0000,0.5515,4.7796,0.9508,0.5778,4.7925,0.9507
1,Line,0.0056,,,,,,,,,,,,,,,,113,0.0022,-0.0051,-0.0002,0.6600,4.8192,0.9617,0.6578,4.8243,0.9618
1,Line,0.0056,,,,,,,,,,,,,,,,116,0.0025,-0.0050,-0.0001,0.6447,4.8132,0.9602,0.6422,4.8183,0.9604
1,Line,0.0117,,,,,,,,,,,,,,,,21,-0.0109,-0.0042,-0.0010,0.6422,4.8183,0.9604,0.6531,4.8225,0.9614
1,Line,0.0329,,,,,,,,,,,,,,,,15,0.0317,0.0085,0.0026,0.5833,4.7919,0.9364,0.5516,4.7834,0.9338
1,Line,0.0191,,,,,,,,,,,,,,,,25,-0.0172,-0.0081,-0.0017,0.5505,4.7804,0.9444,0.5676,4.7886,0.9462
1,Line,0.0189,,,,,,,,,,,,,,,,43,0.0138,0.0127,0.0018,0.5676,4.7886,0.9462,0.5538,4.7758,0.9444
1,Line,0.0128,,,,,,,,,,,,,,,,171,0.0043,-0.0007,0.0120,0.5809,4.7933,0.9535,0.5766,4.7940,0.9415
1,Line,0.0064,,,,,,,,,,,,,,,,16,0.0044,0.0012,0.0044,0.5560,4.7844,0.9394,0.5516,4.7831,0.9350
1,Line,0.0280,,,,,,,,,,,,,,,,27,0.0250,0.0125,-0.0017,0.5810,4.7969,0.9378,0.5560,4.7844,0.9394
1,Line,0.0181,,,,,,,,,,,,,,,,19,-0.0170,-0.0058,-0.0016,0.6920,4.8368,0.9650,0.7090,4.8427,0.9666
1,Line,0.0056,,,,,,,,,,,,,,,,113,0.0022,-0.0051,-0.0002,0.6942,4.8317,0.9648,0.6920,4.8368,0.9650
1,Line,0.0325,,,,,,,,,,,,,,,,25,-0.0294,-0.0138,-0.0028,0.5516,4.7831,0.9350,0.5810,4.7969,0.9378
1,Line,0.0056,,,,,,,,,,,,,,,,113,0.0022,-0.0051,-0.0002,0.6748,4.8247,0.9630,0.6726,4.8299,0.9632
1,Line,0.0057,,,,,,,,,,,,,,,,113,-0.0023,0.0052,0.0002,0.5516,4.7834,0.9338,0.5539,4.7782,0.9337
1,Line,0.0057,,,,,,,,,,,,,,,,113,0.0023,-0.0052,-0.0002,0.5583,4.7792,0.9393,0.5560,4.7844,0.9394
1,Line,0.0117,,,,,,,,,,,,,,,,15,0.0097,0.0027,0.0059,0.6531,4.8225,0.9614,0.6433,4.8198,0.9555
1,Line,0.0225,,,,,,,,,,,,,,,,36,0.0120,0.0086,-0.0170,0.6685,4.8325,0.9447,0.6566,4.8239,0.9617
1,Line,0.0056,,,,,,,,,,,,,,,,113,0.0022,-0.0051,-0.0002,0.5981,4.7949,0.9548,0.5959,4.8000,0.9549
1,Line,0.0132,,,,,,,,,,,,,,,,14,-0.0097,-0.0024,-0.0087,0.6068,4.8063,0.9489,0.6165,4.8087,0.9576
1,Line,0.0057,,,,,,,,,,,,,,,,113,0.0023,-0.0052,-0.0002,0.6208,4.8054,0.9530,0.6185,4.8106,0.9532
1,Line,0.0130,,,,,,,,,,,,,,,,15,0.0098,0.0025,0.0081,0.6185,4.8106,0.9532,0.6087,4.8081,0.9451
1,Line,0.0186,,,,,,,,,,,,,,,,88,0.0001,0.0041,-0.0181,0.5876,4.8001,0.9372,0.5874,4.7960,0.9553
