Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,270,0.0000,-0.1005,0.5349,-0.0408,5.7771,1.9133,0.5442,-0.0408,5.8776,1.3784
1,Line,,,,,,,228,-0.0965,-0.1079,0.5173,-0.9390,5.7622,1.8958,0.5372,-0.8425,5.8701,1.3784
1,Line,,,,,,,186,-0.9044,-0.0930,-0.0589,-1.9849,4.9015,2.3292,0.9111,-1.0805,4.9945,2.3881
1,Line,,,,,,,43,0.9683,0.9004,0.0100,-1.0805,4.9945,2.3881,1.3223,-2.0488,4.0941,2.3780
1,Line,,,,,,,294,0.0789,-0.1811,0.4397,0.9362,5.5812,2.3354,0.4820,0.8573,5.7622,1.8958
1,Line,,,,,,,178,-0.8543,0.0298,0.0301,0.8573,5.7622,1.8958,0.8553,1.7116,5.7325,1.8657
1,Line,,,,,,,181,-0.7186,-0.0067,0.0000,-0.7595,5.8709,1.3784,0.7187,-0.0408,5.8776,1.3784
1,Line,,,,,,,276,0.0626,-0.5866,0.0526,0.9988,4.9945,2.3881,0.5923,0.9362,5.5812,2.3354
1,Line,,,,,,,179,-0.0831,0.0008,0.0000,0.6778,5.8709,1.3784,0.0831,0.7608,5.8701,1.3784
1,Line,,,,,,,132,-0.0965,0.1079,-0.5173,0.7608,5.8701,1.3784,0.5372,0.8573,5.7622,1.8958
1,Line,,,,,,,35,0.9670,0.6796,0.0063,-1.0179,5.5812,2.3354,1.1820,-1.9849,4.9015,2.3292
1,Line,,,,,,,354,0.0225,-0.0025,0.0200,1.6477,5.8503,1.4010,0.0303,1.6252,5.8528,1.3809
1,Line,,,,,,,327,0.2226,-0.1425,0.0000,0.6502,5.9410,1.3784,0.2643,0.4276,6.0835,1.3784
1,Line,,,,,,,211,-0.3332,-0.2022,0.0000,0.7608,5.8701,1.3784,0.3897,1.0940,6.0723,1.3784
1,Line,,,,,,,349,0.7754,-0.1513,0.4697,-1.0179,5.5812,2.3354,0.9191,-1.7933,5.7325,1.8657
1,Line,,,,,,,194,-0.4259,-0.1086,0.0000,1.0940,5.9551,1.3784,0.4395,1.5199,6.0636,1.3784
1,Line,,,,,,,66,0.0789,0.1811,-0.4397,-0.9390,5.7622,1.8958,0.4820,-1.0179,5.5812,2.3354
1,Line,,,,,,,117,-0.1052,0.2108,-0.0025,1.5199,6.0636,1.3784,0.2357,1.6252,5.8528,1.3809
1,Line,,,,,,,359,0.8643,-0.0174,0.0025,1.6252,5.8528,1.3809,0.8645,0.7608,5.8701,1.3784
1,Line,,,,,,,359,0.8981,-0.0149,-0.0175,0.8573,5.7622,1.8958,0.8984,-0.0408,5.7771,1.9133
1,Line,,,,,,,269,-0.0025,-0.2121,0.0075,-1.8810,5.5489,2.2878,0.2122,-1.8785,5.7610,2.2803
1,Line,,,,,,,301,0.0489,-0.0819,-0.3445,-1.7933,5.7325,1.8657,0.3574,-1.8421,5.8143,2.2102
1,Line,,,,,,,79,0.0576,0.3076,-0.3357,-1.7357,6.0401,1.5300,0.4589,-1.7933,5.7325,1.8657
1,Line,,,,,,,275,0.0138,-0.1439,-0.2342,-1.7933,5.7325,1.8657,0.2752,-1.8071,5.8763,2.1000
1,Line,,,,,,,80,0.0476,0.2667,-0.1215,-1.7457,5.9991,1.7442,0.2969,-1.7933,5.7325,1.8657
1,Line,,,,,,,90,0.0000,0.2071,-0.0013,-1.7294,6.0574,1.3997,0.2071,-1.7294,5.8503,1.4010
1,Line,,,,,,,341,0.0852,-0.0285,-0.4146,-1.7933,5.7325,1.8657,0.4242,-1.8785,5.7610,2.2803
1,Line,,,,,,,325,0.9670,-0.6796,-0.0063,1.9032,4.9015,2.3292,1.1820,0.9362,5.5812,2.3354
1,Line,,,,,,,273,0.0413,-0.7491,0.0501,1.0402,4.2454,2.4382,0.7519,0.9988,4.9945,2.3881
1,Line,,,,,,,92,-0.0063,0.1898,0.1290,-1.7357,6.0401,1.5300,0.2295,-1.7294,5.8503,1.4010
1,Line,,,,,,,353,0.8017,-0.0930,0.5349,-0.0408,5.7771,1.9133,0.9682,-0.8425,5.8701,1.3784
1,Line,,,,,,,1,0.8981,0.0149,0.0175,-0.0408,5.7771,1.9133,0.8984,-0.9390,5.7622,1.8958
1,Line,,,,,,,187,-0.8017,-0.0930,0.5349,-0.0408,5.7771,1.9133,0.9682,0.7608,5.8701,1.3784
1,Line,,,,,,,11,0.7754,0.1513,-0.4697,1.7116,5.7325,1.8657,0.9191,0.9362,5.5812,2.3354
1,Line,,,,,,,87,0.0413,0.7491,-0.0501,-1.0805,4.9945,2.3881,0.7519,-1.1219,4.2454,2.4382
1,Line,,,,,,,280,0.0251,-0.1377,-0.0100,-1.8810,5.5489,2.2878,0.1403,-1.9060,5.6866,2.2979
1,Line,,,,,,,174,-0.9044,0.0930,0.0589,0.9988,4.9945,2.3881,0.9111,1.9032,4.9015,2.3292
1,Line,,,,,,,178,-0.8631,0.0322,0.0476,0.9362,5.5812,2.3354,0.8650,1.7993,5.5489,2.2878
1,Line,,,,,,,317,0.9683,-0.9004,-0.0100,1.9671,4.0941,2.3780,1.3223,0.9988,4.9945,2.3881
1,Line,,,,,,,182,-0.8543,-0.0298,-0.0301,-1.7933,5.7325,1.8657,0.8553,-0.9390,5.7622,1.8958
1,Line,,,,,,,233,-0.0038,-0.0050,0.0463,-1.1795,6.0735,1.5300,0.0468,-1.1757,6.0785,1.4837
1,Line,,,,,,,1,0.4284,0.0087,0.0000,-1.1757,6.0785,1.4837,0.4285,-1.6041,6.0698,1.4837
1,Line,,,,,,,216,-1.0810,-0.7975,0.0188,-1.1219,4.2454,2.4382,1.3435,-0.0408,5.0429,2.4194
1,Line,,,,,,,181,-0.4246,-0.0099,0.0000,-1.6041,6.0636,1.5300,0.4248,-1.1795,6.0735,1.5300
1,Line,,,,,,,210,-1.0397,-0.6077,0.0213,-1.0805,4.9945,2.3881,1.2045,-0.0408,5.6023,2.3668
1,Line,,,,,,,170,-0.8981,0.1600,-0.4710,-0.9390,5.7622,1.8958,1.0267,-0.0408,5.6023,2.3668
1,Line,,,,,,,182,-0.4284,-0.0149,0.0463,-1.6041,6.0636,1.5300,0.4312,-1.1757,6.0785,1.4837
1,Line,,,,,,,90,0.0000,0.0062,-0.0463,-1.6041,6.0698,1.4837,0.0468,-1.6041,6.0636,1.5300
1,Line,,,,,,,179,-0.9771,0.0211,0.0313,-0.0408,5.6023,2.3668,0.9778,0.9362,5.5812,2.3354
1,Line,,,,,,,183,-1.0397,-0.0484,-0.0313,-1.0805,4.9945,2.3881,1.0413,-0.0408,5.0429,2.4194
1,Line,,,,,,,270,0.0000,-0.0583,0.1002,-0.0008,5.8751,2.2565,0.1159,-0.0008,5.9334,2.1563
1,Line,,,,,,,0,0.0601,0.0000,0.0000,-0.0108,5.9446,2.1363,0.0601,-0.0709,5.9446,2.1363
1,Line,,,,,,,324,0.0802,-0.0583,0.1002,-0.0008,5.8751,2.2565,0.1410,-0.0809,5.9334,2.1563
1,Line,,,,,,,10,0.0701,0.0124,-0.0188,-0.0008,5.8751,2.2565,0.0737,-0.0709,5.8627,2.2753
1,Line,,,,,,,183,-0.1603,-0.0074,0.0463,-1.1795,6.0735,1.5300,0.1671,-1.0192,6.0810,1.4837
1,Line,,,,,,,270,0.0000,-0.5593,0.0526,-0.0408,5.0429,2.4194,0.5618,-0.0408,5.6023,2.3668
1,Line,,,,,,,330,1.0397,-0.6077,0.0213,0.9988,4.9945,2.3881,1.2045,-0.0408,5.6023,2.3668
1,Line,,,,,,,270,0.0000,-0.1749,0.4535,-0.0408,5.6023,2.3668,0.4860,-0.0408,5.7771,1.9133
1,Line,,,,,,,190,-0.8981,-0.1600,0.4710,-0.0408,5.6023,2.3668,1.0267,0.8573,5.7622,1.8958
1,Line,,,,,,,181,-0.9771,-0.0211,-0.0313,-1.0179,5.5812,2.3354,0.9778,-0.0408,5.6023,2.3668
1,Line,,,,,,,188,-0.9508,-0.1377,0.4873,-1.7933,5.7325,1.8657,1.0772,-0.8425,5.8701,1.3784
1,Line,,,,,,,271,0.0025,-0.2084,0.0013,-1.7069,5.8528,1.3809,0.2084,-1.7094,6.0611,1.3797
1,Line,,,,,,,1,0.8643,0.0174,-0.0025,-0.8425,5.8701,1.3784,0.8645,-1.7069,5.8528,1.3809
1,Line,,,,,,,346,0.4259,-0.1086,0.0000,-1.1757,5.9551,1.3784,0.4395,-1.6016,6.0636,1.3784
1,Line,,,,,,,6,0.0225,0.0025,-0.0200,-1.7069,5.8528,1.3809,0.0303,-1.7294,5.8503,1.4010
1,Line,,,,,,,89,0.0025,0.2084,-0.0013,1.6277,6.0611,1.3797,0.2084,1.6252,5.8528,1.3809
1,Line,,,,,,,84,0.0225,0.2046,0.0188,1.6477,6.0574,1.3997,0.2067,1.6252,5.8528,1.3809
1,Line,,,,,,,84,0.0626,0.5866,-0.0526,-1.0179,5.5812,2.3354,0.5923,-1.0805,4.9945,2.3881
1,Line,,,,,,,182,-0.8631,-0.0322,-0.0476,-1.8810,5.5489,2.2878,0.8650,-1.0179,5.5812,2.3354
1,Line,,,,,,,276,0.0225,-0.2046,-0.0188,-1.7069,5.8528,1.3809,0.2067,-1.7294,6.0574,1.3997
1,Line,,,,,,,177,-1.0397,0.0484,0.0313,-0.0408,5.0429,2.4194,1.0413,0.9988,4.9945,2.3881
1,Line,,,,,,,324,1.0810,-0.7975,0.0188,1.0402,4.2454,2.4382,1.3435,-0.0408,5.0429,2.4194
1,Line,,,,,,,270,0.0000,-0.7218,0.0413,-0.0408,4.3211,2.4607,0.7230,-0.0408,5.0429,2.4194
1,Line,,,,,,,329,0.3332,-0.2022,0.0000,-0.8425,5.8701,1.3784,0.3897,-1.1757,6.0723,1.3784
1,Line,,,,,,,234,-0.0864,-0.1203,0.4848,-1.7933,5.7325,1.8657,0.5069,-1.7069,5.8528,1.3809
1,Line,,,,,,,243,-0.1052,-0.2108,0.0025,-1.7069,5.8528,1.3809,0.2357,-1.6016,6.0636,1.3784
1,Line,,,,,,,6,0.7904,0.0881,-0.4948,1.6477,5.8503,1.4010,0.9367,0.8573,5.7622,1.8958
1,Line,,,,,,,359,0.8869,-0.0198,0.0225,1.6477,5.8503,1.4010,0.8874,0.7608,5.8701,1.3784
1,Line,,,,,,,213,-0.2226,-0.1425,0.0000,-0.7319,5.9410,1.3784,0.2643,-0.5093,6.0835,1.3784
1,Line,,,,,,,202,-0.0150,-0.0062,-0.0200,-0.0859,5.8528,2.2540,0.0258,-0.0709,5.8590,2.2741
1,Line,,,,,,,286,0.0050,-0.0174,0.0000,0.0042,5.8528,2.2540,0.0181,-0.0008,5.8701,2.2540
1,Line,,,,,,,56,0.0050,0.0074,0.0163,-0.0809,5.9284,2.1538,0.0186,-0.0859,5.9210,2.1375
1,Line,,,,,,,258,-0.0063,-0.0298,0.0213,-0.0070,5.8404,2.2753,0.0371,-0.0008,5.8701,2.2540
1,Line,,,,,,,281,0.0038,-0.0186,0.0013,-0.0070,5.8404,2.2753,0.0190,-0.0108,5.8590,2.2741
1,Line,,,,,,,254,-0.0050,-0.0174,0.0000,-0.0859,5.8528,2.2540,0.0181,-0.0809,5.8701,2.2540
1,Line,,,,,,,196,-0.0639,-0.0186,0.0013,-0.0747,5.8404,2.2753,0.0665,-0.0108,5.8590,2.2741
1,Line,,,,,,,127,-0.0150,0.0198,-0.0038,-0.0108,5.9408,2.1338,0.0252,0.0042,5.9210,2.1375
1,Line,,,,,,,173,-0.0639,0.0074,0.0175,-0.0709,5.9408,2.1338,0.0667,-0.0070,5.9334,2.1162
1,Line,,,,,,,117,-0.0038,0.0074,0.0175,-0.0108,5.9408,2.1338,0.0194,-0.0070,5.9334,2.1162
1,Line,,,,,,,184,-1.0810,-0.0757,-0.0225,-1.1219,4.2454,2.4382,1.0839,-0.0408,4.3211,2.4607
1,Line,,,,,,,270,0.0000,0.0000,-0.0363,-0.0408,4.3211,2.4695,0.0363,-0.0408,4.3211,2.5058
1,Line,,,,,,,176,-1.0810,0.0757,0.0225,-0.0408,4.3211,2.4607,1.0839,1.0402,4.2454,2.4382
1,Line,,,,,,,194,-0.2430,-0.0608,-0.0727,-2.0488,4.0941,2.3780,0.2608,-1.8058,4.1549,2.4507
1,Line,,,,,,,274,0.0050,-0.0757,0.1002,0.0042,5.8528,2.2540,0.1257,-0.0008,5.9284,2.1538
1,Line,,,,,,,276,0.0050,-0.0508,0.1165,-0.0809,5.8701,2.2540,0.1272,-0.0859,5.9210,2.1375
1,Line,,,,,,,63,0.0038,0.0074,0.0175,-0.0709,5.9408,2.1338,0.0194,-0.0747,5.9334,2.1162
1,Line,,,,,,,5,0.4033,0.0322,-0.0338,-1.1219,4.2454,2.4382,0.4060,-1.5252,4.2132,2.4720
1,Line,,,,,,,259,-0.0038,-0.0186,0.0013,-0.0747,5.8404,2.2753,0.0190,-0.0709,5.8590,2.2741
1,Line,,,,,,,218,-0.0063,-0.0050,0.0376,-0.0809,5.9284,2.1538,0.0384,-0.0747,5.9334,2.1162
1,Line,,,,,,,132,-0.0100,0.0112,-0.0200,-0.0809,5.8701,2.2540,0.0250,-0.0709,5.8590,2.2741
1,Line,,,,,,,9,0.0701,0.0112,-0.0200,-0.0008,5.8701,2.2540,0.0738,-0.0709,5.8590,2.2741
1,Line,,,,,,,228,-0.0100,-0.0112,0.0200,-0.0108,5.8590,2.2741,0.0250,-0.0008,5.8701,2.2540
1,Line,,,,,,,10,0.0701,0.0124,-0.0200,-0.0108,5.9408,2.1338,0.0740,-0.0809,5.9284,2.1538
1,Line,,,,,,,324,0.0802,-0.0583,0.1002,-0.0008,5.8701,2.2540,0.1410,-0.0809,5.9284,2.1538
1,Line,,,,,,,189,-0.0789,-0.0124,0.0213,-0.0859,5.9210,2.1375,0.0827,-0.0070,5.9334,2.1162
1,Line,,,,,,,270,0.0000,-0.0682,0.1165,-0.0859,5.8528,2.2540,0.1350,-0.0859,5.9210,2.1375
1,Line,,,,,,,180,-0.0601,0.0000,0.0000,-0.0709,5.8590,2.2741,0.0601,-0.0108,5.8590,2.2741
1,Line,,,,,,,90,0.0000,0.0583,-0.1002,-0.0809,5.9284,2.1538,0.1159,-0.0809,5.8701,2.2540
1,Line,,,,,,,0,0.0802,0.0000,0.0000,-0.0008,5.8701,2.2540,0.0802,-0.0809,5.8701,2.2540
1,Line,,,,,,,180,-0.0676,0.0000,0.0000,-0.0747,5.9334,2.1162,0.0676,-0.0070,5.9334,2.1162
1,Line,,,,,,,132,-0.0113,0.0124,-0.0213,-0.0070,5.9334,2.1162,0.0271,0.0042,5.9210,2.1375
1,Line,,,,,,,0,0.0601,0.0000,0.0000,-0.0108,5.9408,2.1338,0.0601,-0.0709,5.9408,2.1338
1,Line,,,,,,,51,0.0100,0.0124,-0.0200,-0.0709,5.9408,2.1338,0.0256,-0.0809,5.9284,2.1538
1,Line,,,,,,,180,-0.0902,0.0000,0.0000,-0.0859,5.9210,2.1375,0.0902,0.0042,5.9210,2.1375
1,Line,,,,,,,309,0.0100,-0.0124,0.0200,-0.0008,5.9284,2.1538,0.0256,-0.0108,5.9408,2.1338
1,Line,,,,,,,0,0.0802,0.0000,0.0000,-0.0008,5.9284,2.1538,0.0802,-0.0809,5.9284,2.1538
1,Line,,,,,,,270,0.0000,-0.0583,0.1002,-0.0008,5.8701,2.2540,0.1159,-0.0008,5.9284,2.1538
1,Line,,,,,,,228,-0.0113,-0.0124,0.0213,-0.0859,5.9210,2.1375,0.0271,-0.0747,5.9334,2.1162
1,Line,,,,,,,185,-0.4021,-0.0322,-0.0576,-1.1219,4.2454,2.4382,0.4075,-0.7198,4.2777,2.4958
1,Line,,,,,,,266,-0.0138,-0.1960,-0.1228,-1.7933,5.7325,1.8657,0.2316,-1.7795,5.9284,1.9885
1,Line,,,,,,,92,-0.0100,0.3485,0.0188,-1.9950,5.2500,2.3480,0.3492,-1.9849,4.9015,2.3292
1,Line,,,,,,,296,0.0877,-0.1836,0.4221,1.7993,5.5489,2.2878,0.4686,1.7116,5.7325,1.8657
1,Line,,,,,,,264,-0.0914,-0.8161,0.0889,-2.0764,4.0854,2.4181,0.8260,-1.9849,4.9015,2.3292
1,Line,,,,,,,85,0.0639,0.8074,-0.0489,-1.9849,4.9015,2.3292,0.8114,-2.0488,4.0941,2.3780
1,Line,,,,,,,69,0.1140,0.2989,-0.0601,-1.8810,5.5489,2.2878,0.3255,-1.9950,5.2500,2.3480
1,Line,,,,,,,59,0.0489,0.0819,0.3445,1.7604,5.8143,2.2102,0.3574,1.7116,5.7325,1.8657
1,Line,,,,,,,81,0.1040,0.6474,-0.0413,-1.8810,5.5489,2.2878,0.6570,-1.9849,4.9015,2.3292
1,Line,,,,,,,142,-0.0601,0.0471,0.0238,-1.9411,5.5961,2.3116,0.0800,-1.8810,5.5489,2.2878
1,Line,,,,,,,91,-0.0025,0.2121,-0.0075,1.7968,5.7610,2.2803,0.2122,1.7993,5.5489,2.2878
1,Line,,,,,,,268,-0.0063,-0.1898,-0.1290,1.6477,5.8503,1.4010,0.2295,1.6540,6.0401,1.5300
1,Line,,,,,,,264,-0.0163,-0.1488,-0.3432,1.6477,5.8503,1.4010,0.3745,1.6640,5.9991,1.7442
1,Line,,,,,,,64,0.0877,0.1836,-0.4221,-1.7933,5.7325,1.8657,0.4686,-1.8810,5.5489,2.2878
1,Line,,,,,,,62,0.0639,0.1178,-0.4647,-1.7294,5.8503,1.4010,0.4837,-1.7933,5.7325,1.8657
1,Line,,,,,,,80,0.0251,0.1377,0.0100,1.8243,5.6866,2.2979,0.1403,1.7993,5.5489,2.2878
1,Line,,,,,,,298,0.0639,-0.1178,0.4647,1.7116,5.7325,1.8657,0.4837,1.6477,5.8503,1.4010
1,Line,,,,,,,259,-0.0651,-0.3497,0.0651,-2.0501,4.5518,2.3943,0.3617,-1.9849,4.9015,2.3292
1,Line,,,,,,,270,0.0000,-0.2071,0.0013,1.6477,5.8503,1.4010,0.2071,1.6477,6.0574,1.3997
1,Line,,,,,,,19,0.0852,0.0285,0.4146,1.7968,5.7610,2.2803,0.4242,1.7116,5.7325,1.8657
1,Line,,,,,,,346,0.2430,-0.0608,-0.0727,1.9671,4.0941,2.3780,0.2608,1.7241,4.1549,2.4507
1,Line,,,,,,,184,-1.0810,-0.0757,-0.0676,-1.1219,4.2454,2.4382,1.0858,-0.0408,4.3211,2.5058
1,Line,,,,,,,175,-0.4033,0.0322,-0.0338,1.0402,4.2454,2.4382,0.4060,1.4435,4.2132,2.4720
1,Line,,,,,,,96,-0.0914,0.8161,-0.0889,1.9032,4.9015,2.3292,0.8260,1.9947,4.0854,2.4181
