Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,25.0218,,,,,,,,,,,,,,,,1,-25.0000,-0.5341,-0.8987,329.4730,-1025.0873,243.6800,354.4730,-1024.5532,244.5787
1,Line,25.0216,,,,,,,,,,,,,,,,1,-25.0000,-0.5047,-0.9092,329.4730,-1030.3244,246.5221,354.4730,-1029.8197,247.4313
1,Line,25.1015,,,,,,,,,,,,,,,,5,-25.0000,-2.2083,-0.4549,329.4730,-727.0592,123.7416,354.4730,-724.8509,124.1965
1,Line,25.0989,,,,,,,,,,,,,,,,5,-25.0000,-2.1423,-0.6057,329.4730,-738.8136,164.5000,354.4730,-736.6713,165.1057
1,Line,25.1000,,,,,,,,,,,,,,,,5,-25.0000,-2.1411,-0.6536,329.4730,-739.0272,177.4341,354.4730,-736.8861,178.0876
1,Line,25.0186,,,,,,,,,,,,,,,,1,-25.0000,-0.2454,-0.9332,329.4730,-1076.4876,253.0071,354.4730,-1076.2422,253.9403
1,Line,25.0212,,,,,,,,,,,,,,,,1,-25.0000,-0.4720,-0.9139,329.4730,-1036.1427,247.7864,354.4730,-1035.6707,248.7002
1,Line,27.7813,,,,,,,,,,,,,,,,90,0.0000,-27.6702,-2.4821,329.4730,-1292.4634,253.8816,329.4730,-1264.7932,256.3637
1,Line,36.1951,,,,,,,,,,,,,,,,22,-31.0000,-12.2510,-14.1068,354.4730,-742.1138,18.4571,385.4730,-729.8628,32.5639
1,Line,25.1003,,,,,,,,,,,,,,,,5,-25.0000,-2.1539,-0.6225,329.4730,-736.7428,169.0268,354.4730,-734.5889,169.6493
1,Line,4.9772,,,,,,,,,,,,,,,,90,0.0000,-2.2843,4.4220,329.4730,-739.0272,177.4341,329.4730,-736.7428,173.0121
1,Line,3.9853,,,,,,,,,,,,,,,,0,0.0000,0.0000,3.9853,329.4730,-736.7428,173.0121,329.4730,-736.7428,169.0268
1,Line,7.9384,,,,,,,,,,,,,,,,90,0.0000,-7.7990,1.4813,329.4730,-751.7759,182.2365,329.4730,-743.9769,180.7552
1,Line,25.0980,,,,,,,,,,,,,,,,5,-25.0000,-2.1133,-0.6659,329.4730,-743.9769,180.7552,354.4730,-741.8636,181.4210
1,Line,28.7726,,,,,,,,,,,,,,,,90,0.0000,-28.7726,0.0000,329.4730,-790.4700,182.2365,329.4730,-761.6974,182.2365
1,Line,9.9216,,,,,,,,,,,,,,,,90,0.0000,-9.9216,0.0000,329.4730,-761.6974,182.2365,329.4730,-751.7759,182.2365
1,Line,25.5328,,,,,,,,,,,,,,,,168,-25.0000,5.1117,-0.8924,304.4730,-1805.0558,120.9487,329.4730,-1810.1675,121.8411
1,Line,25.5383,,,,,,,,,,,,,,,,168,-25.0000,5.1431,-0.8676,304.4730,-1808.6810,117.6071,329.4730,-1813.8242,118.4747
1,Line,25.4151,,,,,,,,,,,,,,,,170,-25.0000,4.4425,-1.0915,304.4730,-1727.9369,147.7555,329.4730,-1732.3794,148.8470
1,Line,25.4863,,,,,,,,,,,,,,,,169,-25.0000,4.8574,-0.9783,304.4730,-1775.7536,132.5051,329.4730,-1780.6110,133.4834
1,Line,25.5357,,,,,,,,,,,,,,,,168,-25.0000,5.1642,-0.6364,304.4730,-1811.1085,86.4853,329.4730,-1816.2727,87.1218
1,Line,25.5312,,,,,,,,,,,,,,,,168,-25.0000,5.1525,-0.5415,304.4730,-1809.7618,73.7003,329.4730,-1814.9144,74.2417
1,Line,25.5412,,,,,,,,,,,,,,,,168,-25.0000,5.1642,-0.8274,304.4730,-1811.1085,112.1985,329.4730,-1816.2727,113.0259
1,Line,25.5396,,,,,,,,,,,,,,,,168,-25.0000,5.1642,-0.7760,304.4730,-1811.1085,105.2757,329.4730,-1816.2727,106.0517
1,Line,25.1027,,,,,,,,,,,,,,,,5,-25.0000,-2.2311,-0.4094,329.4730,-723.0020,111.4470,354.4730,-720.7709,111.8564
1,Line,14.9433,,,,,,,,,,,,,,,,90,0.0000,-2.2311,14.7758,329.4730,-723.0020,111.4470,329.4730,-720.7709,96.6712
1,Line,25.0179,,,,,,,,,,,,,,,,0,-25.0000,-0.0120,-0.9454,329.4730,-1118.0283,256.3088,354.4730,-1118.0163,257.2542
1,Line,25.0194,,,,,,,,,,,,,,,,179,-25.0000,0.2553,-0.9526,329.4730,-1165.6121,258.2620,354.4730,-1165.8674,259.2146
1,Line,25.3022,,,,,,,,,,,,,,,,172,-25.0000,3.6904,-1.2576,304.4730,-1641.2615,170.1172,329.4730,-1644.9519,171.3748
1,Line,25.3485,,,,,,,,,,,,,,,,171,-25.0000,4.0151,-1.1942,304.4730,-1678.6711,161.5792,329.4730,-1682.6861,162.7734
1,Line,25.0985,,,,,,,,,,,,,,,,5,-25.0000,-2.1522,-0.5510,329.4730,-737.0528,149.7135,354.4730,-734.9007,150.2645
1,Line,25.2587,,,,,,,,,,,,,,,,172,-25.0000,3.3619,-1.3034,304.4730,-1603.3931,176.2802,329.4730,-1606.7550,177.5836
1,Line,33.5876,,,,,,,,,,,,,,,,180,31.0000,-0.0119,-12.9277,385.4730,-1820.1950,74.5134,354.4730,-1820.1831,87.4412
