Count,Name,Length,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0651,,,,,,,,,,,,,,152,0.4380,-0.2325,0.0227,3.6937,5.9935,0.8171,3.6363,6.0240,0.8141
1,Line,0.0648,,,,,,,,,,,,,,153,0.4380,-0.2259,0.0322,3.6937,6.0144,0.8470,3.6363,6.0440,0.8428
1,Line,0.0398,,,,,,,,,,,,,,149,0.1991,-0.1194,-0.1955,4.3551,5.3208,0.9483,4.3290,5.3365,0.9739
1,Line,0.4886,,,,,,,,,,,,,,180,-3.7259,0.0000,0.0000,3.8666,5.4051,1.4280,4.3551,5.4051,1.4280
1,Line,0.4871,,,,,,,,,,,,,,90,0.0000,0.6430,3.6583,4.3551,5.4051,1.4280,4.3551,5.3208,0.9483
1,Line,0.0372,,,,,,,,,,,,,,166,-0.1991,0.0507,-0.1955,4.3290,5.4118,1.4024,4.3551,5.4051,1.4280
1,Line,2.1274,,,,,,,,,,,,,,180,-16.2235,0.0000,0.0000,3.6937,6.0416,0.6199,5.8211,6.0416,0.6199
1,Line,2.1274,,,,,,,,,,,,,,180,-16.2235,0.0000,0.0000,3.6937,6.0732,0.6055,5.8211,6.0732,0.6055
1,Line,2.1274,,,,,,,,,,,,,,180,-16.2235,0.0000,0.0000,3.6937,5.9935,0.6727,5.8211,5.9935,0.6727
1,Line,2.1274,,,,,,,,,,,,,,180,-16.2235,0.0000,0.0000,3.6937,6.0144,0.6428,5.8211,6.0144,0.6428
1,Line,0.6340,,,,,,,,,,,,,,90,0.0000,-4.8347,0.0000,3.6937,6.1072,0.6006,3.6937,6.7412,0.6006
1,Line,2.1274,,,,,,,,,,,,,,180,-16.2235,0.0000,0.0000,3.6937,6.7412,0.6006,5.8211,6.7412,0.6006
1,3D Polyline,0.4321,,,,,,,,,,,,,,,,,,,,,,,
1,Line,2.1274,,,,,,,,,,,,,,180,-16.2235,0.0000,0.0000,3.6937,6.1072,0.6006,5.8211,6.1072,0.6006
1,Line,0.0372,,,,,,,,,,,,,,14,0.1991,0.0507,-0.1955,3.8927,5.4118,1.4024,3.8666,5.4051,1.4280
1,Line,0.3638,,,,,,,,,,,,,,90,0.0000,2.7742,0.0000,5.6191,5.1716,0.8786,5.6191,4.8079,0.8786
1,Line,0.0290,,,,,,,,,,,,,,138,-0.1518,0.1382,-0.0818,5.6191,4.8079,0.8786,5.6390,4.7897,0.8893
1,Line,0.4000,,,,,,,,,,,,,,90,0.0000,-3.0505,0.0000,5.6390,4.7897,0.8893,5.6390,5.1897,0.8893
1,Line,0.0290,,,,,,,,,,,,,,42,-0.1518,-0.1382,-0.0818,5.6191,5.1716,0.8786,5.6390,5.1897,0.8893
1,3D Polyline,0.1784,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.0638,,,,,,,,,,,,,,155,-0.4380,0.2073,0.0439,3.6363,4.7563,0.6112,3.6937,4.7291,0.6055
1,Line,0.0685,,,,,,,,,,,,,,147,0.4380,-0.2850,0.0072,3.6937,5.4185,1.5038,3.6363,5.4559,1.5029
1,Line,0.0634,,,,,,,,,,,,,,156,-0.4380,0.1993,0.0451,3.6363,4.7893,0.6065,3.6937,4.7631,0.6006
